as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,forward_pe_final,valuation_blueprint_score,fcf_margin,sales_growth_yoy,eps_growth_yoy,market_cap_live,dollar_vol_20d,score,rs_benchmark_3m,rs_benchmark_6m,price_available,price_latest_date,close,ret_1m,ret_3m,ret_6m,spy_excess_3m,qqq_excess_3m,price_to_ma50,price_to_ma200,drawdown_from_63d_high,decision_cadence,new_buy_allowed,full_universe_rerank_today,crisis_state
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,237.0,2288.22998046875,542310.5053710938,0.3879686694435681,1119.903968263779,276893.2648925781,6184.959904785156,2026-03-02,2026-05-01,112.0,2,237.0,1119.903968263779,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,65.0616,-1.2040103184770183,,,,338863424055.9619,18419130327.44983,4.361691116434291,2.0888408422750917,9.960352550047483,True,2026-06-22,2288.22998046875,0.6431822572733237,2.2241759445760105,10.063336847706692,2.0730922342998355,1.9552171027055887,1.6017412846365888,3.6644749310295124,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,BE,970.0,346.114990234375,335731.5405273437,0.2401821793577515,290.5199890136719,53927.15118408203,0.0,2026-05-01,2026-05-01,52.0,1,970.0,290.5199890136719,target_rebalance,future_winner,HOLD_REVIEW,no daily breakdown signal,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,12268.852,-3.419527030478461,,0.3886654169505354,2.095853821982949,98450286595.04784,2908132213.9104643,2.9091092838088164,1.1702537698822222,3.3937674854403914,True,2026-06-22,346.114990234375,0.22601039009445079,1.3055888721831415,3.496751783099598,1.1545051619069666,1.0366300303127196,1.3058976794131907,2.22518343604297,0.0,daily_current_holdings_review,True,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,WDC,380.0,759.655029296875,288668.9111328125,0.2065135973814207,393.8895203626656,138990.89339499958,112228.49255550854,2026-02-02,2026-05-01,140.0,2,380.0,404.2281889262952,target_rebalance,future_winner,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,29.8004,-0.6167702827384189,,0.0,0.0,261839514322.9143,4730182317.91258,7.43699219832857,1.4571351829519053,3.4694731425013225,True,2026-06-22,759.655029296875,0.653220297243085,1.5924702852528245,3.5724574401605294,1.4413865749766497,1.3235114433824027,1.5556332518841764,2.820550726462031,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,223.0,438.4700012207031,97778.8102722168,0.069950912890999,440.411924406126,-433.0488703493029,82109.77434825458,2026-03-02,2026-05-01,112.0,2,223.0,471.7846980757777,target_rebalance,future_winner,WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,150.5651,-0.9901771468620136,,0.1879353566851933,,62066709882.134094,1730977865.3160858,1.946779362560072,0.0068410015038369,1.0474326437130663,True,2026-06-22,438.4700012207031,-0.20962219067313825,0.1421761038047562,1.1504169413722733,-0.008907606471418639,-0.12678273806566565,0.8428578655522048,1.406443915734098,-0.3006858034757526,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,concentrated,equity,LITE,67.0,841.1900024414062,56359.73016357422,0.0403197233046371,545.5004299270504,19811.20135846184,268356.85791125253,2026-02-02,2026-05-01,140.0,2,67.0,643.4540346060227,target_rebalance,"future_winner,unassigned",WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,162.9856,-1.6485585953634825,,0.0,0.0,65444582189.94141,5169822191.559466,4.8170604968212345,0.0555618064780683,1.5236823766308982,True,2026-06-22,841.1900024414062,-0.030965250101969044,0.19089690877898757,1.6266666742901053,0.03981319850281273,-0.07806193309143428,0.9299940149849069,1.630246197407808,-0.2012173415913665,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,SNDK,60.0,2288.22998046875,137293.798828125,0.1699482160027756,770.5253458658855,91062.27807617188,1582.1990454101565,2026-03-02,2026-05-01,112.0,2,60.0,770.5253458658855,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,65.0616,-1.2040103184770183,,,,338863424055.9619,18419130327.44983,4.361691116434291,2.0888408422750917,9.960352550047483,True,2026-06-22,2288.22998046875,0.6431822572733237,2.2241759445760105,10.063336847706692,2.0730922342998355,1.9552171027055887,1.6017412846365888,3.6644749310295124,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,WDC,152.0,759.655029296875,115467.564453125,0.1429307569059278,336.6471991889388,64297.1901764063,30444.396853355967,2026-02-02,2026-05-01,140.0,2,152.0,368.7676799171849,target_rebalance,future_winner,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,29.8004,-0.6167702827384189,,0.0,0.0,261839514322.9143,4730182317.91258,7.43699219832857,1.4571351829519053,3.4694731425013225,True,2026-06-22,759.655029296875,0.653220297243085,1.5924702852528245,3.5724574401605294,1.4413865749766497,1.3235114433824027,1.5556332518841764,2.820550726462031,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,MRVL,308.0,307.739990234375,94783.9169921875,0.1173276414235075,164.9499969482422,43979.317932128906,-1537.1959184646605,2026-05-01,2026-05-01,52.0,1,308.0,164.9499969482422,target_rebalance,future_winner,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,101.805,-1.342247199882948,,0.4208728521145077,-4.083649025385388,269210943457.03125,19497235850.03868,6.06654597189774,2.367042603263356,2.66832049439968,True,2026-06-22,307.739990234375,0.6474303276596178,2.5023777055642746,2.7713047920588867,2.3512939952881,2.233418863693853,1.5257448510825882,2.6941610616759366,-0.02746263831668494,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,STM,1129.0,80.0999984741211,90432.89827728271,0.1119417618375078,55.75,27491.148277282715,229.23301129817915,2026-05-01,2026-05-01,52.0,1,1129.0,55.75,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,223.8023,-1.0989487799553124,,-0.0753075777760363,,69672566784.0,1016135538.8458996,3.814636285942791,1.467657397668399,2.040982549974755,True,2026-06-22,80.0999984741211,0.23363619432689364,1.6029924999693184,2.143966847633962,1.4519087896931435,1.3340336580988965,1.3039401196583094,2.1821887374234974,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,CIEN,103.0,438.4700012207031,45162.41012573242,0.0559039890859339,385.1401008860319,5492.979734471141,23225.24437357635,2026-03-02,2026-05-01,112.0,2,103.0,410.1369910379058,target_rebalance,future_winner,WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,150.5651,-0.9901771468620136,,0.1879353566851933,,62066709882.134094,1730977865.3160858,1.946779362560072,0.0068410015038369,1.0474326437130663,True,2026-06-22,438.4700012207031,-0.20962219067313825,0.1421761038047562,1.1504169413722733,-0.008907606471418639,-0.12678273806566565,0.8428578655522048,1.406443915734098,-0.3006858034757526,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,ON,327.0,130.89999389648438,42804.29800415039,0.0529850156754954,103.02999877929688,9113.488403320312,440.96551027297954,2026-05-01,2026-05-01,52.0,1,327.0,103.02999877929688,target_rebalance,future_winner,HOLD_REVIEW,no daily breakdown signal,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,79.781,-0.5827499688082618,,-0.153467094023128,-0.917983804693278,51300125309.91275,1437964161.317163,5.291294751376792,1.0735747458945957,1.3515439116434178,True,2026-06-22,130.89999389648438,0.187732465147318,1.208909848195515,1.4545282093026248,1.05782613791934,0.9399510063250931,1.225120820180486,1.8992221599261923,-0.02262375080264445,daily_current_holdings_review,True,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,MU,34.0,1187.760009765625,40383.84033203125,0.0499888682398648,469.9933695447429,24404.06576751,20182.120748908463,2026-01-02,2026-05-01,171.0,2,34.0,475.4681234920726,target_rebalance,future_winner,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,45.9124,-0.9669400629973524,,0.0,0.0,1339477407428.7878,51624578114.84686,6.75539600834136,1.674452067105903,4.168117994691154,True,2026-06-22,1187.760009765625,0.6226451530919399,1.8097871694068224,4.271102292350361,1.6587034591306475,1.5408283275364005,1.58765083396173,2.925748322395733,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,LITE,39.0,841.1900024414062,32806.410095214844,0.0406091966041154,309.7009183794092,20728.074278417887,61540.558895600974,2026-02-02,2026-05-01,140.0,2,39.0,463.9207810621995,target_rebalance,"future_winner,unassigned",WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,162.9856,-1.6485585953634825,,0.0,0.0,65444582189.94141,5169822191.559466,4.8170604968212345,0.0555618064780683,1.5236823766308982,True,2026-06-22,841.1900024414062,-0.030965250101969044,0.19089690877898757,1.6266666742901053,0.03981319850281273,-0.07806193309143428,0.9299940149849069,1.630246197407808,-0.2012173415913665,daily_current_holdings_review,False,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,PWR,42.0,712.3900146484375,29920.38061523437,0.037036744201745,742.2100219726562,-1252.4403076171875,951.0120153808592,2026-05-01,2026-05-01,52.0,1,42.0,742.2100219726562,target_rebalance,future_winner,HOLD_REVIEW,no daily breakdown signal,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,96.134,-1.166047561478467,,0.2030559551586537,0.1221205539225891,106901351744.25671,771800696.5965515,3.1898630825468666,0.1476010785434525,0.617512275844466,True,2026-06-22,712.3900146484375,0.003465161351169588,0.2829361808443718,0.720496573503673,0.13185247056819693,0.013977338973949927,1.0260036186486987,1.3567584693490116,-0.09277415375163656,daily_current_holdings_review,True,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,2011.8599853515625,24142.31982421875,0.0298844100703397,1866.2886962890625,1746.85546875,0.0,2026-05-01,2026-05-01,52.0,1,12.0,1866.2886962890625,target_rebalance,future_winner,HOLD_REVIEW,no daily breakdown signal,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,69.2599815687516,-0.6716671937635733,,0.2951507767511407,0.9786661099938117,70822348232.97949,835507929.0674133,2.8537463859207963,0.3480984127702653,1.1754912603553074,True,2026-06-22,2011.8599853515625,0.09607682586729971,0.4834335150711846,1.2784755580145144,0.33234980479500975,0.21447467320076274,1.093874815886016,1.5978381162471387,-0.014547675353803635,daily_current_holdings_review,True,False,GREEN
2026-06-22,current_broker_ledger_mark_to_market,main,equity,COHR,46.0,415.0899963378906,19094.13983154297,0.023635554032128,279.4365132678837,6240.060221220319,7042.8201787125445,2025-12-01,2026-05-01,203.0,3,46.0,295.9754353398862,target_rebalance,"future_winner,unassigned",HOLD_REVIEW,no daily breakdown signal,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,168.7839,-0.4710422600114994,,0.0,,81207925037.43741,2254529794.6228256,5.512717272588088,0.5012614688724295,1.3324181336484904,True,2026-06-22,415.0899963378906,0.15785215157012722,0.6365965711733488,1.4354024313076974,0.48551286089717394,0.36763772930292693,1.1534898018504265,1.840470242456793,-0.027641823199506588,daily_current_holdings_review,True,False,GREEN
