portfolio_kind,weekly_signal_date,ticker,leader_rank,target_weight_after,leader_overlay_weight,weekly_leader_score,weekly_ret_4w,weekly_rs_4w,weekly_dollar_vol_20d,regime_state
concentrated,2019-05-03,QCOM,1,0.5,0.5,4.283689588406814,0.5397480452117784,0.5208267276048277,1954613254.521217,bull
concentrated,2019-05-03,SHOP,2,0.3900199515210625,0.3900199515210625,3.882595970976858,0.34263913799678836,0.32371782038983765,416798104.45013046,bull
concentrated,2019-05-03,MELI,3,0.009980048478937506,0.009980048478937506,2.569746697457479,0.1513174811858844,0.1323961635789337,262553214.91012573,bull
concentrated,2019-05-10,QCOM,1,0.5,0.5,4.393519955838065,0.507286740719991,0.5143861282931731,1954613254.521217,bull
concentrated,2019-05-10,SHOP,2,0.35488298915721916,0.35488298915721916,3.106281382297872,0.20481309217324717,0.21191247974642924,416798104.45013046,bull
concentrated,2019-05-10,MELI,3,0.0451170108427808,0.0451170108427808,2.655128956815753,0.10568468842242829,0.11278407599561036,262553214.91012573,bull
concentrated,2019-05-17,SHOP,1,0.5,0.5,3.080573585720877,0.2391264841210552,0.2535395654378635,416798104.45013046,bull
concentrated,2019-05-17,ZS,2,0.32308960450400265,0.32308960450400265,2.9387333875644215,0.2560178780565392,0.2704309593733475,136932702.5641632,bull
concentrated,2019-05-17,MELI,3,0.0769103954959974,0.0769103954959974,2.676333555534952,0.16782521813865592,0.18223829945546421,262553214.91012573,bull
concentrated,2019-05-24,SHOP,1,0.49988195228566,0.49988195228566,3.1994059982351475,0.24100226242363698,0.2772317410740671,416798104.45013046,bull
concentrated,2019-05-24,MELI,2,0.3193531988711325,0.3193531988711325,3.0745695501995565,0.21047148449829556,0.2467009631487257,262553214.91012573,bull
concentrated,2019-05-24,SE,3,0.08076484884320749,0.08076484884320749,2.82744586915885,0.17377693411502526,0.2100064127654554,98959105.69760324,bull
concentrated,2019-06-07,SHOP,1,0.18811059855890888,0.18811059855890888,3.1992523241646222,0.1785728023854718,0.18013483607714154,498288152.3077965,bear
concentrated,2019-06-07,HEI,2,0.03995533499107,0.03995533499107,2.804541912285663,0.2238163344916957,0.22537836818336543,65979087.15404511,bear
concentrated,2019-06-07,MKTX,3,0.02193406645002112,0.02193406645002112,2.7171242444417167,0.19099499696240008,0.19255703065406982,112550638.69674684,bear
concentrated,2019-06-14,HEI,1,0.209007770347553,0.209007770347553,3.052416586844652,0.22328868840120109,0.21132365054616598,65979087.15404511,bear
concentrated,2019-06-14,SHOP,2,0.040992229652447,0.040992229652447,2.737908127623391,0.1155758410971488,0.10361080324211369,498288152.3077965,bear
concentrated,2019-06-21,SHOP,1,0.2247414639555713,0.2247414639555713,3.554064368683965,0.18488317774457008,0.14014907590319847,498288152.3077965,bear
concentrated,2019-06-21,HEI,2,0.0252585360444287,0.0252585360444287,3.0583413935654717,0.23206219053749,0.1873280886961184,65979087.15404511,bear
concentrated,2019-07-05,SE,1,0.5,0.5,2.863961576162073,0.1575364227846856,0.11490935845526629,114521502.2890091,neutral
concentrated,2019-07-12,PAGS,1,0.4154979958631968,0.4154979958631968,3.091579644723873,0.2242542637969791,0.17982289210681057,70564993.87488365,neutral
concentrated,2019-07-12,SE,2,0.23576949939792177,0.23576949939792177,2.9114809403387247,0.17389850613089108,0.12946713444072255,114521502.2890091,neutral
concentrated,2019-07-12,SRPT,3,0.048732504738881334,0.048732504738881334,2.6115926742284317,0.3055114702845707,0.2610800985944022,180464945.94169617,neutral
concentrated,2019-07-19,PAGS,1,0.5,0.5,3.77028617124605,0.21415270796329033,0.20337038556417908,70564993.87488365,neutral
concentrated,2019-07-19,MKTX,2,0.11844753101595912,0.11844753101595912,2.5976659604524794,0.10192715705338418,0.09114483465427292,238450140.77514648,neutral
concentrated,2019-07-19,RGLD,3,0.08155246898404084,0.08155246898404084,2.546376140391158,0.1915265341777681,0.18074421177865685,41034462.49485016,neutral
concentrated,2019-07-26,PAGS,1,0.44003922846668175,0.44003922846668175,3.3047338973731364,0.23992807969861807,0.2091772021245195,70564993.87488365,neutral
concentrated,2019-07-26,MANH,2,0.20743437962640313,0.20743437962640313,3.077948070182785,0.2756382533627988,0.24488737578870023,32703889.866027832,neutral
concentrated,2019-07-26,SHOP,3,0.05252639190691508,0.05252639190691508,2.831136624995247,0.12123938074174534,0.09048850316764678,591676797.0399857,neutral
concentrated,2019-08-02,PAGS,1,0.5,0.5,2.8223393427077625,0.1266354201786175,0.14620288466874687,109687529.76016998,neutral
concentrated,2019-08-09,PODD,1,0.4127409369049553,0.4127409369049553,2.850367018687211,0.266611206308472,0.29664635576824505,45622145.08953095,neutral
concentrated,2019-08-09,SHOP,2,0.28725906309504456,0.28725906309504456,2.80069795447249,0.19331004344352154,0.22334519290329458,566620882.9332352,neutral
concentrated,2019-08-16,PAGS,1,0.36893709631183685,0.36893709631183685,2.44145509891385,0.1292725685026077,0.15726991656649925,109687529.76016998,neutral
concentrated,2019-08-16,PODD,2,0.3310629036881631,0.3310629036881631,2.4275420211784384,0.23991093309819922,0.26790828116209076,45622145.08953095,neutral
concentrated,2019-08-23,PODD,1,0.44907691389509286,0.44907691389509286,2.5161136929319627,0.24276150490132764,0.29958079793367987,45622145.08953095,neutral
concentrated,2019-08-23,SHOP,2,0.25092308610490716,0.25092308610490716,2.4316645685559433,0.1373091546161873,0.19412844764853954,566620882.9332352,neutral
concentrated,2019-09-06,ROKU,1,0.5,0.5,4.393567723828374,0.35541015818696065,0.3333606179926476,1603914758.8199615,neutral
concentrated,2019-09-06,PDD,2,0.16903100892923,0.16903100892923,3.4897472053154157,0.5477875642390366,0.5257380240447236,277551471.1699581,neutral
concentrated,2019-09-06,TGT,3,0.030968991070770016,0.030968991070770016,3.155684235880438,0.34320855436226516,0.3211590141679521,670805307.641182,neutral
concentrated,2019-09-13,PDD,1,0.5,0.5,3.5300341493850347,0.4354258775424229,0.39305051946184677,277551471.1699581,neutral
concentrated,2019-09-13,MU,2,0.19999999999999996,0.19999999999999996,2.418930222351049,0.15958665877389544,0.11721130069331931,907093370.5833817,neutral
concentrated,2019-10-04,RNG,1,0.5,0.5,2.683312578012603,0.20418850351136686,0.21204186786301982,101583757.56637572,neutral
concentrated,2019-10-11,RNG,1,0.5,0.5,3.332112523631431,0.3640581582452911,0.3754895007688148,101583757.56637572,neutral
concentrated,2019-10-18,RNG,1,0.5,0.5,2.6636544607533135,0.21046722896433878,0.2115063269966453,101583757.56637572,neutral
concentrated,2019-10-25,PDD,1,0.5,0.5,3.9457000348834192,0.3056265746830329,0.28463744788228307,265547841.51888847,neutral
concentrated,2019-10-25,RNG,2,0.19999999999999996,0.19999999999999996,2.7564476900364587,0.29479206528788393,0.2738029384871341,101583757.56637572,neutral
concentrated,2019-11-01,PDD,1,0.5,0.5,2.949745672362237,0.24407806826924383,0.20402353629036307,213945681.7491722,neutral
concentrated,2019-11-08,PDD,1,0.5,0.5,3.078759832598888,0.3155812154372879,0.272851102135248,213945681.7491722,neutral
concentrated,2019-11-08,QRVO,2,0.19999999999999996,0.19999999999999996,2.4324746685997307,0.3448810767150605,0.3021509634130206,86124850.15247345,neutral
concentrated,2019-11-15,UI,1,0.4247729563285689,0.4247729563285689,3.1899886453851116,0.49229123225623916,0.44591058399820094,25606921.02031708,neutral
concentrated,2019-11-15,PDD,2,0.22403713339836318,0.22403713339836318,2.9928405846891586,0.28100649949882106,0.23462585124078283,213945681.7491722,neutral
concentrated,2019-11-15,QRVO,3,0.05118991027306794,0.05118991027306794,2.7198331914660043,0.3371569132209675,0.2907762649629293,86124850.15247345,neutral
concentrated,2019-11-22,UI,1,0.5,0.5,3.351638481874658,0.5039478792493224,0.4729136984455693,25606921.02031708,neutral
concentrated,2019-11-22,QRVO,2,0.19999999999999993,0.19999999999999993,2.7273977550740365,0.287269115945078,0.2562349351413249,86124850.15247345,neutral
concentrated,2019-12-06,UI,1,0.5,0.5,2.780237124333631,0.11573133927265267,0.09653675409480722,51426547.274627686,bull
