recommendation_date,as_of_date,recommended_next_review_date,recommendation_semantics,portfolio_kind,rank,ticker,company_name,sector,recommended_weight,current_account_weight,projected_account_weight_after_orders,trade_action_from_current,trade_value_delta_usd,estimated_order_quantity,target_value_per_100k_usd,reference_price,reference_price_date,reference_price_source,estimated_shares_per_100k,suggested_action,buy_logic,score,monster_early_score,stale_leader_score,risk_entry_block_score
2026-05-08,2026-05-08,,latest_close_target_recommendation_not_yet_filled,concentrated,1,ON,ON SEMICONDUCTOR CORP,Information Technology,0.3351016083809965,0.0,0.3367417903820928,BUY,286515.9832123332,2776.0,33510.16083809965,103.19999694824219,2026-05-08,price_cache_latest_close,324,BUY_OR_HOLD_TO_TARGET,concentrated_selection_source=preferred_final_label; concentrated_preferred_sleeve=True; portfolio_sleeve_label=early_scout; portfolio_defensive_rotation_action=promote_monster_early; theme_holding_profile_primary=neutral,4.424153528257614,0.6783440061817244,0.0,0.1083333333333333
2026-05-08,2026-05-08,,latest_close_target_recommendation_not_yet_filled,concentrated,2,WDC,WESTERN DIGITAL CORP,Information Technology,0.2657084987840206,0.0,0.2668703028631001,BUY,227184.0238093408,473.0,26570.84987840206,480.0,2026-05-08,price_cache_latest_close,55,BUY_OR_HOLD_TO_TARGET,concentrated_selection_source=monster_extreme_early; concentrated_preferred_sleeve=True; portfolio_sleeve_label=future_winner; portfolio_defensive_rotation_action=promote_monster_early; theme_holding_profile_primary=long_duration,5.27668279544952,0.7784552856828978,0.0,0.2416666666666667
2026-05-08,2026-05-08,,latest_close_target_recommendation_not_yet_filled,concentrated,3,MU,MICRON TECHNOLOGY INC,Information Technology,0.2292685489921484,0.0,0.2299901756526122,BUY,196027.4200160347,262.0,22926.85489921484,746.8099975585938,2026-05-08,price_cache_latest_close,30,BUY_OR_HOLD_TO_TARGET,concentrated_selection_source=monster_extreme_early; concentrated_preferred_sleeve=True; portfolio_sleeve_label=future_winner; portfolio_defensive_rotation_action=promote_monster_early; theme_holding_profile_primary=long_duration,4.195253085259044,0.7689383132615346,0.0,0.1083333333333333
2026-05-08,2026-05-08,,latest_close_target_recommendation_not_yet_filled,concentrated,4,SNDK,SANDISK CORP,Information Technology,0.1699213438428344,0.0,0.1652783323943943,BUY,145284.832069614,90.0,16992.13438428344,1562.3399658203125,2026-05-08,price_cache_latest_close,10,BUY_OR_HOLD_TO_TARGET,concentrated_selection_source=monster_extreme_early; concentrated_preferred_sleeve=True; portfolio_sleeve_label=future_winner; portfolio_defensive_rotation_action=promote_monster_early; theme_holding_profile_primary=long_duration,3.3255407607049605,0.7777456661008151,0.0,0.1083333333333333
2026-05-08,2026-05-08,,latest_close_target_recommendation_not_yet_filled,concentrated,5,CASH,Cash reserve,Cash,0.0,4.827999661515009e-05,0.0011193987078005,DEPLOY_CASH,0.0,0.0,0.0,1.0,2026-05-08,cash,0,NO_CASH_TARGET,residual cash after target stock weights,0.0,0.0,0.0,0.0
