as_of_date,recommendation_date,current_account_last_trade_date,current_account_stale_days,pending_order_count_to_recommendation,portfolio_kind,row_type,ticker,shares,current_price,market_value_usd,current_weight,recommended_target_weight,projected_weight_after_recommendation_orders,recommended_trade_action,recommended_trade_quantity,recommended_trade_value_delta_usd,cost_basis,avg_entry_price,entry_date,latest_entry_date,entry_signal_date,return_since_entry_pct,unrealized_pnl_usd,realized_pnl_usd,entry_reason,entry_sleeve,open_lot_count
2026-05-08,2026-05-08,2026-03-02,67,8,concentrated,equity,ETR,2499.0,111.58999633789062,278863.4008483887,0.3261513479812986,0.0,,SELL,2499.0,-278863.4008483887,106.0512237548828,106.05122375488278,2026-03-02,2026-03-02,2026-02-27,0.052227333046242386,13841.392684936523,5797.394230222712,target_rebalance,early_scout,1
2026-05-08,2026-05-08,2026-03-02,67,8,concentrated,equity,PR,13688.0,19.71999931335449,269927.3506011963,0.3156999770775386,0.0,,SELL,13688.0,-269927.3506011963,18.6336612701416,18.6336612701416,2026-03-02,2026-03-02,2026-02-27,0.05829976339398346,14869.795135498049,5746.147920188904,target_rebalance,early_scout,1
2026-05-08,2026-05-08,2026-03-02,67,8,concentrated,equity,BKNG,1009.0,165.92999267578125,167423.36260986328,0.1958139907662399,0.0,,SELL,1009.0,-167423.36260986328,166.81065368652344,166.81065368652344,2026-03-02,2026-03-02,2026-02-27,-0.005279405069637533,-888.5869598388672,41391.39893989563,target_rebalance,early_scout,1
2026-05-08,2026-05-08,2026-03-02,67,8,concentrated,equity,PEG,1799.0,77.12999725341797,138756.86505889893,0.1622864041783077,0.0,,SELL,1799.0,-138756.86505889893,83.82633209228516,83.82633209228516,2026-03-02,2026-03-02,2026-02-27,-0.07988342889075872,-12046.70637512207,77.4545853233337,target_rebalance,early_scout,1
2026-05-08,2026-05-08,2026-03-02,67,8,concentrated,cash,CASH,0.0,1.0,41.27998897561338,4.827999661515009e-05,0.0,0.0011193987078005,DEPLOY_CASH,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,uninvested_cash,cash,0
