rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.2697046914391869,0.28,0.2697046914391869,0.72,0.7302953085608132,initial_rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.035672523087662
2019-06-28,2019-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,1.0510403836412527
2019-07-31,2019-08-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.006069073388742273,0.006168098005521788,0.006069073388742273,0.9938319019944781,0.9939309266112577,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.0656606643112658
2019-08-30,2019-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.07245731726259991,0.0,0.07245731726259991,1.0000000000000002,0.9275426827374,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,1.0748930743915834
2019-09-30,2019-10-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.0922485500960117
2019-10-31,2019-11-29,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,16,0.0,-0.0007119674978556733,1.0914709046287634
2019-11-29,2019-12-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.032145065148636465,0.0,0.032145065148636465,1.0,0.9678549348513634,rebalance,"core_compounder,early_scout,future_winner",1,17,-0.0007119674978556733,0.0,1.123768215932958
2019-12-31,2020-01-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,1.187321083402234
2020-01-31,2020-02-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.3118967865803815,0.0,0.3118967865803815,1.0,0.6881032134196186,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,-0.04331019000319022,1.1358979816852897
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.7587569850420932,0.2799999999999999,0.7587569850420932,0.7200000000000001,0.24124301495790684,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.04331019000319022,-0.0958878205121613,1.0734714524666558
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.36398312529970467,0.4,0.36398312529970467,0.6,0.6360168747002953,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.0958878205121613,-0.008595976015425385,1.1771148998466996
2020-04-30,2020-05-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.008595976015425385,0.0,1.3093861900425072
