rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.5,2.9011295352710826,0.60579147615731,early_scout,preferred_final_label,0.00561987224325744,0.00561987224325744,0.00561987224325744,0.00280993612162872,0.00280993612162872,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-06-28,0.42919837316351234,0.16041666666666668,neutral,1,concentrated_alpha
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.5,2.747765454112423,0.6317255446128056,early_scout,preferred_final_label,-0.000603736551590961,-0.000603736551590961,-0.000603736551590961,-0.0003018682757954805,-0.0003018682757954805,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-07-31,0.5202119999859076,0.2416666666666667,neutral,1,concentrated_alpha
2019-07-31,WRB,WR BERKLEY CORP,Financials,0.5,2.1300338588446364,0.5790848641464319,early_scout,preferred_final_label,0.027331986563121413,0.027331986563121413,0.027331986563121413,0.013665993281560707,0.013665993281560707,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5307645810722155,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5,4.3842495074506775,0.6832252912562913,early_scout,preferred_final_label,0.010446992196711191,0.010446992196711191,0.010446992196711191,0.005223496098355596,0.005223496098355596,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.46840947312983716,0.0,neutral,1,concentrated_alpha
2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.5,4.097007749409062,0.7344113084442532,early_scout,preferred_final_label,0.01478478173684672,0.01478478173684672,0.01478478173684672,0.00739239086842336,0.00739239086842336,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.5615999510117456,0.13333333333333333,neutral,1,concentrated_alpha
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5,5.342670331582324,0.7583352108277444,early_scout,preferred_final_label,-0.06197298821084252,-0.06197298821084252,-0.06197298821084252,-0.03098649410542126,-0.03098649410542126,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.5113400765622728,0.0,neutral,1,concentrated_alpha
2019-11-29,CPRT,COPART INC,Industrials,0.5,3.6542247107389274,0.7357746330622504,early_scout,preferred_final_label,0.030672093046264504,0.030672093046264504,0.030672093046264504,0.015336046523132252,0.015336046523132252,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5611147585418378,0.13333333333333333,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,2.179606635902914,0.6518641982517448,early_scout,monster_extreme_early,0.01426715868656725,0.01426715868656725,0.01426715868656725,0.007133579343283625,0.007133579343283625,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6588484659643202,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,CPRT,COPART INC,Industrials,0.5,2.900185186611656,0.6870346439545447,early_scout,preferred_final_label,-0.08,-0.1769079720307284,-0.08,-0.04,-0.0884539860153642,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.5931928857794428,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-02-28,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.276478987514869,0.6761995032378132,early_scout,preferred_final_label,-0.08,-0.22355873670721071,-0.08,-0.04,-0.11177936835360536,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.4817802271518784,0.146875,neutral,1,concentrated_alpha
