rebalance_date,portfolio_sleeve_label,sleeve_weight,sleeve_weighted_forward_return,sleeve_return_proxy,ticker_count
2019-05-31,cash,0.28,0.0,0.0,1
2019-05-31,core_compounder,0.72,0.038172523087662065,0.05301739317730843,14
2019-06-28,core_compounder,1.0,0.01743230783727336,0.01743230783727336,14
2019-07-31,cash,0.006168098005521788,0.0,0.0,1
2019-07-31,core_compounder,0.9938319019944781,0.016316266163991424,0.016417531104854874,14
2019-08-30,core_compounder,1.0000000000000002,0.011278550483130622,0.01127855048313062,14
2019-09-30,core_compounder,0.9999999999999999,0.017767026695850882,0.017767026695850886,14
2019-10-31,core_compounder,1.0,0.001653496302054567,0.001653496302054567,16
2019-11-29,core_compounder,1.0,0.03234062964228044,0.03234062964228044,25
2019-12-31,core_compounder,1.0,0.05885770743178428,0.05885770743178428,14
2020-01-31,core_compounder,1.0,-0.04218746353300574,-0.04218746353300574,14
2020-02-28,cash,0.2799999999999999,0.0,0.0,1
2020-02-28,core_compounder,0.7200000000000001,-0.052960682909558285,-0.07355650404105317,14
2020-03-31,cash,0.4,0.0,0.0,1
2020-03-31,core_compounder,0.6,0.0989520452923167,0.1649200754871945,14
2020-04-30,core_compounder,1.0,0.11541975600547495,0.11541975600547495,21
2020-05-29,core_compounder,1.0,0.03197646173049961,0.03197646173049961,13
2020-06-30,core_compounder,1.0,0.08950714704577224,0.08950714704577224,21
2020-07-31,core_compounder,0.9999999999999999,0.083398439183441,0.08339843918344102,26
2020-08-31,core_compounder,1.0,-0.010063393474363629,-0.010063393474363629,13
2020-09-30,core_compounder,0.9999999999999999,-0.013430909269232402,-0.013430909269232403,14
2020-10-30,cash,0.2521660262363998,0.0,0.0,1
2020-10-30,core_compounder,0.7478339737636003,0.06311598331657203,0.08439838992461152,21
2020-11-30,core_compounder,1.0,0.05161692156162774,0.05161692156162774,28
2020-12-31,cash,0.009774449931061593,0.0,0.0,1
2020-12-31,core_compounder,0.9902255500689384,0.013297040016143652,0.013428294205515022,13
2021-01-29,cash,0.28,0.0,0.0,1
2021-01-29,core_compounder,0.72,0.0423134604299952,0.058768695041660005,13
2021-02-26,cash,0.28,0.0,0.0,1
2021-02-26,core_compounder,0.72,0.009605685651830892,0.013341230071987351,14
2021-03-31,core_compounder,1.0,0.05480864327812629,0.05480864327812629,18
2021-04-30,core_compounder,1.0,0.011722670193397091,0.011722670193397091,16
2021-05-28,core_compounder,1.0,0.05192757716540501,0.05192757716540501,13
2021-06-30,core_compounder,1.0,0.055748822530396376,0.055748822530396376,22
2021-07-30,core_compounder,1.0,0.049267823598062296,0.049267823598062296,23
2021-08-31,core_compounder,1.0000000000000002,-0.06841553391993144,-0.06841553391993142,28
2021-09-30,cash,0.3266121272711526,0.0,0.0,1
2021-09-30,core_compounder,0.6733878727288475,0.0774659898036067,0.11503918163789068,25
2021-10-29,core_compounder,1.0,0.03713982066787655,0.03713982066787655,27
2021-11-30,core_compounder,1.0,0.024249885478088463,0.024249885478088463,32
2021-12-31,core_compounder,1.0,-0.05819860704780084,-0.05819860704780084,26
2022-01-31,core_compounder,1.0,-0.0104035802230261,-0.0104035802230261,19
2022-02-28,core_compounder,1.0,0.041883064588496284,0.041883064588496284,24
2022-03-31,core_compounder,0.9999999999999998,-0.06897754572758694,-0.06897754572758695,13
