rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,raw_period_forward_return,risk_adjusted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,weight_cap,cash_target,rebalance_action,due_sleeves,active_rebalance_interval_months,sleeve_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action
2019-05-31,SBUX,0.06342434393566278,4.404663085812422,core_compounder,core_compounder,,0.11166551293594207,0.007082311898201391,18,"{""rs_acceleration_score"": -0.5588986054290075, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.005003349122508299, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.5595299011835049, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,STARBUCKS CORP,Consumer Discretionary,0.11166551293594207,0.11166551293594207,0.007082311898201391,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,UNH,0.0697809909428004,4.699907374125629,core_compounder,core_compounder,,0.022978962860886742,0.0016034947992704844,18,"{""rs_acceleration_score"": 0.10745304090491337, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 1.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,UNITEDHEALTH GROUP INC,Health Care,0.022978962860886742,0.022978962860886742,0.0016034947992704844,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,KO,0.033384219596816284,4.0347266122316245,core_compounder,core_compounder,,0.04696242153420749,0.0015678037932962366,18,"{""rs_acceleration_score"": 0.2893925494523735, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.42086730721147253, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.9974786701036791, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,COCA-COLA,Consumer Staples,0.04696242153420749,0.04696242153420749,0.0015678037932962366,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,ELS,0.0288,2.828482244030279,core_compounder,core_compounder,,0.008720864922795668,0.00025116090977651525,18,"{""rs_acceleration_score"": -0.299125172714787, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.6849371090834081, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.48606152256671087, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.008720864922795668,0.008720864922795668,0.00025116090977651525,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,CSX,0.026603964146870017,3.522448112893203,core_compounder,core_compounder,,0.05435530563123536,0.0014460666022055476,18,"{""rs_acceleration_score"": -0.11746688943596878, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.4, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,CSX CORP,Industrials,0.05435530563123536,0.05435530563123536,0.0014460666022055476,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,HD,0.0697809909428004,5.904532019236793,core_compounder,core_compounder,,0.11424049537675995,0.007971814973186716,18,"{""rs_acceleration_score"": 0.3789407079013001, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 1.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,HOME DEPOT INC,Consumer Discretionary,0.11424049537675995,0.11424049537675995,0.007971814973186716,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,NOW,0.0504,5.148867049851278,core_compounder,core_compounder,,0.0762976558685986,0.0038454018557773696,18,"{""rs_acceleration_score"": -1.0646763545200115, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.2136742727238088, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,SERVICENOW INC,Information Technology,0.0762976558685986,0.0762976558685986,0.0038454018557773696,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,AMT,0.0504,3.852886789112009,core_compounder,core_compounder,,-0.014245245285737451,-0.0007179603624011676,18,"{""rs_acceleration_score"": -0.49736358092012245, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.23605540216133547, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,AMERICAN TOWER REIT CORP,Real Estate,-0.014245245285737451,-0.014245245285737451,-0.0007179603624011676,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,DHR,0.049253929139643875,3.9174091170806915,core_compounder,core_compounder,,0.09087725926899348,0.00447606208844005,18,"{""rs_acceleration_score"": -0.769996047905789, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.5138165756259416, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,DANAHER CORP,Health Care,0.09087725926899348,0.09087725926899348,0.00447606208844005,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,SHOP,0.03236617475049373,2.4453178562369704,core_compounder,core_compounder,,0.12512764973378965,0.004049903377402406,18,"{""rs_acceleration_score"": -1.0021454259809586, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 0.18616666666666665, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-14-conc-short-rs-trap-exempt,Shopify,Software,0.12512764973378965,0.12512764973378965,0.004049903377402406,hold,hold,-0.08,True,0.178125,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
