as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,110792.22623875987,0.0967438452859082,0.028468383801188032,32602.338778573412,-0.06827546148472016,-78189.88746018647,DEPLOY_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMD,0.0,511.5700073242188,0.0,0.0,0.20626004615354543,236211.5091655273,0.20626004615354543,236211.5091655273,BUY,461.0,235833.77337646484,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,143.0,366.80999755859375,52453.829650878906,0.045802718770739034,0.18642065018491197,213491.19202182422,0.14061793141417295,161037.3623709453,MIXED_REVIEW,439.0,161029.58892822266,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMAT,37.0,567.25,20988.25,0.01832695379228342,0.17344602851281432,198632.49775130872,0.1551190747205309,177644.24775130872,MIXED_REVIEW,313.0,177549.25,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1980.0999755859373,0.0,0.0,0.10254380843897518,117434.41446202112,0.10254380843897518,117434.41446202112,BUY,57.0,112865.69860839844,1,cash_scaled,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,FTNT,0.0,146.3000030517578,0.0,0.0,0.056399346632805575,64589.216537687214,0.056399346632805575,64589.216537687214,BUY,441.0,64518.3013458252,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,FTI,205.0,70.79000091552733,14511.950187683104,0.01267184450945586,0.03202693177633653,36677.63112589508,0.01935508726688067,22165.680938211975,BUY,313.0,22157.27028656006,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,NUE,0.0,266.3500061035156,0.0,0.0,0.03202693177633653,36677.63112589508,0.03202693177633653,36677.63112589508,BUY,137.0,36489.95083618164,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,304.8599853515625,0.0,0.0,0.03202693177633653,36677.63112589508,0.03202693177633653,36677.63112589508,BUY,120.0,36583.1982421875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,RKLB,0.0,102.38999938964844,0.0,0.0,0.03202693177633653,36677.63112589508,0.03202693177633653,36677.63112589508,BUY,358.0,36655.61978149414,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,TKR,0.0,137.05999755859375,0.0,0.0,0.03202693177633653,36677.63112589508,0.03202693177633653,36677.63112589508,BUY,267.0,36595.01934814453,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,21.6299991607666,0.0,0.0,0.03202693177633653,36677.63112589508,0.03202693177633653,36677.63112589508,BUY,1695.0,36662.84857749939,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,R,0.0,280.3299865722656,0.0,0.0,0.014234191900594016,16301.169389286706,0.014234191900594016,16301.169389286706,BUY,58.0,16259.139221191406,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,STLD,0.0,282.760009765625,0.0,0.0,0.014234191900594016,16301.169389286706,0.014234191900594016,16301.169389286706,BUY,57.0,16117.320556640623,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,COHU,0.0,61.33000183105469,0.0,0.0,0.008610587272184046,9860.949089723226,0.008610587272184046,9860.949089723226,BUY,160.0,9812.80029296875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,KLAC,0.0,254.5399932861328,0.0,0.0,0.008610587272184046,9860.949089723226,0.008610587272184046,9860.949089723226,BUY,38.0,9672.519744873049,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,ON,0.0,116.79000091552734,0.0,0.0,0.008610587272184046,9860.949089723226,0.008610587272184046,9860.949089723226,BUY,84.0,9810.360076904297,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
