as_of_date,recommendation_date,current_account_last_trade_date,current_account_stale_days,pending_order_count_to_recommendation,portfolio_kind,row_type,ticker,shares,current_price,market_value_usd,current_weight,recommended_target_weight,projected_weight_after_recommendation_orders,recommended_trade_action,recommended_trade_quantity,recommended_trade_value_delta_usd,cost_basis,avg_entry_price,entry_date,latest_entry_date,entry_signal_date,return_since_entry_pct,unrealized_pnl_usd,realized_pnl_usd,entry_reason,entry_sleeve,open_lot_count
2026-05-12,2026-05-12,2026-03-02,71,8,concentrated,equity,PR,15787.0,20.170000076293945,318423.7912044525,0.3419589995845778,0.0,,SELL,15787.0,-318423.7912044525,18.6336612701416,18.6336612701416,2026-03-02,2026-03-02,2026-02-27,0.08244964764998475,24254.18073272705,6935.022645664215,target_rebalance,early_scout,1
2026-05-12,2026-05-12,2026-03-02,71,8,concentrated,equity,ETR,2683.0,112.93000030517578,302991.1908187866,0.3253857511821604,0.0,,SELL,2683.0,-302991.1908187866,106.0512237548828,106.05122375488278,2026-03-02,2026-03-02,2026-02-27,0.06486277391944095,18455.757484436035,8737.650937976832,target_rebalance,early_scout,1
2026-05-12,2026-05-12,2026-03-02,71,8,concentrated,equity,BKNG,1014.0,160.55999755859375,162807.83752441406,0.1748412234958612,0.0,,SELL,1014.0,-162807.83752441406,166.81065368652344,166.81065368652344,2026-03-02,2026-03-02,2026-02-27,-0.03747156425437992,-6338.165313720703,47315.306591491695,target_rebalance,early_scout,1
2026-05-12,2026-05-12,2026-03-02,71,8,concentrated,equity,PEG,1869.0,78.62000274658203,146940.78513336182,0.1578014120499995,0.0,,SELL,1869.0,-146940.78513336182,83.82633209228516,83.82633209228516,2026-03-02,2026-03-02,2026-02-27,-0.062108519074548396,-9730.62954711914,93.22632858276368,target_rebalance,early_scout,1
2026-05-12,2026-05-12,2026-03-02,71,8,concentrated,cash,CASH,0.0,1.0,11.745554783323314,1.2613687400927256e-05,0.0,0.0003825199590098,DEPLOY_CASH,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,uninvested_cash,cash,0
