portfolio,variant,description,target_pass,score,cagr,max_dd,sharpe,avg_cash_weight,cagr_delta,max_dd_improvement,avg_cash_delta,cagr_gap,max_dd_gap,cash_action_count,estimated_cash_action_cost_usd,confirm_days,release_step,change_band,equity_drawdown_breaker_enabled
concentrated,late_dd_fast_release,Late drawdown breaker intended to avoid long cash lockups.,False,-9.385197349353403,0.45963168925113385,-0.2420922667761254,1.434299965416464,0.44188837957479743,-0.04655961942920328,-0.003810162522672189,0.019407770807504,0.040368310748866154,0.0,104,11531.073716847306,1,0.3,0.04,True
concentrated,crisis_only_fast_reentry,Crisis-state floors only with faster confirmation and cash release.,False,-12.056837362051086,0.4431782063607379,-0.23464700727141552,1.4126384882921819,0.44404847810667253,-0.06301310231959922,0.0036350969820376777,0.021567869339379098,0.0568217936392621,0.0,158,13191.810867112752,1,0.2,0.02,False
concentrated,crisis_only_confirm2,Daily crisis-state floors only; no account equity drawdown breaker.,False,-12.16472232342085,0.44391557088154054,-0.23626398948040106,1.4210387121170773,0.4489158014684601,-0.06227573779879658,0.0020181147730521376,0.026435192701166677,0.056084429118459456,0.0,188,13504.574617240865,2,0.1,0.03,False
concentrated,balanced_lite_dd,Lower crisis floors plus a delayed portfolio drawdown breaker.,False,-21.97187405963784,0.40077404781950543,-0.24212342304239187,1.3419295282318817,0.4677756090834958,-0.1054172608608317,-0.0038413187889386746,0.04529500031620237,0.09922595218049457,0.0,163,14490.32173996549,2,0.2,0.03,True
concentrated,workflow_default,Workflow command-line parameters.,False,-61.80066512919163,0.224320815080719,-0.2386882364115156,1.0577727925481613,0.6677454601430055,-0.28187049359961813,-0.0004061321580624,0.24526485137571208,0.275679184919281,0.0,206,10794.381271109978,2,0.1,0.03,True
concentrated,strong_dd_cap,Aggressive account drawdown defense; useful as an MDD lower-bound test.,False,-61.80066512919163,0.224320815080719,-0.2386882364115156,1.0577727925481613,0.6677454601430055,-0.28187049359961813,-0.0004061321580624,0.24526485137571208,0.275679184919281,0.0,206,10794.381271109978,2,0.1,0.03,True
