as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-12,AKAM,1.0,147.55999755859375,147.55999755859375,0.0006139924751311822,87.70999908447266,59.849998474121094,-188.49377656936645
2026-05-12,ATO,1.0,182.77999877929688,182.77999877929688,0.0007605417844386447,170.7711181640625,12.008880615234375,-121.84188400268555
2026-05-12,BKNG,20.0,160.47999572753906,3209.5999145507812,0.013355043564115964,166.81065368652344,-126.6131591796875,33.96287391662683
2026-05-12,CNQ,13.0,46.560001373291016,605.2800178527832,0.0025185509789758917,36.17146301269531,135.05099868774414,1311.477973279953
2026-05-12,COST,4.0,1021.3099975585938,4085.239990234375,0.016998554178701997,1001.3170776367188,79.9716796875,4238.250988464354
2026-05-12,DKS,1.0,218.3800048828125,218.3800048828125,0.000908672282024911,198.9187774658203,19.461227416992188,1768.0822112655658
2026-05-12,ETR,110.0,112.95500183105469,12425.050201416016,0.05170024026170983,106.05122375488281,759.4155883789062,1080.5158767127975
2026-05-12,FTI,110.0,73.25,8057.5,0.03352700223788651,67.44703674316406,638.3259582519531,0.0
2026-05-12,GTLS,16.0,207.375,3318.0,0.013806092885548548,207.05999755859375,5.0400390625,-1806.9031676101679
2026-05-12,KO,55.0,80.16500091552734,4409.075050354004,0.018346021604744432,79.67218017578125,27.105140686035156,82.61795027732842
2026-05-12,LEA,1.0,136.86000061035156,136.86000061035156,0.0005694701268061317,106.7638931274414,30.096107482910156,-81.51637611389161
2026-05-12,PBA,12.0,46.86000061035156,562.3200073242188,0.0023397957361424066,40.50447082519531,76.266357421875,647.1865017700195
2026-05-12,PR,360.0,20.155000686645508,7255.800247192383,0.030191154964353272,18.6336612701416,547.6821899414062,-304.27040410041855
2026-05-12,SSD,1.0,184.8249969482422,184.8249969482422,0.0007690509570339538,169.74578857421875,15.079208374023438,-955.2642265319824
2026-05-12,STLD,1.0,234.16000366210938,234.16000366210938,0.0009743323570341984,175.5167999267578,58.64320373535156,828.3922083854675
2026-05-12,STT,1.0,150.5,150.5,0.0006262257321504089,128.21334838867188,22.286651611328125,104.72288764953613
2026-05-12,TPR,11.0,131.97500610351562,1451.7250671386719,0.006040582013621371,117.36765506628788,160.68086140950527,6801.331217962901
2026-05-12,VTR,1.0,88.7249984741211,88.7249984741211,0.0003691819078372119,79.39158630371094,9.333412170410156,-241.19453046798708
2026-05-12,WBS,1.0,71.94499969482422,71.94499969482422,0.0002993608645079883,55.877403259277344,16.067596435546875,646.416808862686
2026-05-12,WEC,1.0,112.58999633789062,112.58999633789062,0.0004684834079037037,108.80899810791016,3.7809982299804688,-156.78772306442264
