portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,MU,0.2850160248649426,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,SNDK,0.2788946870705314,0.0,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.2788946870705314
concentrated,AMD,0.105935637587751,0.5,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.5
concentrated,UMC,0.0875737866394537,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.0719769474289817,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.1706029164083393,0.0,CASH_NO_ACTION,cash row,0.1706029164083393
main,FLEX,0.1138381246311517,0.0,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.1138381246311517
main,SNDK,0.1137270768088818,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,UMC,0.071260577570305,0.0403800779431784,TRIM_REVIEW,current weight materially above target,0.0403800779431784
main,WDC,0.0688500395947679,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,RKLB,0.0681045972399698,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,NXT,0.066374893206735,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MU,0.062132610610674,0.0,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.062132610610674
main,ALAB,0.0600642255484873,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,HPE,0.0569272510544748,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MRVL,0.0535195215029778,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,AMD,0.0486451499948826,0.0518232876739954,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0518232876739954
main,STM,0.0477992523151863,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CIEN,0.0430684036613473,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,QCOM,0.037226677736438,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,ON,0.0363520522023094,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CASH,0.0521095463214106,0.0355080208729719,CASH_NO_ACTION,cash row,0.0521095463214106
main,AMAT,0.0,0.0518232876739954,NEW_POSITION_REVIEW,target-only position from production target,0.0518232876739954
main,CAT,0.0,0.1225926579798456,NEW_POSITION_REVIEW,target-only position from production target,0.1225926579798456
main,CRS,0.0,0.0318361393985064,NEW_POSITION_REVIEW,target-only position from production target,0.0318361393985064
main,CSCO,0.0,0.0988237960293327,NEW_POSITION_REVIEW,target-only position from production target,0.0988237960293327
main,DVA,0.0,0.029427913606046,NEW_POSITION_REVIEW,target-only position from production target,0.029427913606046
main,EXEL,0.0,0.0279808525190992,NEW_POSITION_REVIEW,target-only position from production target,0.0279808525190992
main,GE,0.0,0.0391200299612936,NEW_POSITION_REVIEW,target-only position from production target,0.0391200299612936
main,GEV,0.0,0.0449208854388352,NEW_POSITION_REVIEW,target-only position from production target,0.0449208854388352
main,GOOGL,0.0,0.100450311582757,NEW_POSITION_REVIEW,target-only position from production target,0.100450311582757
main,HD,0.0,0.0924260694499953,NEW_POSITION_REVIEW,target-only position from production target,0.0924260694499953
main,KIM,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,KLAC,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,RVMD,0.0,0.0328866698701473,NEW_POSITION_REVIEW,target-only position from production target,0.0328866698701473
main,TKR,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,VRT,0.0,0.08,NEW_POSITION_REVIEW,target-only position from production target,0.08
concentrated,AMAT,0.0,0.25,NEW_POSITION_REVIEW,target-only position from production target,0.25
concentrated,DELL,0.0,0.25,NEW_POSITION_REVIEW,target-only position from production target,0.25
