rebalance_date,portfolio_kind,regime,multiplier,pre_stock_weight,post_stock_weight,cash_weight,bull_floor_applied,rows_affected,variant_key
2020-04-30,main,bear,1.0,0.6800000000000003,0.6800000000000003,0.31999999999999973,False,0,main_N15
2020-05-29,main,neutral,1.0,0.8000000000000003,0.8000000000000003,0.19999999999999973,False,0,main_N15
2020-06-30,main,bull,1.0,0.8800000000000001,0.8800000000000001,0.11999999999999988,False,0,main_N15
2020-07-31,main,bull,1.0,0.9299999999999997,0.9299999999999997,0.07000000000000028,False,0,main_N15
2020-08-31,main,neutral,1.0,0.9699999999999998,0.9699999999999998,0.03000000000000025,False,0,main_N15
2020-09-30,main,neutral,1.0,0.8,0.8,0.19999999999999996,False,0,main_N15
2020-10-30,main,neutral,1.0,0.8937250163181377,0.8937250163181377,0.10627498368186228,False,0,main_N15
2020-11-30,main,neutral,1.0,0.8200000000000002,0.8200000000000002,0.17999999999999983,False,0,main_N15
2020-12-31,main,bull,1.0,0.9700000000000002,0.9700000000000002,0.029999999999999805,False,0,main_N15
2021-01-29,main,neutral,1.0,0.8009827897356439,0.8009827897356439,0.19901721026435615,False,0,main_N15
2021-02-26,main,neutral,1.0,0.8688894016110917,0.8688894016110917,0.13111059838890826,False,0,main_N15
2021-03-31,main,bull,1.0,0.9378571428571431,0.9378571428571431,0.062142857142856944,False,0,main_N15
2021-04-30,main,bull,1.0,0.9271428571428574,0.9271428571428574,0.07285714285714262,False,0,main_N15
2021-05-28,main,bull,1.0,0.9485714285714287,0.9485714285714287,0.05142857142857127,False,0,main_N15
2021-06-30,main,bull,1.0,0.9597444035121264,0.9597444035121264,0.04025559648787358,False,0,main_N15
2021-07-30,main,neutral,1.0,0.9291666666666664,0.9291666666666664,0.07083333333333364,False,0,main_N15
2021-08-31,main,bull,1.0,0.9699999999999998,0.9699999999999998,0.03000000000000025,False,0,main_N15
2021-09-30,main,neutral,1.0,0.9199999999999999,0.9199999999999999,0.08000000000000007,False,0,main_N15
2021-10-29,main,bull,1.0,0.9699999999999998,0.9699999999999998,0.03000000000000025,False,0,main_N15
2021-11-30,main,neutral,1.0,0.7221257737522034,0.7221257737522034,0.27787422624779656,False,0,main_N15
2021-12-31,main,bull,1.0,0.2068854375598136,0.2068854375598136,0.7931145624401864,False,0,main_N15
2022-01-31,main,neutral,1.0,0.4,0.4,0.6,False,0,main_N15
2022-02-28,main,bear,1.0,0.3999999999999999,0.3999999999999999,0.6000000000000001,False,0,main_N15
2022-03-31,main,neutral,1.0,0.19753112850929824,0.19753112850929824,0.8024688714907018,False,0,main_N15
2022-04-29,main,bear,1.0,0.28,0.28,0.72,False,0,main_N15
2022-05-31,main,bear,1.0,0.4000000000000001,0.4000000000000001,0.5999999999999999,False,0,main_N15
2022-06-30,main,bear,1.0,0.20999999999999994,0.20999999999999994,0.79,False,0,main_N15
2022-07-29,main,bear,1.0,0.6800000000000002,0.6800000000000002,0.31999999999999984,False,0,main_N15
2022-08-31,main,bear,1.0,0.39999999999999997,0.39999999999999997,0.6000000000000001,False,0,main_N15
2022-09-30,main,bear,1.0,0.16799999999999998,0.16799999999999998,0.8320000000000001,False,0,main_N15
2022-10-31,main,bear,1.0,0.56,0.56,0.43999999999999995,False,0,main_N15
2022-11-30,main,neutral,1.0,0.7999999999999999,0.7999999999999999,0.20000000000000007,False,0,main_N15
2022-12-30,main,bear,1.0,0.4000000000000001,0.4000000000000001,0.5999999999999999,False,0,main_N15
2023-01-31,main,neutral,1.0,0.8000000000000003,0.8000000000000003,0.19999999999999973,False,0,main_N15
2023-02-28,main,neutral,1.0,0.8000000000000003,0.8000000000000003,0.19999999999999973,False,0,main_N15
2023-03-31,main,bull,1.0,0.8000000000000003,0.8000000000000003,0.19999999999999973,False,0,main_N15
2023-04-28,main,neutral,1.0,0.7999999999999999,0.7999999999999999,0.20000000000000007,False,0,main_N15
2023-05-31,main,bull,1.0,0.7999999999999999,0.7999999999999999,0.20000000000000007,False,0,main_N15
2023-06-30,main,bull,1.0,0.7892116499135682,0.7892116499135682,0.21078835008643182,False,0,main_N15
2023-07-31,main,bull,1.0,0.6712132602701628,0.6712132602701628,0.3287867397298372,False,0,main_N15
2023-08-31,main,bull,1.0,0.9700000000000003,0.9700000000000003,0.029999999999999694,False,0,main_N15
2023-09-29,main,bear,1.0,0.6799999999999999,0.6799999999999999,0.32000000000000006,False,0,main_N15
2023-10-31,main,bear,1.0,0.5599999999999998,0.5599999999999998,0.44000000000000017,False,0,main_N15
2023-11-30,main,neutral,1.0,0.9523021399456946,0.9523021399456946,0.04769786005430543,False,0,main_N15
2023-12-29,main,bull,1.0,0.9253085961432452,0.9253085961432452,0.07469140385675477,False,0,main_N15
2024-01-31,main,neutral,1.0,0.9699999999999999,0.9699999999999999,0.030000000000000138,False,0,main_N15
2024-02-29,main,neutral,1.0,0.93,0.93,0.06999999999999995,False,0,main_N15
2024-03-28,main,strong_bull,1.0,0.9661587276122723,0.9661587276122723,0.03384127238772772,False,0,main_N15
2024-04-30,main,neutral,1.0,0.92,0.92,0.07999999999999996,False,0,main_N15
2024-05-31,main,neutral,1.0,0.9050890307038951,0.9050890307038951,0.09491096929610487,False,0,main_N15
2024-06-28,main,neutral,1.0,0.9700000000000004,0.9700000000000004,0.029999999999999583,False,0,main_N15
2024-07-31,main,neutral,1.0,0.9146063551754382,0.9146063551754382,0.0853936448245618,False,0,main_N15
2024-08-30,main,neutral,1.0,0.9699999999999996,0.9699999999999996,0.03000000000000036,False,0,main_N15
2024-09-30,main,neutral,1.0,0.9699999999999996,0.9699999999999996,0.03000000000000036,False,0,main_N15
2024-10-31,main,neutral,1.0,0.9476151532768468,0.9476151532768468,0.052384846723153244,False,0,main_N15
2024-11-29,main,bull,1.0,0.7036321192617923,0.7036321192617923,0.29636788073820775,False,0,main_N15
2024-12-31,main,neutral,1.0,0.8242633628822614,0.8242633628822614,0.17573663711773857,False,0,main_N15
2025-01-31,main,neutral,1.0,0.9035593134052946,0.9035593134052946,0.0964406865947054,False,0,main_N15
2025-02-28,main,neutral,1.0,0.8707692307692309,0.8707692307692309,0.12923076923076915,False,0,main_N15
2025-03-31,main,bear,1.0,0.4,0.4,0.6,False,0,main_N15
2025-04-30,main,bear,1.0,0.39999999999999997,0.39999999999999997,0.6000000000000001,False,0,main_N15
2025-05-30,main,neutral,1.0,0.97,0.97,0.030000000000000027,False,0,main_N15
2025-06-30,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N15
2025-07-31,main,bull,1.0,0.7398543353215687,0.7398543353215687,0.26014566467843125,False,0,main_N15
2025-08-29,main,bull,1.0,0.9700000000000001,0.9700000000000001,0.029999999999999916,False,0,main_N15
2025-09-30,main,neutral,1.0,0.9700000000000002,0.9700000000000002,0.029999999999999805,False,0,main_N15
2025-10-31,main,neutral,1.0,0.9700000000000002,0.9700000000000002,0.029999999999999805,False,0,main_N15
2025-11-28,main,bull,1.0,0.41109029733065283,0.41109029733065283,0.5889097026693472,False,0,main_N15
2025-12-31,main,neutral,1.0,0.9210511778748531,0.9210511778748531,0.07894882212514687,False,0,main_N15
2026-01-30,main,neutral,1.0,0.97,0.97,0.030000000000000027,False,0,main_N15
2026-02-27,main,neutral,1.0,0.9199999999999998,0.9199999999999998,0.08000000000000018,False,0,main_N15
2026-03-31,main,bear,1.0,0.40000000000000013,0.40000000000000013,0.5999999999999999,False,0,main_N15
2026-04-30,main,neutral,1.0,0.9300000000000002,0.9300000000000002,0.06999999999999984,False,0,main_N15
2026-05-29,main,bull,1.0,0.9499309872525924,0.9499309872525924,0.050069012747407604,False,0,main_N15
2026-07-02,main,bull,1.0,0.9499309872525924,0.9499309872525924,0.050069012747407604,False,0,main_N15
2019-05-31,main,bear,1.0,0.485,0.485,0.515,False,0,main_N18
2019-06-28,main,neutral,1.0,0.9299999999999999,0.9299999999999999,0.07000000000000006,False,0,main_N18
2019-07-31,main,neutral,1.0,0.9261111111111111,0.9261111111111111,0.07388888888888889,False,0,main_N18
2019-08-30,main,neutral,1.0,0.8188235294117647,0.8188235294117647,0.18117647058823527,False,0,main_N18
2019-09-30,main,neutral,1.0,0.9199999999999999,0.9199999999999999,0.08000000000000007,False,0,main_N18
2019-10-31,main,neutral,1.0,0.934375,0.934375,0.06562500000000004,False,0,main_N18
2019-11-29,main,bull,1.0,0.9657446134037376,0.9657446134037376,0.03425538659626237,False,0,main_N18
2019-12-31,main,neutral,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2020-01-31,main,neutral,1.0,0.9699999999999998,0.9699999999999998,0.03000000000000025,False,0,main_N18
2020-02-28,main,bear,1.0,0.5599999999999999,0.5599999999999999,0.44000000000000006,False,0,main_N18
2020-03-31,main,deep_bear,1.0,0.20999999999999996,0.20999999999999996,0.79,False,0,main_N18
2020-04-30,main,bear,1.0,0.68,0.68,0.31999999999999995,False,0,main_N18
2020-05-29,main,neutral,1.0,0.7999999999999999,0.7999999999999999,0.20000000000000007,False,0,main_N18
2020-06-30,main,bull,1.0,0.8800000000000001,0.8800000000000001,0.11999999999999988,False,0,main_N18
2020-07-31,main,bull,1.0,0.9299999999999999,0.9299999999999999,0.07000000000000006,False,0,main_N18
2020-08-31,main,neutral,1.0,0.9700000000000002,0.9700000000000002,0.029999999999999805,False,0,main_N18
2020-09-30,main,neutral,1.0,0.8000000000000002,0.8000000000000002,0.19999999999999984,False,0,main_N18
2020-10-30,main,neutral,1.0,0.8959811428277329,0.8959811428277329,0.10401885717226711,False,0,main_N18
2020-11-30,main,neutral,1.0,0.8539061319401395,0.8539061319401395,0.14609386805986047,False,0,main_N18
2020-12-31,main,bull,1.0,0.9699999999999999,0.9699999999999999,0.030000000000000138,False,0,main_N18
2021-01-29,main,neutral,1.0,0.8210967010763898,0.8210967010763898,0.17890329892361023,False,0,main_N18
2021-02-26,main,neutral,1.0,0.9147317191413861,0.9147317191413861,0.08526828085861393,False,0,main_N18
2021-03-31,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2021-04-30,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2021-05-28,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2021-06-30,main,bull,1.0,0.9542004968750082,0.9542004968750082,0.045799503124991814,False,0,main_N18
2021-07-30,main,neutral,1.0,0.9393333333333331,0.9393333333333331,0.06066666666666687,False,0,main_N18
2021-08-31,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2021-09-30,main,neutral,1.0,0.9200000000000002,0.9200000000000002,0.07999999999999985,False,0,main_N18
2021-10-29,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2021-11-30,main,neutral,1.0,0.7495159514819351,0.7495159514819351,0.25048404851806494,False,0,main_N18
2021-12-31,main,bull,1.0,0.22326521239111236,0.22326521239111236,0.7767347876088877,False,0,main_N18
2022-01-31,main,neutral,1.0,0.4,0.4,0.6,False,0,main_N18
2022-02-28,main,bear,1.0,0.40000000000000013,0.40000000000000013,0.5999999999999999,False,0,main_N18
2022-03-31,main,neutral,1.0,0.24107681343113552,0.24107681343113552,0.7589231865688645,False,0,main_N18
2022-04-29,main,bear,1.0,0.28,0.28,0.72,False,0,main_N18
2022-05-31,main,bear,1.0,0.4,0.4,0.6,False,0,main_N18
2022-06-30,main,bear,1.0,0.20999999999999996,0.20999999999999996,0.79,False,0,main_N18
2022-07-29,main,bear,1.0,0.6800000000000002,0.6800000000000002,0.31999999999999984,False,0,main_N18
2022-08-31,main,bear,1.0,0.4,0.4,0.6,False,0,main_N18
2022-09-30,main,bear,1.0,0.20999999999999996,0.20999999999999996,0.79,False,0,main_N18
2022-10-31,main,bear,1.0,0.56,0.56,0.43999999999999995,False,0,main_N18
2022-11-30,main,neutral,1.0,0.8,0.8,0.19999999999999996,False,0,main_N18
2022-12-30,main,bear,1.0,0.4,0.4,0.6,False,0,main_N18
2023-01-31,main,neutral,1.0,0.8,0.8,0.19999999999999996,False,0,main_N18
2023-02-28,main,neutral,1.0,0.7999999999999998,0.7999999999999998,0.20000000000000018,False,0,main_N18
2023-03-31,main,bull,1.0,0.7999999999999999,0.7999999999999999,0.20000000000000007,False,0,main_N18
2023-04-28,main,neutral,1.0,0.8,0.8,0.19999999999999996,False,0,main_N18
2023-05-31,main,bull,1.0,0.8,0.8,0.19999999999999996,False,0,main_N18
2023-06-30,main,bull,1.0,0.8262810730413717,0.8262810730413717,0.17371892695862834,False,0,main_N18
2023-07-31,main,bull,1.0,0.6508401505081169,0.6508401505081169,0.34915984949188306,False,0,main_N18
2023-08-31,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2023-09-29,main,bear,1.0,0.68,0.68,0.31999999999999995,False,0,main_N18
2023-10-31,main,bear,1.0,0.5599999999999999,0.5599999999999999,0.44000000000000006,False,0,main_N18
2023-11-30,main,neutral,1.0,0.9638188602821531,0.9638188602821531,0.036181139717846866,False,0,main_N18
2023-12-29,main,bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2024-01-31,main,neutral,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2024-02-29,main,neutral,1.0,0.9299999999999999,0.9299999999999999,0.07000000000000006,False,0,main_N18
2024-03-28,main,strong_bull,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2024-04-30,main,neutral,1.0,0.92,0.92,0.07999999999999996,False,0,main_N18
2024-05-31,main,neutral,1.0,0.914128197364545,0.914128197364545,0.08587180263545502,False,0,main_N18
2024-06-28,main,neutral,1.0,0.9372700105904251,0.9372700105904251,0.06272998940957486,False,0,main_N18
2024-07-31,main,neutral,1.0,0.9199999999999999,0.9199999999999999,0.08000000000000007,False,0,main_N18
2024-08-30,main,neutral,1.0,0.9699999999999998,0.9699999999999998,0.03000000000000025,False,0,main_N18
2024-09-30,main,neutral,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2024-10-31,main,neutral,1.0,0.9491074440804711,0.9491074440804711,0.0508925559195289,False,0,main_N18
2024-11-29,main,bull,1.0,0.7342227945699698,0.7342227945699698,0.26577720543003025,False,0,main_N18
2024-12-31,main,neutral,1.0,0.8356770851933427,0.8356770851933427,0.16432291480665728,False,0,main_N18
2025-01-31,main,neutral,1.0,0.9189173413717597,0.9189173413717597,0.08108265862824027,False,0,main_N18
2025-02-28,main,neutral,1.0,0.9075000000000001,0.9075000000000001,0.09249999999999992,False,0,main_N18
2025-03-31,main,bear,1.0,0.4,0.4,0.6,False,0,main_N18
2025-04-30,main,bear,1.0,0.4,0.4,0.6,False,0,main_N18
2025-05-30,main,neutral,1.0,0.97,0.97,0.030000000000000027,False,0,main_N18
2025-06-30,main,bull,1.0,0.9700000000000002,0.9700000000000002,0.029999999999999805,False,0,main_N18
2025-07-31,main,bull,1.0,0.7077188779922837,0.7077188779922837,0.2922811220077163,False,0,main_N18
2025-08-29,main,bull,1.0,0.9700000000000001,0.9700000000000001,0.029999999999999916,False,0,main_N18
2025-09-30,main,neutral,1.0,0.9699999999999999,0.9699999999999999,0.030000000000000138,False,0,main_N18
2025-10-31,main,neutral,1.0,0.9699999999999999,0.9699999999999999,0.030000000000000138,False,0,main_N18
2025-11-28,main,bull,1.0,0.37895789483859244,0.37895789483859244,0.6210421051614076,False,0,main_N18
2025-12-31,main,neutral,1.0,0.9299999999999999,0.9299999999999999,0.07000000000000006,False,0,main_N18
2026-01-30,main,neutral,1.0,0.9700000000000001,0.9700000000000001,0.029999999999999916,False,0,main_N18
2026-02-27,main,neutral,1.0,0.92,0.92,0.07999999999999996,False,0,main_N18
2026-03-31,main,bear,1.0,0.4,0.4,0.6,False,0,main_N18
2026-04-30,main,neutral,1.0,0.9299999999999999,0.9299999999999999,0.07000000000000006,False,0,main_N18
2026-05-29,main,bull,1.0,0.9608829644519025,0.9608829644519025,0.039117035548097534,False,0,main_N18
2026-07-02,main,bull,1.0,0.9608829644519025,0.9608829644519025,0.039117035548097534,False,0,main_N18
2019-05-31,concentrated,bear,0.5,0.315,0.1575,0.8425,False,3,concentrated_N3
2019-06-28,concentrated,neutral,0.95,0.8999999999999999,0.855,0.14500000000000002,False,3,concentrated_N3
2019-07-31,concentrated,neutral,0.95,0.8999999999999999,0.855,0.14500000000000002,False,3,concentrated_N3
2019-08-30,concentrated,neutral,0.95,0.46,0.437,0.563,False,3,concentrated_N3
2019-09-30,concentrated,neutral,0.95,0.36000000000000004,0.342,0.6579999999999999,False,3,concentrated_N3
2019-10-31,concentrated,neutral,0.95,0.6799999999999999,0.6459999999999999,0.3540000000000001,False,3,concentrated_N3
2019-11-29,concentrated,bull,1.0,0.8999999999999999,0.8999999999999999,0.10000000000000009,False,0,concentrated_N3
2019-12-31,concentrated,neutral,0.95,0.8999999999999999,0.855,0.14500000000000002,False,3,concentrated_N3
2020-01-31,concentrated,neutral,0.95,0.6799999999999999,0.6459999999999999,0.3540000000000001,False,3,concentrated_N3
2020-02-28,concentrated,bear,0.5,0.35911798992935295,0.17955899496467648,0.8204410050353235,False,3,concentrated_N3
2020-03-31,concentrated,deep_bear,0.25,0.11120482145763926,0.027801205364409814,0.9721987946355902,False,3,concentrated_N3
2020-04-30,concentrated,bear,0.5,0.5599999999999999,0.27999999999999997,0.72,False,3,concentrated_N3
2020-05-29,concentrated,neutral,0.95,0.5751791466503539,0.5464201893178362,0.4535798106821638,False,3,concentrated_N3
2020-06-30,concentrated,bull,1.0,0.7,0.7,0.30000000000000004,False,0,concentrated_N3
2020-07-31,concentrated,bull,1.0,0.8999999999999999,0.8999999999999999,0.10000000000000009,False,0,concentrated_N3
2020-08-31,concentrated,neutral,0.95,0.8999999999999999,0.855,0.14500000000000002,False,3,concentrated_N3
2020-09-30,concentrated,neutral,0.95,0.54,0.513,0.487,False,3,concentrated_N3
2020-10-30,concentrated,neutral,0.95,0.36000000000000004,0.342,0.6579999999999999,False,3,concentrated_N3
