portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
concentrated,2019-08-23,2019-08-23,2019-07-31,2019-08-30,-0.016843573371663534,56.99826093825185,12391186.770903988,0.0,59.99999999999999,17,0,-0.04284260021024355,-0.048894886926444614
concentrated,2019-08-30,2019-08-30,2019-07-31,2019-08-30,0.031523451499544386,58.82656630399675,12781799.746098375,0.0,59.99999999999999,17,0,-0.01730452193245413,-0.02068631278535671
concentrated,2019-09-06,2019-09-06,2019-08-30,2019-09-30,60.55868837022124,60.55868837022124,786830827.3806429,0.0,59.999999999999986,17,0,0.0257425469545578,0.0288367920681305
concentrated,2019-09-13,2019-09-13,2019-08-30,2019-09-30,-0.02070517452652454,59.28410498389187,770539357.7768769,0.0,59.999999999999986,17,0,0.036204873872490495,0.03393827681459438
concentrated,2019-09-20,2019-09-20,2019-08-30,2019-09-30,-0.011652253225441167,58.58165932715048,761560838.0598919,0.0,59.999999999999986,17,0,0.03127456003423745,0.02459491817400772
concentrated,2019-09-27,2019-09-27,2019-08-30,2019-09-30,-0.010097159436714298,57.98005381342025,753871236.8572434,0.0,59.999999999999986,17,0,0.021317168538342424,0.006375146835569501
concentrated,2019-09-30,2019-09-30,2019-08-30,2019-09-30,-0.0018551286560822833,57.870638225453696,752472708.7227534,0.0,59.999999999999986,17,0,0.026054070761582393,0.01595304570374667
concentrated,2019-10-04,2019-10-04,2019-09-30,2019-10-31,57.67494032979764,57.67494032979764,44151291284.10876,1.0,57.34677279959732,19,0,-0.011386000948012898,-0.003641086208472921
concentrated,2019-10-11,2019-10-11,2019-09-30,2019-10-31,0.0021647622165250624,57.80195762368045,44246868331.29139,1.0,57.34677279959732,19,0,-0.004904206720307447,0.008496045931027485
concentrated,2019-10-18,2019-10-18,2019-09-30,2019-10-31,0.0030796651744751102,57.983047964765056,44383133870.77085,1.0,57.34677279959732,19,0,0.0007721674592111594,0.01155676791665794
concentrated,2019-10-25,2019-10-25,2019-09-30,2019-10-31,0.02656907487078275,59.550172982247865,45562352677.583336,1.0,57.34677279959732,19,0,0.01296414863084272,0.03240087663684399
concentrated,2019-10-31,2019-10-31,2019-09-30,2019-10-31,0.0009522856198616036,59.607834041259,45605741050.84526,1.0,57.34677279959732,19,0,0.018774534066629656,0.04000013863465268
concentrated,2019-11-01,2019-11-01,2019-10-31,2019-11-29,57.812386650284935,57.812386650284935,2682182476155.0835,0.0,58.49999999999999,10,0,0.0040010532827563505,0.004749166251655446
concentrated,2019-11-08,2019-11-08,2019-10-31,2019-11-29,-0.02568657738175395,56.301697729586756,2613286388429.3413,0.0,58.49999999999999,10,0,0.01318395652780091,0.016672722217297542
concentrated,2019-11-15,2019-11-15,2019-10-31,2019-11-29,0.004566164208263945,56.563346690832354,2625219083202.131,0.0,58.49999999999999,10,0,0.02253062204263112,0.025160458549263964
concentrated,2019-11-22,2019-11-22,2019-10-31,2019-11-29,-0.005996120268816241,56.218189940998556,2609477953847.2593,0.0,58.49999999999999,10,0,0.019808624583892653,0.019703776035246312
concentrated,2019-11-29,2019-11-29,2019-10-31,2019-11-29,0.020858749923737374,57.41168985606675,2663908401918.065,0.0,58.49999999999999,10,0,0.030795113902353677,0.036225019522726276
concentrated,2019-12-06,2019-12-06,2019-11-29,2019-12-31,60.543998386356165,60.543998386356165,163947574389046.03,0.0,61.499999999999986,16,0,0.0008897711744868531,-0.0005361721433123634
concentrated,2019-12-13,2019-12-13,2019-11-29,2019-12-31,0.01259430960351482,61.319102556272156,166012380899646.97,0.0,61.499999999999986,16,0,0.008677597501359324,0.010140912696055882
concentrated,2019-12-20,2019-12-20,2019-11-29,2019-12-31,0.020306757421028943,62.5846014545786,169383554047463.56,0.0,61.499999999999986,16,0,0.024529851490120658,0.03217787241936909
concentrated,2019-12-27,2019-12-27,2019-11-29,2019-12-31,0.005811128660987652,62.95409975448878,170367863673088.72,0.0,61.499999999999986,16,0,0.031333625632060214,0.043698968066162136
concentrated,2019-12-31,2019-12-31,2019-11-29,2019-12-31,-0.005181247733176075,62.62273772010852,169485145565626.47,0.0,61.499999999999986,16,0,0.0281394295750812,0.0388129113671587
concentrated,2020-01-03,2020-01-03,2019-12-31,2020-01-31,59.01211072941174,59.01211072941174,1.0171161322674842e+16,0.0,59.999999999999986,17,0,-0.0034931451915655165,-0.0010260413996878714
concentrated,2020-01-10,2020-01-10,2019-12-31,2020-01-31,0.016268166502016346,59.98839773889525,1.0336627468590986e+16,0.0,59.999999999999986,17,0,0.006706564889314093,0.01879651449731412
concentrated,2020-01-17,2020-01-17,2019-12-31,2020-01-31,0.03476847104753933,62.10887107991585,1.0696016201461892e+16,0.0,59.999999999999986,17,0,0.025993234983962665,0.041884526681677636
concentrated,2020-01-24,2020-01-24,2019-12-31,2020-01-31,0.0002954864006490254,62.12751889308028,1.0699176728790546e+16,0.0,59.999999999999986,17,0,0.0161644759967845,0.03871256326282646
concentrated,2020-01-31,2020-01-31,2019-12-31,2020-01-31,-0.027402944898805126,60.39763897125492,1.040598777842892e+16,0.0,59.999999999999986,17,0,-0.005594788533232475,0.021781787575253064
concentrated,2020-02-07,2020-02-07,2020-01-31,2020-02-28,60.825968811107366,60.825968811107366,6.433602758379108e+17,0.0,59.999999999999986,14,0,0.027369528171034885,0.04115560985572908
concentrated,2020-02-14,2020-02-14,2020-01-31,2020-02-28,0.04437306101877181,63.56937629770732,6.719081406147203e+17,0.0,59.999999999999986,14,0,0.04407028545811231,0.06586721822235231
concentrated,2020-02-21,2020-02-21,2020-01-31,2020-02-28,-0.03426601247276406,61.35684124413149,6.488845278878646e+17,0.0,59.999999999999986,14,0,0.03132856355863822,0.046016341548987594
concentrated,2020-02-28,2020-02-28,2020-01-31,2020-02-28,-0.11302170846315374,54.3091645123541,5.7554648995067117e+17,0.0,59.999999999999986,14,0,-0.08377924140496118,-0.06514029662324139
concentrated,2020-03-06,2020-03-06,2020-02-28,2020-03-31,54.757534312834714,54.757534312834714,3.2091053162056126e+19,1.0,56.79525704954573,13,0,-0.0025150415340083887,-0.004117247305705285
concentrated,2020-03-13,2020-03-13,2020-02-28,2020-03-31,-0.09065455670794553,49.70285975657662,2.9181852963358814e+19,1.0,56.79525704954573,13,0,-0.09687811122729661,-0.0791841026067942
concentrated,2020-03-20,2020-03-20,2020-02-28,2020-03-31,-0.1735774787070199,40.90198519679443,2.4116540501980013e+19,1.0,56.79525704954573,13,0,-0.2282438064782839,-0.18278450390729106
concentrated,2020-03-27,2020-03-27,2020-02-28,2020-03-31,0.19948976904603066,49.26100254627315,2.892754359690925e+19,1.0,56.79525704954573,13,0,-0.1451992771991364,-0.11099723758901259
concentrated,2020-03-31,2020-03-31,2020-02-28,2020-03-31,-0.030010870865176176,47.75262608930265,2.805940282157565e+19,1.0,56.79525704954573,13,0,-0.13059370109339408,-0.08652948444912467
concentrated,2020-04-03,2020-04-03,2020-03-31,2020-04-30,23.379627071893847,23.379627071893847,6.840777766500603e+20,1.0,23.32534037365379,11,0,0.0008470678474810089,-0.007577149587141951
concentrated,2020-04-09,2020-04-10,2020-03-31,2020-04-30,0.09048923854522739,25.585720961646132,7.459794537648364e+20,1.0,23.32534037365379,11,0,0.12186501136240824,0.0870811764234034
concentrated,2020-04-17,2020-04-17,2020-03-31,2020-04-30,0.04425170056558736,26.762184324961154,7.789903131809183e+20,1.0,23.32534037365379,11,0,0.15589993155958415,0.1651782245362634
concentrated,2020-04-24,2020-04-24,2020-03-31,2020-04-30,-0.004668536892150965,26.63257554323338,7.75353568165205e+20,1.0,23.32534037365379,11,0,0.1411004347010072,0.15733051937440723
concentrated,2020-04-30,2020-04-30,2020-03-31,2020-04-30,0.01764815385859242,27.12023948792954,7.890371272309932e+20,1.0,23.32534037365379,11,0,0.17138514316957343,0.18477029547087365
concentrated,2020-05-01,2020-05-01,2020-04-30,2020-05-29,57.125394492149695,57.125394492149695,4.586309428925399e+22,0.0,58.5,10,0,-0.008832459553592575,-0.008205102595971736
concentrated,2020-05-08,2020-05-08,2020-04-30,2020-05-29,0.11386446467175526,63.74381141983291,5.108527096869013e+22,0.0,58.5,10,0,0.024990227862122794,0.04829855299951946
concentrated,2020-05-15,2020-05-15,2020-04-30,2020-05-29,0.03727685811249115,66.15725729179191,5.298956936622815e+22,0.0,58.5,10,0,0.003399760817373032,0.04088572228448095
concentrated,2020-05-22,2020-05-22,2020-04-30,2020-05-29,0.07089187891844584,70.91816144421654,5.674609950167939e+22,0.0,58.5,10,0,0.03550509215402853,0.07067611075925773
concentrated,2020-05-29,2020-05-29,2020-04-30,2020-05-29,-0.0016276282811173992,70.80110541072396,5.6653737945287354e+22,0.0,58.5,10,0,0.06662927663394358,0.08792562397979142
concentrated,2020-06-05,2020-06-05,2020-05-29,2020-06-30,62.05614093117178,62.05614093117178,3.5723660841557137e+24,0.0,61.49999999999999,16,0,0.05177507169677731,0.031102154247447444
concentrated,2020-06-12,2020-06-12,2020-05-29,2020-06-30,0.007817091711587398,62.54905656780953,3.600291597462923e+24,0.0,61.49999999999999,16,0,0.0019426576263403827,0.014712368409069754
concentrated,2020-06-19,2020-06-19,2020-05-29,2020-06-30,0.06546191052449446,66.70909922276752,3.83597356387813e+24,0.0,61.49999999999999,16,0,0.02100711374818709,0.050675504962702345
concentrated,2020-06-26,2020-06-26,2020-05-29,2020-06-30,-0.008033870249953057,66.1651331048706,3.8051558499836833e+24,0.0,61.49999999999999,16,0,-0.0074094282450228865,0.035179142700467736
concentrated,2020-06-30,2020-06-30,2020-05-29,2020-06-30,0.025062996745070842,67.84849261726022,3.9005244586663117e+24,0.0,61.49999999999999,16,0,0.020080652581484726,0.06698182757160098
concentrated,2020-07-02,2020-07-03,2020-06-30,2020-07-31,60.46240046143781,60.46240046143781,2.3973559628818177e+26,1.0,58.995201970139796,17,0,0.008592527809738959,0.018373595702565915
concentrated,2020-07-10,2020-07-10,2020-06-30,2020-07-31,0.04989125714830833,63.52883688781171,2.516963065701985e+26,1.0,58.995201970139796,17,0,0.0259067785301208,0.065942849486889
concentrated,2020-07-17,2020-07-17,2020-06-30,2020-07-31,-0.04007999098619952,60.942521686998276,2.416083208716052e+26,1.0,58.995201970139796,17,0,0.03924774813619969,0.047569305621031344
concentrated,2020-07-24,2020-07-24,2020-06-30,2020-07-31,0.0028207433060085663,61.11724564040417,2.4228983592537975e+26,1.0,58.995201970139796,17,0,0.03653436859255166,0.03198187082986359
concentrated,2020-07-31,2020-07-31,2020-06-30,2020-07-31,0.06502236780485515,65.15625603345907,2.580440947522978e+26,1.0,58.995201970139796,17,0,0.05475318593213574,0.07329188489460026
concentrated,2020-08-07,2020-08-07,2020-07-31,2020-08-31,61.17732321737118,61.17732321737118,1.6044491083747574e+28,0.0,59.999999999999986,16,0,0.01903635333466447,0.012948124142134088
concentrated,2020-08-14,2020-08-14,2020-07-31,2020-08-31,0.0032685718467762026,61.38055426554738,1.6096933655599763e+28,0.0,59.999999999999986,16,0,0.02595042544021897,0.015522867070424384
concentrated,2020-08-21,2020-08-21,2020-07-31,2020-08-31,0.05139340692380068,64.58650347504889,1.6924209917187423e+28,0.0,59.999999999999986,16,0,0.033991540226423256,0.05175406104465585
concentrated,2020-08-28,2020-08-28,2020-07-31,2020-08-31,0.02935513592818184,66.51180419961312,1.7421022399783543e+28,0.0,59.999999999999986,16,0,0.06780000178079959,0.09153045533889226
concentrated,2020-08-31,2020-08-31,2020-07-31,2020-08-31,0.0005055479433864196,66.54593465338054,1.7429829561829443e+28,0.0,59.999999999999986,16,0,0.06393171344124648,0.10029858789660917
concentrated,2020-09-04,2020-09-04,2020-08-31,2020-09-30,55.86324205031914,55.86324205031914,9.911166172701156e+29,0.0,59.999999999999986,16,0,-0.021815239335806758,-0.04717468904356681
concentrated,2020-09-11,2020-09-11,2020-08-31,2020-09-30,-0.035488805686609726,53.8452335024847,9.559430722270465e+29,0.0,59.999999999999986,16,0,-0.04611507097786072,-0.09129076496851851
concentrated,2020-09-18,2020-09-18,2020-08-31,2020-09-30,-0.0070679920907099625,53.457587825876,9.491864741533768e+29,0.0,59.999999999999986,16,0,-0.05207278395854942,-0.10331970488215025
concentrated,2020-09-25,2020-09-25,2020-08-31,2020-09-30,0.018529071172249667,54.46663634657069,9.667740178887015e+29,0.0,59.999999999999986,16,0,-0.057577184483654675,-0.08756135162372225
concentrated,2020-09-30,2020-09-30,2020-08-31,2020-09-30,0.023956360868857995,55.79541510307085,9.89934405139879e+29,0.0,59.999999999999986,16,0,-0.03991725246167255,-0.06646086573626164
concentrated,2020-10-02,2020-10-02,2020-09-30,2020-10-30,45.94238987831328,45.94238987831328,4.646988680003233e+31,1.0,46.75545591882788,18,0,-0.011401052286189595,-0.026544531371177404
concentrated,2020-10-09,2020-10-09,2020-09-30,2020-10-30,0.0616476839235669,48.836279492148385,4.933464769344466e+31,1.0,46.75545591882788,18,0,0.027125261560857927,0.013910910572779045
concentrated,2020-10-16,2020-10-16,2020-09-30,2020-10-30,-0.004707096529286914,48.60169531391832,4.910242474451325e+31,1.0,46.75545591882788,18,0,0.028428606070023843,0.02384770608749065
concentrated,2020-10-23,2020-10-23,2020-09-30,2020-10-30,-0.002270284629735997,48.489085347438284,4.899094826433301e+31,1.0,46.75545591882788,18,0,0.02395663988108332,0.010468456331130582
concentrated,2020-10-30,2020-10-30,2020-09-30,2020-10-30,-0.043450275123008586,46.33877097350604,4.686227808371067e+31,1.0,46.75545591882788,18,0,-0.03301839899259451,-0.044040352806855254
concentrated,2020-11-06,2020-11-06,2020-10-30,2020-11-30,62.85798885200927,62.85798885200927,2.992530831449354e+33,0.0,58.49999999999999,10,0,0.060447982471690365,0.08372273051018553
concentrated,2020-11-13,2020-11-13,2020-10-30,2020-11-30,0.0021288476680949575,62.99393278266611,2.998901473731587e+33,0.0,58.49999999999999,10,0,0.08449407404586218,0.07018578816959042
concentrated,2020-11-20,2020-11-20,2020-10-30,2020-11-30,-0.013801426774848635,62.110725205331555,2.957512354636895e+33,0.0,58.49999999999999,10,0,0.07610499597904119,0.06816270790602319
concentrated,2020-11-27,2020-11-27,2020-10-30,2020-11-30,0.024921631109338094,63.68354741794164,3.0312183865404654e+33,0.0,58.49999999999999,10,0,0.10136305818595637,0.09990806883217784
concentrated,2020-11-30,2020-11-30,2020-10-30,2020-11-30,-0.0047286195031694955,63.37768353408697,3.0168849081595045e+33,0.0,58.49999999999999,10,0,0.09648696014913738,0.10215196479643729
concentrated,2020-12-04,2020-12-04,2020-11-30,2020-12-31,61.76560854921948,61.76560854921948,1.8935661718358742e+35,0.0,61.49999999999999,16,0,0.011707636117068487,0.011755782321001718
concentrated,2020-12-11,2020-12-11,2020-11-30,2020-12-31,0.009726341658980342,62.37608830240301,1.9119836433770375e+35,0.0,61.49999999999999,16,0,0.001996822303497403,-0.00039759055100363483
concentrated,2020-12-18,2020-12-18,2020-11-30,2020-12-31,0.007539405483358186,62.85390633006394,1.9263988633420056e+35,0.0,61.49999999999999,16,0,0.014179736699422074,0.02679041431951812
concentrated,2020-12-24,2020-12-25,2020-11-30,2020-12-31,0.005074918456214883,63.17795969779981,1.9361751804876115e+35,0.0,61.49999999999999,16,0,0.013685064428871963,0.026992860849399225
concentrated,2020-12-31,2020-12-31,2020-11-30,2020-12-31,0.009048187194358182,63.75865389089748,1.9536940559617337e+35,0.0,61.49999999999999,16,0,0.027091196274438234,0.04086044814624845
concentrated,2021-01-01,2021-01-01,2020-12-31,2021-01-29,58.99999999999999,58.99999999999999,1.17221643357704e+37,0.0,59.99999999999999,16,16,,
concentrated,2021-01-08,2021-01-08,2020-12-31,2021-01-29,0.021750108725137274,60.30500652350823,1.1977122684567333e+37,0.0,59.99999999999999,16,0,0.015853376493542015,0.012439942695900541
concentrated,2021-01-15,2021-01-15,2020-12-31,2021-01-29,0.024625501051180887,61.81467302609554,1.227206533182627e+37,0.0,59.99999999999999,16,0,0.001038864827583641,-0.01031415177665329
concentrated,2021-01-22,2021-01-22,2020-12-31,2021-01-29,0.021751101650714588,63.18096136424255,1.2538996272323033e+37,0.0,59.99999999999999,16,0,0.020169821104104813,0.03271840911666324
concentrated,2021-01-29,2021-01-29,2020-12-31,2021-01-29,-0.08827178470065011,57.51559336081739,1.1432156693010279e+37,0.0,59.99999999999999,16,0,-0.013961780301184223,-0.0017454310219733316
concentrated,2021-02-05,2021-02-05,2021-01-29,2021-02-26,60.70621624941936,60.70621624941936,7.054351330961392e+38,1.0,57.27061808985279,15,0,0.03743468342810563,0.041652254284780366
concentrated,2021-02-12,2021-02-12,2021-01-29,2021-02-26,0.10190866043858748,66.99461408813148,7.773250825362833e+38,1.0,57.27061808985279,15,0,0.05062630249095634,0.05765310622494524
concentrated,2021-02-19,2021-02-19,2021-01-29,2021-02-26,-0.0003594821037362639,66.97017124121635,7.770456480803262e+38,1.0,57.27061808985279,15,0,0.04364225649138076,0.04058314865296353
concentrated,2021-02-26,2021-02-26,2021-01-29,2021-02-26,-0.058232111452509394,63.01212465405169,7.317966392976253e+38,1.0,57.27061808985279,15,0,0.017767602875921717,-0.012479767904592709
concentrated,2021-03-05,2021-03-05,2021-02-26,2021-03-31,55.39559993416016,55.39559993416016,4.1270110502991783e+40,0.0,59.999999999999986,17,0,-0.005083074514434793,-0.03316930966698195
concentrated,2021-03-12,2021-03-12,2021-02-26,2021-03-31,-0.003968308478293214,55.171804796803,4.110633797358266e+40,0.0,59.999999999999986,17,0,0.02196633731557074,-0.011933527093300311
concentrated,2021-03-19,2021-03-19,2021-02-26,2021-03-31,0.0031359674745548016,55.34795774963282,4.1235246112465875e+40,0.0,59.999999999999986,17,0,0.013396715694548034,-0.019199931322491093
concentrated,2021-03-26,2021-03-26,2021-02-26,2021-03-31,0.03993712909888125,57.598333412738214,4.2882063459883564e+40,0.0,59.999999999999986,17,0,0.030308963731005,-0.00899201360180546
concentrated,2021-03-31,2021-03-31,2021-02-26,2021-03-31,0.024035440798498175,59.006770186370744,4.391275275749103e+40,0.0,59.999999999999986,17,0,0.031219580078218456,0.000823978462902053
concentrated,2021-04-01,2021-04-02,2021-03-31,2021-04-30,58.4038824902111,58.4038824902111,2.608588004627691e+42,1.0,56.96208408935275,23,0,0.005547167391905861,0.0046429565295260655
concentrated,2021-04-09,2021-04-09,2021-03-31,2021-04-30,0.03328845599299757,60.381346018299695,2.6954238716236012e+42,1.0,56.96208408935275,23,0,0.03285659157793419,0.04345806047863365
concentrated,2021-04-16,2021-04-16,2021-03-31,2021-04-30,0.010732953121242117,61.040149127632844,2.7243537296796144e+42,1.0,56.96208408935275,23,0,0.04733948827381118,0.05862521127620135
concentrated,2021-04-23,2021-04-23,2021-03-31,2021-04-30,-0.014743139429205465,60.12548255883545,2.6841882027884718e+42,1.0,56.96208408935275,23,0,0.0460340600381437,0.0506082316986296
concentrated,2021-04-30,2021-04-30,2021-03-31,2021-04-30,-0.005364017613744498,59.797604393741224,2.6697901699901093e+42,1.0,56.96208408935275,23,0,0.047439628242131215,0.04618181471352156
concentrated,2021-05-07,2021-05-07,2021-04-30,2021-05-28,57.58130139840484,57.58130139840484,1.563997826186891e+44,0.0,58.5,10,0,0.0064135420465107895,-0.014827897270137225
concentrated,2021-05-14,2021-05-14,2021-04-30,2021-05-28,-0.03589988275306677,55.47823954668004,1.5078504876007302e+44,0.0,58.5,10,0,-0.006794835341524363,-0.03785056784759855
concentrated,2021-05-21,2021-05-21,2021-04-30,2021-05-28,0.016276450967402045,56.39750484338676,1.5323929421283369e+44,0.0,58.5,10,0,-0.010704920141643925,-0.03602293768679865
concentrated,2021-05-28,2021-05-28,2021-04-30,2021-05-28,0.04464659660807202,58.960108088439306,1.6008090716605974e+44,0.0,58.5,10,0,0.0014544994078193874,-0.015623841097711533
concentrated,2021-06-04,2021-06-04,2021-05-28,2021-06-30,61.855548787102244,61.855548787102244,1.0061973270259853e+46,0.261562992251004,61.23843700774899,15,0,7.085862521027941e-05,0.0008949333780170488
concentrated,2021-06-11,2021-06-11,2021-05-28,2021-06-30,0.028195710143655406,63.627805621623764,1.0345677752061308e+46,0.261562992251004,61.23843700774899,15,0,0.004117437589178596,0.01771544381586554
concentrated,2021-06-18,2021-06-18,2021-05-28,2021-06-30,0.023475573907698166,65.14498044898654,1.0588548474755052e+46,0.261562992251004,61.23843700774899,15,0,-0.014891191762669398,0.021861296720867562
concentrated,2021-06-25,2021-06-25,2021-05-28,2021-06-30,0.025242384334947632,66.81463746730746,1.0855828684904042e+46,0.261562992251004,61.23843700774899,15,0,0.012863284509430972,0.04343991523890245
concentrated,2021-06-30,2021-06-30,2021-05-28,2021-06-30,0.022810474809717762,68.36152154698563,1.1103455291659657e+46,0.261562992251004,61.23843700774899,15,0,0.016305888385260925,0.05827978768815667
concentrated,2021-07-02,2021-07-02,2021-06-30,2021-07-30,60.173389731668536,60.173389731668536,6.792359979248536e+47,0.1194010881489877,59.88059891185101,17,0,0.011309006431974522,0.01290684856614055
concentrated,2021-07-09,2021-07-09,2021-06-30,2021-07-30,0.0017033894583848852,60.277591838871125,6.803930013634743e+47,0.1194010881489877,59.88059891185101,17,0,0.015505795249101118,0.01960060084341575
concentrated,2021-07-16,2021-07-16,2021-06-30,2021-07-30,-0.037594139215958444,57.97391352046193,6.54814212148652e+47,0.1194010881489877,59.88059891185101,17,0,0.0057593578884911345,0.009969521516181246
concentrated,2021-07-23,2021-07-23,2021-06-30,2021-07-30,0.05299382003834241,61.09916648052206,6.8951531866580666e+47,0.1194010881489877,59.88059891185101,17,0,0.02581213352256162,0.03990745787723626
concentrated,2021-07-30,2021-07-30,2021-06-30,2021-07-30,-0.0006934174270512017,61.05610583627911,6.89037196727625e+47,0.1194010881489877,59.88059891185101,17,0,0.022477712095415825,0.029655201745295567
concentrated,2021-08-06,2021-08-06,2021-07-30,2021-08-31,58.77673481766943,58.77673481766943,4.118839378829756e+49,0.0,60.0,14,0,0.004882597545165845,0.004832390037511347
concentrated,2021-08-13,2021-08-13,2021-07-30,2021-08-31,-0.012958805204586477,58.00209975540103,4.0654641416505213e+49,0.0,60.0,14,0,0.012672200506484543,0.00693454931108195
concentrated,2021-08-20,2021-08-20,2021-07-30,2021-08-31,0.00955944679379317,58.56612718873486,4.1043277298047037e+49,0.0,60.0,14,0,0.006858399420485606,0.00395878433768404
concentrated,2021-08-27,2021-08-27,2021-07-30,2021-08-31,0.017578602037408242,59.613216433495275,4.17647607359804e+49,0.0,60.0,14,0,0.02250520596130201,0.026646376673914896
concentrated,2021-08-31,2021-08-31,2021-07-30,2021-08-31,-0.002729351255908119,59.447781675097886,4.165077003381295e+49,0.0,60.0,14,0,0.025480372774082216,0.03732131177834108
concentrated,2021-09-03,2021-09-03,2021-08-31,2021-09-30,50.10353008881748,50.10353008881748,2.1285013796453775e+51,1.0,49.792110689700046,15,0,0.0011490514539402863,0.0013912370502020543
concentrated,2021-09-10,2021-09-10,2021-08-31,2021-09-30,-0.011398904683877498,49.521005820325385,2.104238795299298e+51,1.0,49.792110689700046,15,0,-0.015732810904131367,-0.011678342402903996
concentrated,2021-09-17,2021-09-17,2021-08-31,2021-09-30,0.010532091989611247,50.05309770103273,2.126400831859499e+51,1.0,49.792110689700046,15,0,-0.021535283172122832,-0.018921826085446125
concentrated,2021-09-24,2021-09-24,2021-08-31,2021-09-30,0.00938770479008233,50.532369110869254,2.1463628551343815e+51,1.0,49.792110689700046,15,0,-0.015971156286142874,-0.019147698068627483
concentrated,2021-09-30,2021-09-30,2021-08-31,2021-09-30,-0.05451349765584579,47.7231594281437,2.029357108662419e+51,1.0,49.792110689700046,15,0,-0.048712197963709625,-0.05952940447491184
concentrated,2021-10-01,2021-10-01,2021-09-30,2021-10-29,50.89621682364661,50.89621682364661,1.0531595652375348e+53,1.0,50.49239268138227,17,0,0.0075641077658943345,0.004405985904555543
concentrated,2021-10-08,2021-10-08,2021-09-30,2021-10-29,-0.011160664413269572,50.31702056335962,1.0414056047562938e+53,1.0,50.49239268138227,17,0,0.015963586932335794,0.007138852235142101
concentrated,2021-10-15,2021-10-15,2021-09-30,2021-10-29,0.026244701704088325,51.66382046038756,1.0687369842060884e+53,1.0,50.49239268138227,17,0,0.03454898254246652,0.028834314539029515
