date,cash_usd,equity_usd,cash_weight
2019-06-03,25006.78429655075,99812.98449949265,0.25053638483956825
2019-07-01,20787.407093739508,104631.36834213734,0.19867280169524423
2019-08-01,20588.908847961422,103867.5341760254,0.19822275565981168
2019-09-03,21080.401021394726,106001.69426480294,0.19886852910797592
2019-10-01,21188.954080705633,105893.0900059986,0.200097608630604
2019-11-01,21421.870293860426,107689.81684041499,0.19892196794805017
2019-12-02,101.59054999350337,109879.46143012046,0.0009245635960648702
2020-01-02,24468.261393547036,123650.89107418057,0.19788180401278346
2020-02-03,32348.161714515656,161958.7159137344,0.19973091001626342
2020-03-02,38986.30726589199,156678.89982570644,0.24882934019361475
2020-04-01,35359.8614034557,141690.87249278065,0.24955638130647645
2020-05-01,36845.548859271985,147620.4422384834,0.24959652132559904
2020-06-01,30816.813094596866,154514.5231394577,0.19944282562217808
2020-07-01,161.26020168304967,156862.09112667083,0.0010280380716895278
2020-08-03,50.92873125076585,183935.6812947273,0.00027688336973162245
2020-09-01,39350.42207876206,197505.81563344956,0.19923677666176873
2020-10-01,37939.843718338,190499.14092140197,0.19916018274324712
2020-11-02,41129.42856908796,206552.563548336,0.19912330238139667
2020-12-01,43559.02971460341,218786.87212945937,0.19909343412903177
2021-01-04,12.57727237699146,227533.22183414456,5.527664169480882e-05
2021-02-01,46105.22270942683,232237.61995674128,0.198526073071257
2021-03-01,44993.73525209419,226331.91721315376,0.1987953612822544
2021-04-01,8.076152629757416,243352.9817617606,3.318698859282466e-05
2021-05-03,10.500252036959864,254154.27494838706,4.1314481289335884e-05
2021-06-01,9.675646781834075,251102.64728832236,3.85326355031385e-05
2021-07-01,389.7234801863815,257140.51370235434,0.0015156051241209496
2021-08-02,54199.87133617391,272375.98179454793,0.19898917290385995
2021-09-01,250.95466129292618,278201.6712445449,0.0009020602218896519
2021-10-01,51512.511961021315,258089.29440120686,0.199591819879765
2021-11-01,11.061885719216662,275105.2318991469,4.0209652295060415e-05
2021-12-01,56584.521642379696,285777.1667382049,0.19800224870385014
2022-01-03,159.04855909344042,287057.1519831657,0.0005540658297298502
2022-02-01,51496.150229511215,259388.54077821726,0.1985290100904709
2022-03-01,63827.966034049954,255987.84018718716,0.24933983578038996
2022-04-01,53204.450030193286,266878.9976070976,0.19935795063394798
2022-05-02,57753.22570138925,232023.92577463144,0.2489106479367386
2022-06-01,60115.27746429436,240794.72068634027,0.2496536356484354
2022-07-01,57222.30906403536,229407.80710328097,0.24943488099458397
2022-08-01,56456.05187985412,226635.37239071837,0.24910520932506572
2022-09-01,59286.71853497496,237208.99642804137,0.24993452789620443
2022-10-03,60341.83359948151,241727.5855678653,0.2496274202951507
2022-11-01,62530.726099843916,250945.85706603044,0.24918014918010956
2022-12-01,52063.592951536135,261836.4493052959,0.19884012745235122
2023-01-03,63338.28933061594,254397.11119951244,0.24897409027943918
2023-02-01,54084.01832483287,271697.17420099257,0.19905992207641918
2023-03-01,50247.23427459234,252934.1333071851,0.19865738806224206
2023-04-03,66.17043891422509,256488.76286902896,0.0002579857229379431
2023-05-01,49191.84647259227,247657.44140133372,0.1986285822636596
2023-06-01,85.77345486155536,233271.8079702424,0.0003676974753524316
2023-07-03,63.64339170923631,236521.90482817165,0.00026908032791073594
2023-08-01,61.84456884850806,247900.00145971763,0.00024947385431362115
2023-09-01,62.28559656611469,217515.7646538781,0.000286349803956631
2023-10-02,50577.7527513074,202866.58327575197,0.24931534772564393
2023-11-01,51606.72997974864,207697.82134937754,0.24847025185179344
2023-12-01,41877.46306942454,210497.87438534253,0.19894482636324698
2024-01-02,46.521506314194994,214897.07930660716,0.00021648272961318307
2024-02-01,44517.02584204188,223829.33975347987,0.19888825071401203
2024-03-01,50843.459903035095,255757.366557393,0.19879568118568977
2024-04-01,135.06980120172375,262432.4438246392,0.0005146840811038561
2024-05-01,47578.07634012691,239630.58439676755,0.19854759549953635
2024-06-03,43200.17076008314,216295.7428044557,0.1997273279628933
2024-07-01,39685.836358237226,199289.0395023107,0.19913707476008521
2024-08-01,41388.98472151276,206129.17572340486,0.2007914919188864
2024-09-03,44442.33228239533,221541.29251799104,0.20060518640689176
2024-10-01,42815.24944689272,215411.31275560852,0.1987604499466009
2024-11-01,42637.22953974246,214054.33671747684,0.19918881436173805
2024-12-02,71.46794085025613,233017.31697039126,0.00030670656490022725
2025-01-02,43413.94431082251,218100.6164909983,0.19905466114358433
2025-02-03,46615.78551519873,233155.26151312352,0.19993452093970818
2025-03-03,49293.83083973412,247968.06074390892,0.19879104870140002
2025-04-01,57890.29466919423,232532.8853903246,0.2489553018362149
2025-05-01,54148.614041981695,217162.68464821338,0.24934584930969253
2025-06-02,43649.33469546796,219526.40415347577,0.1988340986305763
2025-07-01,357.8962597990103,221652.03267337324,0.0016146761907949961
2025-08-01,28.57177402022353,220277.50100375654,0.00012970809043151563
2025-09-02,126.56288171294727,238793.4760286856,0.0005300097968243639
2025-10-01,47279.89084641937,237520.14493577485,0.1990563405019974
2025-11-03,47187.28093011379,236871.9780736685,0.19921005985536325
2025-12-01,197.89023011684185,257522.54684632778,0.0007684384631180644
2026-01-02,51102.44316720485,257751.08159493923,0.19826276906769036
2026-02-02,54974.03349224568,275685.00302425865,0.1994088647883697
2026-03-02,60752.13965533735,304200.60880206584,0.1997107760388045
2026-04-01,70836.91472797398,284694.2978284836,0.24881746936375332
