horizon,status,start_date,end_date,days,period_return,cagr,sharpe,max_dd,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,trade_count,gross_traded_usd,turnover_estimate
1M,completed,2026-04-13,2026-05-12,22,-0.03400010179355806,-0.3531718369057596,-2.2741869162649726,-0.0653369518996606,963949.7395027662,931175.3502357984,1.2251142637151888e-05,1.2613687400927256e-05,0,0.0,0.0
3M,completed,2026-02-12,2026-05-12,62,0.06111946537206259,0.2756598120857112,1.5785338569912695,-0.0653369518996606,877540.5414971804,931175.3502357984,2.409092743671519e-05,1.2613687400927256e-05,8,1813519.8120479584,1.9363861501272142
6M,completed,2025-11-12,2026-05-12,124,0.371937776394188,0.8929309782449812,2.5451694108622727,-0.11968901536416865,678730.0169568704,931175.3502357984,8.233767808918683e-05,1.2613687400927256e-05,28,4822105.34504509,5.753969024637131
1Y,completed,2025-05-12,2026-05-12,252,0.6448173345851387,0.6453780529850346,2.280814897457397,-0.14064163311008027,566126.9070164941,931175.3502357984,0.0001091335145867042,1.2613687400927256e-05,67,9382401.960325241,13.003658825698814
2Y,completed,2024-05-13,2026-05-12,501,1.1096222830279325,0.45356981562787846,1.7911172222029665,-0.1846453098425247,441394.3470957683,931175.3502357984,0.00012122289129042811,1.2613687400927256e-05,139,15537770.97833252,24.891050193927057
3Y,completed,2023-05-12,2026-05-12,752,2.267954799070725,0.4838371650696276,1.6791627826484303,-0.1846453098425247,284941.3188029979,931175.3502357984,0.00013076480053753119,1.2613687400927256e-05,214,20238494.20864868,37.70737892866192
5Y,completed,2021-05-12,2026-05-12,1256,3.145411685529764,0.3290167173639569,1.2733817917422237,-0.28145695968870643,224627.9551645541,931175.3502357984,0.00018377316959957703,1.2613687400927256e-05,364,28153051.71423912,65.27123888844459
FULL,completed,2019-05-01,2026-05-12,1768,8.311753502357984,0.37349351747322723,1.277945871622295,-0.37891327192071156,100000.0,931175.3502357984,0.0004373782527038985,1.2613687400927256e-05,525,32748729.47622204,35.16924010921164
