rebalance_date,portfolio_kind,variant_id,ticker,leader_tier,would_have_rank,rejection_reason,rs_spy_3m,rs_qqq_3m,rs_qqq_6m,sector_leadership_score,future_winner_score,smart_money_confirmation_score,chase_risk_score,liquidity_capacity_score,valuation_risk,missing_data_flags
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,QCOM,DUAL_LEADER,12,warning_no_new_add,0.3086181180912504,0.3078841564216994,0.1412881102978718,0.30928258010030046,0.4717573537581329,0.06840297508119494,0.19823225879326906,1.5164860852742255,0.2031545737383882,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,AAPL,DUAL_LEADER,20,same_theme_cap,0.003929479964313254,0.0031955182947622784,0.051495054005058494,0.6261647839013611,0.3216853095297794,0.12040437584977548,0.0,2.8493216034298534,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,OC,DUAL_LEADER,21,same_theme_cap,0.20006828705691926,0.19933432538736828,0.11960107902240313,0.7416482081217644,0.197145433484585,0.05390952111887262,0.14189240603071324,-0.30376918426936167,0.2541745010853631,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,WSM,DUAL_LEADER,22,warning_no_new_add,0.09558700288984578,0.09485304122029481,0.09937522333676774,-0.17118287520953418,0.294840500959095,0.09299716056270999,0.21885677899034825,-0.6241732756545977,0.3332248667186889,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,CDNS,DUAL_LEADER,23,same_theme_cap,0.08138843588714173,0.08065447421759075,0.4081371887418235,1.6321135891959493,0.4571631655730572,0.13364600945108407,0.06241792850477772,0.4793644373321776,0.1783369385850792,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,HD,DUAL_LEADER,24,warning_no_new_add,0.05305001839122325,0.05231605672167228,0.013815149019160478,-0.21639114467952783,0.5100048403442131,0.09057499195499093,0.15992562771046406,1.7840879676835997,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,TT,DUAL_LEADER,25,same_theme_cap,0.13540268763660146,0.13466872596705048,0.17833538955774797,2.1366107323017802,0.3726618079901631,0.0,0.008578544946693033,0.47108052495523234,0.0117779753375966,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,JD,EMERGING_LEADER,26,failed_leader_tier_gate,-0.01893696056947891,-0.019670922239029887,0.16952150053588078,0.9202209219096108,0.5049593507158354,0.19387142857142858,0.11266076538808174,0.2586416651454573,0.0876334603266674,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,ADBE,DUAL_LEADER,27,not_top_n,0.06923010030015164,0.06849613863060067,0.0948422616430773,0.8413368388422814,0.3363874488392139,0.23384761904761905,0.0,1.9494328684257405,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,WING,DUAL_LEADER,28,same_theme_cap,0.21290411748159377,0.2121701558120428,0.24359774117420385,0.12339015901746256,0.6098706287701214,0.0455266830841733,0.19349829074618616,-0.9466718821010891,0.4674998911413799,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,WBD,DUAL_LEADER,29,same_theme_cap,0.09198096747136009,0.09124700580180911,0.020253305795825627,0.20234722784297857,0.3043981992837921,0.0,0.0,-0.19250417404733047,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,MANH,DUAL_LEADER,30,same_theme_cap,0.22535543222736854,0.22462147055781756,0.4218877029768684,1.8884642939809293,0.2577030881750715,0.05990074875833628,0.04340862454076652,-0.7833791459284607,0.1240246415450472,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,MKTX,DUAL_LEADER,31,warning_no_new_add,0.2572638526601694,0.2565298909906184,0.32922142725545456,-0.013292298652675283,0.5417066841292919,0.028857040163745063,0.10123538749305176,0.4539188030634876,0.2892439642658622,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,VEEV,DUAL_LEADER,32,warning_no_new_add,0.2575316626388662,0.2567977009693152,0.625939269304393,-0.32405173528091147,0.7019475456877617,0.0,0.07729814260519592,0.15050734717695036,0.2208518360148455,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,SE,DUAL_LEADER,33,same_theme_cap,0.36295581147072875,0.3622218498011778,1.7536840942492828,2.120220921909611,0.409914842437609,0.18062731935731322,0.19561858580439664,-0.011187663601835748,0.558910245155419,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,FICO,DUAL_LEADER,34,same_theme_cap,0.1296735586370168,0.12893959696746582,0.47945928961800366,2.0014324011743105,0.3879659419882282,0.0756495751469797,0.04975281154787492,-0.15385972002768597,0.1421508901367855,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,TSCO,DUAL_LEADER,35,warning_no_new_add,0.09745020270217153,0.09671624103262055,0.0905536965116811,-0.16401571053746206,0.5198014459616611,0.03164203016784572,0.03982893024636732,-0.496404644197136,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,AGCO,DUAL_LEADER,36,same_theme_cap,0.07953171695888495,0.07879775528933397,0.19945544646853075,0.37567989502702914,0.403721584563964,0.0323983127994237,0.2703454413499685,-0.9107391062711122,0.2163103367373171,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,AVGO,EMERGING_LEADER,37,failed_leader_tier_gate,-0.07711341177663056,-0.07784737344618153,-0.06942880776555804,-0.025072087340702348,0.2618564271118911,0.12645164947322726,0.17092163123105664,0.8420986272981965,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,Z,DUAL_LEADER,38,same_theme_cap,0.30519835425549147,0.3044643925859405,0.2465426932296224,2.120220921909611,0.0586812200868983,0.0,0.011201905218047984,0.06302826745346446,0.0320054434801371,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,V,DUAL_LEADER,39,same_theme_cap,0.0749333577239315,0.07419939605438053,0.10408320640702562,0.5856609973009019,0.3671665030751228,0.14315178033904866,0.0,2.3114427768160906,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,AMAT,DUAL_LEADER,40,not_top_n,0.12329646009249662,0.12256249842294564,0.1755032448240561,0.2319693386800086,0.2112824049295175,0.08294548603349412,0.028998533975033873,1.1153524480578918,0.0828529542143825,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,STM,DUAL_LEADER,41,same_theme_cap,0.18541342070212563,0.18467945903257466,0.055107810151768355,0.21590424955371407,0.3132849928420227,0.0,0.030626078208003105,-0.1894893365520551,0.0875030805942946,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,SBUX,DUAL_LEADER,42,same_theme_cap,0.08984980934219888,0.08911584767264791,0.10982839504820863,0.08226010601164166,0.3943391781820028,0.051658169491425744,0.14907467686605516,1.4438766718956673,0.0715302526727848,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,ACM,DUAL_LEADER,43,same_theme_cap,0.23375688631354286,0.23302292464399188,0.21621586879675858,0.25424189767172456,0.3773004764227699,0.020456080410363783,0.14519109718107864,-0.5318587257252956,0.4148317062316533,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,LDOS,DUAL_LEADER,44,same_theme_cap,0.20916294569189509,0.2084289840223441,0.31211268464112196,0.4788452639008966,0.4558980927626507,0.08099099118250977,0.03317686045954547,-0.04136345395416693,0.0946262606535845,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,JBL,DUAL_LEADER,45,same_theme_cap,0.1479649501612912,0.1472309884917402,0.0720499965835486,0.12961510381914498,0.2820266285785475,0.02023557566176784,0.12890468431606153,-0.6957043340153979,0.3682990980458901,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,ZBRA,EMERGING_LEADER,46,failed_leader_tier_gate,-0.043917913981522005,-0.04465187565107298,0.11745462233359416,0.6851231638425577,0.2983275216758124,0.0,0.07268292287291017,0.09932882531264108,0.2076654939226005,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,CASY,DUAL_LEADER,47,warning_no_new_add,0.17508692077798238,0.1743529591084314,0.010490643363457508,-0.16456703089685226,0.4117779624785513,0.0,0.10373512478406345,-0.412116170519834,0.2963860708116099,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,RCL,DUAL_LEADER,48,same_theme_cap,0.03527507709443989,0.03454111542488891,0.05117257165476108,0.8380735619305524,0.5234433068730207,0.0,0.0,0.5695364248628674,0.0,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,STE,DUAL_LEADER,49,same_theme_cap,0.12932224200690112,0.12858828033735015,0.19677547210481694,0.909269721910093,0.3213491945694581,0.060671591665366176,0.07432434557756264,-0.0970600419621592,0.2123552730787504,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,ITT,DUAL_LEADER,50,same_theme_cap,0.08697605575583678,0.0862420940862858,0.17125603291251656,0.37567989502702914,0.2386436668514424,0.02701906652602162,0.02948421304659957,-0.747108813778662,0.0842406087045702,
2019-06-28,concentrated,concentrated_N5_cap30_sub70_risk,CHDN,DUAL_LEADER,6,not_top_n,0.25298517321696345,0.2522512115474125,0.2299726003480802,0.16452021202328332,0.5228127148841228,0.13924655459616786,0.11924242758581424,-0.9739518400139091,0.3406926502451836,
2019-06-28,concentrated,concentrated_N5_cap30_sub70_risk,SE,DUAL_LEADER,7,not_top_n,0.36295581147072875,0.3622218498011778,1.7536840942492828,2.120220921909611,0.409914842437609,0.18062731935731322,0.19561858580439664,-0.011187663601835748,0.558910245155419,
2019-06-28,concentrated,concentrated_N5_cap30_sub70_risk,URI,DUAL_LEADER,8,not_top_n,0.12934130170344815,0.12860734003389718,0.08101122583117282,1.3696553741811828,0.4603573151875129,0.03121983708944482,0.006842781062522789,0.1617451943982095,0.0195508030357794,
2019-06-28,concentrated,concentrated_N5_cap30_sub70_risk,MA,DUAL_LEADER,9,not_top_n,0.07904440609533259,0.07831044442578161,0.1997375978844651,1.1196406845339,0.7018999107284924,0.08972702554353955,0.0,0.684045381332574,0.0,
