rebalance_date,portfolio_kind,variant_id,position_count,avg_market_leader_tape_score,avg_sector_leadership_score,avg_future_winner_confirmation_score,avg_smart_money_confirmation_score,avg_leader_chase_risk_score,dual_leader_share,evidence_confidence_avg
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,18,1.5835516920682287,1.3145339530502105,0.526777809326815,0.0702601828231277,0.10751782245415568,1.0,1.0
2019-06-28,concentrated,concentrated_N5_cap30_sub70_risk,5,2.101968617320492,1.735614457423425,0.6707621468301426,0.06368722583988815,0.14186335281024404,1.0,1.0
2019-07-31,main,main_N18_cap12_sub40_theme60_risk,18,1.3300828077298459,1.007278453027904,0.4557620493636766,0.0779481920520482,0.08980047033727016,1.0,1.0
2019-07-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.4786760402573418,1.1682008799191226,0.5536292279661212,0.06360294283346274,0.11435034317294321,1.0,1.0
2019-08-30,main,main_N18_cap12_sub40_theme60_risk,18,1.1325766764758787,0.5269036754294916,0.36518734786951923,0.06422734103217924,0.05846770444497166,1.0,1.0
2019-08-30,concentrated,concentrated_N5_cap30_sub70_risk,5,0.9085294393342082,0.8933605022362124,0.3681318418271426,0.09786950131454521,0.06348211801004486,1.0,1.0
2019-09-30,main,main_N18_cap12_sub40_theme60_risk,18,0.6540911485700931,0.45817456468056356,0.4110597679996667,0.05192003868018706,0.06205542269705527,1.0,1.0
2019-09-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.322755978041519,0.6580377505235941,0.46145590006580106,0.06672103912847899,0.10161999462512813,1.0,1.0
2019-10-31,main,main_N18_cap12_sub40_theme60_risk,18,1.260458197835371,0.5671438301188465,0.39848087975043495,0.06607727671252055,0.07981080966417628,0.9444444444444444,1.0
2019-10-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.4274300033292517,0.7067762745286184,0.2927717122629341,0.07426188357720834,0.10047301112772325,1.0,1.0
2019-11-29,main,main_N18_cap12_sub40_theme60_risk,18,1.3490281376976117,1.769522507247026,0.5812637276499032,0.055094610420747994,0.12297278596722563,1.0,1.0
2019-11-29,concentrated,concentrated_N5_cap30_sub70_risk,5,2.596213476165313,1.7575188274295024,0.6215283218058462,0.06884042693451042,0.2416698858489025,1.0,1.0
2019-12-31,main,main_N18_cap12_sub40_theme60_risk,18,1.7092078844616447,1.4468713070904622,0.6545240148956843,0.054153943018146335,0.1566770406054264,0.8888888888888888,1.0
2019-12-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.4116182139065108,1.434292166680538,0.583692384143606,0.06897668818973735,0.15469248410036712,1.0,1.0
2020-01-31,main,main_N18_cap12_sub40_theme60_risk,18,0.8244223296289815,0.973836491869794,0.5097006235387105,0.06135283623614402,0.08084949491120794,0.7222222222222222,1.0
2020-01-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.7892960351795923,0.8991765565350264,0.4473867602274414,0.07783826360285641,0.11606337139200953,1.0,1.0
2020-02-28,main,main_N18_cap12_sub40_theme60_risk,18,2.314612859780975,1.3417118833622803,0.5887776117268644,0.13502101462333335,0.17841749578896313,0.9444444444444444,1.0
2020-02-28,concentrated,concentrated_N5_cap30_sub70_risk,5,3.3315697436031284,1.4254841672907559,0.7626494831918857,0.16917921579979125,0.2771829054504542,1.0,1.0
2020-03-31,main,main_N18_cap12_sub40_theme60_risk,18,1.3848641317547203,0.9155569684800469,0.5483865597266154,0.13012463058585896,0.14843242806256624,0.8333333333333334,1.0
2020-03-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.0132174659649165,0.9718280205967605,0.7358262760110551,0.17071133662554505,0.14864291936020996,1.0,1.0
2020-04-30,main,main_N18_cap12_sub40_theme60_risk,18,1.4691619043572894,0.8780808712417718,0.6040400242629489,0.14016931517464926,0.16691389877138782,0.9444444444444444,1.0
2020-04-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.9023885110392598,0.8802113416991937,0.6725066382160451,0.17071133662554505,0.18617171449819786,1.0,1.0
2020-05-29,main,main_N18_cap12_sub40_theme60_risk,18,1.0168783541302981,0.7317963275772551,0.4950181886515922,0.0985906225181263,0.15785420473231662,0.8333333333333334,1.0
2020-05-29,concentrated,concentrated_N5_cap30_sub70_risk,5,1.1954351618365993,0.7969805939594119,0.5477518493690114,0.15771274871056198,0.1780026330055881,1.0,1.0
2020-06-30,main,main_N18_cap12_sub40_theme60_risk,18,1.9240611452004497,1.057445193203897,0.6132818728513767,0.09878044641770405,0.18167441510270532,0.7777777777777778,1.0
2020-06-30,concentrated,concentrated_N5_cap30_sub70_risk,5,2.807999310501994,1.1378164630203638,0.7451927734770536,0.14762443598494146,0.2233327009175788,1.0,1.0
2020-07-31,main,main_N18_cap12_sub40_theme60_risk,18,2.016139738877862,0.8486041385083324,0.5042856973313632,0.10787050392190606,0.15002741207748704,1.0,1.0
2020-07-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.0722383085909386,1.0617843652978574,0.5973408356105039,0.1476244359849414,0.16790858191158844,1.0,1.0
2020-08-31,main,main_N18_cap12_sub40_theme60_risk,18,2.0462793385567943,1.085145940927096,0.6183180573989809,0.11599545484585391,0.17848340917591374,0.8888888888888888,1.0
2020-08-31,concentrated,concentrated_N5_cap30_sub70_risk,5,4.515291006182974,1.2810827491902181,0.6838055068967431,0.10240350910582996,0.2942050749588919,1.0,1.0
2020-09-30,main,main_N18_cap12_sub40_theme60_risk,18,1.6617331732154272,1.259754231828192,0.5884787122108899,0.09698791355491145,0.12890509838467276,0.9444444444444444,1.0
2020-09-30,concentrated,concentrated_N5_cap30_sub70_risk,5,3.2489261383890877,1.8070148797765093,0.7377924851648932,0.09614068064241299,0.1935614247358907,1.0,1.0
2020-10-30,main,main_N18_cap12_sub40_theme60_risk,18,1.191082218205972,1.08809648551859,0.5606634814507458,0.09216239030666634,0.117594703281453,0.8888888888888888,1.0
2020-10-30,concentrated,concentrated_N5_cap30_sub70_risk,5,0.8562019654182007,1.6620770375993317,0.5472444879358658,0.09857486855914399,0.10874974005510503,1.0,1.0
2020-11-30,main,main_N18_cap12_sub40_theme60_risk,18,1.25233903674963,0.9995783373649741,0.5417744460381494,0.09432452179263548,0.10826837796089557,1.0,1.0
2020-11-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.5566363574115443,1.792285760743649,0.5829986378227272,0.11093913128451863,0.157950500621328,1.0,1.0
2020-12-31,main,main_N18_cap12_sub40_theme60_risk,18,1.5313524441371742,0.9431565001510912,0.4839044593531209,0.08883766710973823,0.1529222642082031,1.0,1.0
2020-12-31,concentrated,concentrated_N5_cap30_sub70_risk,5,3.546555910794422,1.4426815124400567,0.5087038063899731,0.08988487277362724,0.2595861361889417,1.0,1.0
2021-01-29,main,main_N18_cap12_sub40_theme60_risk,18,1.2161220239808666,0.8583214879533898,0.5319283182610671,0.08294038286876487,0.12675354211815376,1.0,1.0
2021-01-29,concentrated,concentrated_N5_cap30_sub70_risk,5,1.9675880011383946,1.2972504983695867,0.5116887939353376,0.08988487277362724,0.17496980194851242,1.0,1.0
2021-02-26,main,main_N18_cap12_sub40_theme60_risk,18,0.7245506163837743,1.0839964157693158,0.4738398071864791,0.07964638187548301,0.09154019180934977,1.0,1.0
2021-02-26,concentrated,concentrated_N5_cap30_sub70_risk,5,0.27417279734685446,1.0904106319074711,0.32939388286995686,0.10175859546047512,0.06866646266984763,1.0,1.0
2021-03-31,main,main_N18_cap12_sub40_theme60_risk,18,1.2979491258695717,0.9173048874593831,0.5018611136571433,0.06429161845530644,0.14314890919790713,0.9444444444444444,1.0
2021-03-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.6544481618033076,1.0686735632783448,0.4950424523543326,0.07308991925225192,0.1896030165292468,1.0,1.0
2021-04-30,main,main_N18_cap12_sub40_theme60_risk,18,1.1173851473840952,0.5013338940166947,0.47837126096178406,0.05944055394118369,0.1443951753467443,0.9444444444444444,1.0
2021-04-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.0420751197799736,0.6286910399170615,0.48165747037471923,0.07308991925225192,0.1317478867237856,1.0,1.0
2021-05-28,main,main_N18_cap12_sub40_theme60_risk,18,1.1133891671246834,0.32192240775015357,0.48210793853744455,0.06348302162540968,0.1329701436602213,1.0,1.0
2021-05-28,concentrated,concentrated_N5_cap30_sub70_risk,5,1.6744446861093443,1.0329770551264208,0.5641338117405913,0.06981805453022397,0.20829980309300855,1.0,1.0
2021-06-30,main,main_N18_cap12_sub40_theme60_risk,18,1.4396901487872802,0.4783642729032128,0.47954513088444056,0.05529610233663403,0.1534536936701415,0.8333333333333334,1.0
2021-06-30,concentrated,concentrated_N5_cap30_sub70_risk,5,2.181884159111241,1.0421861935143877,0.5225000654334001,0.033418904013630256,0.24502042494762005,1.0,1.0
2021-07-30,main,main_N18_cap12_sub40_theme60_risk,18,1.139508288096572,0.2432495009439245,0.45114501167542076,0.06444004592836886,0.12940273994849322,0.8888888888888888,1.0
2021-07-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.2879423528661953,0.7269821450532182,0.42339348580277375,0.06113728924762933,0.13751482927529118,1.0,1.0
2021-08-31,main,main_N18_cap12_sub40_theme60_risk,18,2.0363468131104328,0.3600028044795755,0.519422702272172,0.07129411879731797,0.13919627634692366,0.8888888888888888,1.0
2021-08-31,concentrated,concentrated_N5_cap30_sub70_risk,5,3.159811359894473,0.42268116695709557,0.544611222432364,0.11481926094430148,0.22169868538575263,1.0,1.0
2021-09-30,main,main_N18_cap12_sub40_theme60_risk,18,1.2676618557025234,0.24752269456632353,0.546976355807041,0.06971782252849551,0.13009786544842383,1.0,1.0
2021-09-30,concentrated,concentrated_N5_cap30_sub70_risk,5,0.6013447856667972,0.24775990267264722,0.4709920633784332,0.10530394325721489,0.09431161251404917,1.0,1.0
2021-10-29,main,main_N18_cap12_sub40_theme60_risk,18,1.6445408759173628,0.3141298419652397,0.5087251610755809,0.07360218208106667,0.11307926621707799,0.8888888888888888,1.0
2021-10-29,concentrated,concentrated_N5_cap30_sub70_risk,5,1.4387492884089983,0.4613078263794678,0.5148883407582618,0.1076054083672013,0.1320617821874443,1.0,1.0
2021-11-30,main,main_N18_cap12_sub40_theme60_risk,18,2.0714859178122964,0.546844917868587,0.5457371530521226,0.0675030273068302,0.1693977630343496,0.8888888888888888,1.0
2021-11-30,concentrated,concentrated_N5_cap30_sub70_risk,5,3.326624748191233,1.000879126913896,0.6856851971478424,0.09170851242588153,0.25979609655534763,1.0,1.0
2021-12-31,main,main_N18_cap12_sub40_theme60_risk,18,1.0345258959154187,0.6597228331811145,0.4644791262659813,0.06073126198318327,0.13962717114999249,0.8888888888888888,1.0
2021-12-31,concentrated,concentrated_N5_cap30_sub70_risk,5,0.5606784577330266,0.9365763385242906,0.36395113776015786,0.09170851242588152,0.08009092152531967,1.0,1.0
2022-01-31,main,main_N18_cap12_sub40_theme60_risk,18,0.9749342582970885,0.9097153795801578,0.39472980816188435,0.05669480972090145,0.2589167323090493,0.9444444444444444,1.0
2022-01-31,concentrated,concentrated_N5_cap30_sub70_risk,5,0.8460896727728976,1.3047290779652425,0.40252773053843355,0.04787066549811649,0.24576907619455063,1.0,1.0
2022-02-28,main,main_N18_cap12_sub40_theme60_risk,18,1.355017369466927,1.2169661162781436,0.5206093630544788,0.05473222362607491,0.2426376673189041,1.0,1.0
2022-02-28,concentrated,concentrated_N5_cap30_sub70_risk,5,1.4745390105446405,1.4458693962124956,0.41712422562265966,0.058147822047224094,0.2761711096267091,1.0,1.0
2022-03-31,main,main_N18_cap12_sub40_theme60_risk,18,1.4536842607539642,1.4968521696829749,0.46924386983038185,0.06679375121594248,0.3312946460556163,1.0,1.0
2022-03-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.8640398664774196,1.70297636251112,0.46905959987346496,0.0514978351965066,0.27955853199574976,1.0,1.0
2022-04-29,main,main_N18_cap12_sub40_theme60_risk,18,0.8332930285222837,1.4580656452963583,0.39008279404396073,0.06781478081059893,0.3177786963968976,1.0,1.0
2022-04-29,concentrated,concentrated_N5_cap30_sub70_risk,5,1.0445733768913552,1.697856227126947,0.4179013299589422,0.051497835196506615,0.2282490054539091,1.0,1.0
2022-05-31,main,main_N18_cap12_sub40_theme60_risk,18,1.366600475240896,2.067080171017102,0.4626850223330977,0.0783797008368356,0.45334310951620727,1.0,1.0
2022-05-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.4978896601788474,2.3848461062908606,0.5424124175462441,0.06986438863270338,0.3896927012612845,1.0,1.0
2022-06-30,main,main_N18_cap12_sub40_theme60_risk,18,0.949838332009841,1.7957080262695742,0.3622162265442404,0.058077274614784624,0.3957132463951289,1.0,1.0
2022-06-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.6695496562886796,1.8245255369605928,0.47002181328864917,0.07376578986131875,0.2808174321319491,1.0,1.0
2022-07-29,main,main_N18_cap12_sub40_theme60_risk,18,1.3344592503227242,1.2089802797240243,0.3770795796428429,0.06106070745249806,0.29367229788326826,1.0,1.0
2022-07-29,concentrated,concentrated_N5_cap30_sub70_risk,5,2.449141211965485,1.3002726391572774,0.4486710940544373,0.07257510290532496,0.1921092437649004,1.0,1.0
2022-08-31,main,main_N18_cap12_sub40_theme60_risk,18,1.6676398177060268,1.3711550095867073,0.44609098987703777,0.05219071996053546,0.2488045583318972,0.9444444444444444,1.0
2022-08-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.442914980446376,1.3927607470025158,0.2979772524759613,0.07727038492788386,0.1315775182198456,1.0,1.0
2022-09-30,main,main_N18_cap12_sub40_theme60_risk,18,1.826161807408982,1.108917475204401,0.40064485815265344,0.05313403613956354,0.3151768888833213,1.0,1.0
2022-09-30,concentrated,concentrated_N5_cap30_sub70_risk,5,2.9235621237580003,1.4460260315063134,0.3889249925697908,0.0747396052343097,0.22827922907925643,1.0,1.0
2022-10-31,main,main_N18_cap12_sub40_theme60_risk,18,1.0137716513894983,0.8633119918468086,0.3531136674204361,0.06998763548698486,0.23197978950007592,1.0,1.0
2022-10-31,concentrated,concentrated_N5_cap30_sub70_risk,5,1.286374625652889,1.1988267259583865,0.3186028406591276,0.09279767240348497,0.16925051651733863,1.0,1.0
2022-11-30,main,main_N18_cap12_sub40_theme60_risk,18,0.777649128567258,0.7449723486151664,0.3315246305414496,0.06946969456152965,0.1955855399121417,1.0,1.0
2022-11-30,concentrated,concentrated_N5_cap30_sub70_risk,5,0.8150145830454715,0.6488296531786333,0.31294528450222214,0.069809597610121,0.13413510989795693,1.0,1.0
2022-12-30,main,main_N18_cap12_sub40_theme60_risk,18,1.0810633440225146,0.8763471836295864,0.4468824715223981,0.061484173092058114,0.1852100101878152,1.0,1.0
2022-12-30,concentrated,concentrated_N5_cap30_sub70_risk,5,1.6967145180622745,1.0878803256883656,0.5491558230317529,0.05397493456630431,0.24468832656336356,1.0,1.0
2023-01-31,main,main_N18_cap12_sub40_theme60_risk,18,1.0048470738890112,0.8998877240545777,0.49453669739407613,0.0637162843727963,0.1866630764132916,1.0,1.0
2023-01-31,concentrated,concentrated_N5_cap30_sub70_risk,5,0.836897580666909,0.6123415434480114,0.4845939746065156,0.05714941142767521,0.16510881614079467,1.0,1.0
2023-02-28,main,main_N18_cap12_sub40_theme60_risk,18,1.5388328792272665,0.5776464532979912,0.3888522210346231,0.06632835767107989,0.18854853349284514,0.9444444444444444,1.0
2023-02-28,concentrated,concentrated_N5_cap30_sub70_risk,5,2.5621188437181184,0.35792045644559567,0.5755242431284284,0.06797401391331402,0.2666548650988861,1.0,1.0
2023-03-31,main,main_N18_cap12_sub40_theme60_risk,18,1.6135008817286436,1.057851877613187,0.5161837544669727,0.06664326996532363,0.14208168861009432,0.7222222222222222,1.0
2023-03-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.8800609834595865,1.465022278697368,0.6228661957726073,0.07593779619830557,0.20958111731754975,1.0,1.0
2023-04-28,main,main_N18_cap12_sub40_theme60_risk,18,1.3904777464200009,0.6594522408280319,0.4562472277568642,0.08433864556465555,0.13869272209443861,0.7777777777777778,1.0
2023-04-28,concentrated,concentrated_N5_cap30_sub70_risk,5,2.684311564451323,0.7843824514584643,0.4753364934941008,0.13986301315939273,0.19958803848944623,1.0,1.0
2023-05-31,main,main_N18_cap12_sub40_theme60_risk,18,2.1847373054273143,0.9350256928368798,0.636591951206769,0.07664856437648725,0.1825311112403736,0.8333333333333334,1.0
2023-05-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.8325076478899236,1.2678035198225146,0.6409359418797782,0.09275880709708369,0.2527492658686526,1.0,1.0
2023-06-30,main,main_N18_cap12_sub40_theme60_risk,18,1.3475892973251384,1.0454727276474904,0.507211931472571,0.07020515450363231,0.0893253242324456,0.9444444444444444,1.0
2023-06-30,concentrated,concentrated_N5_cap30_sub70_risk,5,2.122420115911557,1.1061922424438602,0.5178161943322563,0.08229206163544123,0.12175564246758122,1.0,1.0
2023-07-31,main,main_N18_cap12_sub40_theme60_risk,18,1.5996203209004634,1.1444328413316889,0.5026458809631063,0.07603132932526675,0.10134773404925587,0.8333333333333334,1.0
2023-07-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.029535181248767,1.1403515356558154,0.5220566755901647,0.08722088666714409,0.12998995379718153,1.0,1.0
2023-08-31,main,main_N18_cap12_sub40_theme60_risk,18,1.5570534466681683,1.201906900146191,0.4998038917877518,0.06558629162060313,0.10427763198364565,0.9444444444444444,1.0
2023-08-31,concentrated,concentrated_N5_cap30_sub70_risk,5,2.11141106460025,1.0403799543332675,0.49660593324957747,0.08043912299486426,0.13046357782470258,1.0,1.0
2023-09-29,main,main_N18_cap12_sub40_theme60_risk,18,1.5074925802296322,0.6340095764910063,0.4399645574208563,0.05735840764101479,0.16492429755709065,0.8888888888888888,1.0
2023-09-29,concentrated,concentrated_N5_cap30_sub70_risk,5,2.9135781211464353,0.7769399024143835,0.5462609662370118,0.04741557638098877,0.27567257097513975,1.0,1.0
2023-10-31,main,main_N18_cap12_sub40_theme60_risk,18,1.2848808381293881,1.1439043446524886,0.3863516893527378,0.06926049459201374,0.14401673243684332,0.9444444444444444,1.0
