ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
BILL,69530.76342773438,0.307381640128345,0.0,0.0,-69530.76342773438
NTLA,43311.09970092773,0.1914697352010253,0.0,0.0,-43311.09970092773
DDOG,37276.19934082031,0.1647906441159844,0.0,0.0,-37276.19934082031
MRNA,26252.10076904297,0.1160553026228429,0.0,0.0,-26252.10076904297
DKS,17421.21795654297,0.07701573065685,0.0,0.0,-17421.21795654297
