signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-07-23,2019-07-24,concentrated,WATCH,0.1208553134677426,0.25,0.25,-0.0049529596659257935,0.0,0.116548331366493,0.1291446865322574,33.40497752684529,RAISE_CASH
2019-07-25,2019-07-26,concentrated,GREEN,0.25,0.15,0.03,0.0,0.0,0.1141066381652503,0.1,26.327001028416646,RELEASE_CASH
2019-07-26,2019-07-29,concentrated,GREEN,0.15,0.1126496951719059,0.03,0.0,0.0,0.1126496951719059,0.037350304828094094,9.95275041079173,RELEASE_CASH
2019-08-01,2019-08-02,concentrated,WATCH,0.1126496951719059,0.231547433476749,0.03,-0.007339543852831754,0.0,0.231547433476749,0.1188977383048431,31.450190302792237,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.231547433476749,0.606976880921032,0.03,-0.038116603118130477,0.0,0.606976880921032,0.37542944744428297,96.66743308722066,RAISE_CASH
2019-09-27,2019-09-30,concentrated,GREEN,0.606976880921032,0.6394479012558962,0.03,-0.08848358261427469,0.45,0.6394479012558962,0.032471020334864265,7.923003624814367,RAISE_CASH
2019-10-01,2019-10-02,concentrated,WATCH,0.6394479012558962,0.5532618507641378,0.25,-0.08655242382052919,0.45,0.5532618507641378,0.08618605049175843,21.07414825708153,RELEASE_CASH
2019-11-01,2019-11-04,concentrated,GREEN,0.5532618507641378,0.45326185076413783,0.03,-0.08059202077465322,0.45,0.1893023331690426,0.09999999999999998,24.61147783159833,RELEASE_CASH
2019-11-14,2019-11-15,concentrated,GREEN,0.45326185076413783,0.35326185076413785,0.03,-0.07799378842137095,0.0,0.1886541328713401,0.09999999999999998,24.681029477232318,RELEASE_CASH
2019-11-15,2019-11-18,concentrated,GREEN,0.35326185076413785,0.2532618507641379,0.03,-0.06171274406096461,0.0,0.1845078878515903,0.09999999999999998,25.116854020205096,RELEASE_CASH
2019-11-18,2019-11-19,concentrated,GREEN,0.2532618507641379,0.1839803351215582,0.03,-0.05948428262847394,0.0,0.1839803351215582,0.06928151564257967,17.4426658641884,RELEASE_CASH
2019-11-20,2019-11-21,concentrated,GREEN,0.1839803351215582,0.45,0.03,-0.0927103396556076,0.45,0.1906709453113389,0.2660196648784418,64.60842102996192,RAISE_CASH
2019-11-26,2019-11-27,concentrated,GREEN,0.45,0.35,0.03,-0.07333261282564996,0.0,0.1846624414993532,0.10000000000000003,24.805803704164678,RELEASE_CASH
2019-11-27,2019-11-29,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.07750061867228619,0.0,0.1856519071179682,0.1,24.69423105544469,RELEASE_CASH
2019-11-29,2019-12-02,concentrated,GREEN,0.24999999999999997,0.45,0.03,-0.08467247725721827,0.45,0.1871815534875645,0.20000000000000004,49.004497554212094,RAISE_CASH
2019-12-03,2019-12-04,concentrated,GREEN,0.45,0.65,0.03,-0.12043951449958268,0.65,0.1267917916975229,0.2,47.089613924565775,RAISE_CASH
2019-12-04,2019-12-05,concentrated,GREEN,0.65,0.55,0.03,-0.11784685177932597,0.45,0.1257099504086456,0.09999999999999998,23.614209515345532,RELEASE_CASH
