as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,ADI,51.0,434.4599914550781,22157.459564208984,0.07815718704386988,396.6036682128906,1930.6724853515625,2703.9430232238774
2026-06-18,AMAT,47.0,617.1099853515625,29004.169311523438,0.10230795093470524,388.5968933105469,10740.115325927734,6583.063033390044
2026-06-18,CSCO,157.0,119.54000091552734,18767.780143737793,0.06620059031775141,91.8499984741211,4347.330383300781,1938.3623370170594
2026-06-18,EQIX,15.0,1088.52001953125,16327.80029296875,0.05759391945698761,1079.68994140625,132.451171875,0.0
2026-06-18,MTDR,261.0,50.400001525878906,13154.400398254395,0.04640021701932996,60.25065231323242,-2571.0198554992676,0.0
2026-06-18,MU,26.0,1133.989990234375,29483.73974609375,0.10399956526651999,542.2100219726562,15386.279174804688,6063.873695659638
2026-06-18,ODFL,76.0,218.36000061035156,16595.36004638672,0.05853769722323833,206.22008895874023,922.6332855224609,-885.7940854644776
2026-06-18,PR,889.0,18.559999465942383,16499.83952522278,0.05820076260230384,18.915102326791317,-315.6864432947041,506.2004476587148
2026-06-18,QSR,204.0,74.16999816894531,15130.679626464844,0.053371251981282876,80.02999877929688,-1195.4401245117188,0.0
2026-06-18,RPRX,328.0,52.959999084472656,17370.87969970703,0.0612732289941576,48.29743387640976,1529.321388244629,0.0
2026-06-18,SLB,354.0,48.09000015258789,17023.860054016113,0.06004916811851584,48.652614921356914,-199.16562814423378,159.7682091684051
2026-06-18,SU,251.0,56.279998779296875,14126.279693603516,0.049828378612067924,64.51195526123047,-2066.221076965332,101.85144676208496
2026-06-18,TRGP,68.0,260.739990234375,17730.3193359375,0.0625410995638155,238.41262817382812,1518.2606201171875,0.0
2026-06-18,UTHR,28.0,536.5900268554688,15024.520751953125,0.05299679213007406,570.27001953125,-943.039794921875,4372.686214218141
2026-06-18,VRT,47.0,333.04998779296875,15653.349426269531,0.05521489299920457,328.24169921875,225.98956298828125,-1179.4422791290283
