rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock
1,CAT,CATERPILLAR INC,Industrials,0.12038380331869986,5.919624230935892,4.568980157334767,5.931678182371046,0.33664995872631065,7.500388638379669,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,0.6663356759170664,-0.2886679885566943,emerging_growth,0.28890618309400895,core_compounder,0.0030657311533327327,0.41775088556958256,0.40855369210958437,0.3108689916329356,,Industrial,0.7127610836724163,0.43043621715791663,-1.3111971718633981,2.3999378391192194,1.9328216056879344,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,0.7511179363398033,-0.01978910650793622,0.11544234240084938,0.23036006960470484,0.31155157707442566,0.5845310992442451,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm,0.9971950000000002,5.0,0.0,0.8571428571428571,full_ttm,False,70755000000.0,59427000000.0,11657000000.0,9430000000.0,0.16475160766023603,0.8398982404070384,0.16475160766023603,0.5053590568060021,0.09869178440607013,0.740502354788069,0.04115776556572765,1.055168106943842,-0.14617514950418803,453377381971.83154,984.239990234375,0.5053590568060021,0.11849697276276894,-0.05121239561324076,49.5707,1.7672263814616755,0.11849697276276894,-0.05121239561324076,-0.03915265413781732,0.09297374024130578,0.046693358607869495,0.41475237522364283,0.0986288962655979,0.5059037681272072,0.09905999711727587,0.18625664650172724,0.10924680423148714,0.11576229203568889,0.02079944958653868,0.15606204194014253,0.020911938656412853,1.0,1.0,0.0,0.0,0.95,0.0,-0.21496473273191907,0.79,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.03919558624271349,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
2,CSCO,CISCO SYSTEMS INC,Information Technology,0.10375616696165388,7.343104975486015,5.519296142011271,7.320278735150976,0.869963788431262,8.663186151397847,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,0.4794967977082023,0.09083963488611241,emerging_growth,0.5253788016194988,core_compounder,0.009617010478404112,0.24674499461213356,0.3067572422825591,0.27790621084734674,,Software,-0.0785669332815051,-0.4046944556859571,-0.5425539104940326,-0.00960942507213554,1.3407797340008125,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,0.8236110835831175,0.6020675443328238,0.010373547172387842,-0.21983888846322985,0.16838965290163452,0.32422512119548563,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.7142857142857143,full_ttm,False,56654000000.0,36790000000.0,11760000000.0,10180000000.0,0.20757581106364953,0.6493804497475907,0.20757581106364953,0.21732169160813783,0.0810858171506858,0.45126089242190115,0.10232566959671578,0.22480622235698933,0.02267836162573847,477504815678.90204,121.1500015258789,0.21732169160813783,0.0,-0.04851737757966412,39.4012,1.0914459833795014,0.0,,,,0.03203520771638346,0.3603397332249343,-0.04851737757966412,0.3101236813796453,-0.05594978930536265,0.2934186471817155,0.023882942553080877,-0.01651634735810914,0.021319156719972303,0.11864592385199517,0.027827991600686833,0.0,1.0,0.0,0.0,0.4,0.0,-0.0907860765798274,0.48,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.0350274040597015,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
3,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.08000000000000003,4.675834702017799,2.7224120438234074,4.659335763929119,0.8122398416332586,6.4837337325110385,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,1.7634368156800142,0.8864733573755871,emerging_growth,1.4116869969290318,core_compounder,0.017543390574413675,0.8120036244079453,0.964988581179005,0.912358409455764,,Industrial,1.0406140616710047,3.142702089690109,-1.7876086474621125,-0.17275263520177145,2.8717243396362497,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,2.39758241895306,1.6271539338474752,0.14347406462414078,0.025123787687740706,0.431900908900321,1.2748165071078563,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm_fallback,0.925,5.0,0.0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.03471756461489679,0.7709356939323097,0.05221451738608987,122269521122.41699,318.32000732421875,0.3381625352041205,0.2768541401432887,1.0114235914207654,82.089,0.6040397350993377,0.2768541401432887,,,,0.21580013629307948,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.01090050887388029,0.08366680351808822,0.015488733272324801,1.0,0.0,0.0,0.0,0.0,0.0,-0.08034629667760607,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06984147908298806,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
4,UMC,United Microelectronics,Semiconductors,0.0638367534196476,4.769727019806567,1.4464716634797208,4.785707561049842,1.2911620600196456,7.04910973623144,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,1.386198604141567,0.853331535858891,emerging_growth,0.8982687972394688,future_winner,0.024027134310186476,0.6744003066783469,1.0303894847170005,0.9583080817864411,True,Semiconductor,0.5581337224876223,-0.03782803601341772,0.0,-0.15939999953098336,4.074823566500429,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,1.9325178240863357,1.0574137549215006,0.07579348348593644,-0.05139096827600198,0.26923155572385304,0.8626412759613494,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_no_ttm,0.37978,4.0,0.0,0.8571428571428571,full_ttm,False,,2307230000.0,1574034000.0,1484435000.0,,,,0.1330974325730443,0.08689275577120185,,0.16964455936492115,0.14472597669878945,0.2460919033308868,65743310848.0,26.200000762939453,0.1330974325730443,,0.9990209822228147,36.518,5.093165969316597,,0.9990209822228147,1.015341358674359,,,,-0.06622634439772945,0.575042799816387,-0.054661512018782554,0.5730339193048812,,,0.022579255301456398,,,1.0,1.0,0.0,0.0,0.95,0.0,-0.31132356728490174,0.79,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.0657851752257426,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
5,NXPI,NXP Semiconductors,Semiconductors,0.05907990190498417,5.00232197270687,3.9974136275808263,4.975472452345906,0.8307279517835762,6.176988151372216,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,0.7610520874709492,1.3463260636550487,emerging_growth,0.8959000931455574,future_winner,0.004416092994531273,0.3113068610767274,0.2884742898519156,0.3245551400603212,,Semiconductor,0.02396749372245288,-0.16622672168454497,0.0,-0.03633829059867941,0.6082094597447565,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,1.0778919509941813,0.9702438431363443,-0.02867506810192556,-0.4113513265255911,0.11834972370254795,0.22148120663681872,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,12269000000.0,6716000000.0,3047000000.0,2068000000.0,0.24834949873665335,0.5473958757844976,0.24834949873665335,0.19787580135872165,0.07627337439604617,0.45251355438350604,0.14887850618374157,0.16113661733312631,0.16009112638191925,75726176256.0,299.94000244140625,0.19787580135872165,-0.027350562866656047,-0.09958017844123745,29.8121,0.2649022569752977,-0.027350562866656047,,,,-0.02420329335644844,0.07335958253485009,-0.09958017844123745,0.9165969197690647,-0.07071009624452484,0.4878627024046702,-0.1020381627465421,0.025866822391735766,0.02730891882100209,0.16201795213485234,0.03578683269096502,0.0,1.0,0.0,0.0,0.050000000000000044,0.0,-0.15143112623349175,0.41,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.057987794829340494,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
6,CASH,Cash,Cash,0.051185241641063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.18,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,,,,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
7,ROST,ROSS STORES INC,Consumer Discretionary,0.04945950526574656,3.407449793528044,2.2100599900090967,3.3972803129609503,0.35123241647220194,4.628429837603301,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,0.5727121070571607,0.5327473791274507,emerging_growth,0.5504361364886337,future_winner,0.003459539105588864,0.2643673653282648,0.322065826577269,0.3324444438940356,,Consumer,0.325169137547845,0.5759921077748249,0.0,0.061379153267767654,0.7215140767314292,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,0.7946466610617595,0.509400312196749,0.0003669037349318405,-0.26959724686912084,0.1585164423125214,0.3966462860350059,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm_fallback,0.8791666666666667,4.0,0.0,1.0,full_ttm,False,22750559000.0,6303303000.0,2707357000.0,2145044000.0,0.11900177925298451,0.2770614559404892,0.11900177925298451,,0.13790440521282102,1.4626284156195362,,0.9920149923645571,0.27720406585258517,73474906436.74615,229.0500030517578,,0.07673449738014448,0.12324502797830017,33.1487,0.3527583271256784,0.07673449738014448,,,,0.06741118557684178,0.3985162924191119,0.12324502797830017,0.5520322821370423,,,0.21387425937752358,0.06147342893448382,0.029194239285580417,0.3096371278755658,0.030045740880262416,0.0,1.0,0.0,0.0,0.7,0.0,-0.21169082039047216,0.54,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.026637328666717607,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
8,NUE,NUCOR CORP,Materials,0.04762383940962153,2.572541087985847,0.3354995897565627,2.588347437586784,0.9217766523820548,3.9494271093417503,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,0.9873191021660681,0.7633022398571162,emerging_growth,0.7315197189190965,future_winner,0.011499992958961666,0.4899364527553815,0.5244364316322665,0.3630731081737963,,Energy,0.07965060366840426,0.5492075240638499,-0.9017459093166822,-0.5461569818985517,1.662691286999102,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,0.7193337226316638,0.5140930058426573,0.006873599401371794,-0.10331550919309784,0.11428195560270855,0.7708587814720997,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_no_ttm,0.580585,4.0,7.0,1.0,full_ttm,False,32494000000.0,3878000000.0,,1737000000.0,,0.11934510986643689,,0.07851202314228892,0.048744212150975165,0.9118563210326925,0.41316707120587304,0.147496732952635,0.027998195318809937,54573564960.51636,239.6300048828125,0.07851202314228892,3.592142453363482,-0.3878893963259773,31.41828725418328,,3.592142453363482,,,,0.5499575868571518,0.43940906166950455,-0.3878893963259773,0.1935846018974945,,,-0.3151772643032652,0.03699803894886755,0.03182859689039389,0.5954164809190898,-0.0034448913157133286,0.0,1.0,0.0,0.0,0.7,0.0,-0.17344795439856164,0.54,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.0368097117581593,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
9,TKR,TIMKEN,Industrials,0.04531497007493291,3.3828763899717287,0.19013735292354128,3.36304302897643,1.0981803267853398,6.224626552969594,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,1.687615847490827,0.5081666401799956,emerging_growth,1.2646924268442092,early_scout,0.038551620372643036,0.8163629687995414,1.0044522089657353,0.8887973478478062,True,Industrial,1.9197883297746563,4.640603593985828,0.23617346769271202,-0.045282530561621764,1.652362250645625,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,1.944168276589946,0.6508610272960029,0.06561719392202205,0.10409310277638933,0.17595136752036897,1.1730497011374115,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm_fallback,0.8791666666666667,4.0,0.0,0.8571428571428571,full_ttm,False,4581800000.0,1393300000.0,540600000.0,317300000.0,0.11798856344668035,0.30409446069230434,0.11798856344668035,,0.04610913318317227,0.6658141393591513,,0.013435418173313736,-0.04897888358000687,9565224313.983917,137.63999938964844,,3.2676974664679586,0.4737609509670724,30.145680157528894,0.6363057169653498,3.2676974664679586,,,,0.6176651529776076,0.38734008922655416,0.4737609509670724,0.4183054257786114,-0.03781897503335474,0.035128040905960445,0.06120387053751797,-0.008202408863474009,0.03317224871936584,0.47900601696309614,0.05553450526229793,1.0,1.0,0.0,0.0,0.9,0.0,-0.19480663718285518,0.78,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.0349618027441843,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
10,AMAT,APPLIED MATERIAL INC,Information Technology,0.04344256974271466,7.820108263899024,4.360639025923701,7.783082645154373,1.2908270676325633,9.939482267192117,0.2541895966973031,0.4424364266678189,0.30337397663487803,True,12.0,-0.16197099492683778,-0.07593041158805026,-0.2456204300618412,1.4715668667066755,0.9135620892605973,emerging_growth,1.1738872596807692,core_compounder,0.024027134310186476,0.8475519537322214,1.0303894847170005,0.9583080817864411,True,Semiconductor,0.5585604862454053,0.08241622428578384,0.0,0.11712933978553636,3.3362164853266463,0.35000000000000003,0.30000000000000004,0.35000000000000003,1.0,1.5882352941176474,0.4244633084100432,1.0,1.0,2.0674092437059945,1.3465294578324067,0.23514510657796822,0.6004717892605966,0.5108357640658548,0.8699656694669005,0.0,-0.1081037748075565,0.0472405146998045,6.0,6.0,6.0,6.0,-6.0,0.01848749766798179,0.4244633084100432,6.0,-4.514285714285702,0.5210595767616262,0.0,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,28368000000.0,13808000000.0,8289000000.0,6998000000.0,0.2921954314720812,0.4867456288776086,0.2921954314720812,0.34278716629928974,0.17370798788661074,0.7041652186863923,0.051398970961014784,1.1139899805354683,0.7049347444722407,465164954725.155,585.8800048828125,0.34278716629928974,0.04386223138063006,0.023684038476570413,57.5882,3.3520488940628637,0.04386223138063006,,,,0.032447526413378114,0.43319086870822066,0.023684038476570413,0.439584898351723,0.021072060380536994,0.13679122218655615,0.1385612662403679,0.15900782066457575,0.015044125592253188,0.06098481777665596,0.012249418065827187,1.0,1.0,0.0,0.0,0.95,0.0,-0.2927186676460225,0.79,0.0,0.0,0.0,0.0,0.0,0.0,18,0.18,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.07168946756471907,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False
