rebalance_date,ticker,weight,period_forward_return,weighted_forward_return,main_v2_score,main_v2_replacement_score,main_v2_replacement_catalyst_score,main_v2_replacement_decay_score,score,sector,regime_state,main_v2_style_regime,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_primary,theme_event_risk_sensitivity_max,theme_structural_growth_primary,theme_structural_growth_max,market_style_regime_label,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,style_row_compounder_fit,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_defensive_rotation_action
2019-04-30,NOW,0.15,-0.0507028931635488,-0.007605433974532319,2.109098215831482,1.0009737815968378,0.05415657202018496,0.055293621577775384,4.879236533179213,Information Technology,bull,balanced,structural_growth,long_duration,0.15,0.35,1.0,1.0,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2146133179340512,0.039146420588175,0.244791909972867,-1.4645960370275328,0.0,0.0,0.6953912592009726,0.6209911670227842,0.1083333333333333,0.0,promote_monster_early
2019-04-30,CPRT,0.1240879117471508,0.0538130359332365,0.006677547253729705,2.0609896339682767,0.983140333001317,0.06327303627972287,0.08547098408834128,1.3468754158668577,Industrials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2919909087538112,0.075850187164717,0.7610408235276377,0.5698065605889419,0.0,0.0,1.296291511611006,0.5171272854066864,0.121875,0.0,neutral
2019-04-30,SBUX,0.11553111171968714,-0.0221356924698541,-0.0025573611597273513,2.213081128417594,0.6094101899517971,0.0002577528453891533,0.08461502963373317,4.67965797162699,Consumer Discretionary,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2202739653439996,0.0310704578145315,0.8256159718272131,-2.8502987309874466,0.0,0.0,-0.5860846154266495,0.5165020290917092,0.1333333333333333,0.0,neutral
2019-04-30,SHOP,0.09428370208749097,0.1256331321500048,0.011845156803949436,1.837618179654083,0.8685768396784719,0.1276382626894928,0.10190773997136289,0.853065757217002,Software,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2189931815653584,0.0225309152501421,0.0213508837107965,0.1699419960168685,0.0,0.0,0.2693426631483615,0.5456125636374966,0.1083333333333333,0.0,neutral
2019-04-30,PAYC,0.07614702331479865,0.0169291817007437,0.0012891067936669934,1.7803579781377308,0.6945452514542536,0.02495282198074171,0.2059625298331785,0.6427251023480733,Industrials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2189931815653584,0.0032694648835785,0.3569232028450521,1.303680683800994,0.0,0.0,-0.1561564089454412,0.5992563395600167,0.4583333333333333,0.0,block_fragile_entry
2019-04-30,ADBE,0.07589389034707421,-0.067766327218911,-0.005143050207175982,1.5294428179103838,1.0803611293738042,0.2888199781989957,0.0455427219386232,4.591292836602604,Information Technology,bull,balanced,structural_growth,long_duration,0.15,0.15,1.0,1.0,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2919909087538112,0.0165161147509485,0.3754162610147468,-2.739863078944601,0.0,0.0,0.0796861128832904,0.5381474315017167,0.0135416666666666,0.0,neutral
2019-04-30,MCO,0.06271698164330229,-0.0552851935884617,-0.003467320471433966,1.1903292196452606,1.0041824151003105,0.2891547083864666,0.0455427219386232,1.941731146221017,Financials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2919909087538112,0.2061118240481852,0.042842407432037,-0.3885988502970522,0.0,0.0,0.9240092414314668,0.4763353391865689,0.0135416666666666,0.0,neutral
2019-04-30,CDNS,0.06246688177595609,-0.0883620380174052,-0.005519700982315788,1.7324762788030692,1.0324318688846144,0.29550751689482657,0.06113805206192217,1.2582831536002428,Information Technology,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2447728250384993,0.0145295210626812,0.2290432471465521,-0.3181338616923446,0.0,0.0,0.6344869514899893,0.5901250752111479,0.1083333333333333,0.0,promote_monster_early
2019-04-30,ALGN,0.05692010319410347,-0.1456680915583611,-0.008291442803590027,1.7115770012863822,0.7939612425859887,0.34265176568248445,0.08259925067313391,0.0478998296119044,Health Care,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.211689385931385,0.0202945561832602,0.3504811783111335,0.550661671154226,0.0,0.0,2.374159045650066,0.37413098117409,0.0135416666666666,0.0,neutral
2019-04-30,HD,0.026004387344334186,-0.0667322627626032,-0.0017353316092426222,1.9361350561844948,0.6093421703055981,0.016088213230121596,0.0455427219386232,5.084874065026348,Consumer Discretionary,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2919909087538112,0.2130299364221063,0.4046087393883024,0.0776774263942241,0.2686758124382558,0.0454398856680923,0.6817277677232627,-3.6470744210825226,0.0,0.0,0.2613484641893014,0.4293173557146733,0.0135416666666666,0.0,neutral
