rebalance_date,net_return,drawdown,regime_state
2022-05-31,-0.13116139996156106,-0.2730014582194167,bear
2021-12-31,-0.09992129785781015,-0.11033679861845425,bull
2026-02-27,-0.09491513870393506,-0.09491513870393509,neutral
2020-02-28,-0.09047198924568038,-0.14537119573367596,bear
2023-08-31,-0.08366927626809095,-0.14571827345223576,bull
2024-11-29,-0.07211030896527645,-0.07211030896527648,bull
2025-02-28,-0.0659930180539607,-0.13567142856408354,neutral
2022-03-31,-0.06484100356145127,-0.17787831136792753,neutral
2021-02-26,-0.06448442894451722,-0.065498202216829,neutral
2023-03-31,-0.06132660269319875,-0.19206044778954323,bull
