as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,CIEN,182.0,428.2200012207031,77936.04022216797,0.056631791786432795,279.9455718556915,26985.946144432113,28549.952129951434
2026-06-18,LRCX,163.0,389.0400085449219,63413.521392822266,0.04607908394788234,237.04879760742188,24774.5673828125,3392.7361996078453
2026-06-18,MRVL,602.0,310.5799865722656,186969.1519165039,0.13586009825027817,164.9499969482422,87669.25375366211,0.0
2026-06-18,MU,167.0,1133.989990234375,189376.32836914062,0.137609259681502,336.4727119690839,133185.38547030362,29857.610995207695
2026-06-18,ONTO,244.0,333.760009765625,81437.4423828125,0.05917606626531228,235.06573786501025,24081.40234375,2758.9211915206893
2026-06-18,PR,2811.0,18.43000030517578,51806.73085784912,0.03764507391848424,20.425609588623047,-5609.657695770264,246.3931986236572
2026-06-18,RVMD,402.0,162.99000549316406,65521.98220825195,0.0476111853165031,81.18825462781209,32884.303847871495,23742.015277647304
2026-06-18,SNDK,110.0,2184.75,240322.5,0.1746290130060242,644.1310250418527,169468.08724539622,19976.35457345145
2026-06-18,STM,1402.0,78.38999938964844,109902.77914428711,0.079860245497554,55.75,31741.27914428711,-3773.9718888473512
2026-06-18,TER,103.0,437.9200134277344,45105.76138305664,0.03277585157947517,138.485569466128,30841.747728045455,53014.52359344196
2026-06-18,UI,68.0,589.4600219726562,40083.281494140625,0.029126294397588293,1018.4410400390625,-29170.709228515625,-1580.1341693115235
2026-06-18,WDC,297.0,746.22998046875,221630.30419921875,0.16104643250022146,121.0494508284248,185678.61730317658,48068.79032202177
