row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,SNDK,175.0,2288.22998046875,400440.24658203125,0.2866621003891079
equity,BE,1151.0,346.114990234375,398378.3537597656,0.28518605862694
equity,WDC,306.0,759.655029296875,232454.43896484375,0.16640654451495865
equity,CIEN,385.0,438.4700012207031,168810.9504699707,0.12084624870614821
equity,LITE,107.0,841.1900024414062,90007.33026123047,0.0644333094970635
cash,CASH,0.0,1.0,106815.51221687112,0.07646573826578172
