portfolio,endpoint_date,trading_days,years,cagr,max_dd,sharpe,ending_capital_usd,cagr_gap_to_target,max_dd_gap_to_target,target_pass
main,2020-06-01,252,0.9965776865160849,0.31940405444686615,-0.2237489820788321,1.3689476214547203,131815.3064625803,-0.03059594555313383,0.026251017921167907,False
main,2020-06-02,253,0.999315537303217,0.3316620937765211,-0.2237489820788321,1.4103693857597044,133140.10481005345,-0.01833790622347886,0.026251017921167907,False
main,2020-06-03,254,1.002053388090349,0.32251212431625764,-0.2237489820788321,1.3794110189999271,132327.1450741831,-0.027487875683742335,0.026251017921167907,False
main,2020-06-04,255,1.0047912388774811,0.2954816602946251,-0.2237489820788321,1.2823917839763364,129708.95315294896,-0.054518339705374896,0.026251017921167907,False
main,2020-06-05,256,1.0075290896646132,0.3168307321964179,-0.2237489820788321,1.3534423751774747,131956.2318432871,-0.03316926780358209,0.026251017921167907,False
main,2020-06-08,257,1.0157426420260096,0.32244721887324634,-0.2237489820788321,1.379658153700315,132827.85625200902,-0.027552781126753634,0.026251017921167907,False
main,2020-06-09,258,1.0184804928131417,0.32996325879012023,-0.2237489820788321,1.4055640500312658,133699.03143053685,-0.02003674120987975,0.026251017921167907,False
main,2020-06-10,259,1.0212183436002737,0.3456785823833102,-0.2237489820788321,1.4575992738170966,135418.2702115122,-0.004321417616689804,0.026251017921167907,False
main,2020-06-11,260,1.0239561943874058,0.29380625148478323,-0.2237489820788321,1.2649651663592922,130181.48060732518,-0.056193748515216746,0.026251017921167907,False
main,2020-06-12,261,1.0266940451745379,0.30932674082408984,-0.2237489820788321,1.3170391380847217,131878.05195742284,-0.04067325917591014,0.026251017921167907,False
main,2020-06-15,262,1.0349075975359343,0.3424148529793163,-0.2237489820788321,1.4268541038964595,135628.50287752782,-0.007585147020683691,0.026251017921167907,False
main,2020-06-16,263,1.0376454483230664,0.354473556013263,-0.2237489820788321,1.466299398794636,137003.31990175878,0.004473556013263047,0.026251017921167907,True
main,2020-06-17,264,1.0403832991101984,0.3684789838805851,-0.2237489820788321,1.5113726226169433,138592.5474217478,0.01847898388058511,0.026251017921167907,True
main,2020-06-18,265,1.0431211498973305,0.3757667691469706,-0.2237489820788321,1.5353801836000645,139482.2764790598,0.025766769146970625,0.026251017921167907,True
main,2020-06-19,266,1.0458590006844628,0.377924428491218,-0.2237489820788321,1.5431138724825166,139833.14878588353,0.027924428491218012,0.026251017921167907,True
main,2020-06-22,267,1.054072553045859,0.39446098791839224,-0.2237489820788321,1.602053977344627,141975.9521039072,0.04446098791839226,0.026251017921167907,True
main,2020-06-23,268,1.056810403832991,0.3905238310364205,-0.2237489820788321,1.5901283759649993,141681.27650576268,0.04052383103642054,0.026251017921167907,True
main,2020-06-24,269,1.0595482546201231,0.3584955447946847,-0.2237489820788321,1.4797924500706396,138350.7771924082,0.008495544794684728,0.026251017921167907,True
main,2020-06-25,270,1.0622861054072552,0.37001449913672246,-0.2237489820788321,1.5171254346309804,139714.42294436131,0.020014499136722486,0.026251017921167907,True
main,2020-06-26,271,1.0650239561943875,0.35206726711389225,-0.2237489820788321,1.4570267784503037,137884.7787259165,0.0020672671138922682,0.026251017921167907,True
main,2020-06-29,272,1.0732375085557837,0.3653580144974624,-0.2237489820788321,1.5065482636409329,139685.60844545995,0.015358014497462436,0.026251017921167907,True
main,2020-06-30,273,1.0759753593429158,0.3832607432602215,-0.2237489820788321,1.5630031649441747,141778.1443646494,0.03326074326022155,0.026251017921167907,True
main,2020-07-01,274,1.0787132101300478,0.40741455070359045,-0.2237489820788321,1.636427301806354,144578.8652107016,0.05741455070359047,0.026251017921167907,True
main,2020-07-02,275,1.08145106091718,0.41757030046051025,-0.2237489820788321,1.6684775185302374,145843.8346511618,0.06757030046051027,0.026251017921167907,True
main,2020-07-06,276,1.0924024640657084,0.4174171471043078,-0.2237489820788321,1.6805311822429427,146384.95429151214,0.0674171471043078,0.026251017921167907,True
main,2020-07-07,277,1.0951403148528405,0.4320203629746353,-0.2237489820788321,1.7256677566872909,148178.8598968283,0.08202036297463533,0.026251017921167907,True
main,2020-07-08,278,1.0978781656399725,0.4569984877877391,-0.2237489820788321,1.7989468952684706,151167.41200177826,0.10699848778773913,0.026251017921167907,True
main,2020-07-09,279,1.1006160164271048,0.4690796515428841,-0.2237489820788321,1.835665833697228,152704.832266976,0.11907965154288414,0.026251017921167907,True
main,2020-07-10,280,1.103353867214237,0.46630489367310757,-0.2237489820788321,1.828087577576911,152547.18805234588,0.11630489367310759,0.026251017921167907,True
main,2020-07-13,281,1.111567419575633,0.4297890806166733,-0.2237489820788321,1.7151794711916994,148797.37500302948,0.07978908061667334,0.026251017921167907,True
main,2020-07-14,282,1.1143052703627652,0.4421981917236839,-0.2237489820788321,1.7534724274449243,150384.24376218475,0.09219819172368393,0.026251017921167907,True
main,2020-07-15,283,1.1170431211498972,0.4441203661641213,-0.2237489820788321,1.7602931376306594,150759.21660535492,0.09412036616412134,0.026251017921167907,True
main,2020-07-16,284,1.1197809719370295,0.4280226403110967,-0.2237489820788321,1.7088922101892148,149028.52832334198,0.07802264031109674,0.026251017921167907,True
main,2020-07-17,285,1.1225188227241616,0.4530208119363319,-0.2237489820788321,1.782131937429646,152108.39681546844,0.10302081193633195,0.026251017921167907,True
main,2020-07-20,286,1.1307323750855578,0.4827365155628365,-0.2237489820788321,1.872837980672612,156108.87138288177,0.1327365155628365,0.026251017921167907,True
main,2020-07-21,287,1.1334702258726899,0.4571868112038773,-0.2237489820788321,1.7909178252191162,153228.53408734954,0.1071868112038773,0.026251017921167907,True
main,2020-07-22,288,1.136208076659822,0.4619594732189305,-0.2237489820788321,1.8061965437544276,153957.50285642303,0.11195947321893052,0.026251017921167907,True
main,2020-07-23,289,1.1389459274469542,0.417837730845946,-0.2237489820788321,1.656089423258842,148831.34899060882,0.06783773084594602,0.026251017921167907,True
main,2020-07-24,290,1.1416837782340863,0.3961814150421863,-0.2237489820788321,1.5855090420643698,146378.6582633749,0.04618141504218631,0.026251017921167907,True
main,2020-07-27,291,1.1498973305954825,0.44210222514841835,-0.2237489820788321,1.7166795162070256,152345.32442014373,0.09210222514841837,0.026251017921167907,True
main,2020-07-28,292,1.1526351813826146,0.43635611333399327,-0.2237489820788321,1.6997961389011549,151797.93389051117,0.08635611333399329,0.026251017921167907,True
main,2020-07-29,293,1.1553730321697468,0.4599891415920152,-0.2237489820788321,1.7674403020818357,154840.69982450164,0.10998914159201523,0.026251017921167907,True
main,2020-07-30,294,1.158110882956879,0.4647020561592421,-0.2237489820788321,1.782199625121202,155580.82067029632,0.11470205615924212,0.026251017921167907,True
main,2020-07-31,295,1.160848733744011,0.4699194803032045,-0.2237489820788321,1.7983920866828145,156387.66684644378,0.11991948030320454,0.026251017921167907,True
main,2020-08-03,296,1.1690622861054072,0.5151734381642064,-0.2237489820788321,1.920296658352037,162544.29286048567,0.16517343816420638,0.026251017921167907,True
main,2020-08-04,297,1.1718001368925393,0.546689779515733,-0.2237489820788321,2.0023676529320875,166702.73078010237,0.19668977951573308,0.026251017921167907,True
main,2020-08-05,298,1.1745379876796715,0.5672720776014508,-0.2237489820788321,2.0571316236704247,169513.5841355101,0.21727207760145084,0.026251017921167907,True
main,2020-08-06,299,1.1772758384668036,0.5524885990942774,-0.2237489820788321,2.0154061677605712,167839.1002945677,0.2024885990942774,0.026251017921167907,True
main,2020-08-07,300,1.1800136892539357,0.5247002182270242,-0.2237489820788321,1.9323632785385103,164497.83003852522,0.1747002182270242,0.026251017921167907,True
main,2020-08-10,301,1.1882272416153319,0.4937754332812061,-0.2237489820788321,1.8470391059328954,161098.1512055174,0.14377543328120612,0.026251017921167907,True
main,2020-08-11,302,1.1909650924024642,0.44577629368081295,-0.2237489820788321,1.6907912454785656,155122.50902030623,0.09577629368081297,0.026251017921167907,True
main,2020-08-12,303,1.1937029431895962,0.4795441786391186,-0.2237489820788321,1.7809608312809666,159618.13045737898,0.1295441786391186,0.026251017921167907,True
main,2020-08-13,304,1.1964407939767283,0.49370674549736226,-0.2237489820788321,1.8207030646909006,161621.1395134703,0.1437067454973623,0.026251017921167907,True
main,2020-08-14,305,1.1991786447638604,0.4843686114982346,-0.2237489820788321,1.7942913402908873,160586.56846854842,0.13436861149823465,0.026251017921167907,True
main,2020-08-17,306,1.2073921971252566,0.5182397202947837,-0.2237489820788321,1.8880871811878401,165557.52402732527,0.16823972029478373,0.026251017921167907,True
main,2020-08-18,307,1.2101300479123889,0.5190581475520315,-0.2237489820788321,1.891262427949511,165855.0255074278,0.16905814755203152,0.026251017921167907,True
main,2020-08-19,308,1.212867898699521,0.5248691258131211,-0.2237489820788321,1.9081075804374854,166815.69290015852,0.17486912581312108,0.026251017921167907,True
main,2020-08-20,309,1.215605749486653,0.5364735379992283,-0.2237489820788321,1.9401548873757275,168554.73834464705,0.18647353799922828,0.026251017921167907,True
main,2020-08-21,310,1.218343600273785,0.5296185572233099,-0.2237489820788321,1.9217171090665597,167836.2208351866,0.17961855722330988,0.026251017921167907,True
main,2020-08-24,311,1.2265571526351813,0.5236462368831358,-0.2237489820788321,1.9139597237714105,167616.91924140608,0.17364623688313585,0.026251017921167907,True
main,2020-08-25,312,1.2292950034223136,0.5388023190812397,-0.2237489820788321,1.9552549429991448,169864.61545417464,0.18880231908123968,0.026251017921167907,True
main,2020-08-26,313,1.2320328542094456,0.5594738141939157,-0.2237489820788321,2.0096116085181346,172884.2152695433,0.20947381419391575,0.026251017921167907,True
main,2020-08-27,314,1.2347707049965777,0.5512886208305479,-0.2237489820788321,1.9875773410429556,171973.5453247801,0.20128862083054788,0.026251017921167907,True
main,2020-08-28,315,1.2375085557837098,0.5580356394086319,-0.2237489820788321,2.0066735055476213,173107.61184928572,0.2080356394086319,0.026251017921167907,True
main,2020-08-31,316,1.2457221081451062,0.5788111605768218,-0.2237489820788321,2.067934207543101,176629.93112800276,0.22881116057682183,0.026251017921167907,True
main,2020-09-01,317,1.2484599589322383,0.6050556741190587,-0.2237489820788321,2.1335717969141634,180528.66200426733,0.2550556741190587,0.026251017921167907,True
main,2020-09-02,318,1.2511978097193703,0.5864627823565114,-0.2237489820788321,2.082004483819944,178146.55859545383,0.23646278235651141,0.026251017921167907,True
main,2020-09-03,319,1.2539356605065024,0.49810298469449177,-0.2237489820788321,1.786352031746493,166003.77301195776,0.1481029846944918,0.026251017921167907,True
main,2020-09-04,320,1.2566735112936345,0.4755129356513139,-0.2237489820788321,1.7210044285240889,163044.52494982397,0.12551293565131394,0.026251017921167907,True
main,2020-09-08,321,1.267624914442163,0.4216875610359707,-0.2237489820788321,1.562383774867899,156206.2349946848,0.07168756103597074,0.026251017921167907,True
main,2020-09-09,322,1.270362765229295,0.4667117792990967,-0.2237489820788321,1.675285396203683,162674.02578142798,0.11671177929909671,0.026251017921167907,True
main,2020-09-10,323,1.273100616016427,0.4531715090790338,-0.2237489820788321,1.637222120935582,160933.22445849096,0.10317150907903383,0.026251017921167907,True
main,2020-09-11,324,1.2758384668035592,0.44117724366086697,-0.2237489820788321,1.6034168449811121,159403.46557024634,0.09117724366086699,0.026251017921167907,True
main,2020-09-14,325,1.2840520191649556,0.4829717678730183,-0.2237489820788321,1.712104876574063,165860.7115648142,0.13297176787301834,0.026251017921167907,True
main,2020-09-15,326,1.2867898699520877,0.504218543052799,-0.2237489820788321,1.7669169996590992,169107.12999132788,0.15421854305279903,0.026251017921167907,True
main,2020-09-16,327,1.2895277207392197,0.4877652444687879,-0.2237489820788321,1.7215979128907088,166912.1314866892,0.1377652444687879,0.026251017921167907,True
main,2020-09-17,328,1.2922655715263518,0.4694602889837203,-0.2237489820788321,1.6703416359684635,164441.84463671362,0.1194602889837203,0.026251017921167907,True
main,2020-09-18,329,1.2950034223134839,0.46986260145716896,-0.2237489820788321,1.6721405238811846,164673.58897570288,0.11986260145716898,0.026251017921167907,True
main,2020-09-21,330,1.3032169746748803,0.4841494447211008,-0.2237489820788321,1.716409628115547,167290.9946458689,0.1341494447211008,0.026251017921167907,True
main,2020-09-22,331,1.3059548254620124,0.49309715907960605,-0.2237489820788321,1.7407964552172164,168791.7259233347,0.14309715907960607,0.026251017921167907,True
main,2020-09-23,332,1.3086926762491444,0.45504920089287926,-0.2237489820788321,1.6281110518755009,163364.17553881323,0.10504920089287928,0.026251017921167907,True
main,2020-09-24,333,1.3114305270362765,0.4566559414606539,-0.2237489820788321,1.6331810544231244,163768.86396196997,0.10665594146065394,0.026251017921167907,True
main,2020-09-25,334,1.3141683778234086,0.4982220687970613,-0.2237489820788321,1.7338745021999904,170112.6761186472,0.14822206879706135,0.026251017921167907,True
main,2020-09-28,335,1.322381930184805,0.5266928500508838,-0.2237489820788321,1.809504023667688,174980.5955217234,0.17669285005088387,0.026251017921167907,True
