portfolio_kind,ticker,entry_date,entry_signal_date,entry_reason,quantity_open,entry_price,entry_value_usd,entry_fee_unrealized_usd,entry_target_weight,fill_mode,entry_name,entry_sector,entry_industry_group,entry_source_universe,entry_score,entry_raw_score,entry_sleeve,entry_sleeve_role,entry_candidate_gate_label,entry_candidate_minimum_pass,entry_defensive_rotation_action,entry_monster_early_score,entry_stale_mega_leader_score,entry_stale_leader_reason,entry_risk_entry_block_score,entry_theme_phase,entry_theme_horizon,entry_theme_holding_profile,entry_theme_short_cycle_flag,entry_theme_structural_growth,entry_style_regime,entry_regime_state,entry_regime_state_score,entry_rs_acceleration_score,entry_h6_dynamic_leader_score,entry_explosion_entry_score,entry_explosion_exit_score,entry_explosion_net_score,entry_quality_score,entry_concentrated_score,entry_selection_confirmation_score,entry_ml_technical_agreement_score,entry_trend_template_full,entry_breakout_setup_quality_score,entry_volatility_contraction_score,entry_oneil_leadership_score,entry_industry_group_strength_score,entry_future_winner_scout_score,entry_profitability_inflection_score,entry_market_cap_live,entry_mktcap,entry_dollar_vol_20d,entry_current_price_live,entry_px,entry_signal_breakdown
concentrated,ETR,2026-03-02,2026-02-27,target_rebalance,1728.0,106.0512237548828,183256.51464843747,458.14128662109374,0.25,next_close,ENTERGY CORP,Utilities,Utilities,current_constituents_proxy,3.652195027988794,3.652195027988794,early_scout,,early_relaxed,True,neutral,0.5701622303021492,0.0,,0.1333333333333333,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-0.1118788559214699,0.795022683718848,0.0,0.0,0.0,0.4438361187669526,,1.0,1.0,1.0,0.7327613539090583,0.0746926670660823,0.2260566386984651,0.3781699160953952,0.9006260342205611,0.5145151857696566,,4956243945.884705,301061270.0587082,,106.52861785888672,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.795022683718848, ""rs_acceleration_score"": -0.1118788559214699, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.05, ""theme_phase_multiplier_primary"": 1.05}"
concentrated,PR,2026-03-02,2026-02-27,target_rebalance,19583.0,18.6336612701416,364902.988653183,912.2574716329576,0.5,next_close,PERMIAN RESOURCES CORP CLASS A,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,3.3026440687998755,3.3026440687998755,early_scout,,early_relaxed,True,neutral,0.5653934308749076,0.0,,0.325,,commodity_cycle,tactical_cycle,1.0,0.25,quality_compounder,neutral,0.0,0.6328981839513543,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.6799052721766791,0.0068150351081799,0.2940820293259005,0.9253417888579184,1.5619438615779675,0.7737091876624853,,12764928462.757576,209129006.91200256,,18.13782119750977,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": 0.6328981839513543, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.05, ""theme_phase_multiplier_primary"": 1.05}"
concentrated,THC,2026-03-02,2026-02-27,target_rebalance,779.0,235.1199951171875,183158.47619628906,457.8961904907227,0.25,next_close,TENET HEALTHCARE CORP,Health Care,Diagnostics & Research,current_constituents_proxy,2.4796277774342244,2.4796277774342244,early_scout,,early_relaxed,True,neutral,0.5308297438539693,0.0,,0.2416666666666667,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-2.243668894720844,0.0669585786168908,0.0,0.0,0.0,0.1429967675384371,,1.0,1.0,1.0,0.4921294800382021,-0.528673177090208,0.0848774923519425,-0.0878062691201436,0.9934258035503842,0.3125036541669321,,22768143451.950077,265680195.41885376,,239.38999938964844,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0669585786168908, ""rs_acceleration_score"": -2.243668894720844, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
