status,split,rows,crisis_gate,liquidity_gate,trend_gate,tp,fp,fn,tn,precision,recall,signal_rate,false_positive_rate,whipsaw_rate,score
ok,train,839,0.35,0.2,0.2,9,97,80,653,0.08490566037735849,0.10112359550561797,0.1263408820023838,0.12933333333333333,0.37735849056603776,-0.12952087042792076
ok,validation,373,0.35,0.2,0.2,0,28,6,339,0.0,0.0,0.07506702412868632,0.07629427792915532,1.0,-0.42586473909899114
ok,test,280,0.35,0.2,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.2,0.2,0,19,24,331,0.0,0.0,0.05080213903743316,0.054285714285714284,0.6842105263157895,-0.2925401471593422
ok,train,839,0.35,0.2,0.35,7,95,82,655,0.06862745098039216,0.07865168539325842,0.12157330154946365,0.12666666666666668,0.37254901960784315,-0.15260485250199504
ok,validation,373,0.35,0.2,0.35,0,18,6,349,0.0,0.0,0.04825737265415549,0.04904632152588556,1.0,-0.39877018942078
ok,test,280,0.35,0.2,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.2,0.35,0,19,24,331,0.0,0.0,0.05080213903743316,0.054285714285714284,0.6842105263157895,-0.2925401471593422
ok,train,839,0.35,0.2,0.5,6,95,83,655,0.0594059405940594,0.06741573033707865,0.12038140643623362,0.12666666666666668,0.37623762376237624,-0.16794218435784733
ok,validation,373,0.35,0.2,0.5,0,18,6,349,0.0,0.0,0.04825737265415549,0.04904632152588556,1.0,-0.39877018942078
ok,test,280,0.35,0.2,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.2,0.5,0,18,24,332,0.0,0.0,0.0481283422459893,0.05142857142857143,0.6666666666666666,-0.283606824548001
ok,train,839,0.35,0.35,0.2,0,45,89,705,0.0,0.0,0.05363528009535161,0.06,0.4222222222222222,-0.2055501258111508
ok,validation,373,0.35,0.35,0.2,0,16,6,351,0.0,0.0,0.04289544235924933,0.043596730245231606,1.0,-0.3933512794851378
ok,test,280,0.35,0.35,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.35,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.35,0.35,0,45,89,705,0.0,0.0,0.05363528009535161,0.06,0.4222222222222222,-0.2055501258111508
ok,validation,373,0.35,0.35,0.35,0,6,6,361,0.0,0.0,0.0160857908847185,0.01634877384196185,1.0,-0.36625672980692664
ok,test,280,0.35,0.35,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.35,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.35,0.5,0,45,89,705,0.0,0.0,0.05363528009535161,0.06,0.4222222222222222,-0.2055501258111508
ok,validation,373,0.35,0.35,0.5,0,6,6,361,0.0,0.0,0.0160857908847185,0.01634877384196185,1.0,-0.36625672980692664
ok,test,280,0.35,0.35,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.35,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.5,0.2,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.5,0.2,0,8,6,359,0.0,0.0,0.021447721179624665,0.021798365122615803,1.0,-0.3716756397425689
ok,test,280,0.35,0.5,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.5,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.5,0.35,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.5,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.35,0.5,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.5,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.5,0.5,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.5,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.35,0.5,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.5,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.65,0.2,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.65,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.35,0.65,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.65,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.65,0.35,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.65,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.35,0.65,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.65,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.35,0.65,0.5,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.35,0.65,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.35,0.65,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.35,0.65,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.2,0.2,6,46,83,704,0.11538461538461539,0.06741573033707865,0.06197854588796186,0.06133333333333333,0.4230769230769231,-0.10183573508268236
ok,validation,373,0.45,0.2,0.2,0,16,6,351,0.0,0.0,0.04289544235924933,0.043596730245231606,1.0,-0.3933512794851378
ok,test,280,0.45,0.2,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.2,0.2,0,8,24,342,0.0,0.0,0.0213903743315508,0.022857142857142857,0.75,-0.2848437738731856
ok,train,839,0.45,0.2,0.35,6,46,83,704,0.11538461538461539,0.06741573033707865,0.06197854588796186,0.06133333333333333,0.4230769230769231,-0.10183573508268236
ok,validation,373,0.45,0.2,0.35,0,15,6,352,0.0,0.0,0.040214477211796246,0.04087193460490463,1.0,-0.39064182451731666
ok,test,280,0.45,0.2,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.2,0.35,0,8,24,342,0.0,0.0,0.0213903743315508,0.022857142857142857,0.75,-0.2848437738731856
ok,train,839,0.45,0.2,0.5,6,46,83,704,0.11538461538461539,0.06741573033707865,0.06197854588796186,0.06133333333333333,0.4230769230769231,-0.10183573508268236
ok,validation,373,0.45,0.2,0.5,0,15,6,352,0.0,0.0,0.040214477211796246,0.04087193460490463,1.0,-0.39064182451731666
ok,test,280,0.45,0.2,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.2,0.5,0,8,24,342,0.0,0.0,0.0213903743315508,0.022857142857142857,0.75,-0.2848437738731856
ok,train,839,0.45,0.35,0.2,0,25,89,725,0.0,0.0,0.029797377830750895,0.03333333333333333,0.4,-0.17209574890742946
ok,validation,373,0.45,0.35,0.2,0,6,6,361,0.0,0.0,0.0160857908847185,0.01634877384196185,1.0,-0.36625672980692664
ok,test,280,0.45,0.35,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.35,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.35,0.35,0,25,89,725,0.0,0.0,0.029797377830750895,0.03333333333333333,0.4,-0.17209574890742946
ok,validation,373,0.45,0.35,0.35,0,5,6,362,0.0,0.0,0.013404825737265416,0.013623978201634877,1.0,-0.36354727483910554
ok,test,280,0.45,0.35,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.35,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.35,0.5,0,25,89,725,0.0,0.0,0.029797377830750895,0.03333333333333333,0.4,-0.17209574890742946
ok,validation,373,0.45,0.35,0.5,0,5,6,362,0.0,0.0,0.013404825737265416,0.013623978201634877,1.0,-0.36354727483910554
ok,test,280,0.45,0.35,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.35,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.5,0.2,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.5,0.2,0,1,6,366,0.0,0.0,0.002680965147453083,0.0027247956403269754,1.0,-0.3527094549678211
ok,test,280,0.45,0.5,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.5,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.5,0.35,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.5,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.45,0.5,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.5,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.5,0.5,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.5,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.45,0.5,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.5,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.65,0.2,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.65,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.45,0.65,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.65,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.65,0.35,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.65,0.35,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.45,0.65,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.65,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.45,0.65,0.5,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.45,0.65,0.5,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.45,0.65,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.45,0.65,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.55,0.2,0.2,5,17,84,733,0.22727272727272727,0.056179775280898875,0.026221692491060787,0.02266666666666667,0.36363636363636365,-0.015458423151578443
ok,validation,373,0.55,0.2,0.2,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,280,0.55,0.2,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.55,0.2,0.2,0,6,24,344,0.0,0.0,0.016042780748663103,0.017142857142857144,0.8333333333333334,-0.3084244970715559
ok,train,839,0.55,0.2,0.35,5,17,84,733,0.22727272727272727,0.056179775280898875,0.026221692491060787,0.02266666666666667,0.36363636363636365,-0.015458423151578443
ok,validation,373,0.55,0.2,0.35,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,280,0.55,0.2,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.55,0.2,0.35,0,6,24,344,0.0,0.0,0.016042780748663103,0.017142857142857144,0.8333333333333334,-0.3084244970715559
ok,train,839,0.55,0.2,0.5,5,17,84,733,0.22727272727272727,0.056179775280898875,0.026221692491060787,0.02266666666666667,0.36363636363636365,-0.015458423151578443
ok,validation,373,0.55,0.2,0.5,0,4,6,363,0.0,0.0,0.010723860589812333,0.010899182561307902,1.0,-0.36083781987128444
ok,test,280,0.55,0.2,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.55,0.2,0.5,0,6,24,344,0.0,0.0,0.016042780748663103,0.017142857142857144,0.8333333333333334,-0.3084244970715559
ok,train,839,0.55,0.35,0.2,0,5,89,745,0.0,0.0,0.0059594755661501785,0.006666666666666667,0.2,-0.0764191497814859
ok,validation,373,0.55,0.35,0.2,0,2,6,365,0.0,0.0,0.005361930294906166,0.005449591280653951,1.0,-0.3554189099356422
ok,test,280,0.55,0.35,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.55,0.35,0.2,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.55,0.35,0.35,0,5,89,745,0.0,0.0,0.0059594755661501785,0.006666666666666667,0.2,-0.0764191497814859
ok,validation,373,0.55,0.35,0.35,0,2,6,365,0.0,0.0,0.005361930294906166,0.005449591280653951,1.0,-0.3554189099356422
ok,test,280,0.55,0.35,0.35,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.55,0.35,0.35,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.55,0.35,0.5,0,5,89,745,0.0,0.0,0.0059594755661501785,0.006666666666666667,0.2,-0.0764191497814859
ok,validation,373,0.55,0.35,0.5,0,2,6,365,0.0,0.0,0.005361930294906166,0.005449591280653951,1.0,-0.3554189099356422
ok,test,280,0.55,0.35,0.5,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,374,0.55,0.35,0.5,0,0,24,350,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,839,0.55,0.5,0.2,0,0,89,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,373,0.55,0.5,0.2,0,0,6,367,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,280,0.55,0.5,0.2,0,0,9,271,0.0,0.0,0.0,0.0,0.0,0.0
