rebalance_date,ticker,weight,target_weight,sector,industry_group,primary_lane,holding_state,hold_replace_decision,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,selection_confirmation_score,breakout_setup_quality_score,volatility_contraction_score,rs_benchmark_1m,ticker_ret_1m,rs_benchmark_3m,ticker_ret_3m,atr14_pct,price_above_ma50,price_above_ma200,spy_1m_return,qqq_1m_return,benchmark_risk_score,linked_mdd_position_pnl_usd
2021-10-29,DDOG,0.1959907169346069,0.1959907169346069,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,1.0,0.7201865186749227,0.0738929945501732,0.1434001292325615,0.2092804675680037,0.4517027160649892,0.5018430100707594,0.0358998580835428,1.0,1.0,0.057083469276679,0.0746772073942054,0.0,-41200.57148742676
2021-10-29,NET,0.263267542672638,0.263267542672638,Information Technology,Software - Infrastructure,MARKET_LEADER,NEW,new_entry,GREEN,balanced,bull,bull,1.0,0.5607142857142857,-0.0472897910825247,0.6674293249035883,0.7333096632390306,0.5672698082277369,0.617410102233507,0.0497586204310195,1.0,1.0,0.057083469276679,0.0746772073942054,0.0,-8209.82844543457
2021-10-29,DXCM,0.1040432500071389,0.1040432500071389,Health Care,Medical Devices,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,0.2451249999999999,0.5388499772151175,-0.3226882401425006,0.0764086063676565,0.1422889447030988,0.3163985474678371,0.3665388414736072,0.0281790016611609,1.0,1.0,0.057083469276679,0.0746772073942054,0.0,-2982.243133544922
2021-10-29,TSLA,0.08,0.08,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,NEW,new_entry,GREEN,balanced,bull,bull,0.2451249999999999,0.3976190476190476,-0.23687478506626,0.3599301472417011,0.4258104855771434,0.5945042699333748,0.6446445639391449,0.0355142415862916,1.0,1.0,0.057083469276679,0.0746772073942054,0.0,-893.4592590332031
2021-10-29,PCTY,0.106698490385616,0.106698490385616,Industrials,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,1.0,0.6956682671158069,0.2474308223202695,0.0294604232281383,0.0953407615635806,0.4382750165866252,0.4884153105923954,0.0231212312368723,1.0,1.0,0.057083469276679,0.0746772073942054,0.0,-807.119384765625
2021-11-30,DDOG,0.0278367494656544,0.0278367494656544,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,1.0,0.4793670510929603,-0.2402436615251431,0.0613182519580578,0.0672851842504453,0.2812116022890627,0.3049109779294239,0.0519514697547432,1.0,1.0,-0.0080348461095787,0.0199687106943537,0.0,-41200.57148742676
2021-11-30,NVDA,0.076,0.076,Information Technology,Semiconductors,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,0.246716875,0.5228537962533528,-0.3718282720545247,0.2720866851255453,0.2780536174179329,0.4167869731123219,0.4404863487526831,0.0532181820448287,1.0,1.0,-0.0080348461095787,0.0199687106943537,0.0,-20868.256641387947
2021-11-30,AMD,0.076,0.076,Information Technology,Semiconductors,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,0.1861666666666666,0.5223712581982035,-0.381398172604128,0.3112583084574239,0.3172252407498115,0.3989559922301693,0.4226553678705305,0.0453504097144447,1.0,1.0,-0.0080348461095787,0.0199687106943537,0.0,-8636.920059204102
2021-11-30,RKLB,0.076,0.076,Industrials,Aerospace & Defense,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,0.2451249999999999,0.6317897680926924,0.4459040422309814,0.1228586507233314,0.128825583015719,0.5575568635339374,0.5812562391742986,0.0684561432428818,1.0,1.0,-0.0080348461095787,0.0199687106943537,0.0,-2784.8698539733905
2021-11-30,TSLA,0.076,0.076,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,0.2451249999999999,0.4927132383016597,-0.3750022353731768,0.0216452565813914,0.027612188873779,0.5425125794997896,0.5662119551401508,0.0528482502689689,1.0,1.0,-0.0080348461095787,0.0199687106943537,0.0,-893.4592590332031
2021-12-31,AMD,0.04,0.04,Information Technology,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,bull,bull,0.1861666666666666,0.4946204503106632,-0.1330064776021662,-0.1202538601539492,-0.0913683252310255,0.2866868629898407,0.3984450122704239,0.047671977981777,1.0,1.0,0.0462479355800966,0.0115231342657506,0.0,-8636.920059204102
2022-01-31,MA,0.0997499999999999,0.0997499999999999,Financials,Consumer Finance,QUALITY_COMPOUNDER,NEW,new_entry,DEFENSE_REVIEW,quality_compounder,neutral,neutral,1.0,0.4999541994485906,-0.0366889163776207,0.1468258283987161,0.0767200788369284,0.1908064822467186,0.1530971860848713,0.0486738225804004,1.0,1.0,-0.0527413132422629,-0.0874701858813125,4.0,-12040.750091552734
2022-02-28,MA,0.02,0.02,Financials,Consumer Finance,QUALITY_COMPOUNDER,HOLD,keep_prior_holding,DEFENSE_REVIEW,balanced,bear,bear,1.0,0.2435753197655557,-0.2181936224045535,-0.0435794701793018,-0.056704389291333,0.1933666939799909,0.1145183648868692,0.0424150787941949,0.0,1.0,-0.012037456027784,-0.0142123821962782,4.0,-12040.750091552734
2022-04-29,STLD,0.0297541431485666,0.0297541431485666,Materials,Metals & Mining,MARKET_LEADER,HOLD,keep_prior_holding,DEFENSE_REVIEW,cash_defense,bear,bear,1.0,0.5948068383522143,0.2505141234089351,0.1547497751057478,0.0230256862491198,0.65437077626238,0.5676958423147334,0.0962589831196956,1.0,1.0,-0.1073556181603371,-0.1560925595529189,6.0,-12722.422149658203
2022-04-29,RGLD,0.02,0.02,Materials,Metals & Mining,MARKET_LEADER,HOLD,keep_prior_holding,DEFENSE_REVIEW,cash_defense,bear,bear,1.0,0.4333580256917967,0.2720158545005336,0.0593944285405072,-0.0723296603161207,0.4039101379072824,0.3172352039596358,0.0605786888853841,0.0,1.0,-0.1073556181603371,-0.1560925595529189,6.0,-477.0076522827153
2022-05-31,STLD,0.0109968193649287,0.0109968193649287,Materials,Metals & Mining,MARKET_LEADER,HOLD,keep_prior_holding,DEFENSE_REVIEW,balanced,bear,bear,1.0,0.4983336669430908,-0.1697361396903853,0.0024894738843698,-0.0043148683637133,0.2952558230395796,0.2145983011045185,0.0834139927120793,1.0,1.0,0.002257291523279,-0.0158659760194452,4.0,-12722.422149658203
2022-05-31,MA,0.0024341112088273,0.0024341112088273,Financials,Consumer Finance,QUALITY_COMPOUNDER,NEW,new_entry,DEFENSE_REVIEW,balanced,bear,bear,1.0,0.5127404763433535,-0.0181511622516252,-0.008358647113963,-0.0151629893620461,0.0738583876106492,-0.0067991343244118,0.0417252574469465,1.0,1.0,0.002257291523279,-0.0158659760194452,4.0,-12040.750091552734
2022-06-30,FANG,0.0375,0.0375,Energy,Oil Gas & Consumable Fuels,QUALITY_COMPOUNDER,NEW,new_entry,CRISIS_DEFENSE,balanced,bear,bear,1.0,-0.5982254358056428,-0.1857176069548043,-0.1168544048258002,-0.2064065215023305,0.0961010785558726,-0.1084130775000273,0.2348994482116437,0.0,1.0,-0.0876087083133615,-0.091495525039699,7.0,-2724.0411300659184
2022-07-29,WCC,0.0619573852147709,0.0619573852147709,Industrials,Capital Goods - Machinery,QUALITY_COMPOUNDER,NEW,new_entry,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,1.0,0.4000271584052598,0.2749114690175036,0.0924871735207428,0.1898733759732727,0.0305142643825392,0.0371571757048139,0.0506910980557251,1.0,1.0,0.0832150263672453,0.1115573785378143,2.0,-4626.724914550781
2022-07-29,FANG,0.02,0.02,Energy,Oil Gas & Consumable Fuels,QUALITY_COMPOUNDER,HOLD,keep_prior_holding,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,1.0,-0.20688049118737,0.1408585375440806,-0.0507013279896986,0.0466848744628312,0.0319343969023767,0.0385773082246514,0.195561120407886,0.0,1.0,0.0832150263672453,0.1115573785378143,2.0,-2724.0411300659184
2022-07-29,CTAS,0.0225807675321722,0.0225807675321722,Industrials,Commercial Services,QUALITY_COMPOUNDER,NEW,new_entry,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,1.0,0.4663269104167732,0.3572917189567036,0.0450220563057102,0.14240825875824,0.067197131588509,0.0738400429107837,0.0502327331246441,1.0,1.0,0.0832150263672453,0.1115573785378143,2.0,-1920.6499710083008
2022-07-29,BRKR,0.0215755338708636,0.0215755338708636,Health Care,Medical Devices,QUALITY_COMPOUNDER,NEW,new_entry,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,1.0,0.2222870602642404,0.1198220257833735,-0.0084266634451672,0.0889595390073625,0.1866679815921575,0.1933108929144322,0.0393997250330221,1.0,0.0,0.0832150263672453,0.1115573785378143,2.0,-717.3528137207036
2022-08-31,WCC,0.0476147389359469,0.0476147389359469,Industrials,Capital Goods - Machinery,QUALITY_COMPOUNDER,HOLD,keep_prior_holding,DEFENSE_REVIEW,balanced,bear,bear,1.0,0.3695861251600129,0.3112147334279791,0.0760993924365259,0.0300375667461274,0.0816806687805813,0.0485745618229134,0.0476166983451304,1.0,1.0,-0.0408020039706199,-0.051321647410177,4.0,-4626.724914550781
