signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-06-19,2019-06-20,main,GREEN,0.5275995543194801,0.4973825579326628,0.03,0.0,0.0,0.4973825579326628,0.030216996386817352,7.993078657384614,RELEASE_CASH
2019-07-01,2019-07-02,main,GREEN,0.4973825579326628,0.39738255793266275,0.03,-0.01880469131427054,0.0,0.0385959494034704,0.10000000000000003,25.99526658160306,RELEASE_CASH
2019-07-02,2019-07-03,main,GREEN,0.39738255793266275,0.29738255793266277,0.03,-0.014524963115125189,0.0,0.0383139839739857,0.09999999999999998,26.108651423997582,RELEASE_CASH
2019-07-03,2019-07-05,main,GREEN,0.29738255793266277,0.19738255793266277,0.03,-0.008243534903703886,0.0,0.0379696494568163,0.1,26.2750682417541,RELEASE_CASH
2019-07-05,2019-07-08,main,GREEN,0.19738255793266277,0.09738255793266276,0.03,-0.006162564097761392,0.0,0.0378630507290155,0.1,26.33020037535701,RELEASE_CASH
2019-07-08,2019-07-09,main,GREEN,0.09738255793266276,0.037856374158972,0.03,-0.0062466286905431545,0.0,0.037856374158972,0.05952618377369076,15.672037718511,RELEASE_CASH
2019-08-01,2019-08-02,main,WATCH,0.037856374158972,0.0859818860680925,0.03,-0.021056730012394498,0.0,0.0859818860680925,0.0481255119091205,12.870781325607389,RAISE_CASH
2019-08-02,2019-08-05,main,WATCH,0.0859818860680925,0.15,0.15,-0.029207698572613516,0.0,0.0866933757154143,0.0640181139319075,16.978574445414118,RAISE_CASH
2019-09-03,2019-09-04,main,GREEN,0.15,0.2464700350560949,0.03,-0.012937630094731367,0.0,0.2464700350560949,0.09647003505609492,26.105922742282697,RAISE_CASH
2019-10-01,2019-10-02,main,WATCH,0.2464700350560949,0.15,0.15,-0.05424865007994184,0.0,0.1390370522701535,0.09647003505609492,25.2109651284049,RELEASE_CASH
