ticker,onset_date,peak_date,onset_price,peak_price,peak_return_12m,peak_multiple_12m,winner_tier,forward_3m_return,forward_6m_return,forward_12m_return,max_drawdown_first_3m,days_to_peak,entry_readiness_score,onset_mom_1m,onset_mom_3m,onset_mom_6m,onset_rs_vs_spy_3m,onset_rs_vs_spy_6m,onset_volume_surge,onset_price_vs_sma50,onset_price_vs_sma200,onset_dist_52w_high,onset_breakout_63d
PLTR,2023-02-08,2024-02-08,8.220000267028809,24.510000228881836,1.9817517557990532,2.981751755799053,major_2_5x,0.20924565176154197,0.8746957842839815,1.9659365412136376,-0.2729970173858324,365,0.7090909090909091,0.2646154256967397,0.17094021215993171,-0.1113513224833721,0.08517709613949709,-0.1183533341097277,1.066072178939585,0.15764868477747274,-0.007036479998417722,-0.4381407927047761,0
NVDA,2022-11-30,2023-11-20,16.905160903930664,50.373775482177734,1.979786809983287,2.979786809983287,major_2_5x,0.4116881166598012,1.3242737110062053,1.7643824621272763,-0.22332890224624635,355,0.7090909090909091,0.25415491730068895,0.12179404058390109,-0.07554900396860542,0.08592520209593757,-0.07929189029174,0.9228441685346657,0.23822994116288698,-0.04769027106382007,-0.47763209231875436,1
NEM,2025-03-13,2026-01-28,45.06422805786133,131.68350219726562,1.922129322357133,2.922129322357133,major_2_5x,0.2307075142400734,0.7499633676130082,1.4451767441777785,-0.1302949134987721,321,0.6636363636363637,0.00947486327208047,0.10043180519349271,-0.09952514622700259,0.18544227509586264,-0.11079158077345008,1.1019348052464448,0.07345103073794945,0.00859102775095133,-0.2127751181505343,0
NVDA,2019-08-19,2020-08-17,4.242949962615967,12.294425964355469,1.8976127629785693,2.8976127629785693,major_2_5x,0.19681514424803193,0.8459063951888215,1.879703343777123,-0.06819279457011518,364,0.5909090909090909,0.013892016036112231,0.12668815932372213,0.09264026078632637,0.09216857622258856,0.030751926645862904,0.9071077617017399,0.06552378830916927,0.05609520624381692,-0.4079264996962151,0
COHR,2023-12-04,2024-12-04,39.20000076293945,112.0199966430664,1.8576529199706697,2.8576529199706697,major_2_5x,0.6510204071702683,0.7028060893077055,1.8576529199706697,-0.1063174509929381,366,0.5727272727272728,0.26370084411550976,0.09927091785403497,0.03621461447459229,0.07910146740681978,-0.04082428391894655,0.5356335678858242,0.1798984019149874,0.036962988571765054,-0.2912674057197008,1
MTZ,2020-08-05,2021-06-08,44.4900016784668,121.26000213623047,1.7255562499769566,2.7255562499769566,major_2_5x,0.1285681544214088,0.8640143217911809,1.2569116627097796,-0.1675553414721368,307,0.590909090909091,0.1061660946834011,0.30278183574171225,-0.24194917840362618,0.12926715580477155,-0.24997992171990935,0.7600915537878503,0.06496556906995532,-0.09743773308435533,-0.38904144651309325,0
AMD,2018-03-07,2018-09-14,12.239999771118164,32.720001220703125,1.6732027640972778,2.6732027640972778,major_2_5x,0.2802287883427337,1.329248428268341,0.7982026667040656,-0.22140523601491913,191,0.7272727272727274,0.05790839187261754,0.2203389927202224,-0.05263160225698982,0.18235052847249178,-0.17241927689905878,0.9626996697051204,0.021873419426934104,-0.003322275002746067,-0.1707317356833522,0
TSM,2020-02-28,2021-02-16,48.09063720703125,128.4219512939453,1.6704148406494594,2.6704148406494594,major_2_5x,-0.05632430192520277,0.5225288640808614,1.4621970017146477,-0.22378428293759023,354,0.590909090909091,-0.05857669252443254,0.010928447305978306,0.31108060937558824,0.06302804787456762,0.2757681165233701,1.190253109462012,-0.06305229754963115,0.1262494523165807,-0.1074271610602402,0
MPWR,2020-03-11,2021-01-21,148.68003845214844,388.0589294433594,1.6100270990194372,2.610027099019437,major_2_5x,0.47986467423961354,0.590965830399445,1.1854882467432173,-0.20719960693724637,316,0.590909090909091,-0.1541342222195986,-0.04966166264185978,0.023745391441316377,0.07194898877635991,0.09468031307404778,1.0589359800123777,-0.11584968400677065,-0.0007212803119871491,-0.18612537629786796,0
PWR,2020-06-17,2021-05-10,38.44950866699219,99.7566909790039,1.5944854547554255,2.5944854547554255,major_2_5x,0.3514190656739531,0.7830009758606444,1.2476082683454064,-0.0836174961066174,327,0.6181818181818182,0.16561832838624668,0.435318171934157,-0.04030016292213623,0.12909926692878515,-0.026321839852457174,0.9649420973954683,0.09837385810177879,0.032497905978914776,-0.10786312441587798,0
AMD,2019-07-31,2020-07-30,30.450000762939453,78.19999694824219,1.5681443346109543,2.5681443346109543,major_2_5x,0.08472899677222756,0.6019703631228401,1.5681443346109543,-0.1743199568255246,365,0.7272727272727274,-0.024038460950644547,0.13577028606886343,0.3187527311266243,0.1115535893670907,0.19687103243041149,0.7909776723550469,-0.01943102127182572,0.21312810989782593,-0.1145681505273578,0
KLAC,2025-04-09,2026-04-13,698.0176391601562,1768.780029296875,1.5340047730384625,2.5340047730384625,major_2_5x,0.31777710681608196,0.5047478992588612,1.5340047730384625,-0.11731666153826914,369,0.6818181818181818,0.05885096229963094,0.022629833949820988,-0.09571260725163411,0.0877974180164115,-0.06810144343024638,1.1265070873128762,-0.010880041822651232,-0.027764342480894322,-0.20642385879792824,0
AMAT,2020-06-15,2021-04-05,54.22401428222656,137.0801544189453,1.5280340497379434,2.5280340497379434,major_2_5x,-0.007053642407400917,0.5575150726370959,1.4543833409546592,-0.18392860492109853,294,0.6818181818181819,0.05230880527323345,0.4132039549230242,-0.04808361407985762,0.12550130225779021,-0.02677981411473518,0.8679228274591174,0.0781337307538017,0.04323105531393079,-0.15031653391551802,0
APH,2025-04-09,2026-01-27,65.71479034423828,165.92205810546875,1.524881495266254,2.524881495266254,major_2_5x,0.4949354892377187,0.9137010152473439,1.2106135241622646,-0.03913561580840208,293,0.6363636363636365,0.07643471302615157,-0.07148844600795945,0.058027815247734926,-0.006320861941368938,0.08563897906912266,1.2626971526275386,-0.0020165666425497886,-0.015372929839540528,-0.15529682596251138,0
AAPL,2020-03-20,2021-01-26,55.390323638916016,139.2291717529297,1.513600979487875,2.513600979487875,major_2_5x,0.5296922413340108,0.8726638214889133,1.1697171555210413,-0.06782994358327488,312,0.590909090909091,-0.28429580805408194,-0.17857983336082672,0.04305729385575452,0.097752589487629,0.2713520963073506,2.0677797900728274,-0.23545706325101,-0.07345065153044017,-0.29938861573647413,0
