as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,AMAT,54.0,617.1099853515625,33323.939208984375,0.043033451011424834,351.14772409456623,14361.9621078778,5525.8523837565735
2026-06-18,AVT,247.0,91.47000122070312,22593.090301513672,0.029175981824644495,69.68503500442924,5380.88665541965,-229.00851520854434
2026-06-18,CIEN,84.0,428.2200012207031,35970.48010253906,0.046451107824993045,379.22926647554425,4115.221718593344,23464.709374622595
2026-06-18,LITE,34.0,850.0,28900.0,0.03732051983502827,553.0810442409851,10095.244495806506,30010.359394498057
2026-06-18,LRCX,74.0,389.0400085449219,28788.96063232422,0.03717712720790672,204.66557771308138,13643.707881556196,11875.599319810233
2026-06-18,MRVL,244.0,310.5799865722656,75781.51672363281,0.09786178539836904,164.9499969482422,35533.71746826172,0.0
2026-06-18,MU,76.0,1133.989990234375,86183.2392578125,0.11129423149370861,455.92441255053,51532.98390397222,21622.548233421727
2026-06-18,ON,274.0,121.62000274658203,33323.88075256348,0.04303337552270457,103.02999877929688,5093.661087036133,-3467.9893191146894
2026-06-18,ONTO,114.0,333.760009765625,38048.64111328125,0.04913477734823824,266.8616329216495,7626.414960213206,1721.017472571828
2026-06-18,PR,1421.0,18.43000030517578,26189.030433654785,0.03381966192939005,21.136290301243072,-3845.638084411621,326.61791145801544
2026-06-18,RVMD,208.0,162.99000549316406,33901.921142578125,0.0437798380777561,99.90565312766768,13121.54529202325,7781.618457881384
2026-06-18,SEB,3.0,4795.0,14385.0,0.018576321032072032,5086.257187499999,-873.7715624999983,2995.1909814453147
2026-06-18,SNDK,52.0,2184.75,113607.0,0.14670838397571132,791.5337042512666,72447.24737893415,2200.389229494824
2026-06-18,STM,592.0,78.38999938964844,46406.879638671875,0.05992833467255444,55.75,13402.879638671875,-2956.8175633716573
2026-06-18,TER,45.0,437.9200134277344,19706.400604248047,0.0254482046584032,193.1936633971962,11012.685751374218,30004.822214676882
2026-06-18,TPL,39.0,355.1099853515625,13849.289428710938,0.01788452182786346,508.05830086392945,-5964.98430498231,5315.00947473634
2026-06-18,UI,32.0,589.4600219726562,18862.720703125,0.02435870388040052,1018.4410400390625,-13727.392578125,-811.0188870239257
2026-06-18,WDC,130.0,746.22998046875,97009.8974609375,0.1252754256880615,274.096848736431,61377.30712520147,39770.33293037868
