stress_window,status,reason
2020,not_backtested,E8 alpha sprint is candidate/latest only; no weekly historical backtest yet
2022,not_backtested,E8 alpha sprint is candidate/latest only; no weekly historical backtest yet
2025-2026 momentum,not_backtested,E8 alpha sprint is candidate/latest only; no weekly historical backtest yet
