fill_date,gross_value,portfolio,price_return,reason,relative_return,signal_date,ticker
2020-03-09,1463.7427673339844,main,-0.0969193997210287,daily_hard_stop_exit,-0.0616108726094062,2020-03-06,RNG
2020-03-09,920.2200469970704,main,-0.093963084208581,daily_hard_stop_exit,-0.0585389714599849,2020-03-06,XYZ
2020-03-10,4985.700073242188,main,-0.1458379649583188,daily_hard_stop_exit,0.0095573205403476,2020-03-09,ADBE
2020-03-10,952.98002243042,main,-0.0882848442380146,daily_hard_stop_exit,0.027611917416791,2020-03-09,AMD
2020-03-10,1346.7608032226562,main,-0.1163576554419022,daily_hard_stop_exit,-0.0040294951079313,2020-03-09,BKNG
2020-03-10,2153.2416915893555,main,-0.1259882199872628,daily_hard_stop_exit,-0.0148842920647648,2020-03-09,INTC
2020-03-10,1739.1108989715576,main,-0.1089801281866195,daily_hard_stop_exit,0.0042858596173716,2020-03-09,LRCX
2020-03-10,4602.983978271484,main,-0.1089301620568737,daily_hard_stop_exit,-0.1205487574396937,2020-03-09,MA
2020-03-10,2189.600048065185,main,-0.1518873171168818,daily_hard_stop_exit,-0.0440756691001593,2020-03-09,NOW
2020-03-10,1709.896540641785,main,-0.1121077429098651,daily_hard_stop_exit,0.0007606641192126,2020-03-09,NVDA
2020-03-10,1634.8359756469729,main,-0.1823781431737969,daily_hard_stop_exit,-0.078442473282307,2020-03-09,TSLA
2020-03-13,1002.6207733154296,main,-0.0952026354379566,daily_hard_stop_exit,0.1271766384612913,2020-03-12,AMT
2020-03-13,1658.1676025390625,main,-0.0814958366463618,daily_hard_stop_exit,0.1480481486099274,2020-03-12,BABA
2020-03-13,1175.6854248046875,main,-0.0853610859436745,daily_hard_stop_exit,0.1394370241682996,2020-03-12,DPZ
2020-03-13,1352.7067565917969,main,-0.167477071501446,daily_hard_stop_exit,0.0371387370708928,2020-03-12,DUK
2020-03-13,2212.6227264404297,main,-0.0831167397434604,daily_hard_stop_exit,0.1422329812572387,2020-03-12,UNH
2020-03-17,2688.086242675781,main,-0.0922779111335007,daily_hard_stop_exit,0.229483958116816,2020-03-16,JD
2020-03-17,1065.2699661254885,main,-0.209705463564172,daily_hard_stop_exit,0.0704316515515788,2020-03-16,SHOP
2020-04-03,321.88499450683594,main,-0.0997477858997512,daily_hard_stop_exit,-0.1200527950752948,2020-04-02,SHOP
2020-04-06,1025.8100318908691,main,-0.0860584664153802,daily_hard_stop_exit,-0.0935707666326393,2020-04-03,NOW
2020-05-04,2094.659912109375,main,0.0396613532572127,weekly_relative_trim,-0.0950435661528045,2020-05-01,ADBE
2020-05-04,1919.9961853027344,main,0.0209447420287016,weekly_relative_trim,-0.1113351381132248,2020-05-01,AMGN
2020-05-04,2904.547119140625,main,0.0044676358424937,weekly_relative_exit,-0.125677369078795,2020-05-01,BABA
2020-05-04,4182.317047119141,main,0.0105728376758569,weekly_relative_exit,-0.1203631947452696,2020-05-01,COST
2020-05-04,3035.4867630004883,main,0.0055714414140477,weekly_relative_exit,-0.1247165793460953,2020-05-01,JD
2020-05-04,1891.3999938964844,main,0.0549977276606667,weekly_relative_trim,-0.0816942667440945,2020-05-01,VEEV
2020-05-04,1323.4500122070312,main,0.0484016893191687,weekly_relative_trim,-0.0874356817888496,2020-05-01,VRTX
2020-05-11,2220.197494506836,main,0.0379177168481696,weekly_relative_exit,-0.1263733140537236,2020-05-08,AMGN
2020-05-11,118.8193016052246,main,0.0886810492093785,weekly_relative_trim,-0.0836452623995097,2020-05-08,VZ
2020-05-22,345.0,main,1.2598585399172326,daily_trailing_stop_exit,0.8864084164316488,2020-05-21,MRNA
2020-05-26,114.3951530456543,main,0.0332923683157981,weekly_relative_exit,-0.1390980834859455,2020-05-22,VZ
2020-06-08,9546.719970703123,main,0.0548097570367211,weekly_relative_exit,-0.186943735246166,2020-06-05,ADBE
2020-06-08,2524.06005859375,main,0.0521008073676252,weekly_relative_trim,-0.0683172719124898,2020-06-05,AMZN
2020-06-08,2093.197265625,main,0.0024399116595785,weekly_relative_trim,-0.1122942354016692,2020-06-05,DPZ
2020-06-08,2446.56005859375,main,-0.1694773400778059,daily_hard_stop_exit,-0.2053417928576218,2020-06-05,MDB
2020-06-08,2127.5999450683594,main,-0.0641685696185928,weekly_relative_trim,-0.1045805701146731,2020-06-05,MRNA
2020-06-08,5593.6419677734375,main,0.0427357619085235,weekly_relative_exit,-0.1962504726119321,2020-06-05,UNH
2020-06-08,8079.320022583008,main,-0.0192341507245377,weekly_relative_exit,-0.2440174043798985,2020-06-05,VEEV
2020-06-08,5300.2001953125,main,-0.0365277678654892,weekly_relative_exit,-0.257347470453809,2020-06-05,VRTX
2020-07-20,2535.5,main,-0.0473527713812517,weekly_relative_trim,-0.0805173914952367,2020-07-17,SE
2020-08-07,2988.0,main,-0.0902455123447888,daily_hard_stop_exit,-0.1053205031644685,2020-08-06,TWLO
2020-08-17,3530.899948120117,main,0.0134839997406293,weekly_relative_trim,-0.0657077951773837,2020-08-14,DOCU
2020-08-24,1187.4659271240234,main,-0.0733329530084478,weekly_relative_trim,-0.102512902960308,2020-08-21,LRCX
2020-08-28,1186.654037475586,main,-0.104769359210752,daily_hard_stop_exit,-0.1549882399483941,2020-08-27,LRCX
2020-08-31,1196.999969482422,main,-0.0549676112265014,weekly_relative_trim,-0.1137050918868021,2020-08-28,ETSY
2020-08-31,4625.257972717285,main,0.0337081140284303,weekly_relative_trim,-0.0844115697097185,2020-08-28,ORLY
2020-08-31,13332.63119506836,main,0.0443827019172902,weekly_relative_trim,-0.0749567448548871,2020-08-28,UNH
2020-09-04,560.2000045776367,main,-0.0822935205521555,daily_hard_stop_exit,-0.1263999929848391,2020-09-03,ETSY
2020-09-04,3491.9700622558594,main,-0.0923047006246615,daily_hard_stop_exit,-0.0733567115262779,2020-09-03,TREX
2020-09-04,1254.9600219726562,main,0.3703704217467645,daily_trailing_stop_exit,0.3045081808419112,2020-09-03,TSLA
2020-09-04,467.0,main,-0.0909456585158386,daily_hard_stop_exit,-0.0719692996384335,2020-09-03,TWLO
2020-09-08,3337.280029296875,main,-0.1073422831364723,daily_hard_stop_exit,-0.0812064567426759,2020-09-04,WDAY
2020-09-09,11986.499786376951,main,-0.1246709078555868,daily_hard_stop_exit,-0.073734085022486,2020-09-08,ADBE
2020-09-09,3105.179428100586,main,-0.0998193253814173,daily_hard_stop_exit,-0.0474363485646669,2020-09-08,AMZN
2020-09-09,5431.773071289063,main,-0.0821823028992683,daily_hard_stop_exit,-0.0287729990730091,2020-09-08,META
2020-09-09,7693.671279907227,main,0.4193763300666797,daily_trailing_stop_exit,0.1993241782912926,2020-09-08,NVDA
2020-09-09,854.3789978027344,main,0.2924938691473067,daily_trailing_stop_exit,0.0921128630409142,2020-09-08,SHOP
2020-09-09,4299.505687713623,main,-0.0822710236087044,daily_hard_stop_exit,-0.0288668825847543,2020-09-08,TSCO
2020-09-11,1924.2999572753904,main,0.161906764412111,daily_trailing_stop_exit,0.0805808501555394,2020-09-10,XYZ
2020-09-14,4040.446838378906,main,-0.0841771845968792,daily_hard_stop_exit,-0.0333500164216438,2020-09-11,GOOGL
2020-09-14,313.82000732421875,main,-0.0462581997591396,weekly_relative_trim,-0.0613040610038402,2020-09-11,LULU
2020-09-21,3828.125999450684,main,-0.1019151479547314,daily_hard_stop_exit,-0.0461147039098558,2020-09-18,BKNG
2020-09-21,295.5599975585937,main,-0.1029550106494359,daily_hard_stop_exit,-0.1115574695443943,2020-09-18,LULU
2020-10-07,3838.8001708984375,main,-0.0962288865935666,daily_hard_stop_exit,-0.0905350219507306,2020-10-06,CHPT
2020-10-12,4390.6966552734375,main,-0.084404560251544,daily_hard_stop_exit,-0.1103003407132682,2020-10-09,DPZ
2020-10-12,7977.378021240234,main,-0.0236180575788007,weekly_relative_exit,-0.1293721983055624,2020-10-09,ORLY
2020-10-29,568.1587524414062,main,-0.1225247002070429,daily_hard_stop_exit,-0.1203242061051279,2020-10-28,MA
2020-11-09,2035.2500534057615,main,-0.0075944128552767,weekly_relative_trim,-0.0641639097398949,2020-11-06,CBRE
2020-11-09,3688.5415649414062,main,-0.0444035243580164,weekly_relative_trim,-0.0802082148949299,2020-11-06,ORCL
2020-11-10,2752.9200439453125,main,-0.0858155221580758,daily_hard_stop_exit,-0.1486243779492346,2020-11-09,SAM
2020-11-11,4541.156433105469,main,-0.0989942544628849,daily_hard_stop_exit,-0.1422576640679569,2020-11-10,BABA
2020-11-16,1371.5100402832031,main,-0.0025739304369104,weekly_relative_trim,-0.0802844446700873,2020-11-13,ALGN
2020-11-16,3314.269214630127,main,-0.0233207090971797,weekly_relative_trim,-0.0807594073127953,2020-11-13,NVDA
2020-11-23,4510.385635375977,main,-0.0514343421383415,weekly_relative_trim,-0.0624750516298858,2020-11-20,HD
2020-12-07,5014.187526702881,main,0.0116938062316545,weekly_relative_trim,-0.0780550609016313,2020-12-04,CPRT
2020-12-15,4891.599914550781,main,0.2166950804208369,daily_trailing_stop_exit,0.2212326918020968,2020-12-14,CHPT
2021-01-11,477.0672912597656,main,-0.0488073567122135,weekly_relative_exit,-0.1275365063485382,2021-01-08,HD
2021-01-11,882.8668069839478,main,-0.015854731387599,weekly_relative_exit,-0.1336923622277493,2021-01-08,NVDA
2021-01-19,216.1000061035156,main,-0.0360352618004448,weekly_relative_trim,-0.0648583068460817,2021-01-15,DLTR
2021-01-19,88.49210357666016,main,0.0635957037978163,weekly_relative_trim,-0.0691812482075356,2021-01-15,GOOGL
2021-01-19,1835.5799560546875,main,-0.0473180757838852,weekly_relative_trim,-0.0648401624159498,2021-01-15,SAM
2021-01-19,1162.0603637695312,main,-0.0455020815059661,weekly_relative_trim,-0.0740420637382051,2021-01-15,V
2021-01-25,11628.700157165527,main,-0.0158866616331883,weekly_relative_exit,-0.1373859354583732,2021-01-22,CPRT
2021-01-25,218.38601684570312,main,-0.0328846957170448,weekly_relative_trim,-0.0793957027326859,2021-01-22,CSX
2021-01-25,4366.316284179688,main,-0.0275775775115864,weekly_relative_trim,-0.0633629016960971,2021-01-22,DIS
2021-01-25,8897.708965301514,main,-0.034161949800529,weekly_relative_exit,-0.1534049446436985,2021-01-22,ORCL
2021-01-28,4366.061981201172,main,-0.08245153946394,daily_hard_stop_exit,-0.0962241038808016,2021-01-27,DIS
2021-01-28,205.7400054931641,main,-0.0963609030151144,daily_hard_stop_exit,-0.1203597213976456,2021-01-27,DLTR
2021-01-28,1539.3700256347656,main,0.1701087107034422,daily_trailing_stop_exit,0.0275632972031028,2021-01-27,XYZ
2021-02-08,2956.199920654297,main,-0.0367054144748405,weekly_relative_trim,-0.0837134440494494,2021-02-05,FRHC
2021-02-08,11439.432678222656,main,-0.0895981632161335,daily_hard_stop_exit,-0.1441775563178914,2021-02-05,QCOM
2021-02-08,296.6501159667969,main,0.0600337556044645,weekly_relative_exit,-0.1579848504076151,2021-02-05,UNH
2021-02-23,5403.83984375,main,0.2970864080097612,daily_trailing_stop_exit,0.2359571917946847,2021-02-22,Z
2021-02-24,689.7999877929688,main,-0.0978792854671438,daily_hard_stop_exit,-0.1414370450219543,2021-02-23,CHPT
2021-02-26,256.1940002441406,main,0.1610468827621116,daily_trailing_stop_exit,0.1067993361461125,2021-02-25,SHOP
2021-02-26,184.4600067138672,main,-0.0850632296683161,daily_hard_stop_exit,-0.1174651501256036,2021-02-25,TTWO
2021-03-04,2773.4000854492188,main,-0.1470684477529346,daily_hard_stop_exit,-0.1288210902781891,2021-03-03,ETSY
2021-03-04,3685.5,main,-0.1068263253765905,daily_hard_stop_exit,-0.0877180402100401,2021-03-03,Z
2021-03-05,4004.989959716797,main,-0.1018479417310999,daily_hard_stop_exit,-0.0711387373332981,2021-03-04,DXCM
2021-03-05,4943.740219116211,main,-0.1100676422110247,daily_hard_stop_exit,-0.0796394820526731,2021-03-04,MU
2021-03-05,3603.503936767578,main,-0.1183172445884761,daily_hard_stop_exit,-0.0881711510615789,2021-03-04,NOW
2021-03-05,7952.5640869140625,main,-0.106308855010716,daily_hard_stop_exit,-0.0757521761195291,2021-03-04,NVDA
2021-03-05,3958.534927368164,main,-0.1225247160017161,daily_hard_stop_exit,-0.0925224824130526,2021-03-04,SHOP
2021-03-05,4545.240051269531,main,-0.0937344246385503,daily_hard_stop_exit,-0.0627478065751155,2021-03-04,XYZ
2021-03-08,8095.955383300781,main,-0.063191489998936,weekly_relative_trim,-0.0994300831015717,2021-03-05,PYPL
2021-03-09,4779.579772949219,main,-0.093658457989658,daily_hard_stop_exit,-0.1346248732967451,2021-03-08,PDD
2021-03-09,8657.075500488281,main,-0.1139802040244998,daily_hard_stop_exit,-0.1439924479526138,2021-03-08,PYPL
2021-03-09,4112.460021972656,main,-0.117672229996925,daily_hard_stop_exit,-0.1303623619661987,2021-03-08,SE
2021-03-15,3908.78158569336,main,0.1087020559419154,weekly_relative_trim,-0.0749134806637571,2021-03-12,LRCX
2021-03-29,2762.409969329834,main,-0.2798212219646306,daily_hard_stop_exit,-0.2937741446389423,2021-03-26,WBD
2021-04-19,2143.678009033203,main,-0.0426737331564861,weekly_relative_trim,-0.0808739369300591,2021-04-16,WSM
2021-04-21,3826.460494995117,main,-0.1130208057290631,daily_hard_stop_exit,-0.1378975608132973,2021-04-20,FUTU
2021-04-23,1678.079071044922,main,-0.0833245788782609,daily_hard_stop_exit,-0.1092504321510041,2021-04-22,MU
2021-04-26,11097.594131469728,main,0.1053324577934269,weekly_relative_exit,-0.1307644539004998,2021-04-23,LRCX
2021-05-10,2813.589904785156,main,-0.0277337871379215,weekly_relative_trim,-0.0772775365092365,2021-05-07,XYZ
2021-05-11,3089.099914550781,main,-0.0982319956087673,daily_hard_stop_exit,-0.135624100272832,2021-05-10,XYZ
2021-05-13,554.3538665771484,main,-0.0965101128689037,daily_hard_stop_exit,-0.0680065195933704,2021-05-12,LRCX
2021-05-13,3103.844619750977,main,-0.0860724456565878,daily_hard_stop_exit,-0.0572395614557185,2021-05-12,MORN
2021-05-13,75.28241729736328,main,-0.0966831478604796,daily_hard_stop_exit,-0.0681850135492275,2021-05-12,MU
2021-05-13,3777.900146484375,main,-0.1059151410060127,daily_hard_stop_exit,-0.0777082606218836,2021-05-12,RH
2021-05-24,1052.3599853515625,main,-0.0237116627397651,weekly_relative_exit,-0.1351280226930484,2021-05-21,SAM
2021-05-24,6750.488204956055,main,-0.08074023212322,daily_hard_stop_exit,-0.1124870324665515,2021-05-21,WSM
2021-06-07,2800.330047607422,main,-0.0681316899347102,weekly_relative_trim,-0.0745927329704498,2021-06-04,CRWD
2021-06-07,17154.775634765625,main,0.0081019097707732,weekly_relative_exit,-0.2182199550690425,2021-06-04,GOOGL
2021-06-18,9608.826599121094,main,-0.0872186457703079,daily_hard_stop_exit,-0.0921938085124887,2021-06-17,WSM
2021-06-21,3584.651016235352,main,-0.0870698971133392,daily_hard_stop_exit,-0.0796297720463151,2021-06-18,MS
2021-07-06,275.1301574707031,main,-0.0400606523589038,weekly_relative_trim,-0.0741860087813883,2021-07-02,CVS
2021-07-12,656.6010284423828,main,0.1159949607226615,weekly_relative_trim,-0.061153187346789,2021-07-09,AMAT
2021-07-16,2288.2999572753906,main,-0.0973185913648637,daily_hard_stop_exit,-0.1062882344914928,2021-07-15,ENPH
2021-08-09,8327.201416015625,main,0.0151500902883492,weekly_relative_trim,-0.0839271652015558,2021-08-06,UNH
2021-08-23,4563.990631103516,main,-0.0540160024619171,weekly_relative_trim,-0.0663271307385319,2021-08-20,MA
2021-09-07,5363.59521484375,main,-0.081559518592596,daily_hard_stop_exit,-0.1129595187512726,2021-09-03,MA
2021-09-13,3700.199890136719,main,-0.0758620917186043,weekly_relative_trim,-0.0626673725968511,2021-09-10,XYZ
2021-09-14,3705.750045776367,main,-0.080410092541356,daily_hard_stop_exit,-0.0696611884442723,2021-09-13,XYZ
2021-09-29,1316.6999816894531,main,-0.0902571202080235,daily_hard_stop_exit,-0.0850706258702511,2021-09-28,YETI
2021-09-30,7459.500122070312,main,-0.0805938912718192,daily_hard_stop_exit,-0.0469302583674267,2021-09-29,BIO
2021-10-04,4887.599945068359,main,-0.1252756983065772,daily_hard_stop_exit,-0.0928095392305335,2021-10-01,MRNA
2021-10-11,4647.940101623535,main,-0.0708361109304597,weekly_relative_trim,-0.0743742684743679,2021-10-08,CROX
2021-10-11,2725.2000732421875,main,-0.0537607410604997,weekly_relative_trim,-0.0615837059140937,2021-10-08,MDB
2021-10-11,3805.499954223633,main,-0.0810369560710526,daily_hard_stop_exit,-0.088634416783542,2021-10-08,RGEN
2021-10-12,4813.329864501953,main,-0.1048958914093373,daily_hard_stop_exit,-0.1018017678494476,2021-10-11,CROX
2021-11-05,800.4600219726562,main,-0.0901238293802075,daily_hard_stop_exit,-0.1035116319413727,2021-11-04,RGEN
2021-11-08,4138.400024414063,main,-0.0050265689060501,weekly_relative_trim,-0.0778450885994448,2021-11-05,PANW
2021-11-08,12353.84994506836,main,-0.0601342632558289,weekly_relative_exit,-0.1289196493992606,2021-11-05,PCTY
2021-11-08,3314.780059814453,main,-0.0692439965033536,weekly_relative_trim,-0.0861097931991861,2021-11-05,XYZ
2021-11-10,2135.9000244140625,main,0.3202702814418001,daily_trailing_stop_exit,0.2266552024353569,2021-11-09,TSLA
2021-11-10,3408.150100708008,main,-0.0951223147171993,daily_hard_stop_exit,-0.1093330988756327,2021-11-09,XYZ
2021-11-22,6879.990112304688,main,0.0403095269638287,weekly_relative_trim,-0.0748931315072218,2021-11-19,SE
2021-12-07,7497.300109863281,main,-0.1086329885414192,daily_hard_stop_exit,-0.1563304628976639,2021-12-06,MDB
2021-12-07,4218.75,main,-0.1006029084527517,daily_hard_stop_exit,-0.1168544239643244,2021-12-06,NET
2021-12-13,156.91000366210938,main,-0.053836517076917,weekly_relative_trim,-0.0753429271766223,2021-12-10,CROX
2021-12-14,271.20001220703125,main,0.306002996948391,daily_trailing_stop_exit,0.2155061364790065,2021-12-13,AMD
2021-12-14,1329.1921253204346,main,0.7807411142899114,daily_trailing_stop_exit,0.5191413048705051,2021-12-13,NVDA
2021-12-15,302.6600036621094,main,-0.0844213245335189,daily_hard_stop_exit,-0.0909816380571764,2021-12-14,CROX
2021-12-17,4499.559875488281,main,-0.0909974593248943,daily_hard_stop_exit,-0.1220804334745897,2021-12-16,SHOP
2021-12-20,425.8800201416016,main,-0.0740765456717242,weekly_relative_trim,-0.0769770473807148,2021-12-17,CPRT
2021-12-20,1078.000030517578,main,-0.0838333129882812,daily_hard_stop_exit,-0.0867032511337897,2021-12-17,SITE
2021-12-21,466.4724960327149,main,-0.0815811607222184,daily_hard_stop_exit,-0.0746184946011386,2021-12-20,CPRT
2022-01-06,5275.199935913086,main,-0.088946905602848,daily_hard_stop_exit,-0.0707989806002188,2022-01-05,FTNT
2022-01-10,4932.7497482299805,main,-0.0897076017494827,daily_hard_stop_exit,-0.0670131655153066,2022-01-07,ANET
2022-01-10,5684.471054077148,main,-0.0546759602505884,weekly_relative_trim,-0.0702131696333701,2022-01-07,AVGO
2022-01-10,4125.983276367188,main,-0.0534002882069495,weekly_relative_trim,-0.0689584643511932,2022-01-07,GOOGL
2022-01-10,13349.1552734375,main,-0.0343819678479484,weekly_relative_trim,-0.0702427777732715,2022-01-07,MSFT
2022-01-10,4785.697982788086,main,-0.0491083699677216,weekly_relative_trim,-0.084131877070863,2022-01-07,TW
2022-01-14,5512.736129760742,main,-0.0882046184353568,daily_hard_stop_exit,-0.1001789914006524,2022-01-13,AVGO
2022-01-20,5795.1666259765625,main,-0.0844641798412656,daily_hard_stop_exit,-0.0318525186603034,2022-01-19,EXP
2022-01-21,10251.0,main,-0.0816955917902879,daily_hard_stop_exit,-0.0772292494888012,2022-01-20,BLDR
2022-01-24,4021.684265136719,main,-0.0994496130433582,daily_hard_stop_exit,-0.0574026077722968,2022-01-21,GOOGL
2022-01-24,12874.930114746094,main,-0.089759526095718,daily_hard_stop_exit,-0.0673131271121829,2022-01-21,MSFT
2022-01-25,6246.23974609375,main,-0.0884250779660843,daily_hard_stop_exit,-0.0099389663590452,2022-01-24,V
2022-01-26,9207.307067871094,main,-0.080871693847595,daily_hard_stop_exit,-0.0845743903231968,2022-01-25,PANW
2022-01-27,6259.45637512207,main,-0.0930057209291818,daily_hard_stop_exit,-0.0002301551600477,2022-01-26,COO
2022-01-27,4193.083564758301,main,-0.1464838943246227,daily_hard_stop_exit,-0.115873260187076,2022-01-26,TW
2022-01-28,5355.365371704102,main,-0.1196920760021738,daily_hard_stop_exit,-0.064189112432542,2022-01-27,LRCX
2022-02-23,5279.66650390625,main,-0.0807385326949974,daily_hard_stop_exit,-0.0307062685226326,2022-02-22,KLAC
2022-02-24,15771.034149169922,main,-0.0821033711689718,daily_hard_stop_exit,-0.0146668459633527,2022-02-23,AAPL
2022-02-24,4724.5001220703125,main,-0.085902681227482,daily_hard_stop_exit,-0.0187452857849289,2022-02-23,FICO
2022-02-24,7409.459655761719,main,-0.0903956925130897,daily_hard_stop_exit,-0.0235683920499646,2022-02-23,MSFT
2022-03-02,272.3244323730469,main,-0.0910047024545904,daily_hard_stop_exit,-0.042445071691386,2022-03-01,AMP
2022-03-02,2432.210517883301,main,-0.082955886125256,daily_hard_stop_exit,-0.0339662778362176,2022-03-01,LRCX
2022-03-02,9058.073181152344,main,-0.1213589706169292,daily_hard_stop_exit,-0.0744209016572134,2022-03-01,MA
2022-03-02,201.78448486328125,main,-0.0991996367230236,daily_hard_stop_exit,-0.0510777892830975,2022-03-01,V
2022-03-08,504.9682922363281,main,-0.0827832218642586,daily_hard_stop_exit,-0.0094809876726228,2022-03-07,GOOG
2022-03-09,2527.7040214538574,main,-0.0858382353874964,daily_hard_stop_exit,-0.0556848011614807,2022-03-08,BRO
2022-04-11,5655.980827331543,main,-0.0197263896392118,weekly_relative_trim,-0.0611689687106338,2022-04-08,FCX
2022-04-18,9497.24292755127,main,-0.0819314032780182,daily_hard_stop_exit,-0.0530817205096838,2022-04-14,GOOGL
2022-04-22,5052.250213623047,main,-0.0933235053644588,daily_hard_stop_exit,-0.0625670524818848,2022-04-21,AMZN
2022-04-22,4982.925476074219,main,-0.0973773209441087,daily_hard_stop_exit,-0.1167700463451086,2022-04-21,FCX
