rebalance_date,regime_state,main_capacity,concentrated_capacity,cash_capacity,main_return,concentrated_return,net_return,equity,main_names,concentrated_source_proxy
2019-04-30,bull,0.6,0.25,0.15000000000000002,0.0007801113540882878,-0.012476410365937066,-0.002651035779031294,0.9973489642209687,18,False
2019-05-31,bear,0.55,0.05,0.39999999999999997,0.050119833985157694,0.025494554336421966,0.028840636408657833,1.0261131430706172,18,False
2019-06-28,neutral,0.55,0.25,0.19999999999999996,0.013027367549474582,-0.009746495952992184,0.004728428163962975,1.0309650453557249,25,False
2019-07-31,neutral,0.55,0.25,0.19999999999999996,0.027810026747205067,0.02912286459309118,0.02257623085923558,1.054240350227478,18,False
2019-08-30,neutral,0.55,0.25,0.19999999999999996,-0.009123008633833859,-0.00271409688045308,-0.005696178968721893,1.0482352085165343,18,False
2019-09-30,neutral,0.55,0.25,0.19999999999999996,0.02389459574692943,0.05038837399673193,0.02573912115999417,1.0752158615527132,25,False
2019-10-31,neutral,0.55,0.25,0.19999999999999996,0.006504258811330432,-0.004708628825498444,0.0024001851398571267,1.0777965786857509,36,False
2019-11-29,bull,0.6,0.25,0.15000000000000002,0.03661051796459744,0.033313561230523245,0.030294701086389274,1.1104481038689686,46,False
2019-12-31,neutral,0.55,0.25,0.19999999999999996,0.08701859893445232,0.036251921525240344,0.05692320979525887,1.1736583742522493,18,False
2020-01-31,neutral,0.55,0.25,0.19999999999999996,-0.02203936078953625,-0.0434309355772375,-0.022979382328554315,1.1466884297471973,18,False
2020-02-28,bear,0.55,0.05,0.39999999999999997,-0.054990557119410775,-0.08198472108403036,-0.03434404246987745,1.1073065136162425,18,False
2020-03-31,deep_bear,0.4,0.0,0.6,0.12619382442324792,0.2026917852875766,0.05047752976929917,1.1632006111210453,18,False
2020-04-30,bear,0.55,0.05,0.39999999999999997,0.16761653777063357,0.2744802516102937,0.10591310835436316,1.2863988034845701,26,False
2020-05-29,neutral,0.55,0.25,0.19999999999999996,0.057805835806889305,0.05915966374003148,0.04658312562879699,1.346323280556026,18,False
2020-06-30,bull,0.6,0.25,0.15000000000000002,0.1057701020233831,0.09609931971215671,0.08748689114206903,1.4641089188440641,18,False
2020-07-31,bull,0.6,0.25,0.15000000000000002,0.1200537324957707,0.23317683944354967,0.13032644935834983,1.6549210357109034,18,False
2020-08-31,neutral,0.55,0.25,0.19999999999999996,-0.020838329966894432,-0.031078886887785588,-0.019230803203738336,1.6230955749554201,26,False
2020-09-30,neutral,0.55,0.25,0.19999999999999996,0.0051775650613772786,0.03323449148143327,0.011156283654115822,1.6412032895873632,18,False
2020-10-30,neutral,0.55,0.25,0.19999999999999996,0.09124279485878183,0.15671889014499663,0.08936325970857917,1.787866565389333,26,False
2020-11-30,neutral,0.55,0.25,0.19999999999999996,0.05126285591822265,0.044296916072140265,0.03926879977305752,1.8580739395665506,33,False
2020-12-31,bull,0.6,0.25,0.15000000000000002,-0.00030791204711949844,0.005897374368418462,0.0012895963638329163,1.8604701049627483,18,False
2021-01-29,neutral,0.55,0.25,0.19999999999999996,0.048397943844815536,0.09145532545550561,0.049482700478524946,1.95253118991587,17,False
2021-02-26,neutral,0.55,0.25,0.19999999999999996,-0.013022488915024298,0.020335567492935636,-0.002078477030029456,1.9484728986872137,25,False
2021-03-31,bull,0.6,0.25,0.15000000000000002,0.05035863025955725,0.04936192909660604,0.04255566042988586,2.0313914497205823,27,False
2021-04-30,bull,0.6,0.25,0.15000000000000002,-0.0008973723122134069,0.01451361261873097,0.0030899797673546985,2.037668408199796,29,False
2021-05-28,bull,0.6,0.25,0.15000000000000002,0.0625288010555556,0.10557936251109358,0.06391212126110675,2.167900118594588,31,False
2021-06-30,bull,0.6,0.25,0.15000000000000002,0.035428419113861576,0.06254798806059703,0.036894048483466196,2.2478827306773286,18,False
2021-07-30,neutral,0.55,0.25,0.19999999999999996,0.051037106696129486,0.010848199129935404,0.03078245846535507,2.3170780874693926,25,False
2021-08-31,bull,0.6,0.25,0.15000000000000002,-0.0516966757977772,-0.03214850931876772,-0.03905513280835825,2.2265842950359387,32,False
2021-09-30,neutral,0.55,0.25,0.19999999999999996,0.09125628901468218,0.0670967227461063,0.06696513964460178,2.3756878232834975,17,False
2021-10-29,bull,0.6,0.25,0.15000000000000002,0.0056633981030135856,-0.030650022439534644,-0.004264466748075509,2.3655567815572973,24,False
2021-11-30,neutral,0.55,0.25,0.19999999999999996,0.009682337920342982,-0.006072047892352761,0.0038072738831004494,2.374563104110712,18,False
2021-12-31,bull,0.6,0.25,0.15000000000000002,-0.06293055004213442,-0.05083657102010922,-0.050467472780307956,2.254724905288881,18,False
2022-01-31,neutral,0.55,0.25,0.19999999999999996,0.005842781936887568,-0.023468895934595495,-0.0026536939183607108,2.2487415555201395,21,False
2022-02-28,bear,0.55,0.05,0.39999999999999997,0.04496333477027442,0.018115121102807226,0.025635590178791294,2.3063893724554716,31,False
2022-03-31,neutral,0.55,0.25,0.19999999999999996,-0.06892632993391877,-0.07728900492191229,-0.0572317326941334,2.17439071240251,18,False
2022-04-29,bear,0.55,0.05,0.39999999999999997,0.0076963376145150735,0.017324917221646825,0.0050992315490656324,2.1854784341231883,22,False
2022-05-31,bear,0.55,0.05,0.39999999999999997,-0.05563609685311148,-0.05989719556940326,-0.03359471304768148,2.1120579132569235,27,False
2022-06-30,bear,0.55,0.05,0.39999999999999997,0.044517946344378286,0.05968518450765771,0.027469129714790944,2.1700743060413283,24,False
2022-07-29,bear,0.55,0.05,0.39999999999999997,-0.01865150432988553,-0.030686822978487557,-0.01179266853036142,2.144483339063929,18,False
2022-08-31,bear,0.55,0.05,0.39999999999999997,-0.038927006499414815,-0.028593091901495078,-0.0228395081697529,2.0955043943214795,27,False
2022-09-30,bear,0.55,0.05,0.39999999999999997,0.10305803610213303,0.14319296087136116,0.06384156789974123,2.2292846803957604,18,False
2022-10-31,bear,0.55,0.05,0.39999999999999997,0.021995811020852744,0.0134669797038286,0.012771045046660441,2.2577549754709247,30,False
2022-11-30,neutral,0.55,0.25,0.19999999999999996,-0.03005721986434344,-0.043959797565108615,-0.027521420316666045,2.1956183518189456,38,False
2022-12-30,bear,0.55,0.05,0.39999999999999997,0.04868958613301052,0.04331285714937061,0.028944915230624316,2.2591703388911477,18,False
2023-01-31,neutral,0.55,0.25,0.19999999999999996,-0.02476936992872352,-0.016411442233631945,-0.017726014019205923,2.219124253792189,28,False
2023-02-28,neutral,0.55,0.25,0.19999999999999996,0.03434503521370584,0.0569203514980934,0.03311985724206156,2.2926213322801825,39,False
2023-03-31,bull,0.6,0.25,0.15000000000000002,0.009579653436583421,0.0067280554071573176,0.007429805913739382,2.309655063812723,37,False
