rebalance_date,net_return,drawdown,regime_state
2020-02-28,-0.07763115025490891,-0.10038745676244087,
2021-12-31,-0.0743849259639248,-0.10247145760584397,
2022-11-30,-0.07297221036965111,-0.2523031599794183,
2020-08-31,-0.06391354499906049,-0.06391354499906043,
2023-08-31,-0.06020134985767462,-0.14572411747618563,
2019-08-30,-0.06014061557771504,-0.060140615577714995,
2021-08-31,-0.059939856082025525,-0.05993985608202557,
2026-02-27,-0.05977943843739472,-0.05977943843739475,
2024-11-29,-0.05578542855583122,-0.05578542855583135,
2023-03-31,-0.050729169844536695,-0.26710777397668994,
