rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.05,scout,1.3775872145854384,0.0,0.0,0,0,-0.1456680915583611,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.349074761730652,nan,1.0,0.3741247488062759,0.0135416666666666,neutral,0.5299106625000946,0.0,0.0
2019-04-30,CDNS,0.05,scout,1.3547328844484254,0.0,0.0,0,0,-0.0883620380174052,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.8832171174860264,1.0,0.6111564245649408,nan,1.0,0.5897724314839634,0.1083333333333333,promote_monster_early,0.4061809542536485,0.0,0.0
2019-04-30,ADBE,0.05,scout,1.2993290022231656,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00338831636094555,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.8832171174860264,1.0,0.0740571992691661,nan,1.0,0.5370747236087422,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,ADBE,0.05,scout,0.5750902202568717,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.00567076846848716,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4286741731335514,2.4679804643987864,1.0,0.083964115849061,nan,1.0,0.4286741731335514,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.05,scout,0.9861917010639445,0.04003659246853353,0.04003659246853353,1,0,0.0400365924685335,0.0400365924685335,0.002001829623426675,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3641207137048177,nan,1.0,0.5104584056853592,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9642403917692768,0.041620986560997775,0.041620986560997775,1,0,0.0416209865609977,0.0416209865609977,0.002081049328049885,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3206167665602525,1.8235011286330247,nan,0.0,0.3768916997270365,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.05,scout,0.8982975126275825,0.08691686694817702,0.08691686694817702,1,0,0.086916866948177,0.086916866948177,0.00434584334740885,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.5738599458073625,nan,0.8337267903988055,0.5212228188516145,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,ADBE,0.14,confirm,1.1444497001523362,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001897511872362232,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.937126569637796,1.0,0.0014907431365959,nan,1.0,0.5382925587772848,0.0,neutral,0.0516149525445256,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.6833288502478492,0.13687161960700434,0.13687161960700434,2,0,0.0931073270303233,0.0931073270303233,0.004655366351516165,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611412216328598,0.7611412216328598,1.0,-0.3612718289935489,nan,1.0,0.4493269908055609,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.14,confirm,0.8654600079295678,0.03759368272782293,0.041620986560997775,2,0,-0.003866381231883,-0.003866381231883,-0.00054129337246362,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8679976423501865,0.8679976423501865,0.0286178015004842,1.735995284700373,nan,0.0,0.3371581194959462,0.0135416666666666,neutral,0.1619163951527758,0.0,0.0
2019-06-28,MKTX,0.14,confirm,0.9050235955640668,0.1328721747780408,0.1328721747780408,2,0,0.0422804256952016,0.0422804256952016,0.005919259597328225,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.392909933314475,nan,0.8337267903988055,0.4893631362648654,0.1083333333333333,neutral,0.2870084068096478,0.0,0.0
2019-06-28,HEI,0.05,scout,1.0813938806878687,0.031222084703765196,0.031222084703765196,1,0,0.0312220847037651,0.0312220847037651,0.001561104235188255,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0606282040291488,0.5970384518154936,-0.2706327368748709,nan,0.0,0.5724270467142147,0.2416666666666667,neutral,0.509923840889344,0.0,0.0
2019-06-28,NOC,0.05,scout,1.0089842095035368,0.08012369260474306,0.08012369260474306,1,0,0.080123692604743,0.080123692604743,0.00400618463023715,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.0606282040291488,0.0,1.7379217974010763,nan,0.0,0.4379979320898246,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
2019-06-28,MSCI,0.05,scout,1.007269447856424,-0.05868022908180626,0.0,1,0,-0.0586802290818063,-0.0586802290818063,-0.002934011454090315,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.0567104322129179,nan,1.0,0.5072510401806898,0.2416666666666667,neutral,0.1446531874058526,0.0,0.0
2019-07-31,ADBE,0.29906542056074764,winner,0.9000736051562384,0.010745052759246754,0.05203149685527997,4,0,-0.0392444943135696,-0.0392444943135696,-0.01173667119658156,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6809928737963691,1.287001799730302,1.0,-0.3686706909930828,nan,1.0,0.5166079054814341,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.13084112149532712,confirm,0.8064242226562063,0.22935217223398108,0.22935217223398108,3,0,0.0813465223619054,0.0813465223619054,0.010643470215576408,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.2865949832037004,nan,1.0,0.4919788763324264,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.13084112149532712,confirm,0.12729556782955936,0.07791194882048735,0.07791194882048735,3,1,0.0388574706687381,0.0388574706687381,0.005084155040769471,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.3633174790807676,0.6631495679782947,0.0097631276886689,0.4167394965139484,nan,0.0,0.3068893861882753,0.0135416666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MKTX,0.13084112149532712,confirm,0.5454576725701669,0.3234941195918877,0.3234941195918877,3,0,0.1682643011787228,0.1682643011787228,0.02201588987385158,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.3648981616174256,nan,0.8337267903988055,0.4816507708370117,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.13084112149532712,confirm,0.9873560139243899,0.10638311515567311,0.10638311515567311,2,0,0.0728853964308755,0.0728853964308755,0.009536407009647262,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0,0.5517402252600897,-0.440659499195088,nan,0.0,0.5578036970372079,0.2416666666666667,neutral,0.3528985079091854,0.0,0.0
2019-07-31,NOC,0.13084112149532712,confirm,0.898383136870752,0.1593336567118846,0.1593336567118846,2,0,0.0733341603831732,0.0733341603831732,0.00959512378845257,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.3292767311929723,nan,0.0,0.4625987415644129,0.0,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MSCI,0.04672897196261683,scout,0.07634541921221105,-0.017622527143483002,0.0,2,1,0.0436171673078471,0.0436171673078471,0.0020381853882171543,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.4001995955132351,0.4001995955132351,1.0,-1.3544145026899768,nan,1.0,0.4001995955132351,0.2552083333333333,neutral,0.2846848712565041,0.0,0.0
2019-08-30,ADBE,0.27586206896551724,winner,0.44946978305194135,-0.035729688639104085,0.05203149685527997,5,0,-0.0459806766023527,-0.0459806766023527,-0.012684324579959366,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4836702739607394,0.8720915842260275,1.0,0.2626434524383793,nan,1.0,0.3704850022862295,0.0135416666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SBAC,0.1206896551724138,confirm,0.6561647783140563,0.22935217223398108,0.22935217223398108,3,0,-0.1018370684711296,-0.08,-0.009655172413793104,True,monthly_hard_stop_proxy,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,0.4493739099427832,-1.1816606972780257,nan,0.0,0.5019112142432024,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MKTX,0.1206896551724138,confirm,0.6575018003062207,0.3234941195918877,0.3234941195918877,3,0,-0.1984509094726095,-0.08,-0.009655172413793104,True,monthly_hard_stop_proxy,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.6775441940079363,nan,0.8337267903988055,0.529432620298887,0.2416666666666667,neutral,0.4491751848605779,0.0,0.0
2019-08-30,HEI,0.27586206896551724,winner,0.9315032213228541,0.10638311515567311,0.10638311515567311,2,0,-0.1647471630378197,-0.08,-0.02206896551724138,True,monthly_hard_stop_proxy,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.154540291608098,0.3512416886314692,-0.9942932997166825,nan,0.0,0.5355882767042606,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,NOC,0.1206896551724138,confirm,0.7750406398391521,0.16892653377468858,0.16892653377468858,3,0,0.0082744747444074,0.0082744747444074,0.000998643503635376,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.86,1.154540291608098,0.0,0.3406801717947283,nan,0.0,0.4639112336935256,0.1083333333333333,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MSCI,0.04310344827586207,scout,0.6144306772998426,-0.017622527143483002,0.0,2,0,-0.0801288523102209,-0.08,-0.003448275862068966,True,monthly_hard_stop_proxy,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.6,0.6,1.0,-0.8875157152868087,nan,1.0,0.4324837724390991,0.1333333333333333,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MU,0.04310344827586207,scout,1.308898663684038,-0.06233205052573032,0.0,1,0,-0.0623320505257303,-0.0623320505257303,-0.002686726315764237,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.3824986921792347,3.0,nan,0.0,0.3907685357513633,0.0,neutral,0.2296455592676155,0.0,0.0
2019-09-30,ADBE,0.32,winner,-0.16770684947426495,-0.05556875944540607,0.05203149685527997,6,1,-0.0205741798462121,-0.0205741798462121,-0.006583737550787872,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.2315135400688571,0.2315135400688571,0.0,-0.5823839851102717,nan,0.0,0.2315135400688571,0.1875,rotate_out_stale_core,0.1942480183164893,0.0,0.0
2019-09-30,NOC,0.32,winner,0.8885237609375461,0.08212040248266073,0.16892653377468858,4,0,-0.0742614088942904,-0.0742614088942904,-0.02376365084617293,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.2302300487130955,nan,0.0,0.4568844779056649,0.0,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MU,0.05,scout,0.3310860187952605,0.04905706068209503,0.04905706068209503,2,1,0.1187937705136223,0.1187937705136223,0.005939688525681115,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.5943174437017913,0.9225010907111308,0.1181682861307157,1.1886348874035826,nan,0.0,0.3005460391845841,0.0135416666666666,neutral,0.1942480183164893,0.0,0.0
2019-09-30,SYY,0.05,scout,1.1351268395253278,0.0009425996961334171,0.0009425996961334171,1,0,0.0009425996961334,0.0009425996961334,4.712998480667e-05,False,hold,-0.08,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.099980406580856,nan,1.0,0.5247755218145421,0.0,neutral,0.1942480183164893,0.0,0.0
2019-09-30,EW,0.05,scout,1.1162324925537332,0.09260443389343176,0.09260443389343176,1,0,0.0926044338934317,0.0926044338934317,0.004630221694671585,False,hold,-0.08,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,0.2613001028893357,0.9764774438725192,nan,0.0,0.4669811387442119,0.0,neutral,0.1942480183164893,0.0,0.0
2019-09-30,SHW,0.05,scout,1.0939384502589693,0.05670455846051259,0.05670455846051259,1,0,0.0567045584605125,0.0567045584605125,0.002835227923025625,False,hold,-0.08,Materials,Chemicals,unknown,neutral,0.35,0.35,1.0,1.0,0.3417935239204972,1.2993902903924803,nan,0.0,0.5001134166975432,0.0,neutral,0.1942480183164893,0.0,0.0
2019-10-31,ADBE,0.32,winner,0.172110213126014,0.009053339467600452,0.05203149685527997,7,2,0.0684243554618744,0.0684243554618744,0.021895793747799812,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6,0.6,0.0,-0.7451215374042949,nan,0.0,0.2602607113223312,0.1875,neutral,0.0045461999719623,0.0,0.0
2019-10-31,NOC,0.114048,winner,-0.2306571377826971,0.04569950361965702,0.16892653377468858,5,1,-0.0336569745653487,-0.0336569745653487,-0.003838510635228888,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.2961801529383028,0.2961801529383028,0.0,-0.7179047071709795,nan,0.0,0.2481006748874482,0.146875,neutral,0.0045461999719623,0.0,0.0
