rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,portfolio_sleeve_role,policy_id
2019-04-30,HD,0.1289532396160652,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-04-30,V,0.112548301103992,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-04-30,NOW,0.0586814244366277,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-04-30,AVGO,0.0586814244366277,BROADCOM INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-04-30,DHR,0.0514606885786406,DANAHER CORP,Health Care,core_compounder,core_compounder,fast_reentry
2019-04-30,AMT,0.0508445593184928,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-04-30,CSX,0.0483550187966836,CSX CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-04-30,MELI,0.0480892387164959,MercadoLibre,Internet,core_compounder,core_compounder,fast_reentry
2019-04-30,DG,0.0479499555448943,DOLLAR GENERAL CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-04-30,CDNS,0.0475124269850116,CADENCE DESIGN SYSTEMS INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-04-30,VICI,0.0433654653083085,VICI PPTYS INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-04-30,FDS,0.0433654653083085,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-04-30,CPRT,0.0433654653083085,COPART INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-04-30,OGE,0.0433654653083085,OGE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-04-30,KEYS,0.0433654653083085,KEYSIGHT TECHNOLOGIES INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-04-30,EXR,0.0433654653083085,EXTRA SPACE STORAGE REIT INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-04-30,PAYC,0.0433654653083085,PAYCOM SOFTWARE INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-04-30,MKTX,0.0433654653083085,MARKETAXESS HOLDINGS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-05-31,CASH,0.2800000000000001,Cash,Cash,cash,cash,fast_reentry
2019-05-31,NOW,0.0848132865375226,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-05-31,V,0.0612351046728405,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-05-31,DHR,0.0516816694789976,DANAHER CORP,Health Care,core_compounder,core_compounder,fast_reentry
2019-05-31,FDS,0.0505043185840019,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-05-31,MA,0.0500443573273758,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-05-31,AMT,0.0475685211720853,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-05-31,HD,0.0460294319594258,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-05-31,UNH,0.0405080921067701,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2019-05-31,PEG,0.0365771468427212,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,core_compounder,core_compounder,fast_reentry
2019-05-31,ADBE,0.0336865421514359,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-05-31,PAYC,0.0321171427325562,PAYCOM SOFTWARE INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-05-31,PYPL,0.0314170864413249,PAYPAL HOLDINGS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-05-31,SHOP,0.0291829998012876,Shopify,Software,core_compounder,core_compounder,fast_reentry
2019-05-31,HEI,0.0259883500015281,HEICO CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-05-31,SUI,0.0258137326674545,SUN COMMUNITIES REIT INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-05-31,ELS,0.0243018256559882,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,core_compounder,core_compounder,fast_reentry
2019-05-31,KO,0.0242805908366145,COCA-COLA,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-05-31,AZO,0.0242498010300684,AUTOZONE INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-06-28,MA,0.1167880530659185,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-06-28,HD,0.1108037689755269,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-06-28,FDS,0.078375046089194,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-06-28,V,0.0736011213571077,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-06-28,NOW,0.0648639222870174,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,DHR,0.0550428942505959,DANAHER CORP,Health Care,core_compounder,core_compounder,fast_reentry
2019-06-28,AMT,0.0529619781460749,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-06-28,SHOP,0.0501538213005406,Shopify,Software,core_compounder,core_compounder,fast_reentry
2019-06-28,ORCL,0.0486597017820008,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,ADBE,0.0456652366525892,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,AVGO,0.0398597733441611,BROADCOM INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,TSCO,0.0398597733441611,TRACTOR SUPPLY,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-06-28,CMS,0.039851934507622,CMS ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-06-28,VEEV,0.0393837780585744,VEEVA SYSTEMS INC CLASS A,Health Care,core_compounder,core_compounder,fast_reentry
2019-06-28,WRB,0.0390954281031103,WR BERKLEY CORP,Financials,core_compounder,core_compounder,fast_reentry
2019-06-28,MKTX,0.0314082638974293,MARKETAXESS HOLDINGS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-06-28,PAYC,0.0312463159283451,PAYCOM SOFTWARE INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-06-28,MELI,0.0297567531383585,MercadoLibre,Internet,core_compounder,core_compounder,fast_reentry
2019-06-28,UNH,0.001627595023893,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2019-06-28,PEG,0.0016069029998764,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,core_compounder,core_compounder,fast_reentry
2019-06-28,PYPL,0.0015897728382627,PAYPAL HOLDINGS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-06-28,HEI,0.0015701915910203,HEICO CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-06-28,SUI,0.0015608875689087,SUN COMMUNITIES REIT INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-06-28,AZO,0.0015591038966484,,Unknown,core_compounder,core_compounder,fast_reentry
2019-06-28,KO,0.0015559000076215,COCA-COLA,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-06-28,ELS,0.0015520818454398,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,core_compounder,core_compounder,fast_reentry
2019-07-31,V,0.1200000000000001,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,MA,0.09253194811079,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,HD,0.0837787407429147,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-07-31,SHOP,0.0650354530991587,Shopify,Software,core_compounder,core_compounder,fast_reentry
2019-07-31,NOW,0.0605051802090915,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,AVGO,0.0581582888320944,BROADCOM INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,WRB,0.0581289155181391,WR BERKLEY CORP,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,MKTX,0.056901741312544,MARKETAXESS HOLDINGS INC,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,TSCO,0.0524767013998231,TRACTOR SUPPLY,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-07-31,ADBE,0.0493312803211676,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,HEI,0.0449563517887189,HEICO CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-07-31,DHR,0.0448546268894135,DANAHER CORP,Health Care,core_compounder,core_compounder,fast_reentry
2019-07-31,AMT,0.0434372386493145,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-07-31,ORCL,0.0429254396484091,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,NEE,0.0354803126912149,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-07-31,CBRE,0.0342492402986137,CBRE GROUP INC CLASS A,Real Estate,core_compounder,core_compounder,fast_reentry
2019-07-31,CTAS,0.0293928689676226,CINTAS CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-07-31,SBUX,0.0278556715209688,STARBUCKS CORP,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,V,0.1348228136865821,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-08-30,HD,0.078625497409959,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,MA,0.078625497409959,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-08-30,ORCL,0.0780406228723131,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-08-30,NOW,0.0688814301479449,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-08-30,AMT,0.0599948162147616,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-08-30,NEE,0.0536931143443087,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-08-30,SHOP,0.053014955040804,Shopify,Software,core_compounder,core_compounder,fast_reentry
2019-08-30,PG,0.0483217900452492,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-08-30,BKNG,0.0409536922156296,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,LRCX,0.0409536922156296,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-08-30,JKHY,0.0409536922156296,JACK HENRY AND ASSOCIATES INC,Financials,core_compounder,core_compounder,fast_reentry
2019-08-30,DUK,0.0406286509614474,DUKE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-08-30,ORLY,0.038717270094373,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,AEP,0.0381578041086287,AMERICAN ELECTRIC POWER INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-08-30,ELS,0.0368461628443484,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,core_compounder,core_compounder,fast_reentry
2019-08-30,ABT,0.0346956444105776,ABBOTT LABORATORIES,Health Care,core_compounder,core_compounder,fast_reentry
2019-08-30,DG,0.0340728537618538,DOLLAR GENERAL CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-09-30,MA,0.0909714195034889,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-09-30,ORCL,0.0814191063475994,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-09-30,BKNG,0.0799999999999999,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-09-30,NEE,0.0764047642390363,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-09-30,AEP,0.0760075231298252,AMERICAN ELECTRIC POWER INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-09-30,AMT,0.069349555570998,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-09-30,DUK,0.066897787612903,DUKE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-09-30,DG,0.0629685808063293,DOLLAR GENERAL CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-09-30,LRCX,0.0618471285030311,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-09-30,HD,0.0492241406195982,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-09-30,PG,0.0414031795240434,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-09-30,SBUX,0.0387145817717268,STARBUCKS CORP,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-09-30,MLM,0.0372493099893515,MARTIN MARIETTA MATERIALS INC,Materials,core_compounder,core_compounder,fast_reentry
2019-09-30,EL,0.035775820439288,ESTEE LAUDER INC CLASS A,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-09-30,TREX,0.0345681884102089,TREX INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-09-30,VICI,0.0328261864859447,VICI PPTYS INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-09-30,WU,0.03250086741708,WESTERN UNION,Financials,core_compounder,core_compounder,fast_reentry
2019-09-30,WRB,0.0318718596295465,WR BERKLEY CORP,Financials,core_compounder,core_compounder,fast_reentry
