months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,policy_id,avg_cash_weight,avg_turnover_monthly,research_only,production_activation_allowed
82,0.2198682819638227,1.7000907792841369,-0.13016055146805627,3.8887057750896568,0.01731535963993132,0.12221954157452009,fast_reentry,0.08500000000000002,0.5193722177136822,True,False
82,0.21127216672296645,1.6995273248121912,-0.12196844558286701,3.705258755420054,0.01667213774507482,0.11771840912472908,bargain_reentry,0.11463414634146345,0.5073260452874895,True,False
82,0.20982205781954377,1.7057775048923398,-0.11758239552725047,3.6750527113894775,0.016558544700631315,0.11648795686288342,crisis_ladder,0.12609756097560978,0.4958911881592506,True,False
