as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-07-02,AMAT,19.0,603.0399780273438,11457.759582519531,0.013813132007170012,356.9787273351492,4675.163763151697,13644.383482942056
2026-07-02,AMD,78.0,517.8200073242188,40389.96057128906,0.04869292754115585,510.1300048828125,599.8201904296875,8798.591554498671
2026-07-02,APP,111.0,527.0599975585938,58503.659729003906,0.07053026107932908,613.7000122070312,-9617.041625976562,-1215.6209559631347
2026-07-02,AVT,459.0,82.18000030517578,37720.62014007568,0.0454748506140854,75.08965327469076,3254.469286992622,259.7760404419172
2026-07-02,CIEN,78.0,422.4599914550781,32951.879333496094,0.0397257994322332,412.7186263718741,759.8264764899141,35006.62618620692
2026-07-02,FSLR,238.0,224.57000732421875,53447.66174316406,0.06443490124013843,303.0,-18666.338256835938,-50.941333370215034
2026-07-02,LITE,29.0,728.3200073242188,21121.280212402344,0.025463183236926163,738.5184538988468,-295.75495066421354,44160.9556481816
2026-07-02,LRCX,146.0,351.4100036621094,51305.86053466797,0.06185280981004689,253.462188230945,14300.381052949997,17324.824603411595
2026-07-02,MRVL,189.0,245.2899932861328,46359.8087310791,0.05588999779734703,164.9499969482422,15184.259307861328,6579.633330993653
2026-07-02,MU,71.0,975.5599975585938,69264.75982666016,0.08350352126346443,471.89448817101294,35760.25116651824,41926.28296550462
2026-07-02,ON,129.0,91.22000122070312,11767.380157470703,0.014186401304988177,103.02999877929688,-1523.4896850585938,-251.167066926956
2026-07-02,ONTO,12.0,307.5799865722656,3690.9598388671875,0.004449710706551955,270.17828914726766,448.8203690999753,1032.0815039545248
2026-07-02,RVMD,294.0,189.24000549316406,55636.561614990234,0.06707377340901698,108.64734364516262,23694.242583312425,10935.160462685191
2026-07-02,SNDK,44.0,1745.0,76780.0,0.09256366987561598,853.666674100097,39218.66633959573,26489.446127750456
2026-07-02,STM,615.0,68.3499984741211,42035.24906158447,0.0506764380994504,55.68721008300781,7787.614860534668,-1427.5855201387412
2026-07-02,TER,72.0,369.0899963378906,26574.479736328125,0.03203739736167912,272.78576339436444,6933.904771933885,38638.35604948487
2026-07-02,UMC,2123.0,24.540000915527344,52098.42194366455,0.06280829812234844,22.889999389648438,3502.953239440918,0.0
2026-07-02,WDC,159.0,539.0,85701.0,0.10331856045858512,316.6033348424147,35361.06976005606,60083.82826845118
