cluster_id,n,win_rate,loss_rate,avg_realized_return,top1_signal,top1_centroid_z,top2_signal,top2_centroid_z,top3_signal,top3_centroid_z
2,19,0.0,0.0,0.0,theme_phase_multiplier_max,-5.130366746254625,theme_phase_multiplier_primary,-5.046307877145523,h6_dynamic_leader_score,-0.5937164058758018
4,22,0.45454545454545453,0.2727272727272727,0.015237870089366239,theme_phase_multiplier_primary,-2.3921221576156344,theme_phase_multiplier_max,-2.2659730382711367,h6_dynamic_leader_score,-0.2684628222044618
5,156,0.5192307692307693,0.16025641025641027,0.03404315122088442,rs_acceleration_score,-0.6763169978549007,h6_dynamic_leader_score,-0.5187101815298268,theme_phase_multiplier_primary,0.16508369908528053
1,225,0.5688888888888889,0.13777777777777778,0.04705078729629005,h6_dynamic_leader_score,-0.48098463203152836,rs_acceleration_score,0.29184332242545935,theme_phase_multiplier_primary,0.25616537142641294
3,71,0.5915492957746479,0.11267605633802817,0.06317577820631919,h6_dynamic_leader_score,1.6309046462246442,rs_acceleration_score,-0.5022070577740316,theme_phase_multiplier_max,0.1912080910286942
7,82,0.6341463414634146,0.15853658536585366,0.0806954396126616,h6_dynamic_leader_score,1.9354886275345515,rs_acceleration_score,1.050281651993867,theme_phase_multiplier_max,0.3177784631387755
6,74,0.6351351351351351,0.12162162162162163,0.12721143180965544,rs_acceleration_score,1.435732971097522,h6_dynamic_leader_score,-0.45286211178682917,theme_phase_multiplier_primary,0.33738504854956514
0,63,0.6666666666666666,0.12698412698412698,0.11543180380254098,rs_acceleration_score,-1.9067899061213924,h6_dynamic_leader_score,-0.5502440752646411,theme_phase_multiplier_primary,0.11039580651254927
