cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.3641619187646201,1.731715029282325,-0.12808803982866446,8.791469075347797
50.0,0.3561004868014277,1.6921907718226272,-0.13363467125428918,8.434184616030365
75.0,0.34807910675094766,1.6530093435561055,-0.13915343866894736,8.09110141553894
