rebalance_date,ticker,Name,sector,industry_group,source_universe,score,r_1m,y_blend,mom_1m,mom_3m,mom_6m,mom_12m,mom_24m,mom_36m,relative_strength_composite,rs_sector_1m,rs_sector_3m,rs_sector_6m,rs_sector_12m,rs_industry_12m,rs_benchmark_3m,rs_benchmark_6m,rs_benchmark_12m,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_stale_leader_reason,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,portfolio_sleeve_promoted,portfolio_sleeve_promotion_signal,portfolio_candidate_gate_label,portfolio_candidate_minimum_pass,long_hold_compounder_score,capital_efficiency_score,sector_adjusted_quality_score,multi_year_winner_score,fundamental_reliability_score,risk_penalty,stage2_overext_penalty,overheat_penalty,price_above_ma200,price_above_ma50,near_52w_high_pct,rs_acceleration_score,h1_oversold_value_score,theme_phase_multiplier_primary,theme_phase_multiplier_max,theme_phase_primary,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_primary,theme_event_risk_sensitivity_max,theme_structural_growth_primary,theme_structural_growth_max,theme_target_hold_months_primary,theme_max_hold_months_primary,theme_short_cycle_flag_primary,theme_short_cycle_flag_max,market_style_regime_label,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,style_calendar_month,style_calendar_quarter,style_calendar_weekday,style_calendar_years_since_start,style_calendar_month_sin,style_calendar_month_cos,style_calendar_quarter_sin,style_calendar_quarter_cos,style_calendar_weekday_sin,style_calendar_weekday_cos,style_row_breakout_fit,style_row_turnaround_fit,style_row_compounder_fit,oneil_leadership_score,industry_group_strength_score,future_winner_scout_score,profitability_inflection_score,cashflow_inflection_under_loss_score,profit_turn_positive_4q,cashflow_turn_positive_4q,ni_loss_narrowing_4q,any_profit_sign_flip_pos,breakout_fresh_20d,post_breakout_hold_score,entry_quality_score,concentrated_entry_quality_gate_pass,concentrated_score,selection_confirmation_score,ml_technical_agreement_score,trend_template_full,breakout_setup_quality_score,volatility_contraction_score,explosion_entry_score,explosion_exit_score,explosion_net_score,h6_dynamic_leader_score,eps_revision_score,revision_score,eps_revision_proxy,actual_results_score,event_reaction_score,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,ocf_ttm,capex_ttm,gross_margins,operating_margins,roe_proxy,sales_growth_yoy,eps_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,revenue_growth_final,rev_growth_accel_4q,live_event_risk_score,atr14_pct,rsi14,dollar_vol_20d,market_cap_live,mktcap,current_price_live,px,regime_state,regime_state_score,period_forward_return,weekly_signal_date,weekly_signal_actual_close_date,weekly_close,weekly_ret_1w,weekly_ret_4w,weekly_ret_13w,weekly_ret_26w,weekly_ret_52w,weekly_rs_4w,weekly_rs_13w,weekly_near_52w_high_pct,weekly_drawdown_52w,weekly_range_position_52w,weekly_above_ma50,weekly_above_ma200,weekly_dollar_vol_20d,weekly_volume_ratio_20v60,market_cap_weekly,monthly_model_score,monthly_monster_score,monthly_dynamic_leader_score,monthly_breakout_score,monthly_industry_strength,monthly_future_winner_score,monthly_entry_quality,monthly_stale_penalty,monthly_risk_stack,weekly_leader_score,leader_rank,candidate_rebalance_date
2019-05-31,SHOP,Shopify,Software,Software - Application,adr_whitelist,2.832494020483177,0.1134242423125566,0.3147987878586423,0.1213084896695011,0.4353591874408187,0.902817237325495,0.8849424342707557,2.0352212967675,8.621980639944816,,,,0.0,,0.5746374189653896,0.453774204792951,0.8767599777185351,0.874645115244761,early_scout,,0.3013199927120754,0.625301731589237,0.469284387891159,0.5347452197184559,0.0,,0.2416666666666667,neutral,False,0.39063095238095236,adr_global_alpha_fallback,True,0.0133258085712069,0.0,0.0,6.0,0.1966666666666666,-0.4121321476288807,0.0,0.4368333295207111,1.0,1.0,-0.0266614827952331,-1.0857190787640687,0.0,0.95,0.95,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0311792975586634,-0.0163547700545373,0.020097027464587,1.06743341283602,2.36858353209005,0.7846929870945294,0.4945330068017661,0.0,0.0,0.0,0.0,0.0,0.85,0.97,0.0,,,0.1861666666666666,1.0,1.0,0.5883864269425344,-0.1322449530461129,0.0,0.0,0.0,0.0,0.0,,,0.0008813244192866,1.0056313670590544,,,,,,,,,,,,,,,,0.5259785323702689,0.0369999470406702,61.18059761145722,498288152.3077965,,8873489416.611073,,27.489999771118164,bear,-1,0.1134242423125566,2019-06-07,2019-06-07,30.5049991607666,0.10967622461809134,0.1785728023854718,0.60755688398976,1.0768654501085742,0.8736563419605097,0.18013483607714154,0.5548822008423335,0.0,0.0,1.0,1.0,1.0,498288152.3077965,0.0,9846700235.013565,2.832494020483177,0.5347452197184559,0.0,0.5883864269425344,2.36858353209005,0.7846929870945294,0.0,0.0,0.5259785323702689,3.377842402775354,1,2019-05-31
2019-05-31,HEI,HEICO CORP,Industrials,Aerospace & Defense,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,1.4576329735964344,0.0960679385976051,0.1333935005879111,0.1778553205514657,0.296821653431861,0.4960041778805111,0.6321688579020075,1.5788234223314332,2.586155249538201,,,,0.4099748762686238,,0.5846526637239863,0.3152366707839934,0.4699469182735512,0.6218715388760128,future_winner,,0.8035983335002633,0.625301731589237,0.469284387891159,0.5497275176134127,0.0,,0.2416666666666667,neutral,False,0.6957420634920636,future_relaxed,True,2.309198114469228,2.983286268399697,2.437367831823892,6.0,0.91939,0.8106217135182039,0.0,0.5912520817237144,1.0,1.0,0.0,-0.0178066016877154,0.0,1.0,1.0,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0442259539839198,0.052011981958737,0.8480886441371236,0.407011223293516,0.5721669070575344,1.79479211900366,0.705516354880404,0.0475466047532836,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,0.5285799725797029,-0.4662957924745874,0.0,0.0,0.0,1.0,0.0,,,0.8061819669824664,1.1165313400380863,623666000.0,506510000.0,422250000.0,114484000.0,411740000.0,25010000.0,,,0.0631247884059121,0.1461351436284681,0.0,0.254117276672082,0.5127933806563496,,,0.5259785323702689,0.0262047426319411,86.02303389623178,65979092.49603272,,9598411197.692871,,120.61942291259766,bear,-1,0.0960679385976051,2019-06-07,2019-06-07,126.92864227294922,0.05230682760705374,0.22381618737003173,0.4048089196903115,0.5789135472996698,0.6720137541617455,0.22537822106170147,0.352134236542885,0.0,0.0,1.0,1.0,1.0,65979092.49603272,0.0,10100473637.512207,1.4576329735964344,0.5497275176134127,1.0,0.5285799725797029,0.5721669070575344,1.79479211900366,0.0,0.0,0.8106217135182039,2.91992723133989,2,2019-05-31
2019-05-31,AMD,ADVANCED MICRO DEVICES INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware+committed_latest_recovery+previous_candidate_cache_recovery,1.4319132071736351,0.0768695333729618,0.2142956310769787,0.0223797237382241,0.1575168705306584,0.3021378071669556,0.9833574857224876,1.4649280691997069,4.9586957425386124,,,,0.1765124437899473,,1.0228241360239871,0.1759318878827908,0.2760805475599956,0.9730601666964928,unassigned,,-0.34483170938365,0.1930588221973975,0.0474296247431274,0.3415544402886605,0.0,,0.146875,neutral,False,0.5064087301587302,rejected,False,-0.5017298117479911,-0.2581320987837816,-0.6779000217704902,6.0,0.8626666666666667,-0.142288305906805,0.0,0.0210914191759415,1.0,1.0,-0.1622860994861817,-2.1630787394380984,0.0,0.8,0.8,,structural_growth,long_duration,0.15,0.15,1.0,1.0,36.0,84.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0066338930975879,-0.0454616977614278,-0.0600123140660414,-0.04545332340681,-0.4515110780227002,-0.0908872730331322,-0.0215742882805013,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6631411406993377,,,1.0,1.0,0.0,0.3685122346594286,-0.055641204277377,0.0,0.0,0.0,0.0,0.0,,,-1.1766948686830876,0.3782643197699461,1419000000.0,537000000.0,28000000.0,-54000000.0,34000000.0,49000000.0,,,,-0.7337211484331019,-0.9246264241181396,,,,,0.5259785323702689,0.0451347260938197,50.07401361583023,1977397608.0967903,,29657619834.899902,,27.40999984741211,bear,-1,0.0768695333729618,2019-06-07,2019-06-07,32.40999984741211,0.18241517795820306,0.15915596955118372,0.4725124720754543,0.6654676964128121,1.1252458916335808,0.16071800324285346,0.4198377889280278,-0.009474369245893177,-0.009474369245893177,0.9826134964645856,1.0,1.0,1977397608.0967903,0.0,35067619834.8999,1.4319132071736351,0.3415544402886605,0.0,0.3685122346594286,-0.4515110780227002,-0.0908872730331322,0.6631411406993377,0.0,0.5259785323702689,2.467093138252473,3,2019-05-31
2019-05-31,PAGS,PagSeguro Digital,Financial,Software - Infrastructure,adr_whitelist,-0.7717833474561244,0.1984447914720966,0.2944633878433857,0.2329611289061721,0.1447980399950839,0.3286307498186318,-0.0490049850572615,,,,,,0.0258949980076426,,-0.1729770820972992,0.1632130573472162,0.3025734902116719,-0.0593023040832563,early_scout,,-0.1375998756526763,0.1753641906837765,-0.0141117224291178,0.3586786949253596,0.0,,0.2302083333333333,neutral,False,0.455,early_relaxed,True,-1.4756396961633187,1.691965735240763,1.9665041980220788,0.0,0.7195,3.633806254072204,0.0,0.2559166421202992,1.0,1.0,-0.0718840051458475,1.6826581982539166,0.0,1.0,1.0,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.032506076178181,0.002716895328673,0.2579428453148548,0.2102106987157709,0.540842794863084,0.3171049629572265,-0.0062172738729922,-0.1184556856552302,0.0,0.0,0.0,0.0,0.95,0.99,0.2600522528443727,,,1.0,1.0,0.0,0.4220940736104512,-0.1555527177364699,0.0,0.0,0.0,0.0,0.0,,,-0.0465990830452347,1.1165313400380863,,,,478794000.0,,,,,0.5500907063607046,,,,,,,0.5259785323702689,0.0842092734966072,64.70578797387029,63819857.70817757,,8481940875.919044,,30.3447380065918,bear,-1,0.1984447914720966,2019-06-07,2019-06-07,33.898536682128906,0.11711416571680777,0.3002542917122031,0.3199260711711285,0.6746251724319883,0.15948118414732093,0.3018163254038728,0.26725138802370196,0.0,0.0,1.0,1.0,1.0,63819857.70817757,0.0,9475296305.261593,-0.7717833474561244,0.3586786949253596,0.0,0.4220940736104512,0.540842794863084,0.3171049629572265,0.2600522528443727,0.0,3.633806254072204,2.3702492381547047,4,2019-05-31
2019-05-31,SE,Sea Limited,Internet,Internet Content & Information,adr_whitelist,-0.9995453914446828,0.206751021460958,0.2345991560049524,0.1389668128203469,0.2258620516723748,1.1335334356214029,0.946611991948926,,,,,,0.7074946506312332,,0.7205305210215831,0.2442770690245072,1.107476176014443,0.9363146729229312,early_scout,,-0.7475284272619154,0.1803420679829923,-0.0070932432055766,0.4222612984500722,0.0,,0.4583333333333333,block_fragile_entry,False,0.5272420634920635,early_relaxed,True,-2.208864915966614,-3.082803503377107,-3.511343930105631,0.0,0.9085,2.429015407438853,0.0,0.3997715893572627,1.0,1.0,-0.097142840188647,-1.573968548479347,0.0,1.0,1.0,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.026977831930191,-0.0227184755481905,-0.7552356224260901,0.5930031239319464,1.182507809829866,0.0734616597194683,0.0344114595464999,-0.1325599057831062,0.0,0.0,0.0,0.0,0.7,0.74,0.0,,,1.0,1.0,1.0,0.4940952472787684,-0.5283518038434769,0.0,0.0,0.0,0.0,0.0,,,-1.2568891264062512,1.1165313400380863,365167000.0,87312000.0,-502356000.0,-561166000.0,-334230000.0,67361000.0,,,-1.1810763768308108,,,,,,,0.5259785323702689,0.0615833022571623,58.750240966844046,152676728.69794846,,6373032696.208585,,28.440000534057617,bear,-1,0.206751021460958,2019-06-07,2019-06-07,30.850000381469727,0.08473979613769966,0.20085635422900916,0.3016877379055187,1.5495867280065765,0.9281250238418579,0.2024183879206789,0.2490130547580922,-0.020634908524770568,-0.020634908524770568,0.968719940958472,1.0,1.0,152676728.69794846,0.0,6913082187.664194,-0.9995453914446828,0.4222612984500722,0.0,0.4940952472787684,1.182507809829866,0.0734616597194683,0.0,0.0,2.429015407438853,2.2386418107512918,5,2019-05-31
2019-05-31,CIEN,CIENA CORP,Information Technology,Communication Equipment,current_constituents_proxy+strategic_global_hardware+committed_latest_recovery+previous_candidate_cache_recovery,2.1203331075181238,0.1986301056684178,0.1435359172681021,-0.0893927651982683,-0.1828811974224564,0.1130933197224348,0.4522028014243122,0.4811360068124444,1.031395178888224,,,,-0.0125320436545733,,0.2629632961371494,-0.1644661800703241,0.0870360601154749,0.4419054823983175,unassigned,,0.5813595163963968,0.2291955280018253,0.063506723693388,0.2732967228428563,0.0,,0.1875,neutral,False,0.5250277777777778,rejected,False,0.7315519971997753,3.204385177594666,1.3186883036997274,2.0815759117808232,0.9085,0.3170023876057999,0.0,0.0,1.0,0.0,-0.2000916121200476,-3.0,0.0,1.05,1.05,,structural_growth,long_duration,0.15,0.15,1.0,1.0,36.0,84.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0022112976991959,0.0060617544542103,0.5961254148762802,0.0701439866259664,0.2260798996947483,-0.1313445399670399,-0.0208162097985422,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,,,1.0,0.0,0.0,0.0454052113893069,-0.1032712868581431,0.0,0.0,0.0,0.0,1.0,,,0.8921859322291185,-0.3305525313464811,2318581000.0,1245786000.0,214722000.0,1278721000.0,234882000.0,6214000.0,,,0.5985563172937667,0.0949759902374152,,,,,,0.5259785323702689,0.0249816123879686,41.51685486139694,92701923.7391472,,5391889261.215748,,34.939998626708984,bear,-1,0.1986301056684178,2019-06-07,2019-06-07,45.22999954223633,0.2945049032618283,0.28970629985239404,0.15944633397407082,0.4459718206319141,0.859786188725248,0.2912683335440638,0.1067716508266443,-0.005715588626885926,-0.005715588626885926,0.9877183697747707,1.0,1.0,92701923.7391472,0.0,6979827086.488583,2.1203331075181238,0.2732967228428563,0.0,0.0454052113893069,0.2260798996947483,-0.1313445399670399,0.5,0.0,0.5259785323702689,2.021454012570282,6,2019-05-31
2019-05-31,FICO,FAIR ISAAC CORP,Information Technology,Software - Application,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,1.320670893563448,0.0702602533753173,0.2087580706825902,0.092284978085134,0.1761665940967447,0.6657284109050006,0.6053601461505831,1.229673565871089,1.6534179817381438,,,,0.5401030475279923,,0.295055130845217,0.1945816114488771,0.6396711512980406,0.5950628271245884,future_winner,,0.420366240692051,0.4164590555813804,0.3056593956545048,0.5699057217217314,0.0,,0.2416666666666667,neutral,False,0.6910198412698412,future_relaxed,True,-0.0711544071417948,0.2229929823902337,0.3217901693661803,4.965678016903491,0.9085,0.7369518133801654,0.0,0.3343697152792764,1.0,1.0,-0.0108311178488138,-0.8115044764152799,0.0,1.0,1.0,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0422357860546434,-0.0274768347242409,0.1725387457239433,1.101968023251303,2.36858353209005,0.849860647533065,0.4220278764321079,-0.1095154370900426,0.0,0.0,0.0,0.0,0.85,0.97,0.0887132465121822,,,1.0,1.0,1.0,0.6159088022947607,-0.2232351903137335,0.0,0.0,0.0,1.0,0.0,,,0.5997281558589158,0.8215757529690689,279791000.0,200360000.0,206437000.0,50480000.0,223052000.0,1913000.0,,,0.1756210926220354,0.1049979265812286,0.0,,,,,0.5259785323702689,0.0243542522031465,58.86678525519346,58101554.26025391,,8597670222.65625,,295.8999938964844,bear,-1,0.0702602533753173,2019-06-07,2019-06-07,313.1499938964844,0.05829672306797895,0.08986186103386329,0.27504066007432315,0.7167369530705876,0.5740135647147151,0.09142389472553303,0.22236597692689664,0.0,0.0,1.0,1.0,1.0,58101554.26025391,0.0,9098886222.65625,1.320670893563448,0.5699057217217314,1.0,0.6159088022947607,2.36858353209005,0.849860647533065,0.0887132465121822,0.0,0.7369518133801654,1.9454503400978707,7,2019-05-31
2019-05-31,MELI,MercadoLibre,Internet,Internet Content & Information,adr_whitelist,0.9965326809625666,0.085290387170348,0.0545208209781388,0.1769851393569721,0.2632184948788256,0.719884292269932,0.8874517493215146,1.0410159619090709,3.245834035964496,,,,0.2938455072797624,,0.6613702783941717,0.281633512230958,0.6938270326629721,0.8771544302955199,unassigned,,0.3403870603934062,0.625301731589237,0.469284387891159,0.5403656423971513,0.0,,0.2416666666666667,neutral,False,0.6825198412698413,rejected,False,1.5920573702768852,-0.4818358622688359,-0.7664996721021071,6.0,0.9085,0.9336352749192098,0.0,0.4391152703544748,1.0,1.0,-0.0500516112811274,-1.251969820503786,0.0,0.95,0.95,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0289679998594674,0.0117410825501034,0.1023028113630166,0.395335415954631,1.182507809829866,1.3055254560556977,0.312588880820292,0.0,0.0,0.0,0.0,0.0,0.85,0.77,0.0,,,1.0,1.0,1.0,0.4991029962703417,-0.5135877320698796,0.0,0.0,0.0,0.0,0.0,,,-0.1649516383549391,1.1165313400380863,428019000.0,204783000.0,-69482000.0,-36585000.0,230907000.0,93136000.0,,,-0.1086575586575586,-0.0205044178324358,,,,,,0.5259785323702689,0.0354150581215861,55.36416843044435,377801776.8508911,,28137191571.83443,,570.52001953125,bear,-1,0.085290387170348,2019-06-07,2019-06-07,604.489990234375,0.05954211866401349,0.08362605968214765,0.344536122151768,0.744257832677796,1.093109472939847,0.08518809337381739,0.29186143900434147,0.0,0.0,1.0,1.0,1.0,377801776.8508911,0.0,29812539571.276676,0.9965326809625666,0.5403656423971513,0.0,0.4991029962703417,1.182507809829866,1.3055254560556977,0.0,0.0,0.9336352749192098,1.872989901953883,8,2019-05-31
2019-05-31,MSCI,MSCI INC,Financials,Capital Markets,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,1.884422469013808,0.096404679845093,0.1268605496186934,-0.0095673017529943,0.1597138237018556,0.4541267206466315,0.3762116555473331,1.253675211203647,1.879165334996632,,,,0.3988109644571435,,0.2333160696161999,0.1781288410539879,0.4280694610396716,0.3659143365213384,future_winner,,0.4105791214998677,0.5288970951967547,0.3267145771296739,0.4876937761165739,0.0,,0.0,neutral,False,0.6957420634920636,future_relaxed,True,2.005170289255513,-1.037506231631106,-1.121626249681066,4.804803707543459,0.91939,-0.1259541568695158,0.0,0.1269007486710025,1.0,1.0,-0.0393712676658709,0.0147804388987058,0.0,1.0,1.0,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0278623510098694,0.0390795125052469,0.1336784408815492,-0.1078456367906544,-0.5696140919766359,1.2617522001282897,0.3732228447988248,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.42,0.2119865062783092,,,1.0,1.0,1.0,0.5191970010020088,-0.3666946470577157,0.0,0.0,0.0,1.0,1.0,,,0.5469734261086148,0.1756689385032009,361688000.0,287931000.0,169818000.0,507885000.0,612762000.0,2999000.0,,,-3.050470287217557,0.0803783988840398,,,,,,0.5259785323702689,0.0880919597842088,50.10065291232662,123125528.9981842,,17319563676.145035,,204.5416412353516,bear,-1,0.096404679845093,2019-06-07,2019-06-07,223.40512084960938,0.0922231751946927,0.07424914303021746,0.32061266864984517,0.6142154724170843,0.46426227967050515,0.0758111767218872,0.26793798550241865,0.0,0.0,1.0,1.0,1.0,123125528.9981842,0.0,18916828831.345795,1.884422469013808,0.4876937761165739,1.0,0.5191970010020088,-0.5696140919766359,1.2617522001282897,0.2119865062783092,0.0,0.5259785323702689,1.7697445685714828,9,2019-05-31
2019-05-31,TGT,TARGET CORP,Consumer Staples,Food & Staples Retailing,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,1.897506706467161,0.0782882038361247,0.4313326152840865,0.0727470343234923,0.1128981821127506,0.1473009881926514,0.1327449050703733,0.5739150673327911,0.3015077901819796,,,,0.0928950685598083,,0.0,0.1313131994648829,0.1212437285856915,0.1224475860443785,future_winner,,0.126825373151197,0.2605123215829462,0.2260875498674707,0.3993060007355166,0.0,,0.0135416666666666,neutral,False,0.5290753968253968,future_relaxed,True,0.0179075195657717,0.2346652793068143,0.3362892578332097,0.7788469495334697,0.8707516666666667,-1.8089113536936643,0.0,0.0088200915509059,1.0,1.0,-0.0749082723418855,0.6398401136157101,0.0,1.0,1.0,,unknown,neutral,0.35,0.35,0.35,0.35,12.0,36.0,0.0,0.0,cash_defense,0.0442259539839198,0.1924009371084368,0.4203767721117547,0.5907781509154043,0.3539779855362605,0.0,0.0,0.235090263439307,5,2,4,0.999315537303217,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0199016792927639,0.0878554665689109,0.1211128476332118,0.2726934767970231,0.5180804303910693,0.7690927840872389,0.5969053533444711,0.0429178397586684,0.0,0.0,0.0,0.0,0.0,0.8,0.9838428087216612,,,1.0,1.0,0.0,0.2051033517402634,-0.2351310204778121,0.0,0.0,0.0,0.0,1.0,,,0.2892804896965286,0.6976738527234246,22766000000.0,5971000000.0,1117000000.0,1101000000.0,6849000000.0,2533000000.0,,,,0.1003383276945384,0.3836234937290643,,,,0.0,0.5259785323702689,0.2164271249287521,62.81879029199599,407121391.31088257,,35386046038.08823,,66.40071868896484,bear,-1,0.0782882038361247,2019-06-07,2019-06-07,71.68305969238281,0.07955246731833698,0.17406824775383423,0.15594858539461876,0.3037791400571779,0.15154271668052832,0.17563028144550397,0.10327390224719224,-0.001314942910899508,-0.001314942910899508,0.9957509247088313,1.0,1.0,407121391.31088257,0.0,38201093309.05841,1.897506706467161,0.3993060007355166,0.0,0.2051033517402634,0.5180804303910693,0.7690927840872389,0.9838428087216612,0.0,0.5259785323702689,1.5249294339163089,10,2019-05-31
