rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock
1,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.10107788126636322,4.540225346583519,3.6759184006280514,4.5205169493408865,0.6617355253745524,6.168117773735179,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,1.3553566574279903,0.5515343684727322,emerging_growth,1.1738561104413405,core_compounder,0.0029544730403151163,0.7559986163473053,0.7471351972263599,0.7313425262500082,,Industrial,1.0895038541698696,2.399688314965227,0.0,-0.10957423263180727,1.8467100139332806,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,1.8978063297384395,1.5041188150361837,0.06832869893317754,-0.08368820938280577,0.26313872955134576,1.0433922117340144,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm_fallback,0.925,5.0,0.0,0.8571428571428571,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.03542876825563759,0.8489441455084527,0.09775947672822005,119815060161.58301,311.92999267578125,0.3381625352041205,0.2768541401432887,1.0114235914207654,74.6503,0.5493031640912436,0.2768541401432887,,,,0.21580013629307948,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.011123810297324737,0.08538075252146034,0.01580602636635173,0.0,0.0,0.0,0.0,0.0,0.0,0.1284055890231216,0.2,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.05840168508255865,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
2,FIX,COMFORT SYSTEMS USA INC,Industrials,0.08000000000000002,3.353867001537753,2.052433680171312,3.3206252177283107,0.8751214594651036,5.771836736111924,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,1.489402261375744,0.03696789576522442,emerging_growth,1.1391457472260178,core_compounder,0.004949555541177153,0.7764116288167813,0.6990786436892682,0.7912602954403127,,Industrial,1.3213624813221525,2.8263571537129413,0.0,0.04664202145588426,2.1365131477243464,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,1.9099193834777335,1.3680047241888207,-0.04494078013587889,-0.711949338924867,0.13417958198794913,1.1832136752550335,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm_fallback,0.925,5.0,0.0,0.8571428571428571,full_ttm,False,9101641000.0,2195899000.0,1314589000.0,1022558000.0,0.14443428388353266,0.2412640753464128,0.14443428388353266,0.4175795724717757,0.14737777562548768,1.3117882849889584,0.04096651002350812,1.6427705129993755,0.625910091416293,68715836384.02734,1952.02001953125,0.4175795724717757,0.29515077675114076,0.6078113384044881,67.19994013447388,1.1056052411077837,0.29515077675114076,,,,0.30017271966700965,0.2608575995095228,0.6078113384044881,0.4677824854780246,0.7298848997394711,0.4714081007313051,0.5785164894676165,0.32871533153514343,0.014880965637750551,0.13245332486581843,0.015010411780998946,1.0,1.0,0.0,0.0,0.0,0.0,-0.06080826785821403,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.05475061355247446,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
3,DELL,DELL TECHNOLOGIES INC CLASS C,Information Technology,0.06919963345195221,4.727074611348466,1.6161387400551912,4.651811074157099,0.988413942670016,7.375982568922191,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,2.315728773416684,0.4327376596650875,emerging_growth,1.336513693837615,core_compounder,0.005329233124528672,0.5258531248282122,0.8258030032182011,0.8417907025917871,,Software,0.8102505211852541,2.4381688129609085,0.0,-2.6670724899959515,4.157730394319493,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,2.2482387904589425,0.6359001321666958,0.17338497746757262,0.14576932375353432,0.6106061853809155,1.3323610908734296,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm,0.9971950000000002,5.0,0.0,1.0,full_ttm,False,134002000000.0,25552000000.0,10640000000.0,8409000000.0,0.07940179997313473,0.19068372113849047,0.07940179997313473,-5.989316239316239,0.07317709919678365,1.1661169754509935,-0.005288405794834775,-0.9285567167633634,0.7270680078755211,265486434753.41797,409.07000732421875,-5.989316239316239,4.346179932176342,0.8292364585599303,30.4878,1.97715953307393,4.346179932176342,0.8292364585599303,3.4259567387687184,0.9875677398788651,0.08691372111676632,0.06714401424601846,0.4685897146801914,0.14621789525995244,0.20790193698941128,0.128306219910014,0.47197289084996563,-0.028910922121615723,0.03167393470709802,0.5047414197431976,0.03556490563734327,1.0,1.0,0.0,0.0,0.5,0.0,-0.34827058798206134,0.7,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.08835197812676561,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
4,ASML,ASML Holding,Information Technology,0.06919963345195221,6.947505693438864,5.367090926372739,6.940580183475974,0.8852076628221577,8.662306325648943,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,1.4097615697006936,0.4934335860710628,emerging_growth,0.8550270341160728,core_compounder,0.0032304366544992913,0.640664535742115,0.6309732257786171,0.44214724010336487,,Semiconductor,0.476500353882504,0.31509386685342466,0.0,0.5167393734530585,1.5802177141369382,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,1.2219477209969796,0.08970502208799515,0.07230924836075726,0.15596929462393283,0.19303229271466096,0.9512106648182997,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm_fallback,0.9221950000000001,5.0,0.0,1.0,full_ttm,False,32667300000.0,17258000000.0,11301400000.0,9609400000.0,0.34595451720833986,0.5282958799778371,0.34595451720833986,0.4899705285485565,0.19003452872053886,0.6460252419581305,0.026346914096736652,1.5289038536189001,0.8066859216695963,744383191442.8711,1892.6600341796875,0.4899705285485565,0.7552683896620278,0.6333627957574108,58.9453,2.417772764561116,0.7552683896620278,0.6333627957574108,0.6742566776788492,-0.7617050221063372,0.1554732453968879,0.18506078908028245,0.19543917476551087,0.2201547963289774,0.20237271614507768,0.22776565347901268,-0.1303273414942656,-0.39167705123847674,0.012909211425601473,0.0438850586304609,-0.0018315835387917089,1.0,1.0,0.0,0.0,0.9,0.0,-0.03477827975025316,0.9800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.046201035619708224,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
5,KLAC,KLA CORP,Information Technology,0.06919963345195221,7.552050343396091,4.928126637617472,7.557417224150306,0.957757317670016,9.567726503849249,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,1.0290431336752408,0.5561915302571951,emerging_growth,0.6981950582348493,early_scout,0.011973179989592094,0.49081035278267326,0.751565244279862,0.7874847842486383,True,Semiconductor,0.44718840134996657,0.0,0.0,0.04103522403305478,2.912863968944686,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,1.5104197507728139,0.5339264382235411,0.08133317030330642,-0.1192885064030561,0.33384979977859447,0.7718493490321091,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_no_ttm,0.2437375,2.0,0.0,0.5714285714285714,insufficient,False,,,,,,,,,,,0.1740679535881974,0.0,-0.1318361681513928,33495510688.851654,256.4200134277344,,0.0,,6.7449,0.21364903389293635,0.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1.8221859699580096,-0.11389325224465496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.060448813453114265,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
6,NOK,Nokia,Telecom Equipment,0.06919963345195221,5.130516910080615,3.4775630869971765,5.136268383755779,0.8730065961166188,6.96102581181085,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,0.9314661022126945,0.5171902751667882,emerging_growth,0.6615402623946575,future_winner,0.02534417193055775,0.5900035746723504,0.7391954298776039,0.8152279456692771,,General,0.4010216399947393,0.0,0.0,0.0,2.6734775999649285,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,1.0779075069626016,0.9020620683670979,0.057590951803337405,-0.13884591536145563,0.27689028834894336,0.6476515019336007,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_no_ttm,0.2437375,2.0,0.0,0.7142857142857143,adr_global_alpha_fallback,False,,,,,,,,,,,0.27328826261017886,0.0,0.12141996791017472,82733154304.0,14.819999694824219,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.55,0.0,-0.1914199783257715,0.51,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.07253711902024863,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
7,DDOG,DATADOG INC CLASS A,Information Technology,0.06919963345195221,4.8965022703758025,1.7112156939088141,4.863073983560646,0.7838136177775736,6.861221709491347,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,1.456317377502762,1.6790245868545033,emerging_growth,1.3521200588694426,future_winner,0.044381566499911505,0.4776931449733272,0.6862984134409746,0.8194431129407092,,Software,0.5730637306752085,0.5141336629501181,0.0,0.31840483931673985,2.090104925423215,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,1.781169984400733,2.1104991822024224,-0.0036453996249213375,-0.21927001029847906,0.08662584028378774,0.525296922452334,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm,0.9834999999999999,5.0,0.0,0.8571428571428571,full_ttm,False,3672031000.0,2933474000.0,-24626000.0,135673000.0,-0.006706370398289121,0.7988696173861277,-0.006706370398289121,0.03401841722953236,0.01951564525492764,0.5281968730778945,0.04806779934409065,0.4407561308806913,-0.19745834749230967,82970763264.0,233.08999633789062,0.03401841722953236,0.29544323223058133,-0.18149459751322716,603.1801,5.37497861343789,0.29544323223058133,-0.18149459751322716,,0.19716864865562433,0.26966283525822776,0.40503501477879644,,,,,0.40091169877280963,0.5216796245962205,0.0016351904533927176,0.04425692684441351,0.012787974441358032,1.0,1.0,0.15000000000000002,0.0,0.5,0.0,-0.07171061260166889,0.7,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06593650425394991,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
8,STM,STMicroelectronics,Semiconductors,0.06919963345195221,4.80358865578479,3.771715870134807,4.8401826162245145,0.257862199317614,6.318034340660766,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,0.6546792784845794,0.30609400276825616,emerging_growth,-0.49350664756820295,future_winner,0.011536533223005388,-0.5796143989513166,0.43592488171745764,0.40131528204844147,True,Semiconductor,-0.04030161025642598,-1.5393418890320012,0.0,0.02279091906217178,3.2851354742615433,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,0.6234008736412127,-1.881780922967097,0.11851386302501508,0.23075992964267503,0.33255898831325537,-0.3215071891911659,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm_fallback,0.8449749999999999,5.0,0.0,0.7142857142857143,full_ttm,False,11800000000.0,3999000000.0,175000000.0,167000000.0,0.014830508474576272,0.3388983050847458,0.014830508474576272,0.00916323731138546,0.006749383664066605,0.476902558299317,0.2519442118268655,-0.45993527392569206,-0.3409399130233411,70170296320.0,78.94999694824219,0.00916323731138546,-0.07530757777603636,-0.9165,223.8023,,-0.07530757777603636,-0.9165,-0.9276560562215792,-0.2967320261437908,-0.0988906792694898,0.029192072414059078,-0.6518990339501378,-0.31487504438520963,-0.6595726805328573,-0.3327761143983129,-0.2548338488447449,0.005576089809280038,0.0023799243947670422,0.16816232250449759,,1.0,1.0,0.0,0.0,0.6,0.0,-0.1641143812046295,0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.0663530324818534,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
9,RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,0.06480219928828666,3.01454553366789,1.1881751871081319,2.9636209866561147,0.7151641796354886,4.369635806198782,0.2652083935916935,0.4323472559239024,0.30244435048440416,True,12.0,-0.15338759826900852,-0.06525712460423153,-0.23822148470740587,0.6626083572606025,0.4948690681331992,defensive_value,1.0222223605778853,future_winner,0.10616955736371446,0.678655185892833,0.36014651380168966,0.35107110143187303,,Consumer,0.32461715033738714,0.6015783109582975,0.0,0.24132165105486272,0.3582288582551157,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,0.8786211639158266,1.2734442761417124,-0.023314447005026315,-0.3877245993035663,0.12256899195825989,0.6805941954819631,0.0,0.09250930187001942,0.0457598288904153,6.0,0.581,6.0,6.0,6.0,0.2,0.17662682842977145,6.0,6.0,0.17428571428571402,0.24129906920275304,matched_with_ttm,1.0,5.0,0.0,1.0,full_ttm,False,8114500000.0,5669200000.0,1179200000.0,941100000.0,0.14532010598311665,0.6986505638055333,0.14532010598311665,0.3312099669177166,0.12159700239033529,1.0484527424252212,0.11577628592488523,1.1123212856559364,0.47478977033105824,24542158848.0,412.3599853515625,0.3312099669177166,0.1462777228422094,0.2667923004442052,25.5562,1.23221793635487,0.1462777228422094,0.2667923004442052,0.26510031112541577,-0.06550076916848835,0.0801705985021004,0.1301190861164212,0.2173629838702058,,0.18819239747176741,,0.41251501378013833,0.24811467603228632,0.03834625983103734,0.33063513484109286,0.04527719044123758,1.0,1.0,0.0,0.0,1.0,0.8575013963573389,-0.27990211313188906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.23032068832792726,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.029937442620687968,balanced,balanced,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
10,CASH,Cash,Cash,0.053801881844669774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.45,0.3,1.0,1.061728395061729,0.17662682842977145,0.8851015666319575,0.7967881524170717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.23032068832792726,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,,,,growth_25_45_30,balanced,balanced,True,True,False,,,,,,,,,False
