rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2021-04-30,financials,"MSCI,BAC,SPGI",3,1.0,0.0,-0.02191553399216537,1.0,0.005,-0.026915533992165373,1.3458798216614776,-0.08144730974769654
2021-05-28,financials,"NDAQ,COF,BAC",3,1.0,0.0,-0.01794131491140883,0.7488424670871748,0.003744212335435874,-0.021685527246844704,1.3166937081178591,-0.10136660913982531
2021-06-30,software_ai_platforms,"SHOP,CRWD,GWRE",3,1.0,0.0,0.021398978820544246,1.0,0.005,0.016398978820544245,1.3382861403504278,-0.08662993919567541
2021-07-30,information_technology,"ORCL,MSFT,FTNT",3,1.0,0.0,0.061803482432583025,1.0,0.005,0.05680348243258303,1.4143054536135926,-0.034747338992329735
2021-08-31,information_technology,"MSFT,NOW,AAPL",3,1.0,0.0,-0.052892153047027705,0.6913739854007579,0.0034568699270037897,-0.05634902297403149,1.3346107231156221,-0.08913838336319602
2021-09-30,consumer_discretionary,"TSLA,AN,AZO",3,1.0,0.0,0.24240927540171556,1.0,0.005,0.23740927540171555,1.6514596878338617,0.0
2021-10-29,consumer_discretionary,"TSLA,HD,LOW",3,1.0,0.0,0.04676391449886784,0.5,0.0025,0.04426391449886784,1.7245597582544667,0.0
2021-11-30,ai_compute_semiconductors,"AMD,QCOM,NVDA",3,1.0,0.0,-0.04599227997178275,1.0,0.005,-0.050992279971782746,1.6366205242334848,-0.050992279971782795
2021-12-31,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,-0.06654833474029019,0.5697584436627318,0.002848792218313659,-0.06939712695860385,1.5230437619301969,-0.11685068920327624
2022-01-31,energy,"XOM,LNG,ENB",3,1.0,0.0,0.11645986613208495,1.0,0.005,0.11145986613208494,1.6928020157482435,-0.018414985247230398
2022-02-28,communication,"NXST,LYV,OMC",3,1.0,0.0,0.0001254739892199326,1.0,0.005,-0.0048745260107800675,1.6845504082913778,-0.02319974693343463
2022-03-31,utilities,"ATO,SRE,NI",3,1.0,0.0,-0.05874588609229103,1.0,0.005,-0.06374588609229104,1.5771672498477132,-0.0854667446003371
2022-04-29,consumer_staples,"KO,DLTR,PEP",3,1.0,0.0,-0.023778091178098017,1.0,0.005,-0.028778091178098018,1.5317793869284855,-0.11178526600963146
2022-05-31,energy,"VLO,DVN,XOM",3,1.0,0.0,-0.1669016704763696,1.0,0.005,-0.17190167047636962,1.2684639515142095,-0.2644708625243001
2022-06-30,health_care,"UTHR,VRTX,HALO",3,1.0,0.0,-0.020186797508451294,1.0,0.005,-0.025186797508451295,1.2365154068206512,-0.2829964859714663
2022-07-29,information_technology,"ENPH,FSLR,CDNS",3,1.0,0.0,0.11621759839327463,1.0,0.005,0.11121759839327462,1.374037680743527,-0.20325307710167417
2022-08-31,information_technology,"FSLR,ENPH,ANET",3,1.0,0.0,0.030220000059730776,0.12374730905997806,0.0006187365452998904,0.029601263514430886,1.4147109322099738,-0.17966836148264875
2022-09-30,information_technology,"FSLR,ENPH,ANET",3,1.0,0.0,0.11711091928862069,0.0001321021353270467,6.605106766352336e-07,0.11711025877794405,1.5803880955770702,-0.08359911101214701
2022-10-31,energy,"FANG,DVN,XOM",3,1.0,0.0,-0.06250344203630068,1.0,0.005,-0.06750344203630068,1.4737064593724238,-0.1454593253039529
2022-11-30,ai_compute_semiconductors,"MCHP,LSCC,AMAT",3,1.0,0.0,-0.09737865172967419,1.0,0.005,-0.1023786517296742,1.3228303790165632,-0.23294604742750036
2022-12-30,health_care,"GILD,ISRG,A",3,1.0,0.0,-0.03984105726659971,1.0,0.005,-0.044841057266599704,1.2635132662370836,-0.26734155764137546
2023-01-31,ai_compute_semiconductors,"LRCX,AVGO,AMAT",3,1.0,0.0,0.02018430606196626,1.0,0.005,0.01518430606196626,1.2826988383849822,-0.25621664761371865
2023-02-28,information_technology,"ADI,FTNT,ALGM",3,0.9999999999999999,1.1102230246251565e-16,0.06436761634141226,1.0,0.005,0.059367616341412265,1.358849610903797,-0.21206000290812044
2023-03-31,information_technology,"MSFT,AAPL,ANET",3,0.9999999999999999,1.1102230246251565e-16,-0.002666413847756177,0.9999999999999999,0.004999999999999999,-0.007666413847756176,1.3484321074297463,-0.2181006770130265
2023-04-28,health_care,"ISRG,SYK,WST",3,1.0,0.0,-0.03604099779469017,1.0,0.005,-0.04104099779469017,1.2930911082824326,-0.25019060540340465
2023-05-31,ai_compute_semiconductors,"AVGO,MRVL,AMAT",3,1.0,0.0,0.05738500149414649,1.0,0.005,0.052385001494146495,1.3608296879218753,-0.21091183914713696
2023-06-30,information_technology,"AAPL,NOW,PANW",3,1.0,0.0,0.005814839472658677,1.0,0.005,0.0008148394726586773,1.3619385456671598,-0.21026885896626646
2023-07-31,ai_compute_semiconductors,"MRVL,ON,AVGO",3,1.0,0.0,-0.1040520613981714,1.0,0.005,-0.1090520613981714,1.2134163397645286,-0.29639066784632495
2023-08-31,energy,"MTDR,EXE,FANG",3,1.0,0.0,-0.08501663099313642,1.0,0.005,-0.09001663099313642,1.1041886888669028,-0.35972720946212944
2023-09-29,energy,"FANG,PSX,XOM",3,1.0,0.0,-0.02276727096982472,0.8347739890176441,0.0041738699450882205,-0.02694114091491294,1.0744405858034867,-0.3769768889359948
2023-10-31,utilities,"NRG,PEG,OGE",3,1.0,0.0,0.0645344313051799,1.0,0.005,0.0595344313051799,1.1384067950505017,-0.33988556232881517
2023-11-30,information_technology,"MSFT,FICO,PANW",3,1.0,0.0,-0.0012654800044865442,1.0,0.005,-0.006265480004486544,1.1312741300391411,-0.3440214961387169
2023-12-29,ai_compute_semiconductors,"AVGO,QCOM,AMD",3,1.0,0.0,0.052462083019962844,1.0,0.005,0.047462083019962846,1.184966756717395,-0.3128873899291418
2024-01-31,ai_compute_semiconductors,"AMD,AVGO,LRCX",3,1.0,0.0,0.1989956732901233,0.6415243953345646,0.0032076219766728233,0.19578805131345048,1.4169690888863131,-0.17835895097046972
2024-02-29,ai_compute_semiconductors,"NVDA,AMAT,AVGO",3,1.0,0.0,0.05767703881645311,0.8812424378768978,0.0044062121893844895,0.053270826627068626,1.4924522035562915,-0.1345894530979348
2024-03-28,ai_compute_semiconductors,"NVDA,AMAT,AVGO",3,1.0,0.0,-0.02180892829192653,0.0467101299735696,0.00023355064986784802,-0.02204247894179438,1.4595548572877675,-0.15366524685403016
2024-04-30,ai_compute_semiconductors,"NVDA,NXPI,AMAT",3,1.0,0.0,0.20491507108796178,0.29238402078033265,0.0014619201039016633,0.2034531509840601,1.7565058920370538,0.0
2024-05-31,ai_compute_semiconductors,"NVDA,QCOM,TER",3,1.0,0.0,0.032403325330709956,0.5,0.0025,0.029903325330709957,1.8090312591719466,0.0
2024-06-28,information_technology,"AAPL,ANET,ORCL",3,1.0,0.0,0.0020572587132543516,1.0,0.005,-0.0029427412867456485,1.8037077481965678,-0.0029427412867456537
2024-07-31,health_care,"HALO,UTHR,VRTX",3,1.0,0.0,0.11397537879706317,1.0,0.005,0.10897537879706316,2.0002674832954863,0.0
2024-08-30,information_technology,"FTNT,AAPL,PANW",3,1.0,0.0,-0.02595477102070517,1.0,0.005,-0.030954771020705173,1.9383496613699123,-0.030954771020705207
2024-09-30,software_ai_platforms,"PLTR,GWRE,TTWO",3,1.0,0.0,0.1132386909083336,1.0,0.005,0.1082386909083336,2.1481540912392036,0.0
2024-10-31,information_technology,"CSCO,ORCL,PANW",3,1.0,0.0,0.07629396083961532,1.0,0.005,0.07129396083961531,2.3013045048974705,0.0
2024-11-29,software_ai_platforms,"PLTR,GWRE,TTWO",3,1.0,0.0,0.0015176890846282805,1.0,0.005,-0.0034823109153717196,2.2932906471004717,-0.003482310915371878
2024-12-31,information_technology,"CSCO,AAPL,NOW",3,1.0000000000000002,0.0,-0.025931342262506284,1.0,0.005,-0.030931342262506285,2.2223560891876026,-0.03430594062709025
2025-01-31,software_ai_platforms,"APP,PLTR,GWRE",3,1.0,0.0,-0.006283476865845111,1.0,0.005,-0.011283476865845112,2.1972801856675845,-0.04520232720550843
2025-02-28,information_technology,"VRSN,FTNT,CSCO",3,1.0,0.0,-0.017214337792431422,1.0,0.005,-0.022214337792431423,2.1484690613985484,-0.0664125252323926
2025-03-31,energy,"AM,EXE,XOM",3,1.0,0.0,-0.0836182462293068,1.0,0.005,-0.08861824622930681,1.9580755010994841,-0.14914540994794523
2025-04-30,software_ai_platforms,"PLTR,TTWO,GWRE",3,1.0,0.0,0.031889535694930714,1.0,0.005,0.026889535694930713,2.010727242179668,-0.12626632507754487
2025-05-30,nuclear_power,"CEG,CCJ",2,1.0,0.0,0.10763665654673665,1.0,0.005,0.10263665654673665,2.2171015635444298,-0.03658922197121073
2025-06-30,ai_compute_semiconductors,"NVDA,AVGO,AMD",3,1.0,0.0,0.14901734323418636,1.0,0.005,0.14401734323418636,2.536402640406459,0.0
2025-07-31,ai_compute_semiconductors,"NVDA,AMD,AVGO",3,1.0,0.0,-0.04383810915186334,0.4111503703368599,0.0020557518516842997,-0.04589386100354764,2.4199973301786137,-0.04589386100354753
2025-08-29,communication,"GOOGL,GOOG,EA",3,1.0,0.0,0.15691834456957396,1.0,0.005,0.15191834456957395,2.7876393184421375,0.0
2025-09-30,ai_compute_semiconductors,"LRCX,TER,NVDA",3,1.0,0.0,0.21657008019751603,1.0,0.005,0.21157008019751603,3.3774203926066892,0.0
2025-10-31,ai_compute_semiconductors,"AMD,LRCX,TER",3,1.0,0.0,-0.08771727329620317,0.5,0.0025,-0.09021727329620317,3.0727187340107216,-0.09021727329620322
2025-11-28,optical_networking_ai_infra,"LITE,COHR,CIEN",3,1.0,0.0,0.19110996646936262,1.0,0.005,0.18610996646936262,3.644582314567239,0.0
2025-12-31,space_launch,"RKLB,GE",2,1.0,0.0,0.056646772176682396,1.0,0.005,0.0516467721766824,3.8328132270468593,0.0
2026-01-30,memory_semiconductors,"MU,WDC,PSA",3,1.0,0.0,0.004836401230048399,1.0,0.005,-0.00016359876995160078,3.83218618351746,-0.00016359876995164502
2026-02-27,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,-0.022391098682744824,1.0,0.005,-0.027391098682744825,3.727218393594082,-0.027550216302644426
2026-03-31,energy,"LNG,PBR,PR",3,1.0,0.0,0.016259898563213464,1.0,0.005,0.011259898563213463,3.769186494628895,-0.01660053038039322
