portfolio_kind,variant_id,window,start,end,window_return,window_mdd,avg_cash_weight,position_count_avg
concentrated,concentrated_N3_cap45_sub80,latest_12m,2025-06-18,2026-06-18,3.500791225720379,-0.2790702170647814,0.01553937355833617,3.0
concentrated,concentrated_N3_cap45_sub80_risk,covid_2020,2020-02-01,2020-05-31,-0.005863719048728622,-0.3341147993388546,0.4785765548264533,3.0
concentrated,concentrated_N3_cap45_sub80_risk,inflation_2022,2021-11-01,2022-12-31,-0.34479077671572866,-0.436278167270006,0.4226372507474742,3.0
concentrated,concentrated_N3_cap45_sub80_risk,ai_semis_2024,2024-01-01,2024-12-31,0.4749003888654091,-0.14735399137093896,0.01331145106741625,3.0
concentrated,concentrated_N3_cap45_sub80_risk,latest_12m,2025-06-18,2026-06-18,2.6031046543531327,-0.27910031377409494,0.06523641716705506,3.0
concentrated,concentrated_N5_cap30_sub70,covid_2020,2020-02-01,2020-05-31,0.2561547494425329,-0.4865331787875655,0.02497609019478158,5.0
concentrated,concentrated_N5_cap30_sub70,inflation_2022,2021-11-01,2022-12-31,-0.3108169321200449,-0.4607922242596042,0.012861694000934036,5.0
concentrated,concentrated_N5_cap30_sub70,ai_semis_2024,2024-01-01,2024-12-31,0.41419912862146235,-0.21202804280296472,0.004979860136752712,5.0
concentrated,concentrated_N5_cap30_sub70,latest_12m,2025-06-18,2026-06-18,3.005595824103879,-0.20109469316768858,0.005530874820346462,5.0
concentrated,concentrated_N5_cap30_sub70_risk,covid_2020,2020-02-01,2020-05-31,0.09113828404515423,-0.314081565041182,0.39670832323841515,5.0
concentrated,concentrated_N5_cap30_sub70_risk,inflation_2022,2021-11-01,2022-12-31,-0.3077336654541608,-0.40075905761712993,0.42896858221520123,5.0
concentrated,concentrated_N5_cap30_sub70_risk,ai_semis_2024,2024-01-01,2024-12-31,0.4143634836647183,-0.21217628306745984,0.004337288550148934,5.0
concentrated,concentrated_N5_cap30_sub70_risk,latest_12m,2025-06-18,2026-06-18,2.195075703298904,-0.20103708749626092,0.05606911716627441,5.0
concentrated,concentrated_N5_cap30_sub80,covid_2020,2020-02-01,2020-05-31,0.2561547494425329,-0.4865331787875655,0.02497609019478158,5.0
concentrated,concentrated_N5_cap30_sub80,inflation_2022,2021-11-01,2022-12-31,-0.3154358206752108,-0.4642355289472784,0.011467345883774504,5.0
concentrated,concentrated_N5_cap30_sub80,ai_semis_2024,2024-01-01,2024-12-31,0.41398281992635044,-0.21217862165182522,0.00514643941904996,5.0
concentrated,concentrated_N5_cap30_sub80,latest_12m,2025-06-18,2026-06-18,3.0106796069037483,-0.20104243100658115,0.0057275011982722045,5.0
concentrated,concentrated_N5_cap30_sub80_risk,covid_2020,2020-02-01,2020-05-31,0.09113828404515423,-0.314081565041182,0.39670832323841515,5.0
concentrated,concentrated_N5_cap30_sub80_risk,inflation_2022,2021-11-01,2022-12-31,-0.30887687168756783,-0.40175442542897244,0.4285244322590424,5.0
concentrated,concentrated_N5_cap30_sub80_risk,ai_semis_2024,2024-01-01,2024-12-31,0.41461276589204354,-0.21195039426778428,0.004471846583174844,5.0
concentrated,concentrated_N5_cap30_sub80_risk,latest_12m,2025-06-18,2026-06-18,2.193718530035904,-0.20112361409946689,0.05602083218863942,5.0
concentrated,concentrated_N5_cap35_sub70,covid_2020,2020-02-01,2020-05-31,0.2515405251491756,-0.4958880933501094,0.016244359603185664,5.0
concentrated,concentrated_N5_cap35_sub70,inflation_2022,2021-11-01,2022-12-31,-0.30422441686188506,-0.4582528644334337,0.007921092482177648,5.0
concentrated,concentrated_N5_cap35_sub70,ai_semis_2024,2024-01-01,2024-12-31,0.41687100367761354,-0.21153219760134034,0.003741640391029233,5.0
concentrated,concentrated_N5_cap35_sub70,latest_12m,2025-06-18,2026-06-18,3.09477548227148,-0.19877405223191502,0.0026030031153536524,5.0
concentrated,concentrated_N5_cap35_sub70_risk,covid_2020,2020-02-01,2020-05-31,0.09150247909966036,-0.31917218273252534,0.391449496659985,5.0
concentrated,concentrated_N5_cap35_sub70_risk,inflation_2022,2021-11-01,2022-12-31,-0.29934282357935327,-0.39894678669081485,0.4252008838155888,5.0
concentrated,concentrated_N5_cap35_sub70_risk,ai_semis_2024,2024-01-01,2024-12-31,0.4163204443967099,-0.21176570113469073,0.0032635924624525915,5.0
concentrated,concentrated_N5_cap35_sub70_risk,latest_12m,2025-06-18,2026-06-18,2.261198257036983,-0.19891552592754036,0.052860404238080236,5.0
concentrated,concentrated_N5_cap35_sub80,covid_2020,2020-02-01,2020-05-31,0.2515405251491756,-0.4958880933501094,0.016244359603185664,5.0
concentrated,concentrated_N5_cap35_sub80,inflation_2022,2021-11-01,2022-12-31,-0.30707307656856886,-0.46063476080996,0.007089735761290227,5.0
concentrated,concentrated_N5_cap35_sub80,ai_semis_2024,2024-01-01,2024-12-31,0.4164729664553726,-0.21185705578678637,0.003429211532819011,5.0
concentrated,concentrated_N5_cap35_sub80,latest_12m,2025-06-18,2026-06-18,3.0910546853515646,-0.19883811899886927,0.0026833709036903066,5.0
concentrated,concentrated_N5_cap35_sub80_risk,covid_2020,2020-02-01,2020-05-31,0.09150247909966036,-0.31917218273252534,0.391449496659985,5.0
concentrated,concentrated_N5_cap35_sub80_risk,inflation_2022,2021-11-01,2022-12-31,-0.30038212379810747,-0.3998495438240838,0.42479292719658623,5.0
concentrated,concentrated_N5_cap35_sub80_risk,ai_semis_2024,2024-01-01,2024-12-31,0.4164081508299571,-0.21197643062884686,0.003673919577669098,5.0
concentrated,concentrated_N5_cap35_sub80_risk,latest_12m,2025-06-18,2026-06-18,2.2652097642884685,-0.19902467116126,0.05282560930764054,5.0
