portfolio_kind,variant_id,cost_bps,status,metric_mode,cagr,max_dd,sharpe,trade_count,total_fees_usd,avg_cash_weight,research_only,production_activation_allowed
concentrated,concentrated_N5_cap30_sub70_risk,25.0,completed,broker_ledger_next_close,0.29479738987995185,-0.518073979107595,0.8962533978430957,510,21001.122582340242,0.14921932224456308,True,False
concentrated,concentrated_N5_cap30_sub70_risk,50.0,completed,broker_ledger_next_close,0.2717293543900632,-0.5453925830763093,0.8467153854484845,510,39321.827439062596,0.14852910075874753,True,False
concentrated,concentrated_N5_cap30_sub70_risk,75.0,completed,broker_ledger_next_close,0.24921136415434741,-0.5710190698383042,0.7976634434549291,509,55308.95029121876,0.14778267564758182,True,False
concentrated,concentrated_N5_cap30_sub70_risk,100.0,completed,broker_ledger_next_close,0.22645287077722154,-0.5952676120700418,0.7473331986176364,509,69145.60170133591,0.1471648224907259,True,False
main,main_N18_cap12_sub40_theme60_risk,25.0,completed,broker_ledger_next_close,0.3468089437730806,-0.32557228635214663,1.206182351014029,1789,28494.027146803142,0.1482317704086392,True,False
main,main_N18_cap12_sub40_theme60_risk,50.0,completed,broker_ledger_next_close,0.3241049073444038,-0.32801755003069455,1.144596365034649,1787,53122.4185862875,0.14685442634542534,True,False
main,main_N18_cap12_sub40_theme60_risk,75.0,completed,broker_ledger_next_close,0.30140947762824566,-0.3299417120946403,1.0826787042727744,1787,74336.03579188227,0.14621458978576427,True,False
main,main_N18_cap12_sub40_theme60_risk,100.0,completed,broker_ledger_next_close,0.2787864865769152,-0.3316655636492727,1.0199852111536203,1782,92540.6723915577,0.14537975574675824,True,False
