ticker,source_etf,source_etf_theme,source_etf_label,etf_attention_score,ticker_in_scored_universe,ticker_participation_score,ticker_ret_5d,ticker_ret_21d,ticker_dollar_volume_20d,ticker_market_cap,ticker_name,combined_watch_score
KLAC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,True,0.876300067245672,0.047923987755711384,0.04151087931727937,1944903467.65625,246674398743.8097,KLA CORP,1.6891395566659453
NVDA,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,True,0.8421680225205567,-0.044336965952558205,0.0785914771056635,35002476263.324814,5210986044311.523,NVIDIA CORP,1.6720735343033877
MCHP,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,True,0.6540413187562615,0.000521337329517646,0.03595463206439775,1085482672.5953293,50646467389.25947,MICROCHIP TECHNOLOGY INC,1.5780101824212402
MPWR,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,True,0.5583876432271694,0.025670661385736926,-0.001482244538224431,1050189393.3227539,78107368178.71094,MONOLITHIC POWER SYSTEMS INC,1.5301833446566941
ONTO,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8230308342208035,True,-0.6082565063305603,-0.035029581626074835,-0.10283602274865133,336047407.39349365,13045250445.75,ONTO INNOVATION INC,1.5189025810555234
AMAT,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,True,0.535542777636052,-0.008984352037174403,0.07127141537602633,3236737908.171997,343117510176.3663,APPLIED MATERIAL INC,1.5187609118611354
AVGO,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,True,0.535129693212991,-0.025988352805852988,-0.013811467731698168,7799328960.192108,1940660108642.578,BROADCOM INC,1.5185543696496049
ASML,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,1.4204534294171407,0.08728797964175383,0.15422943826226,2495683072.249756,642219579602.0508,ASML Holding,1.5158621649238
LRCX,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,1.3176975859416586,0.07245716772395272,0.18096383426178875,2592684822.0763397,381861862482.8797,LAM RESEARCH CORP,1.464484243186059
RKLB,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,True,3.2392462397075166,0.08808205625915799,0.6047280964001973,3048583527.9888535,78571231223.22586,ROCKET LAB CORP,1.344610100709791
WDC,DRAM,memory_semiconductors,Roundhill Memory ETF,0.6568814237403793,True,1.3151454725956973,0.004688622499348094,0.201329640417653,3662957816.141815,166922661979.92545,WESTERN DIGITAL CORP,1.314454160038228
INTC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2509895230431094,False,,,,,,,1.2509895230431094
KLAC,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,0.876300067245672,0.047923987755711384,0.04151087931727937,1944903467.65625,246674398743.8097,KLA CORP,1.2437854838380655
NVDA,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,0.8421680225205567,-0.044336965952558205,0.0785914771056635,35002476263.324814,5210986044311.523,NVIDIA CORP,1.226719461475508
AMAT,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,0.535542777636052,-0.008984352037174403,0.07127141537602633,3236737908.171997,343117510176.3663,APPLIED MATERIAL INC,1.0734068390332556
AVGO,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,0.535129693212991,-0.025988352805852988,-0.013811467731698168,7799328960.192108,1940660108642.578,BROADCOM INC,1.0732002968217251
TSM,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,True,0.4682656973551278,0.0004203855758388997,0.05712639194679192,5391646291.42746,10490224534331.695,Taiwan Semiconductor Manufacturing,1.0397682988927937
INTC,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8056354502152296,False,,,,,,,0.8056354502152296
TSLA,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,True,1.4527671731436211,0.008928617891349688,0.13991760776550355,22527325282.493134,1598573586148.6836,TESLA INC,0.4819755928179179
PLTR,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,True,0.5517033301045565,0.021568768349635503,-0.03312850320524008,5581952894.855576,328119576744.751,PALANTIR TECHNOLOGIES INC CLASS A,0.0314436712983856
STLD,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,True,0.782181673341728,0.04661202848218626,0.06656296611599655,228370904.68536377,34615393647.38901,STEEL DYNAMICS INC,-0.03239713080147183
GD,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,True,0.3633629636481074,0.025082256049140605,0.07586841906952735,473116850.34698486,92727810781.8097,GENERAL DYNAMICS CORP,-0.09333153731991356
LMT,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,True,0.22276208257667057,0.03339078727673517,0.006512037505649326,712136359.8297119,122945736078.32228,LOCKHEED MARTIN CORP,-0.16363197785563197
RTX,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,True,0.21721985190634985,0.038365039622567876,-0.00865964823885701,998906664.5154572,238376426192.727,RTX CORP,-0.16640309319079233
EXEL,XBI,biotech_small,SPDR Biotech ETF,-0.3287430306913778,True,0.17183563297893165,0.00039897182001835674,0.08903371024420603,133430533.27207565,12605457795.98742,EXELIXIS INC,-0.24282521420191194
COIN,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,False,,,,,,,-0.24440799375389266
ROKU,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,False,,,,,,,-0.24440799375389266
HOOD,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,False,,,,,,,-0.24440799375389266
CRSP,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,False,,,,,,,-0.24440799375389266
PATH,ARKK,innovation_beta,ARK Innovation ETF,-0.24440799375389266,False,,,,,,,-0.24440799375389266
KTOS,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,False,,,,,,,-0.27501301914396725
CEG,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.7858325415807217,True,0.977770581704718,0.10056135437736491,0.006000978221776476,978200195.4936218,106215164471.84505,CONSTELLATION ENERGY CORP,-0.2969472507283627
CRSP,XBI,biotech_small,SPDR Biotech ETF,-0.3287430306913778,False,,,,,,,-0.3287430306913778
BEAM,XBI,biotech_small,SPDR Biotech ETF,-0.3287430306913778,False,,,,,,,-0.3287430306913778
EDIT,XBI,biotech_small,SPDR Biotech ETF,-0.3287430306913778,False,,,,,,,-0.3287430306913778
HWM,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,True,-0.11899700975853167,-0.014595806496873975,0.042667336589553795,646876934.6130371,102647569879.52544,HOWMET AEROSPACE INC,-0.3345115240232331
NOC,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.27501301914396725,True,-0.2505786597042939,0.02753891246593021,-0.054589316136386956,421920827.54486084,78910961023.40991,NORTHROP GRUMMAN CORP,-0.40030234899611417
MP,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,False,,,,,,,-0.4234879674723358
CLF,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,False,,,,,,,-0.4234879674723358
X,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,False,,,,,,,-0.4234879674723358
NUE,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,False,,,,,,,-0.4234879674723358
AA,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,False,,,,,,,-0.4234879674723358
FCX,XME,metals_mining,SPDR Metals & Mining ETF,-0.4234879674723358,True,-0.28281391765165587,-0.01618785383648913,0.008295415420100927,854897283.0852127,89114338444.2465,FREEPORT MCMORAN INC,-0.5648949262981637
LEU,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.7858325415807217,False,,,,,,,-0.7858325415807217
SMR,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.7858325415807217,False,,,,,,,-0.7858325415807217
OKLO,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.7858325415807217,False,,,,,,,-0.7858325415807217
UUUU,URA,nuclear_uranium,Global X Uranium ETF,-1.0266831403025805,False,,,,,,,-1.0266831403025805
LEU,URA,nuclear_uranium,Global X Uranium ETF,-1.0266831403025805,False,,,,,,,-1.0266831403025805
NXE,URA,nuclear_uranium,Global X Uranium ETF,-1.0266831403025805,False,,,,,,,-1.0266831403025805
DNN,URA,nuclear_uranium,Global X Uranium ETF,-1.0266831403025805,False,,,,,,,-1.0266831403025805
INSM,XBI,biotech_small,SPDR Biotech ETF,-0.3287430306913778,True,-1.585873083913477,-0.026571390343566037,-0.2613502293592338,453637205.2669525,23027779931.20681,INSMED INC,-1.1216795726481164
BWXT,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.7858325415807217,True,-0.6974188810124664,-0.007514297585469953,-0.09901259974837495,203974979.7151947,18589528764.092865,BWX TECHNOLOGIES INC,-1.134541982086955
CCJ,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.7858325415807217,True,-0.9938717593058667,-0.025672049868747604,-0.15421880265999444,353390484.46113586,45622079487.99999,Cameco,-1.282768421233655
CCJ,URA,nuclear_uranium,Global X Uranium ETF,-1.0266831403025805,True,-0.9938717593058667,-0.025672049868747604,-0.15421880265999444,353390484.46113586,45622079487.99999,Cameco,-1.5236190199555137
UEC,URA,nuclear_uranium,Global X Uranium ETF,-1.0266831403025805,True,-1.334667145257381,-0.04615378596138264,-0.12909694823576945,135266542.56052494,6382674819.065266,Uranium Energy,-1.6940167129312709
