rebalance_date,ticker,weight,period_forward_return,risk_clipped_return,weighted_forward_return,regime_state,alpha_sprint_score,rs_acceleration_score,breakout_setup_quality_score,explosion_entry_score,explosion_exit_score
2019-04-30,IPGP,0.016666666666666666,-0.2654271139717128,-0.07,-0.0011666666666666668,bull,0.9275494623971715,3.0,0.2832705465449954,0.0,0.0
2019-04-30,IR,0.016666666666666666,0.0076765803473033,0.0076765803473033,0.00012794300578838834,bull,0.6811299306956942,2.6619671783075773,0.359659288952654,0.0,0.0
2019-04-30,LITE,0.016666666666666666,-0.3475774551697328,-0.07,-0.0011666666666666668,bull,0.6770905785708529,1.9053499593984784,0.6057017339950003,0.0,0.0
2019-11-29,TSLA,0.016666666666666666,0.2887067585112397,0.2887067585112397,0.004811779308520662,bull,0.8967628400679528,3.0,0.4646907107840802,0.0,0.0
2019-11-29,ALGN,0.016666666666666666,0.0168511011720475,0.0168511011720475,0.0002808516862007917,bull,0.8664596469891562,3.0,0.4060148311501864,0.0,0.0
2019-11-29,CZR,0.016666666666666666,0.1271978928827852,0.1271978928827852,0.0021199648813797537,bull,0.7706611421224101,2.749479082851357,0.4908351248492056,0.0,0.0
2020-06-30,ETSY,0.016666666666666666,0.1058767598952161,0.1058767598952161,0.0017646126649202682,bull,1.0232113224078911,3.0,0.7550223873681733,0.0,0.0
2020-06-30,YETI,0.016666666666666666,0.1068807341857607,0.1068807341857607,0.0017813455697626784,bull,0.9766131094859875,3.0,0.6032420216715281,0.0,0.0
2020-06-30,XYZ,0.016666666666666666,0.2283950485143016,0.2283950485143016,0.0038065841419050264,bull,0.9078510867111064,2.976956818142829,0.6995968323220708,0.0,0.0
2020-07-31,YETI,0.016666666666666666,0.057171871238177,0.057171871238177,0.0009528645206362833,bull,0.9409509603671793,3.0,0.7436614360393982,0.0,0.0
2020-07-31,XYZ,0.016666666666666666,0.2652387878762321,0.2652387878762321,0.004420646464603869,bull,0.8528716660091973,3.0,0.5209973134866155,0.0,0.0
2020-07-31,TWLO,0.016666666666666666,-0.0277128341030321,-0.0277128341030321,-0.0004618805683838683,bull,0.8152711189539077,2.5594488566232347,0.7697516709077753,0.0,0.0
2020-12-31,EEFT,0.016666666666666666,-0.1202670676852218,-0.07,-0.0011666666666666668,bull,0.7960310975522286,3.0,0.6584976297773799,0.0,0.0
2020-12-31,JLL,0.016666666666666666,0.0117473930102487,0.0117473930102487,0.00019578988350414498,bull,0.781066860372953,3.0,0.5722813948427259,0.0,0.0
2020-12-31,H,0.016666666666666666,-0.0617597158147422,-0.0617597158147422,-0.00102932859691237,bull,0.7651164585032457,2.4783238021103067,0.5997629239280802,0.0,0.0
2021-03-31,INTC,0.016666666666666666,-0.1059950114541923,-0.07,-0.0011666666666666668,bull,0.8028700707751236,2.603472293713842,0.3652019382534929,0.0,0.0
2021-03-31,AWI,0.016666666666666666,0.1538716499594807,0.1538716499594807,0.002564527499324678,bull,0.7101506892892125,2.028686816242759,0.5915614549887975,0.0,0.0
2021-03-31,FCN,0.016666666666666666,-0.0080644423594105,-0.0080644423594105,-0.00013440737265684165,bull,0.6951028470290335,2.405049894466025,0.5123748359433538,0.0,0.0
2021-04-30,AWI,0.016666666666666666,0.0438483062406667,0.0438483062406667,0.0007308051040111116,bull,0.7079443920816535,1.7569657684307465,0.6221295634095784,0.0,0.0
2021-04-30,V,0.016666666666666666,-0.0192139636919429,-0.0192139636919429,-0.0003202327281990483,bull,0.5828264143156865,1.0290161152924877,0.6622495868753971,0.0,0.0
2021-04-30,CBOE,0.016666666666666666,0.0496471900139166,0.0496471900139166,0.00082745316689861,bull,0.5747133465429544,1.1410853437917532,0.7115466850141619,0.0,0.0
