rebalance_date,regime_state,active,gross_return,cost,turnover,net_return,n_positions,selected_tickers,equity,drawdown
2021-10-29,bull,True,0.002718948390695345,0.000125,0.025,0.002593948390695345,3,"PCTY,U,DDOG",1.022659116730017,0.0
2021-11-30,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0225312843404257,-0.00012500000000004174
2021-12-31,bull,True,-0.002512838245491952,0.000125,0.025,-0.0026378382454919523,3,"QCOM,KNSL,TER",1.0198340122113807,-0.0027625085157111373
2022-01-31,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0197065329598543,-0.0028871632021466587
2022-02-28,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-03-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-04-29,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-05-31,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-06-30,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-07-29,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-08-31,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-09-30,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-10-31,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-11-30,neutral,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2022-12-30,bear,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2023-01-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2023-02-28,neutral,False,0.0,0.0,0.0,0.0,0,,1.0197065329598543,-0.0028871632021466587
2023-03-31,bull,True,-0.0006401885687339334,0.000125,0.025,-0.0007651885687339334,3,"WST,MPWR,INTC",1.01892626517737,-0.003650142546602231
2023-04-28,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0187988993942227,-0.0037746862787840785
2023-05-31,bull,True,7.680585239582178e-05,0.000125,0.025,-4.819414760417822e-05,3,"GOOG,GOOGL,ENTG",1.0187497992496863,-0.0038226985086006193
2023-06-30,bull,True,0.0004677853230819134,0.00016666666666666666,0.03333333333333333,0.00030111865641524677,3,"ENTG,LAD,GTLS",1.0190565638204596,-0.0035227309380242433
2023-07-31,bull,True,-0.0013371439468212753,0.00016666666666666666,0.03333333333333333,-0.001503810613487942,3,"ENTG,MRVL,WMS",1.017524095744042,-0.005021244031339078
2023-08-31,bull,True,-0.0035000000000000005,0.00016666666666666666,0.03333333333333333,-0.003666666666666667,3,"MTDR,GTLS,WMS",1.013793174059647,-0.008669499469890818
2023-09-29,bear,False,0.0,0.000125,0.025,-0.000125,0,,1.0136664499128896,-0.008793415782457181
2023-10-31,bear,False,0.0,0.0,0.0,0.0,0,,1.0136664499128896,-0.008793415782457181
2023-11-30,neutral,False,0.0,0.0,0.0,0.0,0,,1.0136664499128896,-0.008793415782457181
2023-12-29,bull,True,0.0016654677490619664,0.000125,0.025,0.0015404677490619663,3,"FHN,SLM,GEN",1.0152279703872866,-0.007266494006812008
2024-01-31,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0151010668909881,-0.007390585695061236
2024-02-29,neutral,False,0.0,0.0,0.0,0.0,0,,1.0151010668909881,-0.007390585695061236
2024-03-28,strong_bull,True,-0.004163520031732711,0.00025,0.05,-0.004413520031732711,3,"CROX,SRPT,MTZ",1.0106208979980316,-0.011771487228782518
2024-04-30,neutral,False,0.0,0.00025,0.05,-0.00025,0,,1.010368242773532,-0.012018544356975247
2024-05-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.010368242773532,-0.012018544356975247
2024-06-28,neutral,False,0.0,0.0,0.0,0.0,0,,1.010368242773532,-0.012018544356975247
2024-07-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.010368242773532,-0.012018544356975247
2024-08-30,neutral,False,0.0,0.0,0.0,0.0,0,,1.010368242773532,-0.012018544356975247
2024-09-30,neutral,False,0.0,0.0,0.0,0.0,0,,1.010368242773532,-0.012018544356975247
2024-10-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.010368242773532,-0.012018544356975247
2024-11-29,bull,True,-0.0020700733935330165,0.000125,0.025,-0.0021950733935330166,3,"DUOL,GTLS,SAIA",1.0081504103261492,-0.014187236163561323
2024-12-31,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0080243915248583,-0.01431046275904091
2025-01-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.0080243915248583,-0.01431046275904091
2025-02-28,neutral,False,0.0,0.0,0.0,0.0,0,,1.0080243915248583,-0.01431046275904091
2025-03-31,bear,False,0.0,0.0,0.0,0.0,0,,1.0080243915248583,-0.01431046275904091
2025-04-30,bear,False,0.0,0.0,0.0,0.0,0,,1.0080243915248583,-0.01431046275904091
2025-05-30,neutral,False,0.0,0.0,0.0,0.0,0,,1.0080243915248583,-0.01431046275904091
2025-06-30,bull,True,0.003915371386314137,0.000125,0.025,0.0037903713863141368,3,"NVDA,CEG,AMAT",1.011845178335201,-0.01057433334129354
2025-07-31,bull,True,-0.0014408052976041049,0.00025,0.05,-0.0016908052976041049,3,"FSLR,AMD,DLTR",1.0101343451473166,-0.012247259500065555
2025-08-29,bull,True,0.0030929048978294675,0.00025,0.05,0.0028429048978294673,3,"MEDP,TER,HUM",1.0130060610246017,-0.009439172396253803
2025-09-30,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0128794352669737,-0.00956299249970427
2025-10-31,neutral,False,0.0,0.0,0.0,0.0,0,,1.0128794352669737,-0.00956299249970427
2025-11-28,bull,True,0.0030512227373321347,0.000125,0.025,0.0029262227373321346,3,"UTHR,ROIV,ONTO",1.015843346100628,-0.006664753208461716
2025-12-31,neutral,False,0.0,0.000125,0.025,-0.000125,0,,1.0157163656823653,-0.006788920114310648
2026-01-30,neutral,False,0.0,0.0,0.0,0.0,0,,1.0157163656823653,-0.006788920114310648
2026-02-27,neutral,False,0.0,0.0,0.0,0.0,0,,1.0157163656823653,-0.006788920114310648
2026-03-31,bear,False,0.0,0.0,0.0,0.0,0,,1.0157163656823653,-0.006788920114310648
