horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-04-22,2026-05-22,0.02498476957449558,0.350468607933053,-0.03418702628143189,1.8487615226160379,0.15991797707891384,367604.16487103474,376788.6702249624,0.26961597662810377,0.2669860803174951,main,portfolio
3M,completed,2026-02-23,2026-05-22,0.05028346590125454,0.2258411609866886,-0.07543158406319295,1.2010893957836788,0.1764173096421324,358749.5018800832,376788.6702249624,0.2572001248114325,0.2669860803174951,main,portfolio
6M,completed,2025-11-24,2026-05-22,0.2624292910535724,0.6088416240073478,-0.09478709906309868,2.422509998892114,0.20602065892645746,298463.1875188113,376788.6702249624,0.13302621846095827,0.2669860803174951,main,portfolio
YTD,completed,2026-01-02,2026-05-22,0.17074502749054443,0.5087361891011621,-0.09478709906309868,2.056074000672017,0.21006740339340121,321836.66073952685,376788.6702249624,0.168256662227143,0.2669860803174951,main,portfolio
1Y,completed,2025-05-22,2026-05-22,0.4082372090608051,0.4085674492269742,-0.10330014057971892,1.808379864318672,0.20141728333418,267560.51310152066,376788.6702249624,0.06694878037719192,0.2669860803174951,main,portfolio
2Y,completed,2024-05-22,2026-05-22,0.713085561405483,0.3090902511504161,-0.2027246374925432,1.4395932714697943,0.20243610933293393,219947.37374111667,376788.6702249624,0.0771878977263823,0.2669860803174951,main,portfolio
FULL,completed,2019-05-01,2026-05-22,2.7772584549338166,0.2071859224699768,-0.33011067224172974,0.9845979805735879,0.21535385287080344,99751.89008652688,376788.6702249624,0.056552701312055365,0.2669860803174951,main,portfolio
1M,completed,2026-04-22,2026-05-22,-0.0010799728930811492,-0.0130696162256565,-0.06439144468284308,0.03311759523792958,0.19330281481295683,730975.9961379576,730186.5618766355,5.461653067547126e-06,5.558712757570459e-06,concentrated,portfolio
3M,completed,2026-02-23,2026-05-22,0.0026852026985355604,0.01119235106501204,-0.06439144468284308,0.14767578575247223,0.1647862965732203,728231.1137249039,730186.5618766355,1.3603034064203328e-05,5.558712757570459e-06,concentrated,portfolio
6M,completed,2025-11-24,2026-05-22,0.41590172629663424,1.0332158443853352,-0.06439144468284308,3.0668236076905027,0.24215299084752137,515704.2669807862,730186.5618766355,0.00011006376221796543,5.558712757570459e-06,concentrated,portfolio
