ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
BE,SELL,733.0,25.63999938964844,18794.119552612305,46.98529888153076,18747.134253730776,26606.01801571965,0.0,2021-12-01,2021-11-30,target_exit,,next_close
BILL,SELL,15.0,252.0200042724609,3780.300064086914,9.450750160217286,3770.8493139266966,30376.867329646346,0.0,2021-12-01,2021-11-30,target_exit,,next_close
DXCM,SELL,67.0,137.08749389648438,9184.862091064451,22.96215522766113,9161.899935836793,39538.76726548314,0.0,2021-12-01,2021-11-30,target_exit,,next_close
FSLR,SELL,151.0,101.63999938964844,15347.639907836914,38.36909976959229,15309.270808067322,54848.03807355046,0.0,2021-12-01,2021-11-30,target_exit,,next_close
MDB,SELL,16.0,456.8900146484375,7310.240234375,18.2756005859375,7291.964633789063,62140.00270733952,0.0,2021-12-01,2021-11-30,target_exit,,next_close
MEDP,SELL,38.0,209.07000732421875,7944.660278320312,19.861650695800783,7924.798627624512,70064.80133496402,0.0,2021-12-01,2021-11-30,target_exit,,next_close
PCTY,SELL,34.0,249.16000366210935,8471.440124511719,21.178600311279297,8450.26152420044,78515.06285916446,0.0,2021-12-01,2021-11-30,target_exit,,next_close
SAIA,SELL,70.0,316.1499938964844,22130.499572753903,55.32624893188477,22075.173323822022,100590.23618298648,0.0,2021-12-01,2021-11-30,target_exit,,next_close
SNOW,SELL,19.0,311.0,5909.0,14.7725,5894.2275,106484.46368298648,0.0,2021-12-01,2021-11-30,target_exit,,next_close
U,SELL,40.0,151.67999267578125,6067.19970703125,15.167999267578123,6052.031707763672,112536.49539075016,19.0,2021-12-01,2021-11-30,target_rebalance,0.0115405364534112,next_close
DDOG,SELL,37.0,164.52999877929688,6087.609954833984,15.21902488708496,6072.3909299469,118608.88632069704,64.0,2021-12-01,2021-11-30,target_rebalance,0.043581816352166,next_close
ENPH,SELL,46.0,236.8600006103516,10895.560028076172,27.23890007019043,10868.321128005982,129477.20744870302,50.0,2021-12-01,2021-11-30,target_rebalance,0.04942035579821,next_close
NET,SELL,153.0,164.2100067138672,25124.13102722168,62.8103275680542,25061.320699653625,154538.52814835665,12.0,2021-12-01,2021-11-30,target_rebalance,0.0075554450773321,next_close
TSLA,BUY,1.0,365.0,365.0,0.9125,-365.9125,154172.61564835664,97.0,2021-12-01,2021-11-30,target_rebalance,0.1485535118141378,next_close
DDS,BUY,13.0,220.54074096679688,2867.0296325683594,7.167574081420899,-2874.19720664978,151298.41844170686,13.0,2021-12-01,2021-11-30,target_rebalance,0.012391948005926,next_close
LI,BUY,126.0,35.099998474121094,4422.599807739258,11.056499519348144,-4433.656307258606,146864.76213444825,126.0,2021-12-01,2021-11-30,target_rebalance,0.0186219518956221,next_close
BLDR,BUY,93.0,70.22000122070312,6530.460113525391,16.326150283813476,-6546.786263809204,140317.97587063906,93.0,2021-12-01,2021-11-30,target_rebalance,0.0275621532222022,next_close
