ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
BILL,69530.76342773438,0.3072027829354148,0.0,0.0,-69530.76342773438
NTLA,43311.09970092773,0.191358324059635,0.0,0.0,-43311.09970092773
DDOG,37552.3193359375,0.1659147179891001,0.0,0.0,-37552.3193359375
MRNA,26252.10076904297,0.1159877731320018,0.0,0.0,-26252.10076904297
DKS,17421.2158203125,0.0769709078152266,0.0,0.0,-17421.2158203125
