ticker,trade_count,win_rate,compound_realized_return,avg_realized_return,best_trade_return,worst_trade_return,avg_alpha_vs_benchmark,avg_holding_days,max_holding_days,dominant_exit_reason,churn_tag
CW,2,0.5,0.001320892517254313,0.0032701314522084954,0.0755893138789847,-0.0690490509745677,-0.0109695845216362,106.0,212.0,scheduled_rebalance,normal
DINO,1,0.0,-0.0008811398130290637,-0.0008811398130291,-0.0008811398130291,-0.0008811398130291,-0.1449445295700241,91.0,91.0,scheduled_rebalance,normal
DUK,1,0.0,-0.0025419625550440195,-0.002541962555044,-0.002541962555044,-0.002541962555044,-0.1235148934940137,91.0,91.0,scheduled_rebalance,normal
ACN,1,0.0,-0.0027216799835234617,-0.0027216799835235,-0.0027216799835235,-0.0027216799835235,0.0004869490645377,31.0,31.0,scheduled_rebalance,normal
ON,2,0.5,-0.0035618628138107677,0.0013814056053250492,0.0809212214581878,-0.0781584102475377,0.04379214807923795,62.0,124.0,scheduled_rebalance,normal
SYY,1,0.0,-0.006176880850481958,-0.006176880850482,-0.006176880850482,-0.006176880850482,0.0513194926580695,28.0,28.0,scheduled_rebalance,normal
FANG,5,0.6,-0.007130978771890173,0.003041524814224858,0.111631633851243,-0.130333028490669,0.019435898301950444,55.0,151.0,scheduled_rebalance,profitable_reentry_churn
JBL,2,0.5,-0.008150404780649767,-0.0030132083011699014,0.0431719365245883,-0.0491983531269281,0.0220413969138337,29.5,59.0,single_period_hold,normal
MSTR,1,0.0,-0.013368734854003805,-0.0133687348540038,-0.0133687348540038,-0.0133687348540038,-0.0198224191817154,0.0,0.0,single_period_hold,normal
AEE,3,0.3333333333333333,-0.013933925358424637,-0.004081676270291432,0.0445644191978111,-0.0284301347081905,-0.027676808879259173,30.333333333333332,91.0,single_period_hold,normal
GILD,1,0.0,-0.01575583397784286,-0.0157558339778429,-0.0157558339778429,-0.0157558339778429,-0.0752954358733182,91.0,91.0,scheduled_rebalance,normal
TRV,1,0.0,-0.017447710619709622,-0.0174477106197096,-0.0174477106197096,-0.0174477106197096,0.0444744445254247,0.0,0.0,single_period_hold,normal
GLPI,1,0.0,-0.019082887048021635,-0.0190828870480216,-0.0190828870480216,-0.0190828870480216,0.0422360445906728,0.0,0.0,single_period_hold,normal
FSLR,2,0.5,-0.01964186630443221,-0.0071966664698001545,0.0656066670603996,-0.0799999999999999,0.011016334940286095,0.0,0.0,single_period_hold,normal
AMP,1,0.0,-0.0204276621014724,-0.0204276621014724,-0.0204276621014724,-0.0204276621014724,-0.0037173562782629,120.0,120.0,scheduled_rebalance,normal
AN,1,0.0,-0.021408600410002254,-0.0214086004100023,-0.0214086004100023,-0.0214086004100023,-0.0761943846530154,31.0,31.0,scheduled_rebalance,normal
WSC,1,0.0,-0.022772989339765348,-0.0227729893397654,-0.0227729893397654,-0.0227729893397654,-0.0250102325218981,0.0,0.0,single_period_hold,normal
