rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,weighted_forward_return,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-06-28,BR,0.14,confirm,0.8658393178074898,0.03759382612134132,0.04162106397905019,2,0,-0.0038663176052954,-0.000541284464741356,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.870810852238372,0.870810852238372,0.0270745818547786,1.741621704476744,nan,0.0,0.3368388767946411,0.0135416666666666,neutral,0.1619170167324571,0.0,0.0
2019-06-28,MKTX,0.14,confirm,0.9059938420540522,0.13287286894209327,0.13287286894209327,2,0,0.0422804347431622,0.005919260864042708,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.4075973318641113,nan,0.8337267903988055,0.4891579666811265,0.1083333333333333,neutral,0.2887997534576037,0.0,0.0
2019-06-28,HEI,0.05,scout,1.086889868334998,0.0312217299286619,0.0312217299286619,1,0,0.0312217299286619,0.001561086496433095,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0695930050125884,0.5985730994557193,-0.2513327167127412,nan,0.0,0.5740119246938349,0.2416666666666667,neutral,0.5116167622696647,0.0,0.0
2019-07-31,CDNS,0.13084112149532712,confirm,0.5876167305525659,0.03672836839078997,0.10235354840303157,4,0,-0.0595318807721099,-0.00778921804494896,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6499925348603331,1.2762161114747252,1.0,-2.1968428883323288,nan,1.0,0.5368844252200948,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,ADBE,0.29906542056074764,winner,0.8991735834042254,0.010745052759246754,0.05203149685527997,4,0,-0.0392444943135696,-0.01173667119658156,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6809443341761484,1.2762161114747252,1.0,-0.3639610734498908,nan,1.0,0.5149540608829688,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.13084112149532712,confirm,0.8034132182464361,0.2293521804446792,0.2293521804446792,3,0,0.0813465268008466,0.010643470796372453,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.2773665420227682,nan,1.0,0.4869086774008256,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.13084112149532712,confirm,0.12580460182229802,0.07791195403235052,0.07791195403235052,3,1,0.0388573321236147,0.005084136913370149,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.3633354265200968,0.6486742449375629,0.0098871791491597,0.4201683630029188,nan,0.0,0.3052938042732388,0.0135416666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MKTX,0.13084112149532712,confirm,0.5452389150994302,0.3234947320868884,0.3234947320868884,3,0,0.1682641259851185,0.022015866951323917,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.3525975865166375,nan,0.8337267903988055,0.4806034072830434,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.13084112149532712,confirm,0.9891892536393881,0.10638274586987606,0.10638274586987606,2,0,0.0728854074345521,0.00953640844938065,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0,0.5499311056958223,-0.427086468248449,nan,0.0,0.561021369036777,0.2416666666666667,neutral,0.3540609572848927,0.0,0.0
2019-07-31,MU,0.04672897196261683,scout,1.057553636202208,0.0026664538262843873,0.0026664538262843873,1,0,0.0026664538262843,0.00012460064608805143,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.797470025135064,1.2411912798170903,0.5035626090695011,1.594940050270128,nan,0.0,0.3791139886593253,0.0,neutral,0.2846848712565041,0.0,0.0
2019-08-30,CDNS,0.11200000000000002,confirm,0.12815788987696092,-0.010965458966829766,0.10235354840303157,5,1,-0.0460041692807636,-0.0051524669594455235,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.3696879998805921,0.8560826576066393,1.0,-1.1447905653610249,nan,1.0,0.3612522082385284,0.146875,neutral,0.2296455592676155,0.0,0.0
2019-08-30,ADBE,0.256,winner,0.44662206032619295,-0.035729688639104085,0.05203149685527997,5,0,-0.0459806766023527,-0.011771053210202291,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4836702739607394,0.8560826576066393,1.0,0.2666759210193171,nan,1.0,0.3700194046484073,0.0135416666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SBAC,0.11200000000000002,confirm,0.6532552972089097,0.10415805648799448,0.2293521804446792,4,0,-0.1018374766386306,-0.01140579738352663,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,0.4455178021222202,-1.1737398730645436,nan,0.0,0.4966226820096959,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MKTX,0.11200000000000002,confirm,0.6630158383683414,0.060846410170913856,0.3234947320868884,4,0,-0.198450598667537,-0.022226467050764146,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.657915476328392,nan,0.8337267903988055,0.5303757689739401,0.2416666666666667,neutral,0.4487772404164801,0.0,0.0
2019-08-30,HEI,0.256,winner,0.9348505442556015,-0.07589084784916333,0.10638274586987606,3,0,-0.1647473213040119,-0.04217531425382705,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.138215709556483,0.3843484715912223,-0.98699253944576,nan,0.0,0.5387806519275904,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MU,0.11200000000000002,confirm,1.3056544578144027,-0.05983137010808626,0.0026664538262843873,2,0,-0.0623316195489258,-0.00698114138947969,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.3711409976389484,3.0,nan,0.0,0.3897210712965343,0.0,neutral,0.2296455592676155,0.0,0.0
2019-08-30,KLAC,0.04000000000000001,scout,1.1978310223489481,0.045631474834566754,0.045631474834566754,1,0,0.0456314748345667,0.0018252589933826684,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.4736016547217066,2.3415045991917807,nan,0.0,0.4592878018476927,0.1083333333333333,neutral,0.2415076153587534,0.0,0.0
2019-09-30,ADBE,0.256,winner,-0.1691005404122627,-0.05556875944540607,0.05203149685527997,6,1,-0.0205741798462121,-0.005266990040630297,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.2318217144791007,0.2318217144791007,0.0,-0.5878304877685439,nan,0.0,0.2318217144791007,0.1875,rotate_out_stale_core,0.1942480183164893,0.0,0.0
2019-09-30,SBAC,0.11200000000000002,confirm,-0.09641482820021002,0.09714367273225633,0.2293521804446792,5,1,-0.0063526989768556,-0.0007115022854078273,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.3187392074574998,0.3520038757784258,0.0161400686135869,-1.1698658540282945,nan,0.0,0.3187392074574998,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MKTX,0.11200000000000002,confirm,-0.30526160735997077,0.14840034671500324,0.3234947320868884,5,1,0.0825321514072743,0.009243600957614723,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.3071382637114818,0.3071382637114818,0.8337267903988055,-2.375644530276579,nan,0.8337267903988055,0.3071382637114818,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,HEI,0.256,winner,-0.16457912758364887,-0.10643627821239698,0.10638274586987606,4,1,-0.0330539204077138,-0.008461803624374733,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,0.2845440974074404,0.5194420868963431,0.045534469391595,-1.8183321542753732,nan,0.0,0.2845440974074404,0.1739583333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MU,0.11200000000000002,confirm,0.33022376866295217,0.051854623166544656,0.051854623166544656,3,1,0.118793575666815,0.013304880474683282,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.5931547077672014,0.92034838789794,0.1169123674162059,1.1863094155344027,nan,0.0,0.3004652800485752,0.0135416666666666,neutral,0.1942480183164893,0.0,0.0
2019-09-30,KLAC,0.11200000000000002,confirm,0.9580128572862607,0.11736072709524437,0.11736072709524437,2,0,0.0685989796472281,0.0076830857204895475,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.98,0.98,0.4750230341322876,0.5707533685144104,nan,0.0,0.4652370974194317,0.1083333333333333,neutral,0.282407232337447,0.0,0.0
2019-09-30,SYY,0.04000000000000001,scout,1.1326396766436397,0.0009424864715428249,0.0009424864715428249,1,0,0.0009424864715428,3.769945886171201e-05,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.101220565249755,nan,1.0,0.5231748315891607,0.0,neutral,0.1942480183164893,0.0,0.0
2019-10-31,ADBE,0.32,winner,0.17101604597939096,0.009053339467600452,0.05203149685527997,7,2,0.0684243554618744,0.021895793747799812,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6,0.6,0.0,-0.747897417218561,nan,0.0,0.2600372990991395,0.1875,neutral,0.0045461999719623,0.0,0.0
2019-10-31,MU,0.14,confirm,0.7163625168411414,-0.0004279460081716424,0.051854623166544656,4,0,-0.0497051284685357,-0.0069587179855949985,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6,0.9024778207605572,0.5301881140485111,-0.0884938314686492,nan,0.0,0.5088387912051837,0.1333333333333333,neutral,0.0141084963412069,0.0,0.0
2019-10-31,KLAC,0.14,confirm,0.800189932120046,0.042713512988560964,0.11736072709524437,3,0,-0.0668067279407078,-0.009352941911699093,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.77,0.9024778207605572,1.0,-0.5413325395318171,nan,1.0,0.4639028694149592,0.2416666666666667,neutral,0.213050929497737,0.0,0.0
2019-10-31,SYY,0.14,confirm,1.2504359711874724,0.006697776552589296,0.006697776552589296,2,0,0.0057498709055048,0.0008049819267706721,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.5275253713809938,nan,1.0,0.5007682332508064,0.0,neutral,0.0045461999719623,0.0,0.0
2019-10-31,AAPL,0.05,scout,1.343127357569388,0.0382526075422438,0.0382526075422438,1,0,0.0382526075422438,0.00191263037711219,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,0.9307222427803375,1.8996996844723075,nan,0.0,0.5353311403597047,0.1083333333333333,neutral,0.234962256213752,0.0,0.0
2019-10-31,VST,0.05,scout,1.1163095534742433,-0.02436324509615917,0.0,1,0,-0.0243632450961592,-0.0012181622548079602,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.99,0.99,0.0,1.6967353224519084,nan,0.0,0.4367242722286372,0.0135416666666666,neutral,0.0045461999719623,0.0,0.0
2019-10-31,J,0.05,scout,1.0503325531416263,-0.06556991046436911,0.0,1,0,-0.0655699104643691,-0.003278495523218455,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,0.99,1.79571295875158,0.0366984124548818,1.070481121282043,nan,0.0,0.4753237912405129,0.0,neutral,0.2515767244132474,0.0,0.0
2019-11-29,ADBE,0.32,winner,0.6472836161295187,0.07686307712883389,0.07686307712883389,8,0,0.0672013411075092,0.021504429154402944,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.1221901160180246,-0.0088365322643644,nan,0.0,0.3952769446558837,0.1360416666666666,neutral,0.0887855024560437,0.0,0.0
2019-11-29,MU,0.14,confirm,0.7551401658851964,0.15254395800044906,0.15254395800044906,5,0,0.1530373957512334,0.021425235405172677,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6,2.502753529633192,0.4022524547895519,-0.2920621605567496,nan,0.0,0.554413340677804,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,KLAC,0.14,confirm,0.05434030799211431,0.149751475759756,0.149751475759756,4,1,0.1026532805395505,0.014371459275537072,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.4,2.502753529633192,0.0,-1.9622794122455012,nan,0.0,0.399313565372499,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,SYY,0.14,confirm,0.5757639043354785,0.06948189644097447,0.06948189644097447,3,0,0.0623664036523332,0.008731296511326649,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.91,0.91,1.0,0.0470627868621275,nan,1.0,0.4285293225912224,0.0,neutral,0.0887855024560437,0.0,0.0
2019-11-29,AAPL,0.14,confirm,1.0610958337991567,0.1507914398056307,0.1507914398056307,2,0,0.1083925351555719,0.015174954921780068,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,1.0322491650771652,0.5676657371213816,nan,0.0,0.5681070340750355,0.1083333333333333,neutral,0.2832153640003961,0.0,0.0
2019-11-29,VST,0.05,scout,-0.13251599677702422,-0.14648037671837422,0.0,2,1,-0.1251665960803732,-0.006258329804018661,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.42,0.42,0.0,0.2359622097548488,nan,0.0,0.2647192260371607,0.040625,neutral,0.0887855024560437,0.0,0.0
2019-11-29,J,0.05,scout,-0.029674601731570438,-0.09134387776762964,0.0,2,1,-0.0275825528221902,-0.00137912764110951,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,0.3673811042529786,1.352208842122678,1.0,-1.234708327894257,nan,1.0,0.3673811042529786,0.1604166666666666,neutral,0.0887855024560437,0.0,0.0
2019-12-31,ADBE,0.23880597014925373,winner,0.7761794789703652,0.15325510312633805,0.15325510312633805,9,0,0.0709394050366951,0.01694075344159883,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.97,0.97,0.0604432567622261,0.7101049803134332,nan,0.0,0.4281630404842744,0.0,neutral,0.2348553780376331,0.0,0.0
2019-12-31,MU,0.23880597014925373,winner,1.0117311743185797,0.11892373831462133,0.15254395800044906,6,0,-0.0291704446085991,-0.006966076324441576,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.96,2.7477815430828567,0.4653351654960224,0.1985261840918675,nan,0.0,0.576916310022315,0.0,neutral,0.2797309999249183,0.0,0.0
2019-12-31,KLAC,0.1044776119402985,confirm,0.44629071414494476,0.06382905924099114,0.149751475759756,5,0,-0.0747312948322047,-0.0078077472212751175,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0266666666666668,2.7477815430828567,0.3749359157161818,-2.734642683158829,nan,0.0,0.5447081304447905,0.2416666666666667,neutral,0.269669283981727,0.0,0.0
2019-12-31,SYY,0.1044776119402985,confirm,0.6709056945575281,0.021074933233706128,0.06948189644097447,4,0,-0.0452620688282404,-0.004728872862651982,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.99,0.99,1.0,-0.2025641140908393,nan,1.0,0.4752581330668443,0.146875,neutral,0.2348553780376331,0.0,0.0
2019-12-31,AAPL,0.23880597014925373,winner,0.860419427916541,0.18210132489287578,0.18210132489287578,3,0,0.0272072627621677,0.006497256779025122,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,1.0869195603899044,-0.3246928978146646,nan,0.0,0.573937674176658,0.2416666666666667,neutral,0.4644362441673664,0.0,0.0
2019-12-31,VST,0.03731343283582089,scout,-0.638070591691545,-0.16681959913442423,0.0,3,2,-0.0238298240148825,-0.00088917253786875,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.1478763898215125,0.1478763898215125,0.0,-0.4779352922782989,nan,0.0,0.1478763898215125,0.30625,neutral,0.2348553780376331,0.0,0.0
2019-12-31,UNH,0.03731343283582089,scout,1.2713558172659747,-0.06411995224912603,0.0,1,0,-0.064119952249126,-0.002392535531683806,Health Care,Diagnostics & Research,unknown,neutral,0.35,0.35,1.0,1.0,1.0,3.0,nan,1.0,0.4201982022635509,0.0,neutral,0.2348553780376331,0.0,0.0
2020-01-31,ADBE,0.32894736842105265,monster,1.4672518533899634,0.15642043191223243,0.15642043191223243,10,0,0.0027446908991024,0.0009028588483889474,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.145075307509854,1.0,1.479638821608925,nan,1.0,0.5810524334184277,0.0,promote_monster_early,0.5233173424357056,0.0,0.0
2020-01-31,MU,0.2105263157894737,winner,0.6468278340052497,0.11409078081856872,0.15254395800044906,7,0,-0.0043192912354619,-0.000909324470623558,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.54,1.9956528331895296,0.0,-0.0030851335840167,nan,0.0,0.4783617644738906,0.1333333333333333,neutral,0.5233173424357056,0.0,0.0
2020-01-31,KLAC,0.09210526315789475,confirm,-0.35904707039307027,0.0040179116231340295,0.149751475759756,6,1,-0.0562225172346113,-0.005178389745293147,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.5356523277442236,1.9956528331895296,0.0,-2.388055737933961,nan,0.0,0.3009014863450171,0.1739583333333333,neutral,0.5233173424357056,0.0,0.0
2020-01-31,SYY,0.09210526315789475,confirm,0.011906506332807154,-0.13030726687194183,0.06948189644097447,5,1,-0.1482576794106836,-0.013655312577299806,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.6131934316587603,0.7219890527646002,1.0,-0.4481392587802116,nan,1.0,0.3557031042080281,0.1604166666666666,neutral,0.5233173424357056,0.0,0.0
2020-01-31,AAPL,0.2105263157894737,winner,0.6008535756730973,0.15430112244040783,0.18210132489287578,4,0,-0.023517613817908,-0.0049510765932437905,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,0.4606380625554523,-0.3302624821167002,nan,0.0,0.4972634693711017,0.2416666666666667,neutral,0.5233173424357056,0.0,0.0
2020-01-31,UNH,0.03289473684210527,scout,0.13196822147210752,-0.013538239064049051,0.0,2,1,0.0540472182376747,0.0017778690209761417,Health Care,Diagnostics & Research,unknown,neutral,0.35,0.35,0.57243863884605,0.57243863884605,1.0,1.1448772776921,nan,1.0,0.2692393682723962,0.0135416666666666,neutral,0.5233173424357056,0.0,0.0
2020-01-31,AMD,0.03289473684210527,scout,1.2715327855011462,0.03987065545869184,0.03987065545869184,1,0,0.0398706554586918,0.0013115347190359146,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.8765219908541841,1.9956528331895296,0.6468656254179708,1.006264611539133,nan,0.0,0.5136350849678529,0.1083333333333333,neutral,0.5233173424357056,0.0,0.0
2020-02-28,ADBE,0.3496503496503497,monster,0.744697726152814,0.046004961693520974,0.15642043191223243,11,0,-0.0954803868659867,-0.0333847506524429,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.7088341006338709,1.3089608176758578,1.0,0.7681960150137208,nan,1.0,0.4718843775041786,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-02-28,MU,0.2237762237762238,winner,0.4967962066527751,-0.07019480713992154,0.15254395800044906,8,0,-0.1654134394892739,-0.03701559485074661,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.4816475959371331,2.215512649047237,0.1959982233452821,0.9419244717635076,nan,0.0,0.431553876411555,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-02-28,KLAC,0.09790209790209792,confirm,-0.20705106792547895,-0.019766582526640986,0.149751475759756,7,2,-0.0236893125853941,-0.0023192333999686532,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.2676689034981503,2.215512649047237,0.0,-1.0767761515356733,nan,0.0,0.2676689034981503,0.1739583333333333,neutral,0.574271932049267,0.0,0.0
2020-02-28,AAPL,0.2237762237762238,winner,-0.2727206383511567,0.045201400346419396,0.18210132489287578,5,1,-0.0945158243139634,-0.021150394252075728,Information Technology,Other,unknown,neutral,0.35,0.35,0.3417667648335134,0.3417667648335134,0.0618231708254161,-1.3601851486476386,nan,0.0,0.3202016418023092,0.146875,rotate_out_stale_core,0.574271932049267,0.0,0.0
2020-02-28,AMD,0.03496503496503497,scout,0.24454332908685678,0.05105446558449267,0.05105446558449267,2,1,0.0107550011793222,0.000376048992283993,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6921471167681491,2.215512649047237,0.4970798548807372,-1.6375098455902828,nan,0.0,0.4553365756956098,0.2552083333333333,neutral,0.574271932049267,0.0,0.0
2020-02-28,XYZ,0.03496503496503497,scout,1.4248622880728452,-0.33949279455312853,0.0,1,0,-0.3394927945531285,-0.01187037743192757,Financials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.9260915962218632,2.952909183114406,nan,0.0,0.4845767595386421,0.0135416666666666,neutral,0.5765791867279033,0.0,0.0
2020-02-28,NOW,0.03496503496503497,scout,1.1042716275874211,-0.13252253731594,0.0,1,0,-0.13252253731594,-0.004633655150906993,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.53,1.3089608176758578,0.698705211044215,1.021727372305099,nan,0.0,0.5230073121263694,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-03-31,ADBE,0.4672897196261682,monster,0.29883012405341053,0.18310994359467747,0.18310994359467747,12,1,0.1310748867569218,0.06124994708267374,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4,1.1078733040882462,1.0,0.0710391361651685,nan,1.0,0.348547955484769,0.0270833333333333,neutral,0.1666666666666666,0.0,0.0
2020-03-31,MU,0.29906542056074764,winner,-0.2259773333317428,0.06302742974523401,0.15254395800044906,9,1,0.1432797298919834,0.04285001267797634,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.255458112568068,1.2813179221380395,0.0527247048046756,-0.3530762253931183,nan,0.0,0.255458112568068,0.30625,neutral,0.1666666666666666,0.0,0.0
2020-03-31,AMD,0.04672897196261683,scout,0.10390058917054884,0.21496946278552342,0.21496946278552342,3,2,0.1559529049808825,0.007287518924340304,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6957798857407373,1.2813179221380395,0.5449596840827753,-2.112459768784637,nan,0.0,0.3989193648212906,0.1604166666666666,neutral,0.3176888830512427,0.0,0.0
2020-03-31,NOW,0.04672897196261683,scout,0.5339787416984063,0.0815094243381893,0.0815094243381893,2,0,0.2467291322957181,0.01152939870540739,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.4212469479777281,1.1078733040882462,0.4113484432037659,0.3718983379931664,nan,0.0,0.4212469479777281,0.0135416666666666,neutral,0.1666666666666666,0.0,0.0
2020-03-31,AMZN,0.04672897196261683,scout,1.174754714826736,0.20891682859811467,0.20891682859811467,1,0,0.2089168285981146,0.009762468626080123,Consumer Discretionary,Internet Content & Information,unknown,neutral,0.35,0.85,0.6,1.981591546838765,0.975729361173444,1.03994652589145,nan,0.3222072299770606,0.5092403902490887,0.0135416666666666,neutral,0.2886228559855144,0.0,0.0
