rebalance_date,ticker,Name,sector,weight,target_weight,leader_selection_score,leader_tier,leader_state,warning_streak,exit_streak,market_leader_tape_score,sector_leadership_score,future_winner_confirmation_score,smart_money_confirmation_score,smart_money_confirmation_boost,smart_money_evidence_confidence,leader_chase_risk_score,chase_risk_weight_scale,effective_single_weight_cap,liquidity_capacity_score,liquidity_capacity_weight_cap,risk_mode,market_regime,gross_exposure_cap,risk_overlay_reason,benchmark_risk_score,selection_reason,residual_cash_reason,was_prev_holding,holding_months,portfolio_kind,variant_id,target_n,target_stock_names,weighting_mode,active_rebalance_interval_months,single_cap,subindustry_cap,theme_cap,rs_spy_1w,rs_qqq_1w,rs_smh_1w,rs_soxx_1w,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_smh_1m,rs_smh_3m,rs_smh_6m,rs_soxx_1m,rs_soxx_3m,rs_soxx_6m,rs_benchmark_1w,rs_benchmark_1m,rs_benchmark_3m,rs_benchmark_6m,rs_semis_1w,rs_semis_1m,rs_semis_3m,rs_semis_6m,rs_price_coverage_flag
2019-05-31,SHOP,Shopify,Software,0.4,0.4,1.805565190591074,DUAL_LEADER,HOLD,0.0,0.0,2.3821702920497567,1.9691385670396482,0.5935879780464999,0.1400084550546261,1.7310612486979344,1.0,0.1615612395594711,1.0,0.4,0.8342198685436207,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,0.02311342960306617,0.020186826291206272,0.008625159025566265,-0.0034438758929655755,0.1213084896695011,0.4353591874408187,0.902817237325495,0.1213084896695011,0.4353591874408187,0.902817237325495,0.27631930427781565,0.4847157604512631,0.868023999385811,0.1213084896695011,0.4353591874408187,0.902817237325495,0.021650127947136222,0.1213084896695011,0.4353591874408187,0.902817237325495,0.0025906415663003446,0.19881389697365837,0.4600374739460409,0.885420618355653,False
2019-05-31,HEI,HEICO CORP,Industrials,0.3666857349400738,0.3666857349400738,1.6582558385186825,DUAL_LEADER,HOLD,0.0,0.0,3.179624932321962,0.572275343741599,0.5935879780464999,0.0255346426416754,0.0,1.0,0.2153312613981296,1.0,0.4,-0.19241238169443348,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,0.1944567436128699,0.19153014030101,0.17996847303537,0.16789943811683816,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.33286579740257916,0.3461782507894873,0.46121126999391016,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.19299344195693996,0.1778549827942646,0.2968216777790429,0.4960045079335942,0.17393395557610408,0.2553603900984219,0.3214999642842651,0.47860788896375217,False
2019-05-31,PAYC,PAYCOM SOFTWARE INC,Industrials,0.22852444312907275,0.22852444312907275,1.4402738223758114,DUAL_LEADER,HOLD,0.0,0.0,1.2852421593577787,1.9691385670396482,0.5935879780464999,0.08295207459591734,0.6447983640886243,1.0,0.11163044063732934,1.0,0.4,0.3456591471301907,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,0.04514242157210413,0.04221581826024423,0.030654150994604223,0.018585116076072383,0.0528144744600596,0.1666665518671821,0.7458229210882001,0.0528144744600596,0.1666665518671821,0.7458229210882001,0.20782528906837416,0.21602312487762648,0.7110296831485161,0.0528144744600596,0.1666665518671821,0.7458229210882001,0.04367911991617418,0.0528144744600596,0.1666665518671821,0.7458229210882001,0.024619633535338303,0.13031988176421688,0.1913448383724043,0.7284263021183581,False
2019-05-31,CASH,Cash,Cash,0.004789821930853422,0.004789821930853422,0.0,CASH,CASH,,,,,,,,,,,,,,none,cash,0.0,risk_mode_none,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,HEI,HEICO CORP,Industrials,0.4,0.4,1.8883928582023934,DUAL_LEADER,HOLD,0.0,0.0,3.3298875968554893,1.415639507178276,0.6661537470216417,0.02231962590963838,0.0,1.0,0.1787486023967275,1.0,0.4,-0.029250356239611138,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,previous_holding_priority,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,0.04714668914893638,0.05126038328437699,0.015467222063366926,0.043745318046656934,0.22580637689922534,0.4112074542338642,0.7544162738178455,0.22232006952649308,0.4112074542338642,0.7544162738178455,0.15875061417172986,0.3581634327471688,0.4857922035106996,0.2767616380155691,0.4112074542338642,0.7544162738178455,0.049203536216656685,0.2240632232128592,0.4112074542338642,0.7544162738178455,0.02960627005501193,0.21775612609364947,0.3846854434905165,0.6201042386642726,False
2019-06-28,SHOP,Shopify,Software,0.3656699921098548,0.3656699921098548,1.4190874426705211,DUAL_LEADER,HOLD,0.0,0.0,1.20229414670951,2.034119185528412,0.6661537470216417,0.1400084550546261,1.7426660838586323,1.0,0.12618792626937628,1.0,0.4,0.8805715283976709,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,previous_holding_priority,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,-0.07828753425063284,-0.07417384011519224,-0.1099670013362023,-0.08168890535291229,0.011785926335986074,0.4526666555276968,1.2669939507947263,0.008299618963253819,0.4526666555276968,1.2669939507947263,-0.0552698363915094,0.3996226340410014,0.9983698804875805,0.06274118745232982,0.4526666555276968,1.2669939507947263,-0.07623068718291254,0.010042772649619947,0.4526666555276968,1.2669939507947263,-0.09582795334455729,0.0037356755304102096,0.4261446447843491,1.1326819156411534,False
2019-06-28,PAYC,PAYCOM SOFTWARE INC,Industrials,0.2266136121782384,0.2266136121782384,1.2681646959612998,DUAL_LEADER,HOLD,0.0,0.0,0.7581374574273284,2.034119185528412,0.6661537470216417,0.08295207459591734,0.6689153248742437,1.0,0.09349799532843843,1.0,0.4,0.308790490704693,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,previous_holding_priority,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,-0.0033018466836520766,0.0008118474517885277,-0.034981313769221534,-0.006703217785931526,0.03804978632470002,0.1987521700383092,0.862176473295684,0.03456347895196776,0.1987521700383092,0.862176473295684,-0.029005976402795453,0.1457081485516138,0.5935524029885382,0.08900504744104376,0.1987521700383092,0.862176473295684,-0.0012449996159317744,0.03630663263833389,0.1987521700383092,0.862176473295684,-0.02084226577757653,0.029999535519124154,0.1722301592949615,0.7278644381421111,False
2019-06-28,CASH,Cash,Cash,0.007716395711906854,0.007716395711906854,0.0,CASH,CASH,,,,,,,,,,,,,,none,cash,0.0,risk_mode_none,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,PAYC,PAYCOM SOFTWARE INC,Industrials,0.4,0.4,1.2979749631692625,DUAL_LEADER,HOLD,0.0,0.0,1.3335659049015494,1.1160876576621226,0.6760852137227022,0.08295207459591734,0.6744907594765952,1.0,0.09730448241350492,1.0,0.4,0.295112980585882,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,previous_holding_priority,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,0.03876186400453063,0.045052473356505085,0.05454962497460081,0.023596964666079856,0.046763005113024336,0.1950261408906557,0.6539566179135261,0.03853457383690895,0.1950261408906557,0.6539566179135261,-0.0008329866542464703,0.18780040905007886,0.44171933172127287,0.061882508437121064,0.1950261408906557,0.6539566179135261,0.04190716868051786,0.04264878947496664,0.1950261408906557,0.6539566179135261,0.03907329482034033,0.030524760891437297,0.19141327497036728,0.5478379748173995,False
2019-07-31,SHOP,Shopify,Software,0.35301202222219136,0.35301202222219136,1.221923481735022,DUAL_LEADER,HOLD,0.0,0.0,1.044013319170776,1.2303457879865793,0.6483374997837494,0.13958704002249908,1.780375246076189,1.0,0.13115425986389376,1.0,0.4,0.9167512587494283,1.0,none,risk_on,1.0,risk_mode_none,0.0,"DUAL_LEADER,previous_holding_priority,confirmed_by_evidence,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N3_cap40_sub80,3,3,market_leader_score_power,1,0.4,0.8,1.0,-0.0402816823168608,-0.03399107296488635,-0.024493921346790626,-0.05544658165531158,0.04395098653820062,0.296622578616083,0.9570276455758038,0.03572255526208523,0.296622578616083,0.9570276455758038,-0.003645005229070186,0.28939684677550614,0.7447903593835505,0.05907048986229735,0.296622578616083,0.9570276455758038,-0.037136377640873575,0.039836770900142926,0.296622578616083,0.9570276455758038,-0.0399702515010511,0.02771274231661358,0.29300971269579457,0.8509090024796772,False
