rebalance_date,equity,equity_value_usd,benchmark_equity,benchmark_value_usd,net_return,bench_return,drawdown_before_month,drawdown_after_month,equity_peak,drawdown_circuit_breaker_active,drawdown_circuit_breaker_event,drawdown_circuit_breaker_cash_target,dd_breaker_level,dd_trigger_equity,dd_breaker_multilevel_active,vol_target_active,vol_cash_floor_p6c,recent_returns_len,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,position_risk_trailing_stop
2021-02-26,1.9702006769838838,197020.0676983884,1.3749115000359131,137491.15000359132,-0.008281052763214844,0.03025511171709616,0.0,-0.008281052763214865,1.9866522490806804,False,,0.0,0,1.0,1,0,0.0,12,-0.01118461523423587,0.005139911284480687,4,True,-0.08,-0.15
2021-03-31,2.064699893623717,206469.98936237168,1.4340106644594406,143401.06644594404,0.04796425955172169,0.04298397709378654,-0.008281052763214865,0.0,2.064699893623717,False,,0.0,0,1.0,1,0,0.0,12,0.051319294544646156,0.0,0,True,-0.08,-0.15
2021-04-30,2.077764824050164,207776.48240501637,1.437218895041608,143721.8895041608,0.006327762435012724,0.0022372431821326977,0.0,0.0,2.077764824050164,False,,0.0,0,1.0,1,0,0.0,12,0.007494308517493093,0.0010907794236886797,3,True,-0.08,-0.15
2021-05-28,2.1869890977971953,218698.90977971954,1.4775440960690627,147754.40960690627,0.0525681600163592,0.02805780049690143,0.0,0.0,2.1869890977971953,False,,0.0,0,1.0,1,0,0.0,12,0.05504769931200518,0.0,1,True,-0.08,-0.15
2021-06-30,2.3176719887868367,231767.19887868367,1.500535275145106,150053.52751451058,0.05975470619458925,0.015560401301869975,0.0,0.0,2.3176719887868367,False,,0.0,0,1.0,1,0,0.0,12,0.058215984674742566,0.0043967149053281696,3,True,-0.08,-0.15
2021-07-30,2.4476018973401947,244760.18973401948,1.5473692851255079,154736.92851255077,0.056060525036318275,0.031211535480812236,0.0,0.0,2.4476018973401947,False,,0.0,0,1.0,1,0,0.0,12,0.05758638618545056,0.0013053310700204268,2,True,-0.08,-0.15
2021-08-31,2.3035843712707247,230358.43712707248,1.4902333662821126,149023.33662821125,-0.0588402575704707,-0.03692455278299067,0.0,-0.05884025757047078,2.4476018973401947,False,,0.0,0,1.0,1,0,0.0,12,-0.06385578951779539,0.007833022670003117,9,True,-0.08,-0.15
2021-09-30,2.481304074468382,248130.4074468382,1.5780082292140523,157800.82292140523,0.07714920513183642,0.058900078952683455,-0.05884025757047078,0.0,2.481304074468382,False,,0.0,0,1.0,1,0,0.0,12,0.07912662325035646,0.0,0,True,-0.08,-0.15
2021-10-29,2.4892062097307264,248920.62097307263,1.54358986636933,154358.986636933,0.003184670248058123,-0.0218112695533057,0.0,0.0,2.4892062097307264,False,,0.0,0,1.0,1,0,0.0,12,-0.011111039937851154,0.017305421581016188,5,True,-0.08,-0.15
2021-11-30,2.5338239005389966,253382.39005389967,1.6405618849893806,164056.18849893805,0.017924465491790983,0.06282239909240794,0.0,0.0,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,0.003903604778769612,0.017058639005850855,6,True,-0.08,-0.15
2021-12-31,2.4120881310910622,241208.8131091062,1.5550478327342132,155504.78327342132,-0.04804428966908025,-0.05212485614690532,0.0,-0.048044289669080274,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,-0.06852659491218825,0.023318579217061715,15,True,-0.08,-0.15
2022-01-31,2.369691597924667,236969.1597924667,1.4728651414460299,147286.514144603,-0.017576693247612817,-0.052848979663656315,-0.048044289669080274,-0.06477652317488015,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,-0.01582909643066073,0.0011448241315767486,1,True,-0.08,-0.15
2022-02-28,2.462756589304833,246275.6589304833,1.554815253118448,155481.5253118448,0.039273039353167456,0.05563992884777025,-0.06477652317488015,-0.02804745476552102,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,0.04156117927443131,0.0006985468692555577,4,True,-0.08,-0.15
2022-03-31,2.299485826555534,229948.58265555341,1.4212598290539826,142125.98290539827,-0.06629593986606125,-0.08589793790393885,-0.02804745476552102,-0.09248396225705112,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,-0.09834763029778595,0.03483527752705731,19,True,-0.08,-0.15
2022-04-29,2.293746343202739,229374.6343202739,1.4027389670044772,140273.89670044772,-0.002495985531423022,-0.013031299183227651,-0.09248396225705112,-0.09474910915679184,2.5338239005389966,True,triggered_level_1,0.5,1,2.299485826555534,1,0,0.0,12,-0.006221637821104502,0.007475655880821427,5,True,-0.08,-0.15
2022-05-31,2.152728617342577,215272.8617342577,1.3083732081963795,130837.32081963794,-0.0614792155540881,-0.06727250117647621,-0.09474910915679184,-0.15040322380547164,2.5338239005389966,True,,0.5,1,2.299485826555534,1,0,0.0,12,-0.10848489795304525,0.049780649747632744,18,True,-0.08,-0.15
2022-06-30,2.262473558080984,226247.3558080984,1.4086902689372822,140869.0268937282,0.050979459210181995,0.07667312362593548,-0.15040322380547164,-0.10709123960836062,2.5338239005389966,True,triggered_level_2,0.5,2,2.152728617342577,1,0,0.0,12,0.051236624298254395,0.003416851260614924,3,True,-0.08,-0.15
2022-07-29,2.2075482835147815,220754.82835147815,1.3567771305831933,135677.71305831932,-0.024276648171212216,-0.03685206002967012,-0.10709123960836062,-0.12876807143338162,2.5338239005389966,False,recovered,0.0,0,1.0,1,0,0.0,12,-0.03137466415900431,0.009928488725184072,7,True,-0.08,-0.15
2022-08-31,2.117845607104758,211784.5607104758,1.2581291706142494,125812.91706142495,-0.04063452522415594,-0.07270756393612066,-0.12876807143338162,-0.16417016721081187,2.5338239005389966,True,triggered_level_1,0.5,1,2.2075482835147815,1,0,0.0,12,-0.04449339837492777,0.0068669936323435266,14,True,-0.08,-0.15
2022-09-30,2.3439437540874994,234394.37540874994,1.318897435809736,131889.74358097362,0.1067585598422508,0.048300497766710304,-0.16417016721081187,-0.0749381779890488,2.5338239005389966,True,triggered_level_2,0.5,2,2.117845607104758,1,0,0.0,12,0.10912463147235853,1.6462441143338946e-05,1,True,-0.08,-0.15
2022-10-31,2.367878021825897,236787.8021825897,1.3943045356445363,139430.45356445364,0.01021111009880657,0.057174347138300385,-0.0749381779890488,-0.0654922698762924,2.5338239005389966,False,recovered,0.0,0,1.0,1,0,0.0,12,0.010700353496513371,0.0016122031518030593,2,True,-0.08,-0.15
2022-11-30,2.292288334122752,229228.83341227518,1.3079661938687908,130796.61938687907,-0.03192296520614567,-0.06192215514513433,-0.0654922698762924,-0.09532452762990563,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,-0.03031841469666351,0.0011852386253673394,8,True,-0.08,-0.15
2022-12-30,2.3808652650734663,238086.52650734663,1.4088886456683756,140888.86456683755,0.03864126935175132,0.07715983201451837,-0.09532452762990563,-0.060366719026129986,2.5338239005389966,True,triggered_level_1,0.5,1,2.292288334122752,1,0,0.0,12,0.04090623447732477,0.0,1,True,-0.08,-0.15
2023-01-31,2.3204137289457436,232041.37289457436,1.3514893646130113,135148.93646130114,-0.025390574180961557,-0.040740821662406224,-0.060366719026129986,-0.08422454754959739,2.5338239005389966,False,recovered,0.0,0,1.0,1,0,0.0,12,-0.030156488036882173,0.007390754455660207,2,True,-0.08,-0.15
2023-02-28,2.4110255053976584,241102.55053976583,1.410701398555954,141070.1398555954,0.03904983638115405,0.04381243056240969,-0.08422454754959739,-0.04846366596953187,2.5338239005389966,True,triggered_level_1,0.5,1,2.3204137289457436,1,0,0.0,12,0.04056076630084756,0.0013074896886504303,2,True,-0.08,-0.15
2023-03-31,2.4225984686996154,242259.84686996153,1.4255317693494265,142553.17693494266,0.004800016953801572,0.010512763940443648,-0.04846366596953187,-0.04389627543402733,2.5338239005389966,False,recovered,0.0,0,1.0,1,0,0.0,12,0.004035306223451988,0.003498743271870243,3,True,-0.08,-0.15
2023-04-28,2.5291229544947456,252912.29544947456,1.443710602552219,144371.0602552219,0.043971168632129715,0.012752317130812818,-0.04389627543402733,-0.001855277331329576,2.5338239005389966,False,,0.0,0,1.0,1,0,0.0,12,0.03943652881760554,0.007249862851144519,5,True,-0.08,-0.15
2023-05-31,2.7351104465840392,273511.0446584039,1.5239403091256714,152394.03091256713,0.0814462150696206,0.055571875992058706,-0.001855277331329576,0.0,2.7351104465840392,False,,0.0,0,1.0,1,0,0.0,12,0.08434480631367838,0.0,2,True,-0.08,-0.15
2023-06-30,2.767463432441701,276746.3432441701,1.5653736836164758,156537.3683616476,0.011828767609025789,0.027188318494295816,0.0,0.0,2.767463432441701,False,,0.0,0,1.0,1,0,0.0,12,0.014040190876442439,0.0,1,True,-0.08,-0.15
2023-07-31,2.813118442333811,281311.8442333811,1.5445236051208557,154452.36051208558,0.01649705985521528,-0.013319553480323099,0.0,0.0,2.813118442333811,False,,0.0,0,1.0,1,0,0.0,12,0.01916333744522477,0.0,1,True,-0.08,-0.15
2023-08-31,2.640405146862658,264040.5146862658,1.4667530859552693,146675.30859552693,-0.061395671391591744,-0.05035243158974001,0.0,-0.061395671391591786,2.813118442333811,False,,0.0,0,1.0,1,0,0.0,12,-0.07363957137823456,0.014298809649227875,7,True,-0.08,-0.15
2023-09-29,2.6222383951903008,262223.83951903007,1.4494703683308647,144947.0368330865,-0.006880289448739646,-0.011782976828133784,-0.061395671391591786,-0.06785354085025763,2.813118442333811,False,,0.0,0,1.0,1,0,0.0,12,-0.008509058767022999,0.0034811457710184927,2,True,-0.08,-0.15
2023-10-31,2.7563392182486783,275633.92182486784,1.5714959999726377,157149.59999726378,0.05113982897372896,0.08418635820909626,-0.06785354085025763,-0.020183730350872744,2.813118442333811,False,,0.0,0,1.0,1,0,0.0,12,0.054617628200112144,7.6582580714038e-05,1,True,-0.08,-0.15
2023-11-30,2.843753067417398,284375.3067417398,1.6221846750554942,162218.46750554943,0.03171374865255547,0.03225504556406067,-0.020183730350872744,0.0,2.843753067417398,False,,0.0,0,1.0,1,0,0.0,12,0.034284084063584165,0.00029354030451386737,2,True,-0.08,-0.15
2023-12-29,3.0347748150764797,303477.48150764796,1.6780585074545185,167805.85074545184,0.06717241023763046,0.034443570610795504,0.0,0.0,3.0347748150764797,False,,0.0,0,1.0,1,0,0.0,12,0.06992013660929666,5.624205033444296e-06,5,True,-0.08,-0.15
2024-01-31,3.22234786045659,322234.786045659,1.7570295478720674,175702.95478720675,0.06180789574510264,0.04706095768814511,0.0,0.0,3.22234786045659,False,,0.0,0,1.0,1,0,0.0,12,0.06389394586050175,0.0002837882431093036,2,True,-0.08,-0.15
2024-02-29,3.44110921059003,344110.921059003,1.79352060552787,179352.060552787,0.06788880642527602,0.020768607847259535,0.0,0.0,3.44110921059003,False,,0.0,0,1.0,1,0,0.0,12,0.07067160700139002,0.0,2,True,-0.08,-0.15
2024-03-28,3.296811772873786,329681.1772873786,1.7164341440557096,171643.41440557095,-0.041933408353378644,-0.042980527368667976,0.0,-0.04193340835337861,3.44110921059003,False,,0.0,0,1.0,1,0,0.0,12,-0.056866144653474913,0.016790575222081564,6,True,-0.08,-0.15
2024-04-30,3.574505367510336,357450.5367510336,1.8070752087231032,180707.52087231033,0.0842309521342459,0.05280777301086581,-0.04193340835337861,0.0,3.574505367510336,False,,0.0,0,1.0,1,0,0.0,12,0.08732894885370077,0.0,2,True,-0.08,-0.15
2024-05-31,3.706829436863437,370682.9436863437,1.8726387183495052,187263.87183495052,0.037018847574221234,0.03628156111594816,0.0,0.0,3.706829436863437,False,,0.0,0,1.0,1,0,0.0,12,0.03650746720650331,0.0030059176966511433,4,True,-0.08,-0.15
2024-06-28,3.5911396606461032,359113.96606461034,1.862921678814391,186292.1678814391,-0.031209900047417742,-0.005188955797986838,0.0,-0.031209900047417746,3.706829436863437,False,,0.0,0,1.0,1,0,0.0,12,-0.04442348340388028,0.015508332472524596,5,True,-0.08,-0.15
2024-07-31,3.635772635935869,363577.2635935869,1.8910535514565296,189105.35514565295,0.012428638122566268,0.01510094222535563,-0.031209900047417746,-0.019169158478382298,3.706829436863437,False,,0.0,0,1.0,1,0,0.0,12,0.012562474229823047,0.002132789501941448,2,True,-0.08,-0.15
2024-08-30,3.8310993891243097,383109.93891243095,1.9525571786724487,195255.71786724488,0.05372358855937174,0.032523471991868114,-0.019169158478382298,0.0,3.8310993891243097,False,,0.0,0,1.0,1,0,0.0,12,0.05276912039213633,0.004071890763870954,3,True,-0.08,-0.15
2024-09-30,4.0104884035406245,401048.84035406244,1.9594148570490428,195941.48570490428,0.04682442197285791,0.0035121523976351376,0.0,0.0,4.0104884035406245,False,,0.0,0,1.0,1,0,0.0,12,0.048433939381130775,0.0006367326578758797,2,True,-0.08,-0.15
2024-10-31,4.406058129303446,440605.8129303446,2.0682997404001044,206829.97404001045,0.09863380365683036,0.05557010194106948,0.0,0.0,4.406058129303446,False,,0.0,0,1.0,1,0,0.0,12,0.10142831812531615,0.0,0,True,-0.08,-0.15
2024-11-29,4.257419874817932,425741.9874817932,2.007213388377175,200721.3388377175,-0.03373497355764832,-0.02953457413823035,0.0,-0.033734973557648415,4.406058129303446,False,,0.0,0,1.0,1,0,0.0,12,-0.04908605119435934,0.018112951528216778,19,True,-0.08,-0.15
2024-12-31,4.357681489658863,435768.1489658863,2.0503158636399386,205031.58636399385,0.023549853617672176,0.021473788244114722,-0.033734973557648415,-0.010979573629054844,4.406058129303446,False,,0.0,0,1.0,1,0,0.0,12,0.02471220138406732,0.0019008388482384467,1,True,-0.08,-0.15
2025-01-31,4.462397147073828,446239.7147073828,2.0007729851935707,200077.29851935708,0.024030131083114636,-0.02416353466553889,-0.010979573629054844,0.0,4.462397147073828,False,,0.0,0,1.0,1,0,0.0,12,0.022416223512034227,0.004400357807634002,7,True,-0.08,-0.15
2025-02-28,4.275959725991335,427595.9725991335,1.9266724355532139,192667.2435553214,-0.04177965674900722,-0.037035960695554704,0.0,-0.0417796567490071,4.462397147073828,False,,0.0,0,1.0,1,0,0.0,12,-0.05686647900462994,0.01783682225562272,24,True,-0.08,-0.15
2025-03-31,4.242542896379431,424254.28963794315,1.916777541017809,191677.75410178088,-0.007815047791208212,-0.005135743031774775,-0.0417796567490071,-0.049268194526021464,4.462397147073828,False,,0.0,0,1.0,1,0,0.0,12,-0.006815874195332373,0.0017508268635341908,3,True,-0.08,-0.15
2025-04-30,4.4960878758172695,449608.78758172697,2.0302627123571595,203026.27123571595,0.059762502261134914,0.059206229680200506,-0.049268194526021464,0.0,4.4960878758172695,False,,0.0,0,1.0,1,0,0.0,12,0.061866404527947824,0.0009762313988504745,2,True,-0.08,-0.15
2025-05-30,4.664174087031325,466417.40870313253,2.119898212215218,211989.8212215218,0.03738499243267159,0.04414970501723414,0.0,0.0,4.664174087031325,False,,0.0,0,1.0,1,0,0.0,12,0.04018431937865087,8.874575160605636e-06,2,True,-0.08,-0.15
2025-06-30,4.771379383660271,477137.93836602714,2.133579366083735,213357.9366083735,0.02298484032296939,0.006453684327711651,0.0,0.0,4.771379383660271,False,,0.0,0,1.0,1,0,0.0,12,0.01955285056585376,0.005381178277786631,5,True,-0.08,-0.15
2025-07-31,4.800311549190499,480031.15491904994,2.1942997472406818,219429.9747240682,0.006063690015786036,0.028459396506257617,0.0,0.0,4.800311549190499,False,,0.0,0,1.0,1,0,0.0,12,0.004799873381546704,0.0029686461023949685,3,True,-0.08,-0.15
2025-08-29,5.056913124446095,505691.3124446095,2.295423996059827,229542.3996059827,0.0534551919445453,0.04608497492027164,0.0,0.0,5.056913124446095,False,,0.0,0,1.0,1,0,0.0,12,0.055981983344964834,0.0,0,True,-0.08,-0.15
2025-09-30,5.467145045109483,546714.5045109483,2.343571396811607,234357.1396811607,0.08112299154997292,0.020975384431994426,0.0,0.0,5.467145045109483,False,,0.0,0,1.0,1,0,0.0,12,0.08224803959743454,0.0006777604950133909,3,True,-0.08,-0.15
2025-10-31,5.2827094937462755,528270.9493746276,2.33011598198192,233011.598198192,-0.033735258501727504,-0.005741414512906551,0.0,-0.03373525850172753,5.467145045109483,False,,0.0,0,1.0,1,0,0.0,12,-0.07049891099814853,0.03961391096353386,8,True,-0.08,-0.15
2025-11-28,5.580110377610751,558011.0377610751,2.345794584315241,234579.45843152408,0.05629703549221114,0.006728678938970667,-0.03373525850172753,0.0,5.580110377610751,False,,0.0,0,1.0,1,0,0.0,12,0.057540064358870185,0.00250697113334096,2,True,-0.08,-0.15
2025-12-31,6.089428510580127,608942.8510580127,2.3861437273619654,238614.37273619656,0.09127384558788104,0.017200629294871872,0.0,0.0,6.089428510580127,False,,0.0,0,1.0,1,0,0.0,12,0.09098775430736467,0.002909980830377551,2,True,-0.08,-0.15
2026-01-30,6.229133444264307,622913.3444264308,2.3537125521166455,235371.25521166457,0.02294220770330883,-0.013591459254290061,0.0,0.0,6.229133444264307,False,,0.0,0,1.0,1,0,0.0,12,0.01043334146055915,0.015270321477450577,6,True,-0.08,-0.15
2026-02-27,6.1065464171945125,610654.6417194513,2.2489491163684745,224894.91163684745,-0.019679627698884934,-0.044509868315890766,0.0,-0.019679627698884976,6.229133444264307,False,,0.0,0,1.0,1,0,0.0,12,-0.028680331783769174,0.01175070408488424,12,True,-0.08,-0.15
