ticker,onset_date,offset_months,snapshot_date,price,mom_1m,mom_3m,mom_6m,mom_12m,rs_vs_spy_3m,rs_vs_spy_6m,price_vs_sma50,price_vs_sma200,sma50_vs_sma200,dist_63d_high,dist_52w_high,breakout_63d,volume_surge,vol_30d,vol_90d,max_dd_90d,forward_3m_return,forward_6m_return,forward_12m_return,entry_readiness_score
LRCX,2025-03-12,-6,2024-11-06,75.7595443725586,-0.05221579683766975,-0.036282619506349256,-0.15516017401907523,0.21327630868112912,-0.15350298435008125,-0.3051545468169262,-0.0112369299840952,-0.139557914429567,-0.129779305413791,-0.13477647114588442,-0.3168318466504141,0,1.1582304038792575,0.48492679861267685,0.540388621301361,-0.3518890579426226,0.09386699134084697,0.07777487410567319,1.1897938107473802,0.2727272727272728
LRCX,2025-03-12,-3,2025-01-08,76.24951171875,0.008964319494626283,-0.046086096419965195,-0.31241352431398217,0.0278368785573595,-0.07802077218620362,-0.36936541209087526,0.030257887707842768,-0.10083655235533784,-0.1272442964303283,-0.09828965865442174,-0.31241352431398217,0,0.9180848491981569,0.4169558031325446,0.4440635299253184,-0.18261378975397569,-0.1351183929520553,0.3002244507200993,1.88705121862973,0.2272727272727273
LRCX,2025-03-12,-1,2025-02-19,86.76054382324219,0.09165623748750495,0.17568112853365903,0.01242783636633149,-0.03092929866547678,0.13920519485327199,-0.1004498430826315,0.12515648817011904,0.04394097855526646,-0.07218152360916152,0.0,-0.21762939576495743,1,1.0570243144539486,0.39754972908657016,0.44044818987577466,-0.18261378975397569,-0.03554197468527187,0.13731118114351903,1.8195640157237003,0.8454545454545455
LRCX,2025-03-12,0,2025-03-12,76.03289794921875,-0.0825135218490064,0.006097998653459058,0.0525720767678175,-0.18880886869431945,0.0835219895601711,0.023178419602423617,-0.027888897641915267,-0.07466445373033848,-0.04811750012417104,-0.13703491551357538,-0.31436685745697246,0,1.1171807126820017,0.4929485803878523,0.4348402703050482,-0.17342830831018063,0.18749192236155232,0.512829597751667,1.7908971336324369,0.590909090909091
LRCX,2025-03-12,1,2025-04-02,73.24334716796875,-0.03188565217755224,0.025677975762544714,-0.0904088926282598,-0.2402152752616903,0.06308189401462139,-0.0805858143716256,-0.06443260556360175,-0.09206987108738285,-0.029540646337328114,-0.16869601209874518,-0.33952186956382646,0,0.8812112057294901,0.4453093059174567,0.42325831618887133,-0.18187872592557952,0.34258426324916513,1.0011756063862323,2.0125602177965516,0.3363636363636364
LRCX,2025-03-12,3,2025-05-14,84.3519515991211,0.25213667276341045,0.04482585682885554,0.0931990494780246,-0.06154010692463707,0.06803313335591055,0.10464833268264406,0.16880473580763278,0.10908848770019564,-0.05109172326049294,-0.042614565514159874,-0.23934908158874124,0,0.9490672725099406,0.8571277739330314,0.6047723489189131,-0.3342131594203651,0.2668846985925246,0.9082171155152245,,0.5727272727272728
LRCX,2025-03-12,6,2025-07-16,99.88787841796875,0.12399191670417609,0.48275497318754,0.3555866564135304,-0.05085659939186693,0.3214823369193325,0.27550510392996164,0.12822101551073217,0.2729595587067617,0.12828917491003144,-0.01336867144112941,-0.05629925550557402,0,0.8464676024035261,0.25606671585565505,0.5594000363649226,-0.25212002171453174,0.38072243476114265,1.087742115641133,,0.8181818181818182
PLTR,2023-02-08,-6,2022-10-05,8.420000076293945,0.15659338374052156,-0.17288803301774025,-0.393808504811043,-0.6372253163108967,-0.1462781813199654,-0.2369334807232698,-0.02231717264908839,-0.2350044441737864,-0.2175421983231377,-0.26462880204760963,-0.685233642007703,0,0.9252814075750264,0.4508898359666255,0.6619755100636657,-0.3641921108227877,-0.24940616218579437,-0.03919238963371885,0.9726841401244306,0.2727272727272728
PLTR,2023-02-08,-3,2022-12-07,7.070000171661377,0.007122534312067552,-0.0610889807875159,-0.22984750145648292,-0.6366906215682915,-0.04708992461259964,-0.19400384957451844,-0.10451918031687724,-0.24811628524905027,-0.16035754398735946,-0.19567688255473614,-0.6432895923047046,0,0.8666541007598446,0.7033853066011929,0.6188359984430278,-0.39039300127975596,0.039603921665166464,1.1244696029808057,1.5134370617119668,0.09090909090909093
PLTR,2023-02-08,-1,2023-01-18,6.900000095367432,-0.0156918872928411,-0.13098236200984337,-0.26124197187988196,-0.5690193631028237,-0.20313671288162194,-0.2679549706948643,-0.022718248668621488,-0.20385379848839036,-0.18534629299380945,-0.2150170505901986,-0.5390781581637929,0,0.890261381468504,0.49754473146378686,0.5650083819882399,-0.3174061403823789,0.2304347324311251,1.4826085397111015,1.4318841238728934,0.18181818181818185
PLTR,2023-02-08,0,2023-02-08,8.220000267028809,0.2646154256967397,0.17094021215993171,-0.1113513224833721,-0.3667179848287897,0.08517700475140333,-0.1183533341097277,0.15764868477747274,-0.007036479998417722,-0.1422583266766695,-0.08565067004374172,-0.4381407927047761,0,1.066072178939585,0.5850339235535055,0.6014538924806444,-0.3174061403823789,0.20924565176154197,0.8746957842839815,1.9659365412136376,0.7090909090909091
PLTR,2023-02-08,1,2023-03-01,7.690000057220459,0.04341929126598654,0.0740223772490598,-0.01536490223281295,-0.35105486838248634,0.07239933723768655,-0.004316354083436003,0.03610887084808301,-0.06093539591018815,-0.09366222941305169,-0.23936693191265102,-0.4743677377261367,0,1.6843763667525584,0.9379696400454202,0.7270738503891968,-0.3174061403823789,0.9128738528857545,1.1235370353961365,2.241872577330864,0.5727272727272728
PLTR,2023-02-08,3,2023-04-12,8.329999923706055,0.05844981509987579,0.24328360609605726,0.03349869603383904,-0.34409448434566114,0.19456800177984346,-0.10946076503054258,0.010897786262454412,0.023800588583557936,0.01276370617924516,-0.17606328322628317,-0.35476374731515925,0,0.6897953868881784,0.47552160171972885,0.6697606443512044,-0.2729970173858324,1.0096038324656385,1.1512605330638772,1.7214886295230554,0.7272727272727274
PLTR,2023-02-08,6,2023-06-14,15.90999984741211,0.6712183910072522,1.013924007006247,1.182441691449335,1.082460749404531,0.8865900305270038,1.0773818172938798,0.499528732084082,0.8872960232445364,0.2585927717580483,-0.005625009536743164,-0.005625009536743164,1,2.1584626219590244,0.9064515087742452,0.7771273599606058,-0.2729970173858324,-0.005028279350930864,0.12319302392325904,0.48145819741526075,0.9545454545454545
PLTR,2024-08-09,-6,2024-04-05,22.959999084472656,-0.12232418889926011,0.4129230205829326,0.4596312620876555,1.7497003635383486,0.30001258193617053,0.23006129531450314,0.00031364786359477925,0.2559556207031204,0.25556181642178855,-0.13227513685190873,-0.13227513685190873,0,0.7439305755895315,0.47181092829737836,0.7015905791725897,-0.2116428622913138,0.20644607436732687,0.742595815197183,2.3675959398062014,0.7272727272727274
PLTR,2024-08-09,-3,2024-06-07,23.309999465942383,0.0811688331794449,-0.10483876165907091,0.36077061342361527,0.5867937462074566,-0.15164012123192094,0.17807869450303482,0.059160288787630355,0.19320011529365355,0.12655291925592493,-0.08047340768556899,-0.11904760874987208,0,0.6535234494430012,0.6115936630384808,0.7319521803653275,-0.22637943984787345,0.48434145288910146,2.274989192918213,4.851136959008696,0.5454545454545456
PLTR,2024-08-09,-1,2024-07-19,28.579999923706055,0.10689389084056011,0.3525793212889634,0.7426829627126126,0.5833795640846977,0.24999875841112496,0.5832205130270094,0.18747870718549597,0.3572425841524074,0.14296161770283655,-0.0031391751778301336,-0.0031391751778301336,1,0.7737787473949145,0.428222311219739,0.47328700946868796,-0.19250497020435564,0.46955913618329137,1.5566829912485534,4.4104270572286675,0.9090909090909091
PLTR,2024-08-09,0,2024-08-09,30.010000228881836,0.08574532892793751,0.41958377934375646,0.2243982027188629,0.9678688674676614,0.39163227656406296,0.14803983568537382,0.16316929158190363,0.37560851897810443,0.18263827022744428,0.0,0.0,1,1.1153765625859622,0.602628736710147,0.5454538369704054,-0.1828638980729801,0.8620460060622035,2.752749146539351,5.143618584172769,1.0
