ticker,onset_date,peak_date,onset_price,peak_price,peak_return_12m,peak_multiple_12m,winner_tier,forward_3m_return,forward_6m_return,forward_12m_return,max_drawdown_first_3m,days_to_peak,entry_readiness_score,onset_mom_1m,onset_mom_3m,onset_mom_6m,onset_rs_vs_spy_3m,onset_rs_vs_spy_6m,onset_volume_surge,onset_price_vs_sma50,onset_price_vs_sma200,onset_dist_52w_high,onset_breakout_63d
GLW,2025-03-19,2026-02-25,48.03593444824219,160.13111877441406,2.3335693499821955,3.3335693499821955,major_2_5x,0.04131601676321739,0.6487969027500229,1.5934751402679028,-0.21687713057206615,343,0.6818181818181818,-0.07278832121088064,0.018488574334764696,0.14970442364322345,0.076698899456491,0.13559007900514986,1.2985330321502409,-0.015587884632299764,0.08641281200043971,-0.09603272057042045,0
LRCX,2025-03-12,2026-02-25,76.03289794921875,249.1814422607422,2.2772845568396827,3.2772845568396827,major_2_5x,0.18749192236155232,0.512829597751667,1.7908971336324369,-0.249078624018633,350,0.590909090909091,-0.0825135218490064,0.006097998653459058,0.0525720767678175,0.0835219895601711,0.023178419602423617,1.1171807126820017,-0.027888897641915267,-0.07466445373033848,-0.31436685745697246,0
GEV,2025-04-09,2026-04-10,325.8458251953125,991.3200073242188,2.042297708525251,3.042297708525251,major_2_5x,0.651023721691856,0.9431164161480281,2.0416838838524587,-0.05610896161701795,366,0.590909090909091,0.14988923072350202,-0.11318245948911954,0.24573650926656088,-0.048014678744394135,0.2733474602893964,1.188030986592085,-0.013044445008296712,0.16308153291668015,-0.25336409761683554,0
PLTR,2023-02-08,2024-02-08,8.220000267028809,24.510000228881836,1.9817517557990532,2.981751755799053,major_2_5x,0.20924565176154197,0.8746957842839815,1.9659365412136376,-0.2729970173858324,365,0.7090909090909091,0.2646154256967397,0.17094021215993171,-0.1113513224833721,0.08517700475140333,-0.1183533341097277,1.066072178939585,0.15764868477747274,-0.007036479998417722,-0.4381407927047761,0
NVDA,2022-11-30,2023-11-20,16.9051570892334,50.373775482177734,1.9797874823807415,2.9797874823807415,major_2_5x,0.41168877369058987,1.3242737841794998,1.764382634612375,-0.2233290078992527,355,0.7090909090909091,0.254154723029667,0.1217937164563192,-0.0755495982634895,0.08592470962300536,-0.07929232652137141,0.9228441685346657,0.2382296669424142,-0.04769049644315693,-0.4776321486190671,1
NEM,2025-03-13,2026-01-28,45.06422805786133,131.68350219726562,1.922129322357133,2.922129322357133,major_2_5x,0.2307075142400734,0.7499631983125485,1.4451767441777785,-0.13029485343109315,321,0.6636363636363637,0.009474949534015842,0.10043170268629287,-0.0995252835050996,0.18544216385410706,-0.11079171677215294,1.1019348052464448,0.07345102293457217,0.008591026459286999,-0.2127751181505343,0
NVDA,2019-08-19,2020-08-17,4.24294900894165,12.294425964355469,1.897613414265885,2.897613414265885,major_2_5x,0.19681575040269794,0.8459069224708307,1.8797046653395681,-0.06819300970187059,364,0.5909090909090909,0.013892250257173222,0.12668819140650567,0.09264001519706366,0.09216897034237559,0.030751925981646222,0.9071077617017399,0.06552354115918235,0.056094972002302956,-0.4079265539824569,0
COHR,2023-12-04,2024-12-04,39.20000076293945,112.0199966430664,1.8576529199706697,2.8576529199706697,major_2_5x,0.6510204071702683,0.7028060893077055,1.8576529199706697,-0.1063174509929381,366,0.5727272727272728,0.26370084411550976,0.09927091785403497,0.03621461447459229,0.07910161090635093,-0.04082428391894655,0.5356335678858242,0.1798984019149874,0.036962988571765054,-0.2912674057197008,1
MTZ,2020-08-05,2021-06-08,44.4900016784668,121.26000213623047,1.7255562499769566,2.7255562499769566,major_2_5x,0.1285681544214088,0.8640143217911809,1.2569116627097796,-0.1675553414721368,307,0.590909090909091,0.1061660946834011,0.30278183574171225,-0.24194917840362618,0.1292676635109875,-0.2499796199419716,0.7600915537878503,0.06496556906995532,-0.09743773308435533,-0.38904144651309325,0
TSM,2020-02-28,2021-02-16,48.09064865112305,128.42198181152344,1.6704148397575094,2.6704148397575094,major_2_5x,-0.05632452649092645,0.5225285017659296,1.462196574433782,-0.22378416678388546,354,0.590909090909091,-0.05857653879695124,0.010929174274024067,0.3110807850214077,0.06302856115150979,0.27576830041101585,1.190253109462012,-0.06305207319220107,0.12624972385086752,-0.1074268222641116,0
MPWR,2020-03-11,2021-01-21,148.68002319335938,388.0588684082031,1.6100269563687784,2.6100269563687784,major_2_5x,0.4798650313724677,0.5909664041911786,1.1854880605228257,-0.20719986875410146,316,0.590909090909091,-0.15413430902941938,-0.04966194554964054,0.023745501496287957,0.0719482767644799,0.09468026152798703,1.0589359800123777,-0.11584976190937957,-0.000721392601961135,-0.1861252558838672,0
PWR,2020-06-17,2021-05-10,38.44951248168945,99.7566909790039,1.5944851973483498,2.59448519734835,major_2_5x,0.3514191300217109,0.7830009973898013,1.2476080453531089,-0.08361750427868986,327,0.6181818181818182,0.16561857882851005,0.4353184165330397,-0.040300341840270315,0.12909891235550108,-0.026322023175147535,0.9649420973954683,0.09837390842522531,0.032497978272874484,-0.10786311486872824,0
KLAC,2025-04-09,2026-04-13,698.0177001953125,1768.780029296875,1.5340045514633114,2.5340045514633114,major_2_5x,0.3177769915887294,0.5047477676826517,1.5340045514633114,-0.11731682616141803,369,0.6818181818181818,0.05885105488630815,0.022629831926273214,-0.09571259968349255,0.08779761267099861,-0.06810164866065704,1.1265070873128762,-0.010879972442971675,-0.027764269039291745,-0.20642373434013006,0
AMAT,2020-06-15,2021-04-05,54.22401809692383,137.08016967773438,1.528034153291769,2.528034153291769,major_2_5x,-0.00705343085909238,0.5575152444676039,1.454382605481543,-0.183928508047136,294,0.6818181818181819,0.05230895720701856,0.41320433534413414,-0.048083802103503936,0.12550154345074893,-0.026780315083666295,0.8679228274591174,0.07813379678841725,0.04323112104947846,-0.15031652493022374,0
APH,2025-04-09,2026-01-27,65.71479797363281,165.92205810546875,1.5248812021311053,2.5248812021311053,major_2_5x,0.4949351995792588,0.9137007930693795,1.21061326751318,-0.03913572736338966,293,0.6363636363636365,0.07643477073630378,-0.07148833820907674,0.05802793808327311,-0.00632055746435134,0.08563888910610862,1.2626971526275386,-0.002016434589762861,-0.015372811867639613,-0.15529672789366356,0
AAPL,2020-03-20,2021-01-26,55.33934020996094,139.1009979248047,1.5136005849915586,2.5136005849915586,major_2_5x,0.5296925402822772,0.8726638319649247,1.1697167605210108,-0.0678300084935709,312,0.590909090909091,-0.2842959463284961,-0.17857967528167873,0.04305727178981589,0.09775280006849985,0.27135213022824023,2.0677797900728274,-0.23545705811760453,-0.07345063336532798,-0.29938862236419705,0
