rebalance_date,regime_state,style_regime,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2019-05-31,bear,cash_defense,0.05468338606676544,0.0014290138368269337,0.28580276736538673,0.05325437222993851,0.42839446526922653,8,"HEI,SBUX,HD,FDS,SHOP,TSCO,NOW,AMT",1.0532543722299386,0.0
2019-06-28,neutral,balanced,0.02777852780580828,0.0011385356698523524,0.22770713397047046,0.026639992135955925,0.2410600575045544,11,"HD,HEI,SBUX,MSCI,SHOP,CHDN,AWI,PODD,ORCL,VEEV,TSCO",1.0813130604233052,0.0
2019-07-31,neutral,quality_compounder,0.04358138296878234,0.0022596348286022688,0.45192696572045377,0.041321748140180074,0.20278664721835338,11,"HEI,GOOG,PODD,HD,FICO,TER,TSCO,MELI,PEN,LAD,GOOGL",1.1259948063668042,0.0
2019-08-30,neutral,quality_compounder,-0.011810021542057417,0.002194424903563312,0.43888498071266235,-0.014004446445620728,0.13533741573022928,11,"LRCX,PODD,GOOG,SHOP,AMT,HEI,KLAC,BAH,DLTR,HD,GOOGL",1.1102258724029932,-0.01400444644562071
2019-09-30,neutral,quality_compounder,0.029354347644010185,0.0019811610284641203,0.3962322056928241,0.027373186615546066,0.24124257911266833,11,"LRCX,GOOGL,PODD,ENTG,AMT,TER,MLM,DLTR,KLAC,HD,LAD",1.1406162923936878,0.0
2019-10-31,neutral,breakout_growth,-0.01526822237977121,0.003238695265606075,0.647739053121215,-0.018506917645377284,0.029999999999999805,13,"LRCX,AAPL,CAT,CPRT,HD,AMD,RMD,TAL,DLTR,MU,EW,KLAC,GOOG",1.1195070006053822,-0.018506917645377263
2019-11-29,bull,balanced,0.05879537912456368,0.0032495561215480414,0.6499112243096082,0.05554582300301564,0.08243535007647851,11,"AAPL,UI,FTNT,BABA,AMD,QRVO,GOOG,CPRT,GOOGL,NVDA,LRCX",1.1816909383116458,0.0
2019-12-31,neutral,quality_compounder,0.014557745904830055,0.0017308333122929148,0.34616666245858296,0.01282691259253714,0.1223552143796437,10,"AMD,GOOGL,QRVO,BABA,AAPL,LRCX,UI,FTNT,TSLA,GOOG",1.1968483846887625,0.0
2020-01-31,neutral,quality_compounder,-0.028919134172027385,0.0021241818513284766,0.4248363702656953,-0.03104331602335586,0.11226330942429219,11,"AMD,BABA,GOOG,FTNT,FICO,CPRT,TSLA,NOW,AAPL,GOOGL,LW",1.1596942420508263,-0.03104331602335586
2020-02-28,bear,cash_defense,-0.09224851285331379,0.0023000565887075033,0.46001131774150067,-0.0945485694420213,0.38100788339976344,9,"BABA,TT,NOW,ALLE,TSLA,GOOG,LRCX,GOOGL,NVDA",1.0500468104747716,-0.12265678434463223
