rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score,policy_id
2019-04-30,HD,HOME DEPOT INC,Consumer Discretionary,0.11554408040571815,5.0436353463202925,core_compounder,core_compounder,,-0.0673226762347938,-0.0098045307852435,18,0.0,bull,1,crisis_ladder
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.059664851698780316,4.571432459095147,core_compounder,core_compounder,,-0.040855147987449,-0.0026144982542231,18,0.0,bull,1,crisis_ladder
2019-04-30,AVGO,BROADCOM INC,Information Technology,0.059664851698780316,3.922962887666002,core_compounder,core_compounder,,-0.08,-0.0051195472453583,18,0.0,bull,1,crisis_ladder
2019-04-30,V,VISA INC CLASS A,Financials,0.09984512570145773,4.556164456799312,core_compounder,core_compounder,,-0.0226627632664101,-0.0027806856945437,18,0.0,bull,1,crisis_ladder
2019-04-30,DHR,DANAHER CORP,Health Care,0.05200532951258676,4.580610776815228,core_compounder,core_compounder,,-0.0034674781757666,-0.0001830954748672,18,0.0,bull,1,crisis_ladder
2019-04-30,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.04817974557653273,3.6285192078327433,core_compounder,core_compounder,,0.0713519223511389,0.0033688378477223,18,0.0,bull,1,crisis_ladder
2019-04-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.04570190800623217,1.283146138940744,core_compounder,core_compounder,,-0.08,-0.0034875384000625,18,0.0,bull,1,crisis_ladder
2019-04-30,MELI,MercadoLibre,Internet,0.0468595180854212,2.407527293236618,core_compounder,core_compounder,,0.1636189025296279,0.0074095669256403,18,0.0,bull,1,crisis_ladder
2019-04-30,CSX,CSX CORP,Industrials,0.0462375324200855,3.2012205697802942,core_compounder,core_compounder,,-0.0603070374775692,-0.0026762325478815,18,0.0,bull,1,crisis_ladder
2019-04-30,DG,DOLLAR GENERAL CORP,Consumer Staples,0.04584449681152667,2.843298976551214,core_compounder,core_compounder,,0.0150830353992057,0.0006606754845724,18,0.0,bull,1,crisis_ladder
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.04324182177502621,1.3810382846413904,core_compounder,core_compounder,,0.0126715844893696,0.0005068633795747,18,0.0,bull,1,crisis_ladder
2019-04-30,W,WAYFAIR INC CLASS A,Consumer Discretionary,0.04570460450077227,1.4642791072466448,core_compounder,core_compounder,,-0.08,-0.0034878535702041,18,0.0,bull,1,crisis_ladder
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.04324182177502621,1.3950990874664275,core_compounder,core_compounder,,-0.027133880802835,-0.0010853552321134,18,0.0,bull,1,crisis_ladder
2019-04-30,EL,ESTEE LAUDER INC CLASS A,Consumer Staples,0.04529702493194903,2.0135804773380954,core_compounder,core_compounder,,-0.08,-0.003440215086792,18,0.0,bull,1,crisis_ladder
2019-04-30,KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.04324182177502621,2.069322376128003,core_compounder,core_compounder,,-0.08,-0.0032,18,0.0,bull,1,crisis_ladder
2019-04-30,CPRT,COPART INC,Industrials,0.04324182177502621,1.219538448170694,core_compounder,core_compounder,,0.0633269265469711,0.0025330770618788,18,0.0,bull,1,crisis_ladder
2019-04-30,PAYC,PAYCOM SOFTWARE INC,Industrials,0.04324182177502621,0.829038872269295,core_compounder,core_compounder,,0.0398621269536891,0.0015944850781475,18,0.0,bull,1,crisis_ladder
2019-04-30,EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,0.04324182177502621,2.6023201620697103,core_compounder,core_compounder,,0.0394198988919902,0.0015767959556796,18,0.0,bull,1,crisis_ladder
2019-04-30,CASH,Cash,Cash,0.029999999999999916,,cash,cash,,0.0,0.0,,,,,crisis_ladder
2019-05-31,V,VISA INC CLASS A,Financials,0.05989320412637861,4.964937108426854,core_compounder,core_compounder,,0.08536623848637,0.0052633795314638,18,0.28,bear,-1,crisis_ladder
2019-05-31,PYPL,PAYPAL HOLDINGS INC,Financials,0.030460065404069803,4.8923048537879925,core_compounder,core_compounder,,0.0506797365930264,0.0015867561897231,18,0.28,bear,-1,crisis_ladder
2019-05-31,ADBE,ADOBE INC,Information Technology,0.03039042813372827,4.907916313385383,core_compounder,core_compounder,,0.1073526929835406,0.0033534491194092,18,0.28,bear,-1,crisis_ladder
2019-05-31,UNH,UNITEDHEALTH GROUP INC,Health Care,0.03809771919824638,4.622879657583772,core_compounder,core_compounder,,0.0229789606800676,0.0009004137124014,18,0.28,bear,-1,crisis_ladder
2019-05-31,NOW,SERVICENOW INC,Information Technology,0.08389165065952782,4.565768359223741,core_compounder,core_compounder,,0.0762976558685986,0.0065921174670469,18,0.28,bear,-1,crisis_ladder
2019-05-31,KO,COCA-COLA,Consumer Staples,0.02163728611236053,3.710190755311379,core_compounder,core_compounder,,0.0469626990543723,0.0010431717426837,18,0.28,bear,-1,crisis_ladder
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.048975714802997665,5.432583673858138,core_compounder,core_compounder,,0.0722396815017569,0.0036408799476885,18,0.28,bear,-1,crisis_ladder
2019-05-31,HD,HOME DEPOT INC,Consumer Discretionary,0.04181448628896042,5.851474057284816,core_compounder,core_compounder,,0.1142405795117109,0.0049142219899036,18,0.28,bear,-1,crisis_ladder
2019-05-31,PAYC,PAYCOM SOFTWARE INC,Industrials,0.031113618611180935,1.4558496113308204,core_compounder,core_compounder,,0.09143412730699,0.0029243673575999,18,0.28,bear,-1,crisis_ladder
2019-05-31,DHR,DANAHER CORP,Health Care,0.04764241458834992,3.497105668906145,core_compounder,core_compounder,,0.0908773936985698,0.0044552918258119,18,0.28,bear,-1,crisis_ladder
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.050588340371194015,3.116017966637226,core_compounder,core_compounder,,-0.0142453346788669,-0.0007416505017014,18,0.28,bear,-1,crisis_ladder
2019-05-31,SHOP,Shopify,Software,0.028026153289079515,2.647067821285888,core_compounder,core_compounder,,0.1251276497337896,0.0036036763123331,18,0.28,bear,-1,crisis_ladder
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.03476134584215275,3.00900414933181,core_compounder,core_compounder,,0.0056199546849147,0.0002008813782006,18,0.28,bear,-1,crisis_ladder
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.04960053917078154,1.8302916427051052,core_compounder,core_compounder,,0.042383562945983,0.0021634360728957,18,0.28,bear,-1,crisis_ladder
2019-05-31,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.022400738573238706,2.6648792474582623,core_compounder,core_compounder,,0.0087207899987828,0.0002005775451085,18,0.28,bear,-1,crisis_ladder
2019-05-31,AZO,AUTOZONE INC,Consumer Discretionary,0.02303782744756513,2.8375590197384795,core_compounder,core_compounder,,0.0797180517096938,0.0018858738024925,18,0.28,bear,-1,crisis_ladder
2019-05-31,DG,DOLLAR GENERAL CORP,Consumer Staples,0.03404178324592421,1.8235219317575129,core_compounder,core_compounder,,0.0636584483580831,0.0022281986148171,18,0.28,bear,-1,crisis_ladder
2019-05-31,SUI,SUN COMMUNITIES REIT INC,Real Estate,0.023626684134263828,2.2098279967685897,core_compounder,core_compounder,,0.026977629438756,0.0006545834973839,18,0.28,bear,-1,crisis_ladder
2019-05-31,CASH,Cash,Cash,0.29999999999999993,,cash,cash,,0.0,0.0,,,,,crisis_ladder
2019-06-28,SHOP,Shopify,Software,0.046169566675721516,3.1721207328503023,core_compounder,core_compounder,,0.082339608423682,0.0042239822679666,18,0.0,neutral,0,crisis_ladder
2019-06-28,UNH,UNITEDHEALTH GROUP INC,Health Care,0.0018208034576763323,4.227545998064466,core_compounder,core_compounder,,0.0131733858993925,2.665127399435412e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,KO,COCA-COLA,Consumer Staples,0.0010563762387300313,3.847959036295749,core_compounder,core_compounder,,0.0334833028426571,3.930107279687445e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.09245457917683114,5.777546519043254,core_compounder,core_compounder,,0.0211730928500806,0.002175054877029,18,0.0,neutral,0,crisis_ladder
2019-06-28,V,VISA INC CLASS A,Financials,0.0799514340395428,4.771153502058837,core_compounder,core_compounder,,0.0220159244100475,0.0019557830314327,18,0.0,neutral,0,crisis_ladder
2019-06-28,SUI,SUN COMMUNITIES REIT INC,Real Estate,0.0011318969771933415,2.157448668605213,core_compounder,core_compounder,,0.0269225243053454,3.385947097737419e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,PYPL,PAYPAL HOLDINGS INC,Financials,0.001494276126925502,4.840502114030667,core_compounder,core_compounder,,-0.0537183662145822,-8.918896912432428e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,0.023562059276051223,3.4892054855378727,core_compounder,core_compounder,,0.0490868033695035,0.0012850957451823,18,0.0,neutral,0,crisis_ladder
2019-06-28,TWLO,TWILIO INC CLASS A,Information Technology,0.025289264121784952,2.5108085989145503,core_compounder,core_compounder,,-0.0023857852340997,-6.703861435889129e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,ORCL,ORACLE CORP,Information Technology,0.0466683312768378,6.439970669870807,core_compounder,core_compounder,,-0.0108854580452615,-0.0005644512912848,18,0.0,neutral,0,crisis_ladder
2019-06-28,DG,DOLLAR GENERAL CORP,Consumer Staples,0.0016911599865775222,1.768734938129109,core_compounder,core_compounder,,-0.013552342165563,-2.546575421645384e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.052817227853773394,3.959264471109521,core_compounder,core_compounder,,-0.0006037365515909,-3.543076778781241e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.002416900703461113,2.1234031034595926,core_compounder,core_compounder,,-0.0446918592998688,-0.0001200175402009,18,0.0,neutral,0,crisis_ladder
2019-06-28,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.05333559752033332,3.0159517805108305,core_compounder,core_compounder,,0.0178410576540963,0.0010572927448621,18,0.0,neutral,0,crisis_ladder
2019-06-28,AZO,,Unknown,0.0011602483600392016,,core_compounder,core_compounder,,0.0136790297072248,1.7634524205261736e-05,18,0.0,,0,crisis_ladder
2019-06-28,PAYC,PAYCOM SOFTWARE INC,Industrials,0.030573967124351113,1.52617932634218,core_compounder,core_compounder,,0.0433614898004914,0.0014730364040256,18,0.0,neutral,0,crisis_ladder
2019-06-28,ADBE,ADOBE INC,Information Technology,0.04414834366671921,4.256344498216517,core_compounder,core_compounder,,-0.0013353160166403,-6.550221156257151e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,WRB,WR BERKLEY CORP,Financials,0.03508697099293384,2.7156443868089517,core_compounder,core_compounder,,0.0417295927312912,0.0016268500107886,18,0.0,neutral,0,crisis_ladder
2019-06-28,AVGO,BROADCOM INC,Information Technology,0.03508697099293384,3.3023599441362017,core_compounder,core_compounder,,-0.0416004080880023,-0.0016218136798643,18,0.0,neutral,0,crisis_ladder
2019-06-28,DHR,DANAHER CORP,Health Care,0.047290696558614065,4.19704875189136,core_compounder,core_compounder,,-0.0222161711710972,-0.0011673535661628,18,0.0,neutral,0,crisis_ladder
2019-06-28,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.04071769000542311,3.799394412328604,core_compounder,core_compounder,,0.0249266806228631,0.0011277298382954,18,0.0,neutral,0,crisis_ladder
2019-06-28,MDT,MEDTRONIC PLC,Health Care,0.0333988795142122,4.072930333559015,core_compounder,core_compounder,,0.0420157052599472,0.001559197197424,18,0.0,neutral,0,crisis_ladder
2019-06-28,NOW,SERVICENOW INC,Information Technology,0.06834324964145114,4.156399899073089,core_compounder,core_compounder,,-0.0163480458486064,-0.001241420642868,18,0.0,neutral,0,crisis_ladder
2019-06-28,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.0016327714485622523,2.6280594243240563,core_compounder,core_compounder,,-0.0283919448059802,-5.150839649817765e-05,18,0.0,neutral,0,crisis_ladder
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.1064414643545543,5.52778230499319,core_compounder,core_compounder,,0.0158253449734739,0.0018716365476583,18,0.0,neutral,0,crisis_ladder
2019-06-28,HEI,HEICO CORP,Industrials,0.026259273908765944,1.0264184747087544,core_compounder,core_compounder,,0.019299709011719,0.0005631070503313,18,0.0,neutral,0,crisis_ladder
2019-06-28,CASH,Cash,Cash,0.09999999999999992,,cash,cash,,0.0,0.0,,,,,crisis_ladder
2019-07-31,MA,MASTERCARD INC CLASS A,Financials,0.0907624304785773,4.834120774458879,core_compounder,core_compounder,,0.0221220674189701,0.0020699511403677,18,0.0,neutral,0,crisis_ladder
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.08578444046484601,5.602020987352699,core_compounder,core_compounder,,0.0574856658459073,0.0050838924529281,18,0.0,neutral,0,crisis_ladder
2019-07-31,ADBE,ADOBE INC,Information Technology,0.04828475374531762,4.88519673322387,core_compounder,core_compounder,,-0.0498077693481092,-0.0024793359562649,18,0.0,neutral,0,crisis_ladder
2019-07-31,V,VISA INC CLASS A,Financials,0.11725044994574403,5.840107024939534,core_compounder,core_compounder,,0.00887565044887,0.0010728598027743,18,0.0,neutral,0,crisis_ladder
2019-07-31,ORCL,ORACLE CORP,Information Technology,0.046881742485991425,6.430974552194683,core_compounder,core_compounder,,-0.0774423058904621,-0.0037429177755443,18,0.0,neutral,0,crisis_ladder
2019-07-31,NOW,SERVICENOW INC,Information Technology,0.06569111107591184,4.973648526979653,core_compounder,core_compounder,,-0.0479126264096332,-0.0032447769725916,18,0.0,neutral,0,crisis_ladder
2019-07-31,SBUX,STARBUCKS CORP,Consumer Discretionary,0.03087031398616672,3.914606312355207,core_compounder,core_compounder,,0.0187944720912682,0.0005981353140842,18,0.0,neutral,0,crisis_ladder
2019-07-31,NEE,NEXTERA ENERGY INC,Utilities,0.03815508785927977,3.804807955294321,core_compounder,core_compounder,,0.0648879903311843,0.0025523783217509,18,0.0,neutral,0,crisis_ladder
2019-07-31,SHOP,Shopify,Software,0.0639760093928735,2.7096827119230618,core_compounder,core_compounder,,0.1496661897295894,0.0098711809896245,18,0.0,neutral,0,crisis_ladder
2019-07-31,DHR,DANAHER CORP,Health Care,0.047508029385891666,3.2407036824453974,core_compounder,core_compounder,,-0.0020589273514559,-0.0001008408052746,18,0.0,neutral,0,crisis_ladder
2019-07-31,WRB,WR BERKLEY CORP,Financials,0.06059552494833421,2.199899139624364,core_compounder,core_compounder,,0.0273319126963325,0.0017074140182229,18,0.0,neutral,0,crisis_ladder
2019-07-31,XYZ,BLOCK INC CLASS A,Financials,0.030241253973348873,2.8767962198069235,core_compounder,core_compounder,,-0.08,-0.002494124039039,18,0.0,neutral,0,crisis_ladder
2019-07-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.046322062175723974,3.0610043853882933,core_compounder,core_compounder,,0.0975207757490213,0.0046570757089391,18,0.0,neutral,0,crisis_ladder
2019-07-31,HEI,HEICO CORP,Industrials,0.04673336375587774,1.3403232541016958,core_compounder,core_compounder,,0.04101166729639,0.0019758898618528,18,0.0,neutral,0,crisis_ladder
2019-07-31,SNPS,SYNOPSYS INC,Information Technology,0.02933492215633485,2.137633834184063,core_compounder,core_compounder,,0.0504686570641381,0.0015262826044445,18,0.0,neutral,0,crisis_ladder
2019-07-31,AVGO,BROADCOM INC,Information Technology,0.05642176055593087,3.6071933705678,core_compounder,core_compounder,,-0.0315773253538337,-0.0018367508145471,18,0.0,neutral,0,crisis_ladder
2019-07-31,CBRE,CBRE GROUP INC CLASS A,Real Estate,0.03344764198353964,2.122362549257625,core_compounder,core_compounder,,-0.0340186858845648,-0.0011730359033169,18,0.0,neutral,0,crisis_ladder
2019-07-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.03173910163030994,1.9022339867065905,core_compounder,core_compounder,,-0.0732884473339775,-0.0023980510085162,18,0.0,neutral,0,crisis_ladder
2019-07-31,CASH,Cash,Cash,0.03,,cash,cash,,0.0,0.0,,,,,crisis_ladder
2019-08-30,HD,HOME DEPOT INC,Consumer Discretionary,0.06348381354225366,4.692792516252258,core_compounder,core_compounder,,0.0352523229627352,0.0023375928324679,18,0.0,neutral,0,crisis_ladder
2019-08-30,ORCL,ORACLE CORP,Information Technology,0.06348381354225366,4.960005032684177,core_compounder,core_compounder,,0.0596842827904089,0.0039576839180025,18,0.0,neutral,0,crisis_ladder
2019-08-30,PG,PROCTER & GAMBLE,Consumer Staples,0.045076601870998975,4.56241757188491,core_compounder,core_compounder,,0.0381500837536938,0.0017426208227136,18,0.0,neutral,0,crisis_ladder
2019-08-30,AMGN,AMGEN INC,Health Care,0.04687388494833023,4.042021555335977,core_compounder,core_compounder,,-0.0710083662791544,-0.0033865717443076,18,0.0,neutral,0,crisis_ladder
2019-08-30,V,VISA INC CLASS A,Financials,0.11138336640761275,5.341644696509906,core_compounder,core_compounder,,-0.0415464812848814,-0.0049855777541857,18,0.0,neutral,0,crisis_ladder
2019-08-30,MA,MASTERCARD INC CLASS A,Financials,0.06348381354225366,4.470537590627824,core_compounder,core_compounder,,-0.030358192629927,-0.0020130614817473,18,0.0,neutral,0,crisis_ladder
2019-08-30,NOW,SERVICENOW INC,Information Technology,0.08112641642011992,4.808893773302128,core_compounder,core_compounder,,-0.0332084060563102,-0.002858764622294,18,0.0,neutral,0,crisis_ladder
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.04001091155678316,4.249347855140687,core_compounder,core_compounder,,0.0104467918353459,0.0004178716734138,18,0.0,neutral,0,crisis_ladder
2019-08-30,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.06736674531126478,3.489340147703604,core_compounder,core_compounder,,-0.038819334325399,-0.0027430759999716,18,0.0,neutral,0,crisis_ladder
2019-08-30,DG,DOLLAR GENERAL CORP,Consumer Staples,0.03752671806723107,1.9791779943131695,core_compounder,core_compounder,,0.0277967215507977,0.0010344693276017,18,0.0,neutral,0,crisis_ladder
2019-08-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.043167373147782476,3.871929186754196,core_compounder,core_compounder,,0.0232408086210813,0.0010118587106416,18,0.0,neutral,0,crisis_ladder
2019-08-30,NEE,NEXTERA ENERGY INC,Utilities,0.05915857640687013,3.959434368600558,core_compounder,core_compounder,,0.0610119811749871,0.0037499333996639,18,0.0,neutral,0,crisis_ladder
