ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
LSCC,-14157.887950897213,-0.14092237287433512,0.0
VKTX,-14381.320537567135,-0.14314633808723826,0.0
MA,-14435.4150390625,-0.1436847747196385,0.0
BEAM,-15308.80224609375,-0.15237814749386874,0.0
CRS,-16198.608978271484,-0.16123495413995453,0.0
STLD,-16388.521774291992,-0.16312527577177063,0.0
NVDA,-16492.110816955566,-0.16415636273520479,0.0
CELH,-16740.9694480896,-0.16663340937742266,0.0
ORLY,-17125.836952209473,-0.17046423796646784,0.0
TPL,-18076.585418701172,-0.1799276360643568,0.0
QRVO,-19320.470306396484,-0.1923088055272385,0.0
MU,-19418.067878723145,-0.1932802556140557,0.0
BROS,-20678.598571777347,-0.20582711125821773,0.0
AXON,-21688.861938476555,-0.21588289862968404,0.0
ONTO,-21919.469718933105,-0.2181782830639959,0.0
ATI,-22414.48734283448,-0.2231055051480198,0.0
CRUS,-22882.430419921875,-0.22776323722090958,0.0
TPR,-24820.430053710938,-0.2470533677806616,0.0
PENN,-26740.199913024902,-0.2661620459172199,0.0
HALO,-27232.090675354004,-0.27105814437927833,0.0
VRT,-27509.225730896,-0.27381664407705025,0.0
NRG,-29598.131240844727,-0.2946088358356799,0.0
CORT,-30274.337238311768,-0.3013395398817501,0.0
XPO,-31375.520233154297,-0.31230030755700505,0.0
ZM,-33289.580078125,-0.33135215032566184,0.0
DDOG,-34641.67127990723,-0.34481036536158377,0.0
LPX,-37799.40434265137,-0.376241270709118,0.0
ALNY,-41716.9924621582,-0.41523549185706976,0.0
INSM,-46307.457679748535,-0.4609272824195834,0.0
DOCU,-46319.319732666016,-0.4610453529008649,0.0
UAL,-49372.200119018555,-0.49143259354286006,0.0
BILL,-52098.57083129883,-0.5185698778215705,0.0
SMCI,-54159.46578979492,-0.5390832629255696,0.0
LITE,-54754.324768066406,-0.5450042688718209,0.0
GEV,-59018.428466796875,-0.5874475777531605,0.0
ALAB,-75590.73352050781,-0.7524021642187414,0.0
TER,-100435.01177978516,-0.9996929082047289,0.0
